Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,tGOV1.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
8.736,15393.628,0.0005076487,0.23945674,0.32242736,0.14250071,2.4635343e-18,0.012824165,0.0064120824
8.738,15402.25,0.00050762837,0.2395174,0.32241988,0.14249787,2.0442099e-30,0.012824165,0.0064120824
8.74,15410.874,0.00050760806,0.23957805,0.32241243,0.14249502,1.7818692e-29,0.012824165,0.0064120824
8.742,15419.5,0.0005075878,0.2396387,0.32240495,0.14249218,2.0149863e-30,0.012824165,0.0064120824
8.744,15428.127,0.0005075676,0.23969935,0.32239747,0.14248933,8.037478e-30,0.012824165,0.0064120824
8.746,15436.758,0.0005075474,0.23976,0.32239002,0.1424865,1.6760625e-29,0.012824165,0.0064120824
8.748,15445.39,0.0005075272,0.23982063,0.32238257,0.14248367,1.673959e-17,0.012824165,0.0064120824
8.75,15454.024,0.00050750707,0.23988126,0.3223751,0.14248084,7.084936e-29,0.012824165,0.0064120824
8.752,15462.662,0.0005074869,0.23994188,0.32236764,0.14247802,9.216488e-29,0.012824165,0.0064120824
8.754,15471.3,0.0005074668,0.24000251,0.3223602,0.14247519,2.4130534e-17,0.012824165,0.0064120824
8.756,15479.94,0.00050744676,0.24006313,0.32235274,0.14247237,2.0250242e-17,0.012824165,0.0064120824
8.758,15488.586,0.0005074267,0.24012375,0.3223453,0.14246956,5.3959237e-29,0.012824165,0.0064120824
8.76,15497.23,0.00050740666,0.24018435,0.32233784,0.14246675,3.93824e-17,0.012824165,0.0064120824
8.762,15505.879,0.0005073867,0.24024495,0.3223304,0.14246394,9.1183785e-29,0.012824165,0.0064120824
8.764,15514.528,0.0005073667,0.24030556,0.32232296,0.14246114,1.1369993e-28,0.012824165,0.0064120824
8.766,15523.181,0.00050734676,0.24036616,0.3223155,0.14245833,3.7922232e-29,0.012824165,0.0064120824
8.768,15531.834,0.00050732685,0.24042675,0.32230806,0.14245555,2.3233932e-17,0.012824165,0.0064120824
8.77,15540.49,0.000507307,0.24048734,0.32230064,0.14245275,3.223535e-29,0.012824165,0.0064120824
8.772,15549.149,0.00050728716,0.24054793,0.32229322,0.14244996,1.9221959e-17,0.012824165,0.0064120824
8.774,15557.81,0.0005072673,0.24060851,0.32228577,0.14244717,1.0264268e-29,0.012824165,0.0064120824
8.776,15566.474,0.0005072475,0.24066909,0.32227835,0.1424444,6.6350585e-18,0.012824165,0.0064120824
8.778,15575.138,0.0005072277,0.24072966,0.32227093,0.14244163,2.312037e-28,0.012824165,0.0064120824
8.78,15583.806,0.000507208,0.24079022,0.3222635,0.14243884,5.004426e-28,0.012824165,0.0064120824
8.782,15592.477,0.00050718826,0.24085078,0.3222561,0.14243609,1.4607542e-28,0.012824165,0.0064120824
8.784,15601.147,0.00050716853,0.24091133,0.32224867,0.14243332,1.0349992e-28,0.012824165,0.0064120824
8.786,15609.821,0.00050714886,0.2409719,0.32224125,0.14243056,1.9577394e-28,0.012824165,0.0064120824
8.788,15618.498,0.00050712924,0.24103245,0.32223383,0.14242779,1.956819e-29,0.012824165,0.0064120824
8.79,15627.176,0.0005071096,0.241093,0.32222643,0.14242505,2.9634808e-29,0.012824165,0.0064120824
8.792,15635.855,0.00050709,0.24115354,0.322219,0.14242229,3.8400557e-29,0.012824165,0.0064120824
8.794,15644.539,0.00050707045,0.24121407,0.32221162,0.14241955,3.321388e-17,0.012824165,0.0064120824
8.796,15653.224,0.0005070509,0.2412746,0.3222042,0.14241679,5.41407e-29,0.012824165,0.0064120824
8.798,15661.91,0.0005070314,0.24133512,0.3221968,0.14241406,6.3388554e-29,0.012824165,0.0064120824
8.8,15670.599,0.00050701195,0.24139565,0.32218942,0.14241132,4.519743e-29,0.012824165,0.0064120824
8.802,15679.291,0.00050699245,0.24145617,0.32218203,0.14240858,3.2757794e-18,0.012824165,0.0064120824
8.804,15687.984,0.000506973,0.24151668,0.32217464,0.14240585,6.710253e-29,0.012824165,0.0064120824
8.806,15696.68,0.0005069536,0.2415772,0.32216725,0.14240313,4.8512306e-30,0.012824165,0.0064120824
8.808,15705.377,0.00050693424,0.2416377,0.32215986,0.14240041,3.372385e-30,0.012824165,0.0064120824
8.81,15714.077,0.00050691486,0.2416982,0.32215247,0.14239769,3.6855276e-18,0.012824165,0.0064120824
8.812,15722.78,0.00050689554,0.2417587,0.32214507,0.14239497,7.806886e-30,0.012824165,0.0064120824
8.814,15731.484,0.00050687627,0.24181919,0.3221377,0.14239226,7.081878e-18,0.012824165,0.0064120824
8.816,15740.19,0.000506857,0.24187969,0.32213032,0.14238955,1.2461598e-29,0.012824165,0.0064120824
8.818,15748.899,0.00050683774,0.24194017,0.32212293,0.14238685,1.0193122e-29,0.012824165,0.0064120824
8.82,15757.61,0.0005068185,0.24200065,0.32211557,0.14238416,1.3375862e-29,0.012824165,0.0064120824
8.822,15766.323,0.0005067993,0.24206112,0.3221082,0.14238146,5.966389e-30,0.012824165,0.0064120824
8.824,15775.038,0.0005067801,0.24212159,0.32210085,0.14237876,1.2174481e-28,0.012824165,0.0064120824
8.826,15783.757,0.00050676096,0.24218206,0.32209346,0.14237607,1.1111111e-29,0.012824165,0.0064120824
8.828,15792.477,0.00050674187,0.24224253,0.3220861,0.14237338,2.051924e-29,0.012824165,0.0064120824
8.83,15801.198,0.0005067228,0.24230298,0.32207873,0.1423707,4.5462073e-29,0.012824165,0.0064120824
8.832,15809.922,0.0005067037,0.24236344,0.32207137,0.14236802,7.487795e-29,0.012824165,0.0064120824
8.834,15818.648,0.00050668465,0.24242389,0.32206404,0.14236535,1.9163699e-17,0.012824165,0.0064120824
8.836,15827.377,0.0005066656,0.24248433,0.32205668,0.14236268,1.5701723e-28,0.012824165,0.0064120824
8.838,15836.107,0.00050664664,0.24254477,0.32204932,0.14236,4.1433288e-17,0.012824165,0.0064120824
8.84,15844.84,0.00050662766,0.24260521,0.322042,0.14235735,1.6974866e-28,0.012824165,0.0064120824
8.842,15853.575,0.00050660875,0.24266565,0.32203463,0.14235468,2.8573105e-17,0.012824165,0.0064120824
8.844,15862.311,0.00050658983,0.24272607,0.3220273,0.14235203,1.9155507e-29,0.012824165,0.0064120824
8.846,15871.052,0.0005065709,0.2427865,0.32201993,0.14234938,5.295174e-29,0.012824165,0.0064120824
8.848,15879.793,0.00050655205,0.2428469,0.3220126,0.14234672,2.1033188e-17,0.012824165,0.0064120824
8.85,15888.535,0.0005065332,0.24290733,0.32200527,0.14234407,4.1340342e-29,0.012824165,0.0064120824
8.852,15897.281,0.0005065144,0.24296774,0.32199794,0.14234143,2.2832154e-29,0.012824165,0.0064120824
8.854,15906.029,0.0005064956,0.24302815,0.3219906,0.14233878,8.820288e-29,0.012824165,0.0064120824
8.856,15914.779,0.00050647685,0.24308854,0.32198328,0.14233615,3.3687718e-17,0.012824165,0.0064120824
8.858,15923.532,0.0005064581,0.24314895,0.32197595,0.14233352,5.17459e-30,0.012824165,0.0064120824
8.86,15932.287,0.00050643936,0.24320933,0.32196862,0.14233088,6.082603e-29,0.012824165,0.0064120824
8.862,15941.044,0.0005064207,0.24326973,0.3219613,0.14232826,4.3023623e-29,0.012824165,0.0064120824
8.864,15949.802,0.00050640205,0.2433301,0.32195398,0.14232564,9.687144e-29,0.012824165,0.0064120824
8.866,15958.5625,0.00050638337,0.2433905,0.32194668,0.14232302,1.0765413e-17,0.012824165,0.0064120824
8.868,15967.326,0.0005063648,0.24345087,0.32193935,0.14232041,5.112454e-29,0.012824165,0.0064120824
8.87,15976.091,0.0005063462,0.24351124,0.32193205,0.14231779,3.7700758e-17,0.012824165,0.0064120824
8.872,15984.858,0.0005063276,0.24357161,0.32192475,0.14231518,2.9545827e-29,0.012824165,0.0064120824
8.874,15993.629,0.0005063091,0.24363197,0.3219174,0.14231257,9.850005e-30,0.012824165,0.0064120824
8.876,16002.399,0.0005062906,0.24369234,0.3219101,0.14230998,1.8135717e-17,0.012824165,0.0064120824
8.878,16011.174,0.0005062721,0.24375269,0.3219028,0.14230737,5.100499e-18,0.012824165,0.0064120824
8.88,16019.951,0.0005062536,0.24381304,0.3218955,0.14230478,2.5113979e-29,0.012824165,0.0064120824
8.882,16028.729,0.00050623517,0.24387339,0.3218882,0.14230219,9.537852e-30,0.012824165,0.0064120824
8.884,16037.51,0.0005062168,0.24393372,0.32188094,0.1422996,1.4280734e-29,0.012824165,0.0064120824
8.886,16046.293,0.0005061984,0.24399406,0.32187364,0.14229701,1.5138871e-17,0.012824165,0.0064120824
8.888,16055.077,0.00050618,0.24405439,0.32186633,0.14229444,7.1128144e-18,0.012824165,0.0064120824
8.89,16063.863,0.00050616165,0.24411473,0.32185906,0.14229186,4.3754198e-30,0.012824165,0.0064120824
8.892,16072.653,0.0005061433,0.24417505,0.32185176,0.14228928,2.1772241e-29,0.012824165,0.0064120824
8.894,16081.445,0.00050612504,0.24423537,0.3218445,0.1422867,1.6535822e-30,0.012824165,0.0064120824
8.896,16090.238,0.00050610676,0.24429569,0.32183722,0.14228414,6.06889e-30,0.012824165,0.0064120824
8.898,16099.033,0.00050608855,0.244356,0.32182994,0.14228158,1.4781852e-17,0.012824165,0.0064120824
8.9,16107.832,0.0005060703,0.24441631,0.32182264,0.14227901,3.518839e-30,0.012824165,0.0064120824
8.902,16116.633,0.0005060521,0.24447662,0.32181537,0.14227647,1.2982711e-17,0.012824165,0.0064120824
8.904,16125.435,0.00050603395,0.2445369,0.3218081,0.1422739,4.0371867e-29,0.012824165,0.0064120824
8.906,16134.238,0.0005060158,0.24459721,0.32180086,0.14227135,1.3200943e-17,0.012824165,0.0064120824
8.908,16143.046,0.0005059977,0.2446575,0.3217936,0.1422688,6.0230925e-29,0.012824165,0.0064120824
8.91,16151.854,0.0005059796,0.24471778,0.3217863,0.14226626,1.3807177e-28,0.012824165,0.0064120824
8.912,16160.664,0.0005059615,0.24477807,0.32177904,0.14226373,1.9122673e-29,0.012824165,0.0064120824
8.914,16169.479,0.00050594343,0.24483834,0.3217718,0.14226118,2.4018913e-29,0.012824165,0.0064120824
