Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.292,34.74599778352526,0.3585148590102429,0.4,-0.00046666725725859126,0.9893798798633074,0.9858896386461092,0.9958509984773922,0.9908458267717718
5.294,34.7293731749712,0.3584000990187158,0.4,-0.0004569177899980438,0.9893758173626979,0.9858877106455468,0.9958494348384666,0.9908440404626353
5.296,34.71310000678801,0.35829008618343655,0.4,-0.00044714297745932895,0.9893722083838428,0.98588603162569,0.9958480482917157,0.9908424688124257
5.298,34.697179171402134,0.3581848183766531,0.4,-0.0004373439308521225,0.989369053312594,0.9858846019161953,0.9958468390822413,0.9908411121117082
5.3,34.68161152124789,0.3580842930312801,0.4,-0.00042752176073352537,0.9893663524748323,0.9858834218090107,0.9958458074276326,0.9908399706181142
5.302,34.666397868792835,0.35798850714358,0.4,-0.0004176775769058202,0.989364106136561,0.9858824915584153,0.995844953517998,0.9908390445563747
5.304,34.651538986566734,0.35789745727584177,0.4,-0.000407812488314837,0.9893623145040074,0.9858818113810633,0.995844277515997,0.9908383341183616
5.306,34.637035607194285,0.3578111395590534,0.4,-0.00039792760294898025,0.989360977723734,0.9858813814560362,0.9958437795568833,0.990837839463135
5.308,34.622888423431284,0.35772954969556936,0.4,-0.0003880240277388453,0.989360095882759,0.9858812019249029,0.9958434597485489,0.990837560716996
5.31,34.60909808820459,0.35765268296177494,0.4,-0.00037810286845751066,0.9893596690086855,0.9858812728917858,0.995843318171576,0.9908374979735479
5.312,34.595665214655554,0.3575805342107412,0.4,-0.00036816522962143525,0.9893596970698385,0.9858815944234347,0.9958433548792939,0.9908376512937608
5.314,34.582590376187035,0.35751309787487595,0.4,-0.00035821221439201044,0.9893601799754128,0.9858821665493073,0.9958435698978393,0.9908380207060451
5.316,34.569874106513936,0.35745036796856505,0.4,-0.00034824492447769627,0.9893611175756265,0.985882989261657,0.9958439632262251,0.9908386062063291
