Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,sCRX.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
6.122,34.51128347873539,0.4075773210099656,0.4,0.0004520200195090862,1.47868785226349,0.9983971613216741,0.9909862029118958,0.9993410272142295,0.9951529553544939
6.124,34.527523170268225,0.40786422313395687,0.4,0.00045017392230470456,1.47890755867598,0.9983984732095826,0.9909849687240175,0.9993406328109644,0.9951522077540924
6.126,34.54369520162183,0.4081491342418412,0.4,0.0004482611992302705,1.4791257956013903,0.9983998839348462,0.99098380258332,0.9993402791379224,0.9951515138668965
6.128,34.55979718280391,0.4084320160070941,0.4,0.0004462823261616823,1.4793425375080604,0.9984013945864577,0.9909827055158634,0.9993399668562107,0.9951508745319324
6.13,34.57582674111352,0.4087128305243914,0.4,0.0004442377878357335,1.4795577588000817,0.9984030062402536,0.9909816785387684,0.9993396966222241,0.9951502905815772
6.132,34.5917815214582,0.40899154031392587,0.4,0.00044212807775037804,1.479771433822553,0.9984047199585908,0.9909807226599054,0.9993394690874188,0.9951497628412885
6.134,34.607659186667675,0.4092681083256518,0.4,0.00043995369806399954,1.4799835368669036,0.9984065367900248,0.9909798388775861,0.9993392848980842,0.9951492921293333
6.136,34.62345741780365,0.4095424979434465,0.4,0.00043771515949371373,1.480194042176257,0.9984084577689846,0.9909790281802558,0.9993391446951164,0.9951488792565177
6.138,34.639173914466234,0.40981467298920204,0.4,0.00043541298121270623,1.4804029239508565,0.9984104839154522,0.990978291546184,0.9993390491137895,0.9951485250259158
6.14,34.65480639509639,0.41008459772683753,0.4,0.000433047690746643,1.4806101563535368,0.9984126162346391,0.9909776299431561,0.9993389987835286,0.9951482302326002
6.142,34.67035259727481,0.41035223686623135,0.4,0.00043061982386915636,1.4808157135152487,0.998414855716665,0.9909770443281675,0.9993389943276823,0.9951479956633704
6.144,34.685810278016895,0.41061755556708196,0.4,0.00042812992449643684,1.4810195695406319,0.9984172033362381,0.9909765356471154,0.9993390363632958,0.995147822096485
6.146,34.701177214064,0.4108805194426883,0.4,0.0004255785445809309,1.4812216985136328,0.9984196600523345,0.9909761048344955,0.999339125500885,0.9951477103013926
6.148,34.71645120217085,0.41114109456365194,0.4,0.00042296624400418593,1.4814220745031697,0.9984222268078803,0.990975752813095,0.9993392623442091,0.9951476610384629
6.15,34.73163005938899,0.41139924746150364,0.4,0.0004202935904688416,1.4816206715688403,0.9984249045294349,0.990975480493692,0.9993394474900473,0.995147675058721
6.152,34.746711623346386,0.41165494513225054,0.4,0.0004175611593898012,1.4818174637666734,0.9984276941268744,0.9909752887747515,0.999339681527973,0.9951477531035807
6.154,34.761693752523136,0.4119081550398457,0.4,0.00041476953378458055,1.4820124251549198,0.9984305964930783,0.9909751785421267,0.9993399650401308,0.9951478959045803
6.156,34.77657432652319,0.41215884511958156,0.4,0.0004119193041628778,1.4822055297998826,0.9984336125036174,0.99097515066876,0.9993402986010138,0.9951481041831189
6.158,34.79135124634199,0.41240698378140067,0.4,0.00040901106841536287,1.482396751781784,0.9984367430164429,0.990975206014386,0.9993406827772428,0.995148378650195
6.16,34.80602243463024,0.41265253991313355,0.4,0.00040604543170172,1.4825860652006704,0.9984399888715794,0.9909753454252377,0.9993411181273458,0.9951487200061456
6.162,34.820585835953565,0.4128954828836528,0.4,0.000403023006337941,1.4827734441823488,0.9984433508908175,0.9909755697337534,0.99934160520154,0.995149128940389
6.164,34.83503941704805,0.4131357825459536,0.4,0.0003999444116829131,1.4829588628843553,0.9984468298774121,0.9909758797582863,0.9993421445415142,0.9951496061311671
6.166,34.849381167071776,0.4133734092401516,0.4,0.0003968102740243003,1.4831422955019578,0.9984504266157805,0.9909762763028176,0.9993427366802133,0.9951501522452919
6.168,34.863609097852176,0.4136083337964043,0.4,0.0003936212264637514,1.4833237162741812,0.9984541418712045,0.9909767601566706,0.9993433821416257,0.9951507679378924
6.17,34.87772124412926,0.4138405275377539,0.4,0.0003903779088014312,1.4835030994898657,0.9984579763895356,0.9909773320942284,0.999344081440569,0.9951514538521646
6.172,34.891715663794685,0.4140699622828881,0.4,0.0003870809674199227,1.4836804194937443,0.9984619308969023,0.9909779928746552,0.9993448350824833,0.9951522106191252
6.174,34.90559043812661,0.4142966103488274,0.4,0.00038373105516749384,1.483855650692549,0.9984660060994217,0.9909787432416183,0.9993456435632208,0.995153038857365
6.176,34.919343672020325,0.4145204445535288,0.4,0.0003803288312407671,1.4840287675611339,0.9984702026829142,0.9909795839230163,0.9993465073688416,0.9951539391728067
6.178,34.93297349421476,0.41474143821841364,0.4,0.00037687496106678477,1.484199744648618,0.9984745213126204,0.990980515630708,0.9993474269754093,0.9951549121584669
