Time(s) " gENROE.delta" " gENROE.PELEC" " gENROE.PMECH" " gENROE.SPEED" " iEEEST.VOTHSG" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
3.95286 " 29.5225" " 0.326173" " 0.4" " 0.000817956" " 0.016" " 1.00468" " 0.995095" " 29.5225" " 1.12964"
3.95386 " 29.5373" " 0.326576" " 0.4" " 0.000826519" " 0.016" " 1.00468" " 0.995093" " 29.5373" " 1.12964"
3.95486 " 29.5522" " 0.326981" " 0.4" " 0.000835034" " 0.016" " 1.00468" " 0.99509" " 29.5522" " 1.12964"
3.95586 " 29.5673" " 0.327388" " 0.4" " 0.000843502" " 0.016" " 1.00467" " 0.995087" " 29.5673" " 1.12964"
3.95686 " 29.5826" " 0.327798" " 0.4" " 0.000851921" " 0.016" " 1.00467" " 0.995084" " 29.5826" " 1.12964"
3.95786 " 29.598" " 0.328209" " 0.4" " 0.000860292" " 0.016" " 1.00467" " 0.995081" " 29.598" " 1.12964"
3.95886 " 29.6135" " 0.328623" " 0.4" " 0.000868614" " 0.016" " 1.00466" " 0.995078" " 29.6135" " 1.12964"
3.95986 " 29.6292" " 0.329039" " 0.4" " 0.000876888" " 0.016" " 1.00466" " 0.995075" " 29.6292" " 1.12964"
3.96086 " 29.6451" " 0.329457" " 0.4" " 0.000885112" " 0.016" " 1.00466" " 0.995072" " 29.6451" " 1.12964"
3.96186 " 29.6611" " 0.329878" " 0.4" " 0.000893287" " 0.016" " 1.00465" " 0.995069" " 29.6611" " 1.12964"
3.96286 " 29.6773" " 0.3303" " 0.4" " 0.000901413" " 0.016" " 1.00465" " 0.995066" " 29.6773" " 1.12964"
3.96386 " 29.6936" " 0.330724" " 0.4" " 0.000909488" " 0.016" " 1.00465" " 0.995063" " 29.6936" " 1.12964"
3.96486 " 29.71" " 0.331151" " 0.4" " 0.000917514" " 0.016" " 1.00464" " 0.99506" " 29.71" " 1.12964"
3.96586 " 29.7266" " 0.33158" " 0.4" " 0.000925489" " 0.016" " 1.00464" " 0.995057" " 29.7266" " 1.12964"
3.96686 " 29.7433" " 0.33201" " 0.4" " 0.000933414" " 0.016" " 1.00464" " 0.995053" " 29.7433" " 1.12964"
3.96786 " 29.7602" " 0.332443" " 0.4" " 0.000941287" " 0.016" " 1.00463" " 0.99505" " 29.7602" " 1.12964"
3.96886 " 29.7772" " 0.332877" " 0.4" " 0.00094911" " 0.016" " 1.00463" " 0.995047" " 29.7772" " 1.12964"
3.96986 " 29.7944" " 0.333314" " 0.4" " 0.000956882" " 0.016" " 1.00462" " 0.995043" " 29.7944" " 1.12964"
3.97086 " 29.8117" " 0.333752" " 0.4" " 0.000964602" " 0.016" " 1.00462" " 0.99504" " 29.8117" " 1.12964"
3.97186 " 29.8291" " 0.334192" " 0.4" " 0.00097227" " 0.016" " 1.00462" " 0.995037" " 29.8291" " 1.12964"
3.97286 " 29.8467" " 0.334635" " 0.4" " 0.000979887" " 0.016" " 1.00461" " 0.995033" " 29.8467" " 1.12964"
3.97386 " 29.8644" " 0.335079" " 0.4" " 0.000987452" " 0.016" " 1.00461" " 0.99503" " 29.8644" " 1.12964"
3.97486 " 29.8822" " 0.335525" " 0.4" " 0.000994963" " 0.016" " 1.0046" " 0.995026" " 29.8822" " 1.12964"
3.97586 " 29.9002" " 0.335973" " 0.4" " 0.00100242" " 0.016" " 1.0046" " 0.995022" " 29.9002" " 1.12964"
3.97686 " 29.9183" " 0.336422" " 0.4" " 0.00100983" " 0.016" " 1.00459" " 0.995019" " 29.9183" " 1.12964"
3.97785 " 29.9365" " 0.336874" " 0.4" " 0.00101718" " 0.016" " 1.00459" " 0.995015" " 29.9365" " 1.12964"
3.97885 " 29.9549" " 0.337327" " 0.4" " 0.00102448" " 0.016" " 1.00459" " 0.995011" " 29.9549" " 1.12964"
3.97985 " 29.9734" " 0.337782" " 0.4" " 0.00103173" " 0.016" " 1.00458" " 0.995008" " 29.9734" " 1.12964"
3.98085 " 29.9921" " 0.338239" " 0.4" " 0.00103892" " 0.016" " 1.00458" " 0.995004" " 29.9921" " 1.12964"
3.98185 " 30.0108" " 0.338697" " 0.4" " 0.00104606" " 0.016" " 1.00457" " 0.995" " 30.0108" " 1.12964"
3.98285 " 30.0297" " 0.339157" " 0.4" " 0.00105315" " 0.016" " 1.00457" " 0.994996" " 30.0297" " 1.12964"
3.98385 " 30.0487" " 0.339619" " 0.4" " 0.00106018" " 0.016" " 1.00456" " 0.994992" " 30.0487" " 1.12964"
3.98485 " 30.0679" " 0.340082" " 0.4" " 0.00106716" " 0.016" " 1.00456" " 0.994988" " 30.0679" " 1.12964"
3.98585 " 30.0872" " 0.340547" " 0.4" " 0.00107408" " 0.016" " 1.00456" " 0.994984" " 30.0872" " 1.12964"
3.98685 " 30.1066" " 0.341014" " 0.4" " 0.00108095" " 0.016" " 1.00455" " 0.99498" " 30.1066" " 1.12964"
3.98785 " 30.1261" " 0.341482" " 0.4" " 0.00108776" " 0.016" " 1.00455" " 0.994976" " 30.1261" " 1.12964"
3.98885 " 30.1457" " 0.341952" " 0.4" " 0.00109452" " 0.016" " 1.00454" " 0.994972" " 30.1457" " 1.12964"
3.98985 " 30.1655" " 0.342423" " 0.4" " 0.00110122" " 0.016" " 1.00454" " 0.994967" " 30.1655" " 1.12964"
3.99085 " 30.1854" " 0.342896" " 0.4" " 0.00110787" " 0.016" " 1.00453" " 0.994963" " 30.1854" " 1.12964"
3.99185 " 30.2054" " 0.34337" " 0.4" " 0.00111446" " 0.016" " 1.00453" " 0.994959" " 30.2054" " 1.12964"
3.99285 " 30.2255" " 0.343846" " 0.4" " 0.001121" " 0.016" " 1.00452" " 0.994954" " 30.2255" " 1.12964"
3.99385 " 30.2457" " 0.344323" " 0.4" " 0.00112748" " 0.016" " 1.00452" " 0.99495" " 30.2457" " 1.12964"
3.99485 " 30.2661" " 0.344802" " 0.4" " 0.0011339" " 0.016" " 1.00451" " 0.994946" " 30.2661" " 1.12964"
3.99585 " 30.2865" " 0.345282" " 0.4" " 0.00114027" " 0.016" " 1.00451" " 0.994941" " 30.2865" " 1.12964"
3.99685 " 30.3071" " 0.345763" " 0.4" " 0.00114658" " 0.016" " 1.0045" " 0.994937" " 30.3071" " 1.12964"
3.99785 " 30.3278" " 0.346246" " 0.4" " 0.00115283" " 0.016" " 1.0045" " 0.994932" " 30.3278" " 1.12964"
3.99885 " 30.3486" " 0.34673" " 0.4" " 0.00115903" " 0.016" " 1.00449" " 0.994928" " 30.3486" " 1.12964"
3.99985 " 30.3695" " 0.347216" " 0.4" " 0.00116517" " 0.016" " 1.00449" " 0.994923" " 30.3695" " 1.12964"
4.00085 " 30.3906" " 0.347703" " 0.4" " 0.00117126" " 0.016" " 1.00448" " 0.994918" " 30.3906" " 1.12964"
4.00185 " 30.4117" " 0.348191" " 0.4" " 0.00117728" " 0.016" " 1.00448" " 0.994914" " 30.4117" " 1.12964"
4.00285 " 30.4329" " 0.34868" " 0.4" " 0.00118325" " 0.016" " 1.00447" " 0.994909" " 30.4329" " 1.12964"
4.00385 " 30.4543" " 0.349171" " 0.4" " 0.00118916" " 0.016" " 1.00447" " 0.994904" " 30.4543" " 1.12964"
4.00485 " 30.4758" " 0.349663" " 0.4" " 0.00119502" " 0.016" " 1.00446" " 0.994899" " 30.4758" " 1.12964"
4.00585 " 30.4973" " 0.350156" " 0.4" " 0.00120081" " 0.016" " 1.00446" " 0.994895" " 30.4973" " 1.12964"
4.00685 " 30.519" " 0.35065" " 0.4" " 0.00120655" " 0.016" " 1.00445" " 0.99489" " 30.519" " 1.12964"
4.00785 " 30.5408" " 0.351145" " 0.4" " 0.00121223" " 0.016" " 1.00444" " 0.994885" " 30.5408" " 1.12964"
4.00885 " 30.5626" " 0.351642" " 0.4" " 0.00121785" " 0.016" " 1.00444" " 0.99488" " 30.5626" " 1.12964"
4.00985 " 30.5846" " 0.352139" " 0.4" " 0.00122341" " 0.016" " 1.00443" " 0.994875" " 30.5846" " 1.12964"
4.01085 " 30.6067" " 0.352638" " 0.4" " 0.00122892" " 0.016" " 1.00443" " 0.99487" " 30.6067" " 1.12964"
4.01185 " 30.6288" " 0.353138" " 0.4" " 0.00123437" " 0.016" " 1.00442" " 0.994864" " 30.6288" " 1.12964"
4.01285 " 30.6511" " 0.353639" " 0.4" " 0.00123975" " 0.016" " 1.00442" " 0.994859" " 30.6511" " 1.12964"
4.01385 " 30.6735" " 0.354141" " 0.4" " 0.00124508" " 0.016" " 1.00441" " 0.994854" " 30.6735" " 1.12964"
4.01485 " 30.6959" " 0.354643" " 0.4" " 0.00125035" " 0.016" " 1.00441" " 0.994849" " 30.6959" " 1.12964"
4.01585 " 30.7185" " 0.355147" " 0.4" " 0.00125556" " 0.016" " 1.0044" " 0.994844" " 30.7185" " 1.12964"
4.01685 " 30.7411" " 0.355652" " 0.4" " 0.00126071" " 0.016" " 1.00439" " 0.994838" " 30.7411" " 1.12964"
4.01785 " 30.7639" " 0.356158" " 0.4" " 0.00126581" " 0.016" " 1.00439" " 0.994833" " 30.7639" " 1.12964"
4.01885 " 30.7867" " 0.356665" " 0.4" " 0.00127084" " 0.016" " 1.00438" " 0.994827" " 30.7867" " 1.12964"
4.01985 " 30.8096" " 0.357172" " 0.4" " 0.00127581" " 0.016" " 1.00438" " 0.994822" " 30.8096" " 1.12964"
4.02085 " 30.8326" " 0.357681" " 0.4" " 0.00128073" " 0.016" " 1.00437" " 0.994816" " 30.8326" " 1.12964"
4.02185 " 30.8557" " 0.35819" " 0.4" " 0.00128558" " 0.016" " 1.00436" " 0.994811" " 30.8557" " 1.12964"
4.02285 " 30.8789" " 0.3587" " 0.4" " 0.00129038" " 0.016" " 1.00436" " 0.994805" " 30.8789" " 1.12964"
4.02385 " 30.9022" " 0.359212" " 0.4" " 0.00129511" " 0.016" " 1.00435" " 0.9948" " 30.9022" " 1.12964"
4.02485 " 30.9255" " 0.359723" " 0.4" " 0.00129979" " 0.016" " 1.00435" " 0.994794" " 30.9255" " 1.12964"
4.02585 " 30.949" " 0.360236" " 0.4" " 0.0013044" " 0.016" " 1.00434" " 0.994788" " 30.949" " 1.12964"
4.02685 " 30.9725" " 0.360749" " 0.4" " 0.00130895" " 0.016" " 1.00433" " 0.994783" " 30.9725" " 1.12964"
4.02785 " 30.9961" " 0.361263" " 0.4" " 0.00131345" " 0.016" " 1.00433" " 0.994777" " 30.9961" " 1.12964"
4.02885 " 31.0198" " 0.361778" " 0.4" " 0.00131788" " 0.016" " 1.00432" " 0.994771" " 31.0198" " 1.12964"
4.02985 " 31.0435" " 0.362293" " 0.4" " 0.00132226" " 0.016" " 1.00432" " 0.994765" " 31.0435" " 1.12964"
4.03085 " 31.0674" " 0.36281" " 0.4" " 0.00132657" " 0.016" " 1.00431" " 0.99476" " 31.0674" " 1.12964"
4.03185 " 31.0913" " 0.363326" " 0.4" " 0.00133082" " 0.016" " 1.0043" " 0.994754" " 31.0913" " 1.12964"
4.03285 " 31.1153" " 0.363844" " 0.4" " 0.00133501" " 0.016" " 1.0043" " 0.994748" " 31.1153" " 1.12964"
4.03385 " 31.1393" " 0.364362" " 0.4" " 0.00133914" " 0.016" " 1.00429" " 0.994742" " 31.1393" " 1.12964"
4.03485 " 31.1635" " 0.36488" " 0.4" " 0.00134322" " 0.016" " 1.00428" " 0.994736" " 31.1635" " 1.12964"
4.03585 " 31.1877" " 0.365399" " 0.4" " 0.00134723" " 0.016" " 1.00428" " 0.99473" " 31.1877" " 1.12964"
4.03685 " 31.212" " 0.365919" " 0.4" " 0.00135117" " 0.016" " 1.00427" " 0.994723" " 31.212" " 1.12964"
4.03785 " 31.2364" " 0.366439" " 0.4" " 0.00135506" " 0.016" " 1.00426" " 0.994717" " 31.2364" " 1.12964"
4.03885 " 31.2608" " 0.36696" " 0.4" " 0.00135889" " 0.016" " 1.00426" " 0.994711" " 31.2608" " 1.12964"
4.03985 " 31.2853" " 0.367481" " 0.4" " 0.00136265" " 0.016" " 1.00425" " 0.994705" " 31.2853" " 1.12964"
4.04085 " 31.3098" " 0.368003" " 0.4" " 0.00136636" " 0.016" " 1.00424" " 0.994699" " 31.3098" " 1.12964"
4.04185 " 31.3345" " 0.368525" " 0.4" " 0.00137" " 0.016" " 1.00424" " 0.994692" " 31.3345" " 1.12964"
4.04285 " 31.3592" " 0.369047" " 0.4" " 0.00137359" " 0.016" " 1.00423" " 0.994686" " 31.3592" " 1.12964"
4.04385 " 31.3839" " 0.36957" " 0.4" " 0.00137711" " 0.016" " 1.00422" " 0.99468" " 31.3839" " 1.12964"
4.04485 " 31.4087" " 0.370093" " 0.4" " 0.00138057" " 0.016" " 1.00422" " 0.994673" " 31.4087" " 1.12964"
4.04585 " 31.4336" " 0.370617" " 0.4" " 0.00138397" " 0.016" " 1.00421" " 0.994667" " 31.4336" " 1.12964"
4.04685 " 31.4586" " 0.371141" " 0.4" " 0.0013873" " 0.016" " 1.0042" " 0.99466" " 31.4586" " 1.12964"
4.04785 " 31.4836" " 0.371665" " 0.4" " 0.00139058" " 0.016" " 1.0042" " 0.994654" " 31.4836" " 1.12964"
4.04885 " 31.5086" " 0.37219" " 0.4" " 0.00139379" " 0.016" " 1.00419" " 0.994647" " 31.5086" " 1.12964"
4.04985 " 31.5337" " 0.372714" " 0.4" " 0.00139695" " 0.016" " 1.00418" " 0.994641" " 31.5337" " 1.12964"
4.05085 " 31.5589" " 0.373239" " 0.4" " 0.00140004" " 0.016" " 1.00418" " 0.994634" " 31.5589" " 1.12964"
4.05185 " 31.5841" " 0.373765" " 0.4" " 0.00140307" " 0.016" " 1.00417" " 0.994627" " 31.5841" " 1.12964"
4.05285 " 31.6094" " 0.37429" " 0.4" " 0.00140604" " 0.016" " 1.00416" " 0.994621" " 31.6094" " 1.12964"
4.05385 " 31.6347" " 0.374815" " 0.4" " 0.00140894" " 0.016" " 1.00416" " 0.994614" " 31.6347" " 1.12964"
4.05485 " 31.6601" " 0.375341" " 0.4" " 0.00141179" " 0.016" " 1.00415" " 0.994607" " 31.6601" " 1.12964"
4.05585 " 31.6856" " 0.375867" " 0.4" " 0.00141457" " 0.016" " 1.00414" " 0.9946" " 31.6856" " 1.12964"
4.05685 " 31.7111" " 0.376393" " 0.4" " 0.0014173" " 0.016" " 1.00413" " 0.994594" " 31.7111" " 1.12964"
4.05785 " 31.7366" " 0.376919" " 0.4" " 0.00141996" " 0.016" " 1.00413" " 0.994587" " 31.7366" " 1.12964"
4.05885 " 31.7622" " 0.377445" " 0.4" " 0.00142256" " 0.016" " 1.00412" " 0.99458" " 31.7622" " 1.12964"
4.05985 " 31.7878" " 0.377972" " 0.4" " 0.00142509" " 0.016" " 1.00411" " 0.994573" " 31.7878" " 1.12964"
4.06085 " 31.8135" " 0.378498" " 0.4" " 0.00142757" " 0.016" " 1.00411" " 0.994566" " 31.8135" " 1.12964"
4.06185 " 31.8392" " 0.379024" " 0.4" " 0.00142998" " 0.016" " 1.0041" " 0.994559" " 31.8392" " 1.12964"
4.06285 " 31.865" " 0.37955" " 0.4" " 0.00143234" " 0.016" " 1.00409" " 0.994552" " 31.865" " 1.12964"
4.06385 " 31.8908" " 0.380077" " 0.4" " 0.00143463" " 0.016" " 1.00408" " 0.994545" " 31.8908" " 1.12964"
4.06485 " 31.9166" " 0.380603" " 0.4" " 0.00143686" " 0.016" " 1.00408" " 0.994538" " 31.9166" " 1.12964"
4.06585 " 31.9425" " 0.381129" " 0.4" " 0.00143903" " 0.016" " 1.00407" " 0.994531" " 31.9425" " 1.12964"
4.06685 " 31.9684" " 0.381655" " 0.4" " 0.00144113" " 0.016" " 1.00406" " 0.994524" " 31.9684" " 1.12964"
4.06785 " 31.9944" " 0.382181" " 0.4" " 0.00144318" " 0.016" " 1.00406" " 0.994516" " 31.9944" " 1.12964"
4.06885 " 32.0204" " 0.382707" " 0.4" " 0.00144516" " 0.016" " 1.00405" " 0.994509" " 32.0204" " 1.12964"
4.06985 " 32.0464" " 0.383233" " 0.4" " 0.00144708" " 0.016" " 1.00404" " 0.994502" " 32.0464" " 1.12964"
4.07085 " 32.0725" " 0.383758" " 0.4" " 0.00144894" " 0.016" " 1.00403" " 0.994495" " 32.0725" " 1.12964"
4.07185 " 32.0986" " 0.384283" " 0.4" " 0.00145074" " 0.016" " 1.00403" " 0.994487" " 32.0986" " 1.12964"
4.07285 " 32.1247" " 0.384808" " 0.4" " 0.00145248" " 0.016" " 1.00402" " 0.99448" " 32.1247" " 1.12964"
4.07385 " 32.1509" " 0.385333" " 0.4" " 0.00145416" " 0.016" " 1.00401" " 0.994473" " 32.1509" " 1.12964"
4.07485 " 32.177" " 0.385858" " 0.4" " 0.00145577" " 0.016" " 1.004" " 0.994465" " 32.177" " 1.12964"
4.07585 " 32.2033" " 0.386382" " 0.4" " 0.00145733" " 0.016" " 1.004" " 0.994458" " 32.2033" " 1.12964"
4.07685 " 32.2295" " 0.386906" " 0.4" " 0.00145882" " 0.016" " 1.00399" " 0.994451" " 32.2295" " 1.12964"
4.07785 " 32.2558" " 0.38743" " 0.4" " 0.00146025" " 0.016" " 1.00398" " 0.994443" " 32.2558" " 1.12964"
4.07885 " 32.2821" " 0.387953" " 0.4" " 0.00146162" " 0.016" " 1.00397" " 0.994436" " 32.2821" " 1.12964"
4.07985 " 32.3084" " 0.388476" " 0.4" " 0.00146293" " 0.016" " 1.00397" " 0.994428" " 32.3084" " 1.12964"
4.08085 " 32.3347" " 0.388999" " 0.4" " 0.00146417" " 0.016" " 1.00396" " 0.994421" " 32.3347" " 1.12964"
4.08185 " 32.3611" " 0.389521" " 0.4" " 0.00146536" " 0.016" " 1.00395" " 0.994413" " 32.3611" " 1.12964"
4.08285 " 32.3875" " 0.390043" " 0.4" " 0.00146649" " 0.016" " 1.00394" " 0.994406" " 32.3875" " 1.12964"
4.08385 " 32.4139" " 0.390565" " 0.4" " 0.00146755" " 0.016" " 1.00394" " 0.994398" " 32.4139" " 1.12964"
4.08485 " 32.4403" " 0.391086" " 0.4" " 0.00146855" " 0.016" " 1.00393" " 0.99439" " 32.4403" " 1.12964"
4.08585 " 32.4668" " 0.391607" " 0.4" " 0.0014695" " 0.016" " 1.00392" " 0.994383" " 32.4668" " 1.12964"
4.08685 " 32.4932" " 0.392127" " 0.4" " 0.00147038" " 0.016" " 1.00391" " 0.994375" " 32.4932" " 1.12964"
4.08785 " 32.5197" " 0.392646" " 0.4" " 0.0014712" " 0.016" " 1.0039" " 0.994367" " 32.5197" " 1.12964"
4.08885 " 32.5462" " 0.393165" " 0.4" " 0.00147196" " 0.016" " 1.0039" " 0.99436" " 32.5462" " 1.12964"
4.08985 " 32.5727" " 0.393683" " 0.4" " 0.00147266" " 0.016" " 1.00389" " 0.994352" " 32.5727" " 1.12964"
4.09085 " 32.5992" " 0.394201" " 0.4" " 0.0014733" " 0.016" " 1.00388" " 0.994344" " 32.5992" " 1.12964"
4.09185 " 32.6257" " 0.394719" " 0.4" " 0.00147388" " 0.016" " 1.00387" " 0.994336" " 32.6257" " 1.12964"
4.09285 " 32.6523" " 0.395235" " 0.4" " 0.00147439" " 0.016" " 1.00387" " 0.994329" " 32.6523" " 1.12964"
4.09385 " 32.6788" " 0.395752" " 0.4" " 0.00147485" " 0.016" " 1.00386" " 0.994321" " 32.6788" " 1.12964"
4.09485 " 32.7054" " 0.396267" " 0.4" " 0.00147525" " 0.016" " 1.00385" " 0.994313" " 32.7054" " 1.12964"
4.09585 " 32.7319" " 0.396782" " 0.4" " 0.00147559" " 0.016" " 1.00384" " 0.994305" " 32.7319" " 1.12964"
4.09685 " 32.7585" " 0.397296" " 0.4" " 0.00147586" " 0.016" " 1.00383" " 0.994297" " 32.7585" " 1.12964"
4.09785 " 32.785" " 0.39781" " 0.4" " 0.00147608" " 0.016" " 1.00383" " 0.99429" " 32.785" " 1.12964"
4.09885 " 32.8116" " 0.398322" " 0.4" " 0.00147624" " 0.016" " 1.00382" " 0.994282" " 32.8116" " 1.12964"
4.09985 " 32.8382" " 0.398834" " 0.4" " 0.00147633" " 0.016" " 1.00381" " 0.994274" " 32.8382" " 1.12964"
4.10085 " 32.8648" " 0.399345" " 0.4" " 0.00147637" " 0.016" " 1.0038" " 0.994266" " 32.8648" " 1.12964"
4.10185 " 32.8913" " 0.399856" " 0.4" " 0.00147635" " 0.016" " 1.0038" " 0.994258" " 32.8913" " 1.12964"
4.10285 " 32.9179" " 0.400365" " 0.4" " 0.00147627" " 0.016" " 1.00379" " 0.99425" " 32.9179" " 1.12964"
4.10385 " 32.9445" " 0.400874" " 0.4" " 0.00147613" " 0.016" " 1.00378" " 0.994242" " 32.9445" " 1.12964"
4.10485 " 32.9711" " 0.401382" " 0.4" " 0.00147592" " 0.016" " 1.00377" " 0.994234" " 32.9711" " 1.12964"
4.10585 " 32.9976" " 0.401889" " 0.4" " 0.00147566" " 0.016" " 1.00376" " 0.994226" " 32.9976" " 1.12964"
4.10685 " 33.0242" " 0.402396" " 0.4" " 0.00147535" " 0.016" " 1.00376" " 0.994218" " 33.0242" " 1.12964"
4.10785 " 33.0507" " 0.402901" " 0.4" " 0.00147497" " 0.016" " 1.00375" " 0.99421" " 33.0507" " 1.12964"
4.10885 " 33.0773" " 0.403405" " 0.4" " 0.00147453" " 0.016" " 1.00374" " 0.994202" " 33.0773" " 1.12964"
4.10985 " 33.1038" " 0.403909" " 0.4" " 0.00147403" " 0.016" " 1.00373" " 0.994194" " 33.1038" " 1.12964"
4.11085 " 33.1303" " 0.404412" " 0.4" " 0.00147348" " 0.016" " 1.00372" " 0.994186" " 33.1303" " 1.12964"
4.11185 " 33.1569" " 0.404913" " 0.4" " 0.00147287" " 0.016" " 1.00372" " 0.994178" " 33.1569" " 1.12964"
4.11285 " 33.1834" " 0.405414" " 0.4" " 0.00147219" " 0.016" " 1.00371" " 0.99417" " 33.1834" " 1.12964"
4.11385 " 33.2099" " 0.405914" " 0.4" " 0.00147146" " 0.016" " 1.0037" " 0.994162" " 33.2099" " 1.12964"
4.11485 " 33.2363" " 0.406413" " 0.4" " 0.00147067" " 0.016" " 1.00369" " 0.994154" " 33.2363" " 1.12964"
4.11585 " 33.2628" " 0.40691" " 0.4" " 0.00146983" " 0.016" " 1.00369" " 0.994146" " 33.2628" " 1.12964"
4.11685 " 33.2893" " 0.407407" " 0.4" " 0.00146892" " 0.016" " 1.00368" " 0.994137" " 33.2893" " 1.12964"
4.11785 " 33.3157" " 0.407903" " 0.4" " 0.00146796" " 0.016" " 1.00367" " 0.994129" " 33.3157" " 1.12964"
4.11884 " 33.3421" " 0.408397" " 0.4" " 0.00146694" " 0.016" " 1.00366" " 0.994121" " 33.3421" " 1.12964"
4.11984 " 33.3685" " 0.40889" " 0.4" " 0.00146586" " 0.016" " 1.00365" " 0.994113" " 33.3685" " 1.12964"
4.12084 " 33.3949" " 0.409383" " 0.4" " 0.00146473" " 0.016" " 1.00365" " 0.994105" " 33.3949" " 1.12964"
4.12184 " 33.4212" " 0.409874" " 0.4" " 0.00146353" " 0.016" " 1.00364" " 0.994097" " 33.4212" " 1.12964"
4.12284 " 33.4476" " 0.410364" " 0.4" " 0.00146228" " 0.016" " 1.00363" " 0.994089" " 33.4476" " 1.12964"
4.12384 " 33.4739" " 0.410853" " 0.4" " 0.00146097" " 0.016" " 1.00362" " 0.994081" " 33.4739" " 1.12964"
4.12484 " 33.5002" " 0.41134" " 0.4" " 0.00145961" " 0.016" " 1.00361" " 0.994073" " 33.5002" " 1.12964"
4.12584 " 33.5264" " 0.411827" " 0.4" " 0.00145819" " 0.016" " 1.00361" " 0.994064" " 33.5264" " 1.12964"
4.12684 " 33.5527" " 0.412312" " 0.4" " 0.00145671" " 0.016" " 1.0036" " 0.994056" " 33.5527" " 1.12964"
4.12784 " 33.5789" " 0.412796" " 0.4" " 0.00145518" " 0.016" " 1.00359" " 0.994048" " 33.5789" " 1.12964"
4.12884 " 33.605" " 0.413279" " 0.4" " 0.00145358" " 0.016" " 1.00358" " 0.99404" " 33.605" " 1.12964"
4.12984 " 33.6312" " 0.41376" " 0.4" " 0.00145194" " 0.016" " 1.00358" " 0.994032" " 33.6312" " 1.12964"
4.13084 " 33.6573" " 0.414241" " 0.4" " 0.00145023" " 0.016" " 1.00357" " 0.994024" " 33.6573" " 1.12964"
4.13184 " 33.6834" " 0.414719" " 0.4" " 0.00144847" " 0.016" " 1.00356" " 0.994016" " 33.6834" " 1.12964"
4.13284 " 33.7095" " 0.415197" " 0.4" " 0.00144666" " 0.016" " 1.00355" " 0.994008" " 33.7095" " 1.12964"
4.13384 " 33.7355" " 0.415673" " 0.4" " 0.00144479" " 0.016" " 1.00354" " 0.994" " 33.7355" " 1.12964"
4.13484 " 33.7615" " 0.416148" " 0.4" " 0.00144286" " 0.016" " 1.00354" " 0.993991" " 33.7615" " 1.12964"
4.13584 " 33.7874" " 0.416622" " 0.4" " 0.00144088" " 0.016" " 1.00353" " 0.993983" " 33.7874" " 1.12964"
4.13684 " 33.8133" " 0.417094" " 0.4" " 0.00143884" " 0.016" " 1.00352" " 0.993975" " 33.8133" " 1.12964"
4.13784 " 33.8392" " 0.417565" " 0.4" " 0.00143675" " 0.016" " 1.00351" " 0.993967" " 33.8392" " 1.12964"
4.13884 " 33.8651" " 0.418034" " 0.4" " 0.00143461" " 0.016" " 1.00351" " 0.993959" " 33.8651" " 1.12964"
4.13984 " 33.8909" " 0.418502" " 0.4" " 0.00143241" " 0.016" " 1.0035" " 0.993951" " 33.8909" " 1.12964"
4.14084 " 33.9166" " 0.418968" " 0.4" " 0.00143015" " 0.016" " 1.00349" " 0.993943" " 33.9166" " 1.12964"
4.14184 " 33.9424" " 0.419433" " 0.4" " 0.00142784" " 0.016" " 1.00348" " 0.993935" " 33.9424" " 1.12964"
4.14284 " 33.968" " 0.419897" " 0.4" " 0.00142548" " 0.016" " 1.00348" " 0.993927" " 33.968" " 1.12964"
4.14384 " 33.9937" " 0.420359" " 0.4" " 0.00142306" " 0.016" " 1.00347" " 0.993919" " 33.9937" " 1.12964"
4.14484 " 34.0193" " 0.420819" " 0.4" " 0.00142059" " 0.016" " 1.00346" " 0.993911" " 34.0193" " 1.12964"
4.14584 " 34.0448" " 0.421278" " 0.4" " 0.00141806" " 0.016" " 1.00345" " 0.993903" " 34.0448" " 1.12964"
4.14684 " 34.0703" " 0.421736" " 0.4" " 0.00141548" " 0.016" " 1.00345" " 0.993895" " 34.0703" " 1.12964"
4.14784 " 34.0958" " 0.422192" " 0.4" " 0.00141285" " 0.016" " 1.00344" " 0.993887" " 34.0958" " 1.12964"
4.14884 " 34.1212" " 0.422646" " 0.4" " 0.00141017" " 0.016" " 1.00343" " 0.993879" " 34.1212" " 1.12964"
4.14984 " 34.1465" " 0.423099" " 0.4" " 0.00140743" " 0.016" " 1.00342" " 0.993871" " 34.1465" " 1.12964"
4.15084 " 34.1719" " 0.42355" " 0.4" " 0.00140464" " 0.016" " 1.00342" " 0.993863" " 34.1719" " 1.12964"
4.15184 " 34.1971" " 0.423999" " 0.4" " 0.00140179" " 0.016" " 1.00341" " 0.993855" " 34.1971" " 1.12964"
4.15284 " 34.2223" " 0.424447" " 0.4" " 0.0013989" " 0.016" " 1.0034" " 0.993847" " 34.2223" " 1.12964"
4.15384 " 34.2475" " 0.424893" " 0.4" " 0.00139595" " 0.016" " 1.00339" " 0.993839" " 34.2475" " 1.12964"
4.15484 " 34.2726" " 0.425338" " 0.4" " 0.00139295" " 0.016" " 1.00339" " 0.993831" " 34.2726" " 1.12964"
4.15584 " 34.2976" " 0.425781" " 0.4" " 0.0013899" " 0.016" " 1.00338" " 0.993824" " 34.2976" " 1.12964"
