Time(s); gENROE.delta; gENROE.PELEC; gENROE.PMECH; gENROE.SPEED; pSS2A.VOTHSG; GEN1.V; LOAD.V; GEN2.V; FAULT.V
2.44197; 48.4608; 0.599317; 0.4; -0.00313665; 0.016; 0.991293; 0.999534; 48.4608; 1.12964
2.44297; 48.4042; 0.59809; 0.4; -0.00315971; 0.016; 0.991293; 0.999534; 48.4042; 1.12964
2.44397; 48.3471; 0.596857; 0.4; -0.00318263; 0.016; 0.991293; 0.999534; 48.3471; 1.12964
2.44497; 48.2896; 0.595618; 0.4; -0.00320541; 0.016; 0.991293; 0.999534; 48.2896; 1.12964
2.44597; 48.2317; 0.594373; 0.4; -0.00322804; 0.016; 0.991293; 0.999534; 48.2317; 1.12964
2.44697; 48.1734; 0.593122; 0.4; -0.00325052; 0.016; 0.991293; 0.999534; 48.1734; 1.12964
2.44797; 48.1147; 0.591865; 0.4; -0.00327285; 0.016; 0.991293; 0.999534; 48.1147; 1.12964
2.44897; 48.0556; 0.590602; 0.4; -0.00329504; 0.016; 0.991293; 0.999534; 48.0556; 1.12964
2.44997; 47.996; 0.589333; 0.4; -0.00331708; 0.016; 0.991293; 0.999534; 47.996; 1.12964
2.45097; 47.9361; 0.588058; 0.4; -0.00333897; 0.016; 0.991293; 0.999534; 47.9361; 1.12964
2.45197; 47.8758; 0.586778; 0.4; -0.00336071; 0.016; 0.991293; 0.999534; 47.8758; 1.12964
2.45297; 47.8152; 0.585492; 0.4; -0.00338229; 0.016; 0.991293; 0.999534; 47.8152; 1.12964
2.45397; 47.7541; 0.5842; 0.4; -0.00340373; 0.016; 0.991293; 0.999534; 47.7541; 1.12964
2.45497; 47.6926; 0.582903; 0.4; -0.00342501; 0.016; 0.991293; 0.999534; 47.6926; 1.12964
2.45597; 47.6308; 0.5816; 0.4; -0.00344614; 0.016; 0.991293; 0.999534; 47.6308; 1.12964
2.45697; 47.5686; 0.580292; 0.4; -0.00346712; 0.016; 0.991293; 0.999534; 47.5686; 1.12964
2.45797; 47.506; 0.578978; 0.4; -0.00348794; 0.016; 0.991293; 0.999534; 47.506; 1.12964
2.45897; 47.443; 0.577659; 0.4; -0.00350861; 0.016; 0.991293; 0.999534; 47.443; 1.12964
2.45996; 47.3797; 0.576335; 0.4; -0.00352912; 0.016; 0.991293; 0.999534; 47.3797; 1.12964
2.46096; 47.3159; 0.575005; 0.4; -0.00354948; 0.016; 0.991293; 0.999534; 47.3159; 1.12964
2.46196; 47.2519; 0.57367; 0.4; -0.00356968; 0.016; 0.991293; 0.999534; 47.2519; 1.12964
2.46296; 47.1874; 0.57233; 0.4; -0.00358972; 0.016; 0.991293; 0.999534; 47.1874; 1.12964
2.46396; 47.1226; 0.570985; 0.4; -0.00360961; 0.016; 0.991293; 0.999534; 47.1226; 1.12964
2.46496; 47.0575; 0.569634; 0.4; -0.00362933; 0.016; 0.991293; 0.999534; 47.0575; 1.12964
2.46596; 46.992; 0.568279; 0.4; -0.0036489; 0.016; 0.991293; 0.999534; 46.992; 1.12964
2.46696; 46.9261; 0.566919; 0.4; -0.00366831; 0.016; 0.991293; 0.999534; 46.9261; 1.12964
2.46796; 46.8599; 0.565553; 0.4; -0.00368756; 0.016; 0.991293; 0.999534; 46.8599; 1.12964
2.46896; 46.7934; 0.564183; 0.4; -0.00370664; 0.016; 0.991293; 0.999534; 46.7934; 1.12964
2.46996; 46.7265; 0.562808; 0.4; -0.00372557; 0.016; 0.991293; 0.999534; 46.7265; 1.12964
2.47096; 46.6593; 0.561429; 0.4; -0.00374433; 0.016; 0.991293; 0.999534; 46.6593; 1.12964
2.47196; 46.5917; 0.560045; 0.4; -0.00376293; 0.016; 0.991293; 0.999534; 46.5917; 1.12964
2.47296; 46.5238; 0.558656; 0.4; -0.00378137; 0.016; 0.991293; 0.999534; 46.5238; 1.12964
2.47396; 46.4556; 0.557262; 0.4; -0.00379965; 0.016; 0.991293; 0.999534; 46.4556; 1.12964
2.47496; 46.387; 0.555864; 0.4; -0.00381776; 0.016; 0.991293; 0.999534; 46.387; 1.12964
2.47596; 46.3181; 0.554462; 0.4; -0.00383571; 0.016; 0.991293; 0.999534; 46.3181; 1.12964
2.47696; 46.2489; 0.553055; 0.4; -0.00385349; 0.016; 0.991293; 0.999534; 46.2489; 1.12964
2.47796; 46.1794; 0.551643; 0.4; -0.00387111; 0.016; 0.991293; 0.999534; 46.1794; 1.12964
2.47896; 46.1095; 0.550228; 0.4; -0.00388856; 0.016; 0.991293; 0.999534; 46.1095; 1.12964
2.47996; 46.0394; 0.548808; 0.4; -0.00390584; 0.016; 0.991293; 0.999534; 46.0394; 1.12964
2.48096; 45.9689; 0.547384; 0.4; -0.00392296; 0.016; 0.991293; 0.999534; 45.9689; 1.12964
2.48196; 45.8982; 0.545956; 0.4; -0.00393991; 0.016; 0.991293; 0.999534; 45.8982; 1.12964
2.48296; 45.8271; 0.544523; 0.4; -0.00395669; 0.016; 0.991293; 0.999534; 45.8271; 1.12964
2.48396; 45.7557; 0.543087; 0.4; -0.00397331; 0.016; 0.991293; 0.999534; 45.7557; 1.12964
2.48496; 45.6841; 0.541647; 0.4; -0.00398975; 0.016; 0.991293; 0.999534; 45.6841; 1.12964
2.48596; 45.6121; 0.540203; 0.4; -0.00400603; 0.016; 0.991293; 0.999534; 45.6121; 1.12964
2.48696; 45.5398; 0.538755; 0.4; -0.00402213; 0.016; 0.991293; 0.999534; 45.5398; 1.12964
2.48796; 45.4673; 0.537303; 0.4; -0.00403807; 0.016; 0.991293; 0.999534; 45.4673; 1.12964
2.48896; 45.3945; 0.535847; 0.4; -0.00405384; 0.016; 0.991293; 0.999534; 45.3945; 1.12964
2.48996; 45.3213; 0.534388; 0.4; -0.00406943; 0.016; 0.991293; 0.999534; 45.3213; 1.12964
2.49096; 45.248; 0.532926; 0.4; -0.00408485; 0.016; 0.991293; 0.999534; 45.248; 1.12964
2.49196; 45.1743; 0.531459; 0.4; -0.0041001; 0.016; 0.991293; 0.999534; 45.1743; 1.12964
2.49296; 45.1004; 0.529989; 0.4; -0.00411518; 0.016; 0.991293; 0.999534; 45.1004; 1.12964
2.49396; 45.0261; 0.528516; 0.4; -0.00413009; 0.016; 0.991293; 0.999534; 45.0261; 1.12964
2.49496; 44.9517; 0.52704; 0.4; -0.00414482; 0.016; 0.991293; 0.999534; 44.9517; 1.12964
2.49596; 44.8769; 0.525559; 0.4; -0.00415938; 0.016; 0.991293; 0.999534; 44.8769; 1.12964
2.49696; 44.8019; 0.524076; 0.4; -0.00417377; 0.016; 0.991293; 0.999534; 44.8019; 1.12964
2.49796; 44.7267; 0.52259; 0.4; -0.00418798; 0.016; 0.991293; 0.999534; 44.7267; 1.12964
2.49896; 44.6512; 0.5211; 0.4; -0.00420202; 0.016; 0.991293; 0.999534; 44.6512; 1.12964
2.49996; 44.5754; 0.519607; 0.4; -0.00421588; 0.016; 0.991293; 0.999534; 44.5754; 1.12964
2.50096; 44.4994; 0.518112; 0.4; -0.00422957; 0.016; 0.991293; 0.999534; 44.4994; 1.12964
2.50196; 44.4231; 0.516613; 0.4; -0.00424308; 0.016; 0.991293; 0.999534; 44.4231; 1.12964
2.50296; 44.3466; 0.515111; 0.4; -0.00425642; 0.016; 0.991293; 0.999534; 44.3466; 1.12964
2.50396; 44.2699; 0.513607; 0.4; -0.00426958; 0.016; 0.991293; 0.999534; 44.2699; 1.12964
2.50496; 44.1929; 0.5121; 0.4; -0.00428256; 0.016; 0.991293; 0.999534; 44.1929; 1.12964
2.50596; 44.1157; 0.51059; 0.4; -0.00429537; 0.016; 0.991293; 0.999534; 44.1157; 1.12964
2.50696; 44.0383; 0.509078; 0.4; -0.004308; 0.016; 0.991293; 0.999534; 44.0383; 1.12964
2.50796; 43.9606; 0.507562; 0.4; -0.00432045; 0.016; 0.991293; 0.999534; 43.9606; 1.12964
2.50896; 43.8827; 0.506045; 0.4; -0.00433272; 0.016; 0.991293; 0.999534; 43.8827; 1.12964
2.50996; 43.8046; 0.504524; 0.4; -0.00434482; 0.016; 0.991293; 0.999534; 43.8046; 1.12964
2.51096; 43.7263; 0.503002; 0.4; -0.00435674; 0.016; 0.991293; 0.999534; 43.7263; 1.12964
2.51196; 43.6478; 0.501477; 0.4; -0.00436848; 0.016; 0.991293; 0.999534; 43.6478; 1.12964
2.51296; 43.5691; 0.49995; 0.4; -0.00438004; 0.016; 0.991293; 0.999534; 43.5691; 1.12964
2.51396; 43.4901; 0.49842; 0.4; -0.00439142; 0.016; 0.991293; 0.999534; 43.4901; 1.12964
2.51496; 43.411; 0.496889; 0.4; -0.00440262; 0.016; 0.991293; 0.999534; 43.411; 1.12964
2.51596; 43.3316; 0.495355; 0.4; -0.00441364; 0.016; 0.991293; 0.999534; 43.3316; 1.12964
2.51696; 43.2521; 0.493819; 0.4; -0.00442448; 0.016; 0.991293; 0.999534; 43.2521; 1.12964
2.51796; 43.1723; 0.492282; 0.4; -0.00443515; 0.016; 0.991293; 0.999534; 43.1723; 1.12964
2.51896; 43.0924; 0.490742; 0.4; -0.00444563; 0.016; 0.991293; 0.999534; 43.0924; 1.12964
2.51996; 43.0123; 0.4892; 0.4; -0.00445593; 0.016; 0.991293; 0.999534; 43.0123; 1.12964
2.52096; 42.932; 0.487657; 0.4; -0.00446605; 0.016; 0.991293; 0.999534; 42.932; 1.12964
2.52196; 42.8515; 0.486112; 0.4; -0.00447599; 0.016; 0.991293; 0.999534; 42.8515; 1.12964
2.52296; 42.7709; 0.484565; 0.4; -0.00448575; 0.016; 0.991293; 0.999534; 42.7709; 1.12964
2.52396; 42.69; 0.483017; 0.4; -0.00449533; 0.016; 0.991293; 0.999534; 42.69; 1.12964
2.52496; 42.609; 0.481467; 0.4; -0.00450473; 0.016; 0.991293; 0.999534; 42.609; 1.12964
2.52596; 42.5279; 0.479916; 0.4; -0.00451394; 0.016; 0.991293; 0.999534; 42.5279; 1.12964
2.52696; 42.4465; 0.478363; 0.4; -0.00452297; 0.016; 0.991293; 0.999534; 42.4465; 1.12964
2.52796; 42.365; 0.476809; 0.4; -0.00453183; 0.016; 0.991293; 0.999534; 42.365; 1.12964
2.52896; 42.2834; 0.475253; 0.4; -0.0045405; 0.016; 0.991293; 0.999534; 42.2834; 1.12964
2.52996; 42.2016; 0.473697; 0.4; -0.00454898; 0.016; 0.991293; 0.999534; 42.2016; 1.12964
2.53096; 42.1196; 0.472139; 0.4; -0.00455729; 0.016; 0.991293; 0.999534; 42.1196; 1.12964
2.53196; 42.0375; 0.47058; 0.4; -0.00456541; 0.016; 0.991293; 0.999534; 42.0375; 1.12964
2.53296; 41.9553; 0.469021; 0.4; -0.00457335; 0.016; 0.991293; 0.999534; 41.9553; 1.12964
2.53396; 41.8729; 0.46746; 0.4; -0.00458111; 0.016; 0.991293; 0.999534; 41.8729; 1.12964
2.53496; 41.7903; 0.465898; 0.4; -0.00458868; 0.016; 0.991293; 0.999534; 41.7903; 1.12964
2.53596; 41.7077; 0.464335; 0.4; -0.00459607; 0.016; 0.991293; 0.999534; 41.7077; 1.12964
2.53696; 41.6249; 0.462772; 0.4; -0.00460328; 0.016; 0.991293; 0.999534; 41.6249; 1.12964
2.53796; 41.5419; 0.461208; 0.4; -0.00461031; 0.016; 0.991293; 0.999534; 41.5419; 1.12964
2.53896; 41.4589; 0.459643; 0.4; -0.00461715; 0.016; 0.991293; 0.999534; 41.4589; 1.12964
2.53996; 41.3757; 0.458078; 0.4; -0.00462381; 0.016; 0.991293; 0.999534; 41.3757; 1.12964
2.54096; 41.2924; 0.456512; 0.4; -0.00463028; 0.016; 0.991293; 0.999534; 41.2924; 1.12964
2.54196; 41.209; 0.454946; 0.4; -0.00463658; 0.016; 0.991293; 0.999534; 41.209; 1.12964
2.54296; 41.1255; 0.453379; 0.4; -0.00464269; 0.016; 0.991293; 0.999534; 41.1255; 1.12964
2.54396; 41.0419; 0.451812; 0.4; -0.00464861; 0.016; 0.991293; 0.999534; 41.0419; 1.12964
2.54496; 40.9582; 0.450245; 0.4; -0.00465436; 0.016; 0.991293; 0.999534; 40.9582; 1.12964
2.54596; 40.8743; 0.448677; 0.4; -0.00465992; 0.016; 0.991293; 0.999534; 40.8743; 1.12964
2.54696; 40.7904; 0.44711; 0.4; -0.00466529; 0.016; 0.991293; 0.999534; 40.7904; 1.12964
2.54796; 40.7064; 0.445542; 0.4; -0.00467048; 0.016; 0.991293; 0.999534; 40.7064; 1.12964
2.54896; 40.6223; 0.443975; 0.4; -0.00467549; 0.016; 0.991293; 0.999534; 40.6223; 1.12964
2.54996; 40.5381; 0.442407; 0.4; -0.00468032; 0.016; 0.991293; 0.999534; 40.5381; 1.12964
2.55096; 40.4538; 0.440839; 0.4; -0.00468496; 0.016; 0.991293; 0.999534; 40.4538; 1.12964
2.55196; 40.3694; 0.439272; 0.4; -0.00468942; 0.016; 0.991293; 0.999534; 40.3694; 1.12964
2.55296; 40.285; 0.437705; 0.4; -0.0046937; 0.016; 0.991293; 0.999534; 40.285; 1.12964
2.55396; 40.2004; 0.436139; 0.4; -0.00469779; 0.016; 0.991293; 0.999534; 40.2004; 1.12964
2.55496; 40.1158; 0.434572; 0.4; -0.0047017; 0.016; 0.991293; 0.999534; 40.1158; 1.12964
2.55596; 40.0312; 0.433006; 0.4; -0.00470543; 0.016; 0.991293; 0.999534; 40.0312; 1.12964
2.55696; 39.9464; 0.431441; 0.4; -0.00470897; 0.016; 0.991293; 0.999534; 39.9464; 1.12964
2.55796; 39.8616; 0.429876; 0.4; -0.00471233; 0.016; 0.991293; 0.999534; 39.8616; 1.12964
2.55896; 39.7768; 0.428312; 0.4; -0.00471551; 0.016; 0.991293; 0.999534; 39.7768; 1.12964
2.55996; 39.6919; 0.426749; 0.4; -0.0047185; 0.016; 0.991293; 0.999534; 39.6919; 1.12964
2.56096; 39.6069; 0.425186; 0.4; -0.00472131; 0.016; 0.991293; 0.999534; 39.6069; 1.12964
2.56196; 39.5219; 0.423624; 0.4; -0.00472394; 0.016; 0.991293; 0.999534; 39.5219; 1.12964
2.56296; 39.4369; 0.422063; 0.4; -0.00472639; 0.016; 0.991293; 0.999534; 39.4369; 1.12964
2.56396; 39.3518; 0.420503; 0.4; -0.00472866; 0.016; 0.991293; 0.999534; 39.3518; 1.12964
2.56496; 39.2666; 0.418945; 0.4; -0.00473074; 0.016; 0.991293; 0.999534; 39.2666; 1.12964
2.56596; 39.1814; 0.417387; 0.4; -0.00473264; 0.016; 0.991293; 0.999534; 39.1814; 1.12964
2.56696; 39.0962; 0.41583; 0.4; -0.00473436; 0.016; 0.991293; 0.999534; 39.0962; 1.12964
2.56796; 39.011; 0.414275; 0.4; -0.00473589; 0.016; 0.991293; 0.999534; 39.011; 1.12964
2.56896; 38.9258; 0.41272; 0.4; -0.00473725; 0.016; 0.991293; 0.999534; 38.9258; 1.12964
2.56996; 38.8405; 0.411168; 0.4; -0.00473842; 0.016; 0.991293; 0.999534; 38.8405; 1.12964
2.57096; 38.7552; 0.409616; 0.4; -0.00473941; 0.016; 0.991293; 0.999534; 38.7552; 1.12964
2.57196; 38.6698; 0.408066; 0.4; -0.00474022; 0.016; 0.991293; 0.999534; 38.6698; 1.12964
2.57296; 38.5845; 0.406518; 0.4; -0.00474085; 0.016; 0.991293; 0.999534; 38.5845; 1.12964
2.57396; 38.4992; 0.404971; 0.4; -0.0047413; 0.016; 0.991293; 0.999534; 38.4992; 1.12964
2.57496; 38.4138; 0.403426; 0.4; -0.00474157; 0.016; 0.991293; 0.999534; 38.4138; 1.12964
2.57596; 38.3285; 0.401882; 0.4; -0.00474165; 0.016; 0.991293; 0.999534; 38.3285; 1.12964
2.57696; 38.2431; 0.40034; 0.4; -0.00474156; 0.016; 0.991293; 0.999534; 38.2431; 1.12964
2.57796; 38.1578; 0.398801; 0.4; -0.00474129; 0.016; 0.991293; 0.999534; 38.1578; 1.12964
2.57896; 38.0724; 0.397263; 0.4; -0.00474084; 0.016; 0.991293; 0.999534; 38.0724; 1.12964
2.57996; 37.9871; 0.395727; 0.4; -0.0047402; 0.016; 0.991293; 0.999534; 37.9871; 1.12964
2.58096; 37.9018; 0.394193; 0.4; -0.00473939; 0.016; 0.991293; 0.999534; 37.9018; 1.12964
2.58196; 37.8165; 0.392661; 0.4; -0.0047384; 0.016; 0.991293; 0.999534; 37.8165; 1.12964
2.58296; 37.7312; 0.391131; 0.4; -0.00473723; 0.016; 0.991293; 0.999534; 37.7312; 1.12964
2.58396; 37.646; 0.389604; 0.4; -0.00473588; 0.016; 0.991293; 0.999534; 37.646; 1.12964
2.58496; 37.5607; 0.388078; 0.4; -0.00473436; 0.016; 0.991293; 0.999534; 37.5607; 1.12964
2.58596; 37.4755; 0.386556; 0.4; -0.00473265; 0.016; 0.991293; 0.999534; 37.4755; 1.12964
2.58696; 37.3903; 0.385035; 0.4; -0.00473077; 0.016; 0.991293; 0.999534; 37.3903; 1.12964
2.58796; 37.3052; 0.383518; 0.4; -0.00472871; 0.016; 0.991293; 0.999534; 37.3052; 1.12964
2.58896; 37.2201; 0.382002; 0.4; -0.00472648; 0.016; 0.991293; 0.999534; 37.2201; 1.12964
2.58996; 37.135; 0.380489; 0.4; -0.00472406; 0.016; 0.991293; 0.999534; 37.135; 1.12964
2.59096; 37.05; 0.378979; 0.4; -0.00472147; 0.016; 0.991293; 0.999534; 37.05; 1.12964
2.59196; 36.9651; 0.377471; 0.4; -0.00471871; 0.016; 0.991293; 0.999534; 36.9651; 1.12964
2.59296; 36.8802; 0.375967; 0.4; -0.00471577; 0.016; 0.991293; 0.999534; 36.8802; 1.12964
2.59396; 36.7953; 0.374465; 0.4; -0.00471265; 0.016; 0.991293; 0.999534; 36.7953; 1.12964
2.59496; 36.7105; 0.372966; 0.4; -0.00470936; 0.016; 0.991293; 0.999534; 36.7105; 1.12964
2.59596; 36.6258; 0.37147; 0.4; -0.00470589; 0.016; 0.991293; 0.999534; 36.6258; 1.12964
2.59696; 36.5411; 0.369977; 0.4; -0.00470225; 0.016; 0.991293; 0.999534; 36.5411; 1.12964
2.59795; 36.4565; 0.368487; 0.4; -0.00469843; 0.016; 0.991293; 0.999534; 36.4565; 1.12964
2.59895; 36.3719; 0.367; 0.4; -0.00469445; 0.016; 0.991293; 0.999534; 36.3719; 1.12964
2.59995; 36.2875; 0.365517; 0.4; -0.00469028; 0.016; 0.991293; 0.999534; 36.2875; 1.12964
2.60095; 36.2031; 0.364036; 0.4; -0.00468595; 0.016; 0.991293; 0.999534; 36.2031; 1.12964
2.60195; 36.1188; 0.362559; 0.4; -0.00468144; 0.016; 0.991293; 0.999534; 36.1188; 1.12964
2.60295; 36.0346; 0.361086; 0.4; -0.00467676; 0.016; 0.991293; 0.999534; 36.0346; 1.12964
2.60395; 35.9504; 0.359615; 0.4; -0.00467191; 0.016; 0.991293; 0.999534; 35.9504; 1.12964
2.60495; 35.8664; 0.358148; 0.4; -0.00466689; 0.016; 0.991293; 0.999534; 35.8664; 1.12964
2.60595; 35.7824; 0.356685; 0.4; -0.00466169; 0.016; 0.991293; 0.999534; 35.7824; 1.12964
2.60695; 35.6985; 0.355226; 0.4; -0.00465633; 0.016; 0.991293; 0.999534; 35.6985; 1.12964
2.60795; 35.6148; 0.35377; 0.4; -0.00465079; 0.016; 0.991293; 0.999534; 35.6148; 1.12964
2.60895; 35.5311; 0.352317; 0.4; -0.00464509; 0.016; 0.991293; 0.999534; 35.5311; 1.12964
2.60995; 35.4476; 0.350869; 0.4; -0.00463922; 0.016; 0.991293; 0.999534; 35.4476; 1.12964
2.61095; 35.3641; 0.349424; 0.4; -0.00463317; 0.016; 0.991293; 0.999534; 35.3641; 1.12964
2.61195; 35.2808; 0.347983; 0.4; -0.00462696; 0.016; 0.991293; 0.999534; 35.2808; 1.12964
2.61295; 35.1975; 0.346547; 0.4; -0.00462059; 0.016; 0.991293; 0.999534; 35.1975; 1.12964
2.61395; 35.1144; 0.345114; 0.4; -0.00461404; 0.016; 0.991293; 0.999534; 35.1144; 1.12964
2.61495; 35.0314; 0.343685; 0.4; -0.00460733; 0.016; 0.991293; 0.999534; 35.0314; 1.12964
2.61595; 34.9486; 0.34226; 0.4; -0.00460045; 0.016; 0.991293; 0.999534; 34.9486; 1.12964
2.61695; 34.8658; 0.34084; 0.4; -0.0045934; 0.016; 0.991293; 0.999534; 34.8658; 1.12964
2.61795; 34.7832; 0.339423; 0.4; -0.0045862; 0.016; 0.991293; 0.999534; 34.7832; 1.12964
2.61895; 34.7007; 0.338011; 0.4; -0.00457882; 0.016; 0.991293; 0.999534; 34.7007; 1.12964
2.61995; 34.6183; 0.336603; 0.4; -0.00457128; 0.016; 0.991293; 0.999534; 34.6183; 1.12964
2.62095; 34.5361; 0.3352; 0.4; -0.00456358; 0.016; 0.991293; 0.999534; 34.5361; 1.12964
2.62195; 34.4541; 0.333801; 0.4; -0.00455571; 0.016; 0.991293; 0.999534; 34.4541; 1.12964
2.62295; 34.3721; 0.332407; 0.4; -0.00454768; 0.016; 0.991293; 0.999534; 34.3721; 1.12964
2.62395; 34.2903; 0.331017; 0.4; -0.00453949; 0.016; 0.991293; 0.999534; 34.2903; 1.12964
2.62495; 34.2087; 0.329632; 0.4; -0.00453114; 0.016; 0.991293; 0.999534; 34.2087; 1.12964
2.62595; 34.1272; 0.328251; 0.4; -0.00452263; 0.016; 0.991293; 0.999534; 34.1272; 1.12964
2.62695; 34.0459; 0.326875; 0.4; -0.00451395; 0.016; 0.991293; 0.999534; 34.0459; 1.12964
2.62795; 33.9647; 0.325504; 0.4; -0.00450512; 0.016; 0.991293; 0.999534; 33.9647; 1.12964
2.62895; 33.8837; 0.324138; 0.4; -0.00449612; 0.016; 0.991293; 0.999534; 33.8837; 1.12964
2.62995; 33.8029; 0.322776; 0.4; -0.00448697; 0.016; 0.991293; 0.999534; 33.8029; 1.12964
2.63095; 33.7222; 0.321419; 0.4; -0.00447766; 0.016; 0.991293; 0.999534; 33.7222; 1.12964
2.63195; 33.6417; 0.320068; 0.4; -0.00446819; 0.016; 0.991293; 0.999534; 33.6417; 1.12964
2.63295; 33.5613; 0.318721; 0.4; -0.00445856; 0.016; 0.991293; 0.999534; 33.5613; 1.12964
2.63395; 33.4811; 0.317379; 0.4; -0.00444878; 0.016; 0.991293; 0.999534; 33.4811; 1.12964
2.63495; 33.4012; 0.316043; 0.4; -0.00443884; 0.016; 0.991293; 0.999534; 33.4012; 1.12964
2.63595; 33.3213; 0.314711; 0.4; -0.00442875; 0.016; 0.991293; 0.999534; 33.3213; 1.12964
2.63695; 33.2417; 0.313385; 0.4; -0.0044185; 0.016; 0.991293; 0.999534; 33.2417; 1.12964
2.63795; 33.1623; 0.312064; 0.4; -0.0044081; 0.016; 0.991293; 0.999534; 33.1623; 1.12964
2.63895; 33.083; 0.310748; 0.4; -0.00439754; 0.016; 0.991293; 0.999534; 33.083; 1.12964
2.63995; 33.004; 0.309437; 0.4; -0.00438683; 0.016; 0.991293; 0.999534; 33.004; 1.12964
2.64095; 32.9251; 0.308132; 0.4; -0.00437597; 0.016; 0.991293; 0.999534; 32.9251; 1.12964
2.64195; 32.8464; 0.306833; 0.4; -0.00436495; 0.016; 0.991293; 0.999534; 32.8464; 1.12964
2.64295; 32.768; 0.305538; 0.4; -0.00435379; 0.016; 0.991293; 0.999534; 32.768; 1.12964
2.64395; 32.6897; 0.30425; 0.4; -0.00434247; 0.016; 0.991293; 0.999534; 32.6897; 1.12964
2.64495; 32.6116; 0.302967; 0.4; -0.00433101; 0.016; 0.991293; 0.999534; 32.6116; 1.12964
2.64595; 32.5338; 0.301689; 0.4; -0.0043194; 0.016; 0.991293; 0.999534; 32.5338; 1.12964
2.64695; 32.4561; 0.300417; 0.4; -0.00430763; 0.016; 0.991293; 0.999534; 32.4561; 1.12964
2.64795; 32.3787; 0.299151; 0.4; -0.00429572; 0.016; 0.991293; 0.999534; 32.3787; 1.12964
2.64895; 32.3015; 0.29789; 0.4; -0.00428367; 0.016; 0.991293; 0.999534; 32.3015; 1.12964
2.64995; 32.2245; 0.296636; 0.4; -0.00427146; 0.016; 0.991293; 0.999534; 32.2245; 1.12964
2.65095; 32.1477; 0.295387; 0.4; -0.00425912; 0.016; 0.991293; 0.999534; 32.1477; 1.12964
2.65195; 32.0712; 0.294144; 0.4; -0.00424662; 0.016; 0.991293; 0.999534; 32.0712; 1.12964
2.65295; 31.9948; 0.292907; 0.4; -0.00423398; 0.016; 0.991293; 0.999534; 31.9948; 1.12964
2.65395; 31.9187; 0.291676; 0.4; -0.0042212; 0.016; 0.991293; 0.999534; 31.9187; 1.12964
2.65495; 31.8429; 0.290451; 0.4; -0.00420828; 0.016; 0.991293; 0.999534; 31.8429; 1.12964
2.65595; 31.7672; 0.289231; 0.4; -0.00419521; 0.016; 0.991293; 0.999534; 31.7672; 1.12964
2.65695; 31.6918; 0.288018; 0.4; -0.004182; 0.016; 0.991293; 0.999534; 31.6918; 1.12964
2.65795; 31.6167; 0.286812; 0.4; -0.00416865; 0.016; 0.991293; 0.999534; 31.6167; 1.12964
2.65895; 31.5418; 0.285611; 0.4; -0.00415517; 0.016; 0.991293; 0.999534; 31.5418; 1.12964
2.65995; 31.4671; 0.284417; 0.4; -0.00414154; 0.016; 0.991293; 0.999534; 31.4671; 1.12964
2.66095; 31.3927; 0.283229; 0.4; -0.00412777; 0.016; 0.991293; 0.999534; 31.3927; 1.12964
2.66195; 31.3185; 0.282047; 0.4; -0.00411387; 0.016; 0.991293; 0.999534; 31.3185; 1.12964
2.66295; 31.2446; 0.280871; 0.4; -0.00409983; 0.016; 0.991293; 0.999534; 31.2446; 1.12964
2.66395; 31.1709; 0.279702; 0.4; -0.00408565; 0.016; 0.991293; 0.999534; 31.1709; 1.12964
2.66495; 31.0975; 0.278539; 0.4; -0.00407133; 0.016; 0.991293; 0.999534; 31.0975; 1.12964
2.66595; 31.0243; 0.277383; 0.4; -0.00405689; 0.016; 0.991293; 0.999534; 31.0243; 1.12964
2.66695; 30.9514; 0.276233; 0.4; -0.00404231; 0.016; 0.991293; 0.999534; 30.9514; 1.12964
2.66795; 30.8788; 0.27509; 0.4; -0.00402759; 0.016; 0.991293; 0.999534; 30.8788; 1.12964
2.66895; 30.8064; 0.273953; 0.4; -0.00401274; 0.016; 0.991293; 0.999534; 30.8064; 1.12964
2.66995; 30.7343; 0.272823; 0.4; -0.00399776; 0.016; 0.991293; 0.999534; 30.7343; 1.12964
2.67095; 30.6625; 0.2717; 0.4; -0.00398265; 0.016; 0.991293; 0.999534; 30.6625; 1.12964
2.67195; 30.591; 0.270583; 0.4; -0.00396741; 0.016; 0.991293; 0.999534; 30.591; 1.12964
2.67295; 30.5197; 0.269473; 0.4; -0.00395204; 0.016; 0.991293; 0.999534; 30.5197; 1.12964
2.67395; 30.4487; 0.26837; 0.4; -0.00393654; 0.016; 0.991293; 0.999534; 30.4487; 1.12964
2.67495; 30.378; 0.267274; 0.4; -0.00392092; 0.016; 0.991293; 0.999534; 30.378; 1.12964
2.67595; 30.3075; 0.266184; 0.4; -0.00390516; 0.016; 0.991293; 0.999534; 30.3075; 1.12964
2.67695; 30.2374; 0.265102; 0.4; -0.00388929; 0.016; 0.991293; 0.999534; 30.2374; 1.12964
2.67795; 30.1675; 0.264026; 0.4; -0.00387328; 0.016; 0.991293; 0.999534; 30.1675; 1.12964
2.67895; 30.0979; 0.262957; 0.4; -0.00385715; 0.016; 0.991293; 0.999534; 30.0979; 1.12964
2.67995; 30.0287; 0.261895; 0.4; -0.0038409; 0.016; 0.991293; 0.999534; 30.0287; 1.12964
2.68095; 29.9597; 0.26084; 0.4; -0.00382452; 0.016; 0.991293; 0.999534; 29.9597; 1.12964
