Time,cSVGN1.Q,GEN1.V,LOAD.V,GEN2.V,SHUNT.V,FAULT.V
2.20927, 0.0972262, 0.936967, 0.958842, 0.977916, 0.973371, 0.968377
2.20932, 0.0972382, 0.937046, 0.95889, 0.977948, 0.973411, 0.968417
2.20937, 0.0972502, 0.937124, 0.958938, 0.97798, 0.973452, 0.968457
2.20942, 0.0972621, 0.937203, 0.958985, 0.978012, 0.973492, 0.968496
2.20947, 0.097274, 0.937281, 0.959033, 0.978043, 0.973532, 0.968536
2.20952, 0.0972859, 0.937359, 0.95908, 0.978075, 0.973572, 0.968576
2.20957, 0.0972978, 0.937437, 0.959128, 0.978107, 0.973612, 0.968615
2.20962, 0.0973097, 0.937515, 0.959175, 0.978139, 0.973652, 0.968655
2.20967, 0.0973215, 0.937593, 0.959222, 0.978171, 0.973692, 0.968694
2.20972, 0.0973334, 0.937671, 0.959269, 0.978202, 0.973732, 0.968734
2.20977, 0.0973452, 0.937749, 0.959316, 0.978234, 0.973772, 0.968773
2.20982, 0.0973571, 0.937826, 0.959363, 0.978266, 0.973811, 0.968812
2.20987, 0.0973689, 0.937904, 0.95941, 0.978297, 0.973851, 0.968852
2.20992, 0.0973807, 0.937981, 0.959457, 0.978329, 0.97389, 0.968891
2.20997, 0.0973925, 0.938059, 0.959504, 0.97836, 0.97393, 0.96893
2.21002, 0.0974042, 0.938136, 0.959551, 0.978392, 0.97397, 0.968969
2.21007, 0.0974159, 0.938213, 0.959598, 0.978423, 0.974009, 0.969008
2.21012, 0.0974277, 0.93829, 0.959644, 0.978454, 0.974048, 0.969047
2.21017, 0.0974395, 0.938367, 0.959691, 0.978486, 0.974088, 0.969086
2.21022, 0.0974511, 0.938443, 0.959737, 0.978517, 0.974127, 0.969125
2.21027, 0.0974628, 0.93852, 0.959784, 0.978548, 0.974166, 0.969164
2.21032, 0.0974745, 0.938596, 0.95983, 0.978579, 0.974205, 0.969203
2.21037, 0.0974862, 0.938673, 0.959876, 0.978611, 0.974244, 0.969241
