Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,eXST1.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
8.746,17423.373,7.272977e-05,0.27598768,0.32287624,0.053937588,1.1855371e-17,0.012824165,0.0064120824
8.748,17433.31,7.265147e-05,0.2760609,0.32270238,0.053908546,6.3388947e-18,0.012824165,0.0064120824
8.75,17443.25,7.257325e-05,0.27613413,0.32252863,0.053879518,3.122316e-29,0.012824165,0.0064120824
8.752,17453.191,7.249512e-05,0.27620736,0.32235497,0.05385051,1.2707274e-29,0.012824165,0.0064120824
8.754,17463.137,7.241707e-05,0.27628055,0.3221814,0.05382151,1.3608091e-29,0.012824165,0.0064120824
8.756,17473.086,7.23391e-05,0.27635378,0.32200792,0.053792533,6.050837e-29,0.012824165,0.0064120824
8.758,17483.035,7.226122e-05,0.27642697,0.32183453,0.053763565,2.345285e-18,0.012824165,0.0064120824
8.76,17492.988,7.218342e-05,0.27650017,0.32166123,0.053734615,1.0426344e-28,0.012824165,0.0064120824
8.762,17502.945,7.21057e-05,0.27657336,0.32148802,0.05370568,2.240867e-29,0.012824165,0.0064120824
8.764,17512.902,7.202807e-05,0.27664655,0.3213149,0.05367676,2.633685e-29,0.012824165,0.0064120824
8.766,17522.861,7.195052e-05,0.27671975,0.3211419,0.053647857,6.8260344e-29,0.012824165,0.0064120824
8.768,17532.826,7.187305e-05,0.2767929,0.32096896,0.05361897,2.611118e-29,0.012824165,0.0064120824
8.77,17542.791,7.179567e-05,0.2768661,0.32079613,0.053590097,5.7519517e-29,0.012824165,0.0064120824
8.772,17552.762,7.171837e-05,0.27693927,0.32062337,0.05356124,3.4900517e-29,0.012824165,0.0064120824
8.774,17562.732,7.164115e-05,0.27701244,0.32045072,0.0535324,6.3444e-29,0.012824165,0.0064120824
