Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,eSAC1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.124,37.338146,0.38971323,0.00076172984,1.3344184,0.9739915,0.9765499,0.9896978,0.9831102
5.126,37.36563,0.39022866,0.0007640032,1.3347884,0.97397816,0.97653854,0.98969114,0.98310125
5.128,37.39319,0.3907441,0.0007661559,1.335157,0.9739649,0.97652715,0.98968446,0.98309237
5.13,37.420826,0.3912595,0.0007681879,1.335524,0.9739517,0.9765158,0.9896778,0.98308355
5.132,37.448536,0.39177474,0.00077009934,1.3358896,0.9739386,0.9765045,0.9896712,0.98307467
5.134,37.476307,0.3922898,0.0007718902,1.3362535,0.97392553,0.9764932,0.9896645,0.98306584
5.136,37.504143,0.39280453,0.00077356055,1.336616,0.97391254,0.976482,0.9896579,0.983057
5.138,37.532032,0.39331892,0.0007751105,1.3369771,0.9738996,0.9764707,0.98965126,0.98304826
5.14,37.559975,0.39383286,0.00077654014,1.3373365,0.9738868,0.97645956,0.9896447,0.9830395
5.142,37.58797,0.39434627,0.0007778496,1.3376945,0.9738741,0.9764484,0.9896381,0.9830308
5.144,37.616005,0.39485905,0.000779039,1.338051,0.9738614,0.9764373,0.98963153,0.9830221
5.146,37.644077,0.39537114,0.00078010856,1.3384058,0.9738488,0.9764262,0.98962504,0.9830134
5.148,37.67218,0.3958825,0.0007810584,1.3387592,0.97383636,0.97641516,0.9896185,0.98300475
5.15,37.700317,0.39639297,0.0007818887,1.339111,0.97382396,0.9764042,0.989612,0.98299617
5.152,37.72848,0.3969025,0.00078259985,1.3394613,0.9738116,0.9763932,0.98960555,0.9829876
5.154,37.75666,0.39741108,0.00078319176,1.3398099,0.97379947,0.9763823,0.98959905,0.982979
5.156,37.784878,0.39791888,0.00078366447,1.3401566,0.9737873,0.97637147,0.9895927,0.9829705
5.158,37.813107,0.39842558,0.0007840185,1.3405017,0.9737753,0.9763607,0.98958623,0.982962
5.16,37.84135,0.39893112,0.0007842542,1.340845,0.9737634,0.9763499,0.98957986,0.9829536
5.162,37.869595,0.39943543,0.00078437186,1.3411866,0.9737516,0.9763392,0.98957354,0.9829452
5.164,37.897842,0.3999384,0.00078437175,1.3415266,0.97373986,0.97632855,0.9895672,0.9829368
5.166,37.926086,0.40044,0.0007842542,1.3418648,0.9737283,0.97631794,0.98956096,0.9829285
5.168,37.954327,0.40094015,0.0007840196,1.3422015,0.9737168,0.97630745,0.9895547,0.9829202
5.17,37.982555,0.40143877,0.0007836683,1.3425362,0.9737054,0.97629696,0.98954844,0.982912
5.172,38.01077,0.4019358,0.0007832007,1.3428693,0.97369415,0.97628653,0.9895423,0.98290384
5.174,38.038963,0.40243116,0.0007826172,1.3432006,0.97368294,0.9762762,0.9895361,0.98289573
5.176,38.067135,0.40292478,0.0007819182,1.34353,0.9736719,0.9762659,0.98953,0.9828876
5.178,38.095276,0.4034166,0.00078110414,1.3438578,0.973661,0.9762557,0.98952395,0.9828796
5.18,38.123383,0.40390655,0.0007801755,1.3441837,0.97365016,0.9762456,0.9895179,0.9828716
5.182,38.15146,0.4043946,0.0007791327,1.3445078,0.9736395,0.9762355,0.9895119,0.9828637
5.184,38.179493,0.4048806,0.00077797624,1.34483,0.97362894,0.9762255,0.98950595,0.98285586
5.186,38.207485,0.40536457,0.0007767067,1.3451504,0.9736185,0.9762156,0.98950005,0.98284805
5.188,38.235424,0.4058464,0.00077532453,1.3454688,0.9736082,0.97620577,0.98949414,0.9828403
5.19,38.26331,0.406326,0.00077383034,1.3457854,0.973598,0.976196,0.98948836,0.9828326
5.192,38.291145,0.40680334,0.0007722246,1.3461,0.97358793,0.9761863,0.9894826,0.982825
5.194,38.318916,0.40727836,0.00077050703,1.3464127,0.973578,0.9761767,0.9894768,0.9828174
5.196,38.346626,0.407751,0.00076867855,1.3467234,0.9735682,0.9761672,0.98947114,0.9828099
5.198,38.374268,0.40822122,0.00076674,1.3470322,0.97355855,0.9761577,0.9894655,0.98280245
5.2,38.401833,0.40868887,0.000764692,1.3473389,0.97354907,0.97614837,0.98945993,0.9827951
5.202,38.429325,0.40915397,0.0007625352,1.3476436,0.97353965,0.9761391,0.9894544,0.98278785
5.204,38.456738,0.40961644,0.0007602702,1.3479463,0.9735305,0.97612995,0.9894489,0.9827806
5.206,38.484066,0.41007623,0.00075789774,1.3482469,0.97352135,0.9761209,0.9894435,0.9827734
5.208,38.511307,0.41053322,0.0007554183,1.3485454,0.9735124,0.97611195,0.9894381,0.9827664
5.21,38.53846,0.41098744,0.00075283274,1.3488418,0.97350365,0.97610307,0.9894328,0.98275936
5.212,38.565514,0.41143876,0.00075014157,1.349136,0.973495,0.9760943,0.9894275,0.98275244
5.214,38.59247,0.41188714,0.0007473457,1.349428,0.9734865,0.9760856,0.9894223,0.98274565
5.216,38.619316,0.41233256,0.00074444566,1.3497179,0.97347814,0.976077,0.9894172,0.98273885
5.218,38.646065,0.41277492,0.00074144226,1.3500054,0.97347,0.97606856,0.9894121,0.9827322
5.22,38.6727,0.41321418,0.0007383363,1.3502908,0.973462,0.9760602,0.9894071,0.9827256
5.222,38.699223,0.4136503,0.00073512853,1.3505738,0.9734541,0.976052,0.9894022,0.98271906
5.224,38.725628,0.4140832,0.00073181966,1.3508545,0.9734464,0.9760438,0.9893973,0.9827127
5.226,38.75191,0.41451284,0.00072841055,1.3511329,0.97343886,0.97603583,0.98939246,0.98270637
5.228,38.778072,0.4149392,0.000724902,1.3514088,0.9734315,0.9760279,0.98938775,0.9827001
5.23,38.8041,0.41536215,0.00072129484,1.3516823,0.9734243,0.9760201,0.98938304,0.982694
5.232,38.83,0.4157817,0.00071758946,1.3519535,0.9734173,0.9760124,0.98937845,0.9826879
5.234,38.855766,0.41619772,0.00071378576,1.3522224,0.9734104,0.97600484,0.9893739,0.98268193
5.236,38.881386,0.41661018,0.00070988556,1.352489,0.97340375,0.97599745,0.98936945,0.9826761
5.238,38.906868,0.41701907,0.00070588983,1.3527529,0.9733972,0.9759901,0.9893651,0.9826703
5.24,38.9322,0.41742435,0.0007017993,1.3530145,0.9733909,0.9759829,0.9893608,0.98266464
5.242,38.95739,0.41782594,0.0006976149,1.3532734,0.97338474,0.9759759,0.9893566,0.98265904
5.244,38.982426,0.4182238,0.0006933376,1.3535297,0.9733787,0.97596896,0.9893524,0.9826536
5.246,39.0073,0.41861787,0.0006889681,1.3537835,0.97337294,0.9759621,0.98934835,0.98264825
5.248,39.03202,0.41900817,0.0006845074,1.3540347,0.97336733,0.9759554,0.98934436,0.98264295
5.25,39.05658,0.41939455,0.00067995646,1.3542831,0.9733619,0.9759489,0.9893404,0.9826378
5.252,39.08097,0.41977704,0.0006753162,1.3545288,0.97335666,0.9759425,0.9893366,0.98263276
5.254,39.105194,0.42015558,0.00067058747,1.3547719,0.9733516,0.97593623,0.98933285,0.98262787
5.256,39.129246,0.4205301,0.0006657713,1.355012,0.9733467,0.9759301,0.98932916,0.98262304
5.258,39.153126,0.4209006,0.0006608686,1.3552495,0.97334206,0.97592413,0.9893256,0.98261833
5.26,39.176826,0.42126703,0.00065588043,1.3554841,0.9733376,0.9759183,0.9893221,0.98261374
5.262,39.200344,0.42162934,0.00065080763,1.3557158,0.9733333,0.9759126,0.9893187,0.9826092
5.264,39.22368,0.42198747,0.0006456513,1.3559446,0.9733292,0.975907,0.9893154,0.98260486
5.266,39.24683,0.4223414,0.00064041244,1.3561704,0.9733253,0.9759016,0.9893122,0.9826006
5.268,39.26979,0.4226911,0.00063509203,1.3563932,0.9733216,0.97589636,0.9893091,0.9825965
5.27,39.29256,0.42303652,0.0006296911,1.356613,0.9733181,0.97589123,0.98930603,0.98259246
5.272,39.315125,0.42337754,0.0006242099,1.3568302,0.9733148,0.9758863,0.98930305,0.9825886
5.274,39.337498,0.42371416,0.0006186499,1.3570445,0.9733117,0.9758815,0.98930025,0.98258483
5.276,39.359665,0.4240464,0.00061301223,1.3572557,0.97330886,0.9758768,0.98929745,0.9825812
5.278,39.38163,0.42437416,0.000607298,1.3574638,0.9733062,0.97587234,0.9892948,0.9825777
5.28,39.403385,0.42469746,0.0006015083,1.3576689,0.9733037,0.975868,0.98929226,0.9825743
5.282,39.424934,0.42501625,0.0005956441,1.3578707,0.9733014,0.9758638,0.9892898,0.982571
5.284,39.44627,0.4253305,0.0005897065,1.3580695,0.9732994,0.97585976,0.98928744,0.98256785
5.286,39.46739,0.42564014,0.00058369664,1.358265,0.97329754,0.9758559,0.9892852,0.98256487
5.288,39.488293,0.42594516,0.0005776155,1.3584574,0.97329587,0.9758522,0.989283,0.98256195
5.29,39.508972,0.42624554,0.0005714642,1.3586466,0.97329444,0.9758487,0.98928094,0.9825592
5.292,39.529438,0.42654127,0.0005652439,1.3588325,0.97329324,0.9758453,0.98927903,0.9825566
5.294,39.54967,0.42683226,0.00055895565,1.3590151,0.97329223,0.97584206,0.9892771,0.98255414
5.296,39.56968,0.42711854,0.00055260054,1.3591944,0.97329146,0.975839,0.9892754,0.98255175
5.298,39.58946,0.42740002,0.00054617977,1.3593702,0.9732909,0.97583616,0.9892738,0.98254955
5.3,39.609005,0.42767674,0.0005396944,1.3595427,0.97329056,0.9758334,0.98927224,0.98254746
5.302,39.62832,0.42794862,0.0005331456,1.3597119,0.97329044,0.9758309,0.9892708,0.98254555
5.304,39.647396,0.42821565,0.0005265345,1.3598776,0.97329056,0.9758285,0.9892695,0.98254377
5.306,39.66623,0.42847782,0.0005198622,1.3600398,0.97329086,0.9758263,0.98926824,0.9825421
5.308,39.684826,0.42873508,0.00051313,1.3601985,0.9732914,0.9758243,0.9892672,0.98254055
5.31,39.70318,0.4289874,0.0005063388,1.3603537,0.9732922,0.97582245,0.98926616,0.9825392
5.312,39.721283,0.42923474,0.00049948966,1.3605056,0.9732932,0.9758208,0.98926526,0.9825379
5.314,39.739143,0.42947713,0.0004925839,1.3606539,0.9732944,0.9758193,0.9892645,0.98253685
5.316,39.756752,0.4297145,0.0004856228,1.3607986,0.9732958,0.975818,0.98926383,0.9825359
5.318,39.77411,0.42994684,0.00047860746,1.3609399,0.9732975,0.9758168,0.9892633,0.98253506
5.32,39.79121,0.43017417,0.00047153907,1.3610774,0.9732993,0.97581583,0.9892629,0.9825344
5.322,39.80806,0.4303964,0.0004644188,1.3612113,0.9733015,0.97581506,0.9892625,0.9825339
5.324,39.82465,0.43061358,0.00045724786,1.3613416,0.9733038,0.97581446,0.98926234,0.9825335
5.326,39.84098,0.43082565,0.0004500275,1.3614682,0.97330636,0.975814,0.9892622,0.9825333
5.328,39.85705,0.4310326,0.0004427588,1.3615911,0.9733091,0.97581375,0.9892623,0.9825332
5.33,39.872864,0.43123442,0.00043544307,1.3617104,0.97331214,0.9758137,0.9892624,0.9825333
5.332,39.88841,0.4314311,0.0004280815,1.3618258,0.97331536,0.9758138,0.98926264,0.98253345
5.334,39.903687,0.43162262,0.00042067526,1.3619376,0.9733189,0.9758141,0.989263,0.9825338
5.336,39.918697,0.43180895,0.00041322559,1.3620456,0.9733226,0.9758146,0.9892635,0.98253435
5.338,39.933437,0.4319901,0.0004057337,1.3621498,0.9733265,0.97581524,0.9892641,0.982535
5.34,39.947914,0.43216604,0.00039820085,1.3622502,0.9733306,0.9758161,0.9892648,0.9825358
5.342,39.962112,0.43233675,0.00039062824,1.3623468,0.973335,0.9758171,0.9892656,0.9825368
5.344,39.97604,0.43250227,0.0003830171,1.3624395,0.9733396,0.9758183,0.9892666,0.98253787
5.346,39.98969,0.43266252,0.00037536866,1.3625284,0.9733445,0.9758197,0.98926765,0.9825391
5.348,40.003067,0.43281755,0.00036768417,1.3626134,0.9733496,0.97582126,0.98926884,0.98254055
5.35,40.016167,0.4329673,0.00035996287,1.3626946,0.9733549,0.97582304,0.98927015,0.9825421
5.352,40.02899,0.4331118,0.0003522077,1.3627719,0.97336036,0.97582495,0.9892716,0.98254377
5.354,40.041534,0.43325102,0.0003444199,1.3628453,0.97336614,0.9758271,0.9892731,0.9825456
5.356,40.053795,0.43338495,0.00033660085,1.3629147,0.9733721,0.9758294,0.98927474,0.98254764
5.358,40.065773,0.4335136,0.00032875175,1.3629801,0.9733783,0.9758319,0.9892765,0.9825498
5.36,40.07747,0.433637,0.00032087383,1.3630416,0.97338474,0.9758346,0.98927844,0.9825521
5.362,40.088882,0.43375507,0.00031296842,1.3630992,0.9733914,0.97583747,0.9892804,0.98255455
5.364,40.10001,0.43386784,0.00030503675,1.3631527,0.9733983,0.9758405,0.98928255,0.9825572
5.366,40.110855,0.4339753,0.00029708014,1.3632022,0.9734054,0.9758438,0.9892848,0.9825599
5.368,40.12141,0.4340775,0.00028909984,1.3632478,0.97341275,0.9758472,0.9892872,0.98256284
5.37,40.131676,0.43417436,0.0002810972,1.3632892,0.9734203,0.97585076,0.98928964,0.9825659
5.372,40.141655,0.4342659,0.00027307347,1.3633267,0.97342813,0.9758546,0.98929226,0.9825691
5.374,40.151344,0.43435216,0.00026502996,1.36336,0.9734361,0.97585857,0.989295,0.9825725
5.376,40.160744,0.43443313,0.00025696796,1.3633894,0.9734444,0.97586274,0.9892978,0.982576
5.378,40.169853,0.43450877,0.00024888886,1.3634145,0.97345287,0.97586703,0.9893008,0.98257965
5.38,40.17867,0.4345791,0.00024079387,1.3634356,0.9734615,0.97587156,0.9893038,0.98258346
5.382,40.187195,0.43464416,0.00023268441,1.3634527,0.97347045,0.9758763,0.98930705,0.9825874
5.384,40.195423,0.43470392,0.00022456175,1.3634655,0.97347957,0.97588116,0.9893103,0.9825915
5.386,40.203365,0.43475837,0.00021642724,1.3634744,0.9734889,0.9758863,0.9893138,0.9825958
5.388,40.21101,0.43480754,0.00020827893,1.3634791,0.97349846,0.97589153,0.9893173,0.9826002
5.39,40.21837,0.43485144,0.00020011784,1.36348,0.97350824,0.97589695,0.989321,0.98260474
5.392,40.225426,0.4348901,0.0001919477,1.3634766,0.97351825,0.97590256,0.98932475,0.98260945
5.394,40.232197,0.43492344,0.0001837698,1.3634692,0.97352844,0.97590834,0.9893286,0.9826143
5.396,40.238667,0.43495157,0.00017558534,1.3634578,0.9735389,0.9759143,0.9893326,0.9826192
5.398,40.244846,0.43497443,0.00016739564,1.3634422,0.97354954,0.97592044,0.9893367,0.9826244
5.4,40.25073,0.43499207,0.00015920195,1.3634225,0.9735604,0.97592676,0.98934096,0.98262966
5.402,40.256317,0.43500447,0.00015100553,1.3633987,0.9735714,0.97593325,0.9893453,0.9826351
5.404,40.26161,0.43501168,0.00014280765,1.3633707,0.9735827,0.9759399,0.9893497,0.9826406
5.406,40.266605,0.43501368,0.00013460957,1.3633386,0.9735942,0.9759468,0.9893543,0.98264635
5.408,40.27131,0.4350105,0.00012641257,1.3633024,0.9736059,0.97595376,0.98935896,0.9826522
5.41,40.27572,0.43500212,0.00011821794,1.363262,0.97361773,0.97596097,0.9893638,0.98265815
5.412,40.279827,0.43498862,0.00011002694,1.3632176,0.97362983,0.97596836,0.9893687,0.9826643
5.414,40.28364,0.43496993,0.000101840844,1.3631691,0.9736422,0.9759759,0.9893737,0.98267055
5.416,40.287167,0.43494615,9.366095e-05,1.3631164,0.9736546,0.97598356,0.98937875,0.982677
5.418,40.290394,0.43491724,8.548853e-05,1.3630595,0.9736673,0.9759914,0.989384,0.9826835
5.42,40.293327,0.43488327,7.732487e-05,1.3629986,0.97368026,0.9759995,0.9893893,0.98269016
5.422,40.295967,0.4348442,6.917126e-05,1.3629335,0.9736933,0.97600764,0.9893947,0.98269695
5.424,40.298313,0.4348001,6.1028994e-05,1.3628644,0.9737066,0.97601604,0.98940027,0.9827039
5.426,40.300365,0.4347509,5.28986e-05,1.3627912,0.9737201,0.97602457,0.98940593,0.982711
5.428,40.302124,0.4346967,4.477557e-05,1.3627144,0.9737338,0.9760332,0.98941165,0.98271817
5.43,40.303593,0.43463746,3.6666414e-05,1.3626336,0.9737476,0.9760421,0.9894175,0.9827255
5.432,40.304768,0.43457323,2.8572316e-05,1.3625488,0.9737616,0.9760511,0.98942345,0.982733
5.434,40.305653,0.43450406,2.0494463e-05,1.3624601,0.97377586,0.9760602,0.9894295,0.9827406
5.436,40.306248,0.43442994,1.2434039e-05,1.3623675,0.9737903,0.97606957,0.9894356,0.98274827
5.438,40.306553,0.43435094,4.3922296e-06,1.362271,0.97380483,0.976079,0.9894419,0.98275614
5.44,40.306564,0.434267,-3.6297824e-06,1.3621705,0.9738196,0.97608864,0.9894482,0.9827641
5.442,40.306293,0.43417823,-1.16308165e-05,1.362066,0.9738346,0.9760984,0.9894546,0.9827722
5.444,40.30573,0.4340846,-1.9609692e-05,1.3619578,0.97384965,0.9761083,0.9894612,0.9827804
5.446,40.304882,0.4339862,-2.7565233e-05,1.3618456,0.9738649,0.9761184,0.9894678,0.98278874
5.448,40.303745,0.43388295,-3.549626e-05,1.3617296,0.9738804,0.9761286,0.98947453,0.9827972
5.45,40.302326,0.43377498,-4.34016e-05,1.3616099,0.973896,0.97613895,0.98948133,0.9828057
5.452,40.300625,0.4336623,-5.1280076e-05,1.3614863,0.9739118,0.97614944,0.98948824,0.98281443
5.454,40.298637,0.4335449,-5.9130518e-05,1.3613589,0.97392774,0.9761601,0.9894952,0.9828232
5.456,40.296364,0.43342283,-6.6951754e-05,1.3612279,0.9739438,0.9761709,0.9895023,0.98283213
5.458,40.29381,0.43329614,-7.474262e-05,1.3610929,0.9739601,0.9761818,0.98950946,0.98284113
5.46,40.29098,0.43316483,-8.250194e-05,1.3609544,0.97397655,0.97619283,0.9895167,0.98285025
5.462,40.287876,0.43302897,-9.022855e-05,1.3608122,0.9739931,0.97620404,0.989524,0.9828595
5.464,40.28449,0.43288854,-9.792128e-05,1.3606664,0.9740098,0.9762153,0.98953146,0.98286885
5.466,40.280823,0.43274355,-0.000105583254,1.3605171,0.9740267,0.97622675,0.98953897,0.98287827
5.468,40.276882,0.43259403,-0.000113212016,1.3603646,0.9740437,0.9762383,0.98954654,0.98288786
5.47,40.272663,0.43244004,-0.00012080469,1.3602084,0.97406083,0.97625005,0.98955417,0.9828975
5.472,40.268177,0.43228164,-0.00012836022,1.3600489,0.9740781,0.97626185,0.9895619,0.98290724
5.474,40.263416,0.43211886,-0.00013587755,1.3598859,0.9740956,0.9762738,0.9895697,0.9829171
5.476,40.258385,0.4319517,-0.00014335562,1.3597196,0.97411317,0.9762858,0.9895776,0.982927
5.478,40.253086,0.43178025,-0.00015079339,1.35955,0.97413087,0.97629803,0.9895856,0.9829371
5.48,40.247517,0.4316045,-0.00015818984,1.359377,0.9741487,0.9763103,0.98959357,0.98294723
5.482,40.241684,0.43142453,-0.0001655439,1.3592008,0.97416663,0.9763227,0.9896017,0.9829574
5.484,40.235588,0.43124035,-0.00017285456,1.3590214,0.9741847,0.9763352,0.98960984,0.98296773
5.486,40.229233,0.431052,-0.0001801208,1.3588389,0.9742029,0.9763478,0.9896181,0.9829781
5.488,40.222614,0.43085954,-0.00018734159,1.3586532,0.97422117,0.97636056,0.9896264,0.9829886
5.49,40.215736,0.43066296,-0.0001945159,1.3584645,0.97423965,0.9763734,0.98963475,0.98299915
5.492,40.2086,0.4304624,-0.00020164275,1.3582727,0.9742582,0.9763863,0.9896432,0.9830098
5.494,40.20121,0.4302578,-0.00020872109,1.3580779,0.9742768,0.97639936,0.9896517,0.98302054
5.496,40.193565,0.43004924,-0.00021574995,1.3578801,0.97429556,0.9764125,0.98966026,0.98303133
5.498,40.185673,0.42983678,-0.00022272833,1.3576796,0.9743144,0.97642565,0.98966885,0.98304224
5.5,40.177525,0.42962047,-0.00022965521,1.3574761,0.97433335,0.976439,0.9896775,0.98305315
5.502,40.169136,0.42940032,-0.00023652962,1.3572699,0.97435236,0.97645235,0.98968625,0.9830642
5.504,40.160496,0.42917633,-0.00024335198,1.3570609,0.97437155,0.9764659,0.989695,0.98307526
5.506,40.151604,0.42894846,-0.00025012478,1.3568492,0.97439075,0.9764794,0.98970383,0.98308647
5.508,40.14247,0.42871684,-0.00025684328,1.3566349,0.97441006,0.97649306,0.9897127,0.9830977
5.51,40.133095,0.42848158,-0.00026350663,1.3564179,0.9744295,0.9765068,0.98972166,0.98310894
5.512,40.123478,0.42824265,-0.000270114,1.3561983,0.974449,0.97652066,0.9897306,0.9831203
5.514,40.11363,0.42800015,-0.00027666445,1.3559763,0.9744685,0.97653455,0.9897396,0.9831317
5.516,40.103542,0.42775407,-0.00028315716,1.355752,0.9744882,0.9765485,0.98974866,0.9831432
5.518,40.093224,0.42750454,-0.0002895913,1.3555251,0.9745079,0.9765625,0.9897578,0.9831547
5.52,40.082676,0.42725155,-0.000295966,1.3552961,0.9745277,0.9765766,0.98976696,0.9831663
5.522,40.071896,0.42699516,-0.00030228044,1.3550647,0.97454756,0.9765908,0.98977613,0.98317796
5.524,40.060894,0.4267354,-0.0003085338,1.3548312,0.9745675,0.976605,0.9897854,0.98318964
5.526,40.049664,0.42647234,-0.00031472527,1.3545955,0.97458744,0.9766193,0.9897946,0.9832013
5.528,40.03822,0.42620605,-0.00032085401,1.3543578,0.97460747,0.97663367,0.9898039,0.9832131
5.53,40.026546,0.42593652,-0.00032691925,1.3541181,0.97462755,0.97664803,0.9898132,0.9832249
5.532,40.014664,0.42566386,-0.0003329202,1.3538765,0.9746477,0.9766625,0.98982257,0.9832368
5.534,40.002567,0.4253881,-0.000338856,1.3536329,0.97466785,0.976677,0.9898319,0.98324865
5.536,39.990257,0.4251093,-0.000344726,1.3533876,0.97468805,0.97669154,0.98984134,0.98326063
5.538,39.97774,0.42482752,-0.0003505293,1.3531405,0.9747083,0.97670615,0.9898508,0.98327255
5.54,39.96501,0.42454275,-0.0003562652,1.3528918,0.9747286,0.9767208,0.98986024,0.9832846
5.542,39.952087,0.42425513,-0.00036193294,1.3526413,0.9747489,0.9767355,0.9898697,0.9832966
5.544,39.938946,0.42396444,-0.00036753566,1.3523891,0.9747693,0.9767502,0.98987925,0.9833087
5.546,39.925602,0.4236709,-0.0003730704,1.3521351,0.9747897,0.976765,0.9898887,0.9833207
5.548,39.91206,0.42337456,-0.0003785357,1.3518796,0.9748101,0.97677976,0.98989826,0.9833329
5.55,39.898323,0.4230755,-0.00038393095,1.3516227,0.97483057,0.9767946,0.98990786,0.983345
5.552,39.88439,0.42277378,-0.00038925547,1.3513645,0.974851,0.97680944,0.9899174,0.98335713
5.554,39.87027,0.42246944,-0.00039450865,1.3511049,0.9748715,0.97682434,0.989927,0.98336935
5.556,39.85596,0.42216253,-0.00039968986,1.350844,0.974892,0.97683924,0.9899366,0.9833815
5.558,39.84147,0.42185313,-0.00040479848,1.3505821,0.9749125,0.97685415,0.9899462,0.9833937
5.56,39.826794,0.42154124,-0.00040983394,1.350319,0.974933,0.9768691,0.98995584,0.98340595
5.562,39.811935,0.42122698,-0.00041479562,1.3500549,0.97495353,0.97688407,0.98996544,0.98341817
5.564,39.796906,0.42091036,-0.00041968297,1.3497897,0.97497404,0.976899,0.98997504,0.98343045
5.566,39.781696,0.42059147,-0.0004244954,1.3495238,0.97499454,0.97691405,0.9899847,0.98344266
5.568,39.766323,0.42027032,-0.00042923234,1.349257,0.97501504,0.976929,0.9899943,0.9834549
5.57,39.750774,0.41994703,-0.0004338933,1.3489895,0.97503555,0.976944,0.99000394,0.98346716
5.572,39.73506,0.4196216,-0.00043847764,1.3487211,0.97505605,0.976959,0.99001354,0.9834794
5.574,39.71919,0.41929412,-0.00044298492,1.3484523,0.9750765,0.976974,0.9900232,0.98349166
5.576,39.703156,0.41896462,-0.00044741455,1.3481829,0.97509694,0.97698903,0.9900328,0.9835039
5.578,39.686966,0.4186332,-0.0004517661,1.3479131,0.9751173,0.977004,0.9900424,0.9835161
5.58,39.670624,0.41829988,-0.000456039,1.3476429,0.9751377,0.97701895,0.990052,0.9835283
5.582,39.654125,0.4179646,-0.00046023406,1.347372,0.9751581,0.977034,0.9900616,0.98354053
5.584,39.637466,0.4176274,-0.00046435196,1.3471006,0.9751785,0.97704893,0.9900711,0.98355275
5.586,39.620663,0.4172884,-0.0004683905,1.3468288,0.97519875,0.9770639,0.9900807,0.983565
5.588,39.603714,0.4169477,-0.0004723492,1.3465569,0.9752191,0.97707886,0.99009025,0.98357713
5.59,39.586624,0.41660532,-0.00047622775,1.3462847,0.9752393,0.9770938,0.9900998,0.9835893
5.592,39.569397,0.4162614,-0.0004800257,1.3460125,0.9752595,0.9771087,0.9901093,0.98360145
5.594,39.552032,0.4159159,-0.0004837427,1.3457402,0.9752797,0.9771236,0.9901188,0.9836136
5.596,39.534534,0.41556898,-0.0004873784,1.345468,0.9752998,0.97713846,0.9901283,0.9836257
5.598,39.516914,0.4152206,-0.00049093243,1.345196,0.97531986,0.9771533,0.99013776,0.9836378
5.6,39.49916,0.41487086,-0.0004944045,1.3449242,0.97533983,0.97716814,0.9901472,0.98364985
5.602,39.48129,0.41451982,-0.00049779424,1.3446525,0.9753598,0.9771829,0.9901566,0.98366183
5.604,39.463295,0.41416755,-0.0005011014,1.3443813,0.9753797,0.97719765,0.990166,0.9836739
5.606,39.445183,0.4138141,-0.00050432555,1.3441105,0.9753995,0.97721237,0.99017537,0.9836858
5.608,39.42696,0.4134595,-0.00050746655,1.34384,0.9754193,0.97722703,0.99018466,0.9836978
5.61,39.408623,0.41310385,-0.0005105241,1.3435702,0.975439,0.9772417,0.99019396,0.98370963
5.612,39.390182,0.4127472,-0.0005134978,1.3433009,0.9754586,0.9772563,0.99020326,0.9837215
5.614,39.37164,0.4123896,-0.0005163876,1.3430325,0.9754782,0.97727084,0.99021244,0.9837333
5.616,39.352993,0.4120311,-0.00051919307,1.3427647,0.97549766,0.9772853,0.9902217,0.9837451
5.618,39.334248,0.41167182,-0.0005219141,1.3424977,0.97551703,0.9772998,0.9902308,0.9837568
5.62,39.31541,0.41131178,-0.0005245504,1.3422318,0.97553635,0.9773142,0.9902399,0.98376846
5.622,39.29646,0.41095063,-0.0005271041,1.3419659,0.9755556,0.97732854,0.99024904,0.98378015
5.624,39.27742,0.41058874,-0.0005295732,1.3417008,0.9755748,0.9773429,0.9902581,0.98379177
5.626,39.25829,0.41022623,-0.0005319575,1.3414367,0.97559386,0.97735715,0.9902671,0.98380333
5.628,39.23907,0.4098631,-0.00053425686,1.3411738,0.9756129,0.97737134,0.9902761,0.98381484
5.63,39.219776,0.40949944,-0.0005364712,1.3409119,0.97563183,0.97738546,0.990285,0.9838263
5.632,39.200397,0.40913528,-0.0005386004,1.340651,0.9756506,0.9773996,0.9902939,0.98383766
5.634,39.180946,0.4087707,-0.0005406443,1.3403914,0.9756694,0.9774136,0.99030274,0.98384905
5.636,39.16142,0.40840575,-0.00054260285,1.3401331,0.975688,0.97742754,0.99031156,0.9838603
5.638,39.141823,0.4080405,-0.00054447603,1.3398759,0.9757065,0.9774415,0.9903203,0.9838716
5.64,39.12216,0.40767497,-0.0005462637,1.3396204,0.975725,0.9774553,0.990329,0.9838828
5.642,39.102436,0.40730923,-0.0005479659,1.3393661,0.9757433,0.977469,0.99033767,0.9838939
5.644,39.08265,0.40694338,-0.00054958253,1.3391135,0.97576153,0.97748274,0.99034625,0.98390496
5.646,39.06281,0.40657744,-0.0005511136,1.3388623,0.97577965,0.9774964,0.99035484,0.983916
5.648,39.042908,0.40621144,-0.0005525592,1.3386128,0.97579765,0.9775099,0.9903633,0.9839269
5.65,39.02296,0.4058455,-0.0005539192,1.338365,0.97581553,0.9775234,0.99037176,0.9839378
5.652,39.002964,0.40547964,-0.00055519363,1.3381188,0.9758333,0.97753674,0.99038017,0.9839486
5.654,38.982925,0.40511394,-0.00055638264,1.3378745,0.975851,0.9775501,0.9903885,0.9839593
5.656,38.962845,0.4047484,-0.00055748614,1.3376322,0.9758685,0.9775633,0.9903968,0.98397
