Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,eSDC1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
7.408,197.69276,0.00391164,0.224654,4.1044617,0.39556226,2.3198657e-30,0.012824165,0.0064120824
7.41,197.83394,0.0039117746,0.2247294,4.1044617,0.3955691,1.5039309e-18,0.012824165,0.0064120824
7.412,197.97517,0.003911909,0.22480479,4.1044617,0.39557588,1.4528351e-30,0.012824165,0.0064120824
7.414,198.11644,0.0039120433,0.22488017,4.1044617,0.39558268,9.309543e-31,0.012824165,0.0064120824
7.416,198.25777,0.0039121774,0.22495556,4.1044617,0.39558944,3.8965748e-31,0.012824165,0.0064120824
7.418,198.39912,0.0039123115,0.22503094,4.1044617,0.39559624,1.0971683e-30,0.012824165,0.0064120824
7.42,198.54054,0.003912445,0.22510631,4.1044617,0.395603,8.745239e-31,0.012824165,0.0064120824
7.422,198.682,0.003912579,0.22518168,4.1044617,0.39560974,1.8021822e-30,0.012824165,0.0064120824
7.424,198.82352,0.0039127124,0.22525705,4.1044617,0.3956165,2.12488e-30,0.012824165,0.0064120824
7.426,198.96507,0.0039128456,0.22533241,4.1044617,0.39562324,2.5248319e-31,0.012824165,0.0064120824
7.428,199.10667,0.003912979,0.22540776,4.1044617,0.39562994,2.4984812e-19,0.012824165,0.0064120824
7.43,199.24834,0.0039131115,0.22548312,4.1044617,0.39563668,1.5757258e-18,0.012824165,0.0064120824
7.432,199.39003,0.003913244,0.22555846,4.1044617,0.39564338,5.33037e-31,0.012824165,0.0064120824
7.434,199.53177,0.003913377,0.2256338,4.1044617,0.3956501,2.8370016e-30,0.012824165,0.0064120824
7.436,199.67357,0.003913509,0.22570914,4.1044617,0.39565676,5.9280644e-32,0.012824165,0.0064120824
7.438,199.81541,0.0039136414,0.22578447,4.1044617,0.39566344,7.1760084e-19,0.012824165,0.0064120824
7.44,199.95729,0.003913773,0.22585979,4.1044617,0.39567012,5.0603743e-31,0.012824165,0.0064120824
7.442,200.09923,0.003913905,0.22593512,4.1044617,0.3956768,2.538464e-31,0.012824165,0.0064120824
7.444,200.24121,0.003914037,0.22601043,4.1044617,0.39568344,1.2960203e-30,0.012824165,0.0064120824
7.446,200.38324,0.003914168,0.22608574,4.1044617,0.39569008,1.3827847e-30,0.012824165,0.0064120824
7.448,200.52533,0.0039142994,0.22616105,4.1044617,0.39569673,1.4537035e-31,0.012824165,0.0064120824
7.45,200.66745,0.0039144307,0.22623636,4.1044617,0.39570335,5.707954e-19,0.012824165,0.0064120824
7.452,200.80962,0.0039145616,0.22631165,4.104462,0.39570996,8.932894e-31,0.012824165,0.0064120824
7.454,200.95184,0.0039146924,0.22638695,4.104462,0.39571658,4.820873e-19,0.012824165,0.0064120824
7.456,201.0941,0.003914823,0.22646223,4.104462,0.39572316,4.1575175e-32,0.012824165,0.0064120824
7.458,201.23642,0.003914953,0.22653753,4.104462,0.39572975,5.286244e-32,0.012824165,0.0064120824
7.46,201.37878,0.0039150836,0.2266128,4.104462,0.39573634,5.80929e-31,0.012824165,0.0064120824
7.462,201.5212,0.0039152135,0.22668807,4.104462,0.39574292,1.6543396e-30,0.012824165,0.0064120824
7.464,201.66365,0.0039153434,0.22676334,4.104462,0.39574948,2.8405264e-30,0.012824165,0.0064120824
7.466,201.80615,0.0039154734,0.2268386,4.104462,0.39575604,2.1057357e-18,0.012824165,0.0064120824
7.468,201.9487,0.003915603,0.22691387,4.104462,0.3957626,9.165244e-20,0.012824165,0.0064120824
7.47,202.0913,0.003915732,0.22698912,4.104462,0.39576912,8.440549e-31,0.012824165,0.0064120824
7.472,202.23395,0.0039158612,0.22706437,4.104462,0.39577565,1.8425977e-30,0.012824165,0.0064120824
7.474,202.37663,0.0039159902,0.22713962,4.104462,0.39578217,5.041313e-30,0.012824165,0.0064120824
7.476,202.51938,0.003916119,0.22721487,4.104462,0.39578867,3.7135243e-30,0.012824165,0.0064120824
7.478,202.66217,0.0039162477,0.22729011,4.104462,0.39579517,1.1254638e-31,0.012824165,0.0064120824
7.48,202.805,0.0039163763,0.22736533,4.104462,0.39580166,1.2203672e-18,0.012824165,0.0064120824
7.482,202.94788,0.0039165043,0.22744057,4.104462,0.39580816,1.3975995e-18,0.012824165,0.0064120824
7.484,203.0908,0.003916633,0.22751579,4.104462,0.39581463,1.0991518e-29,0.012824165,0.0064120824
7.486,203.23378,0.0039167604,0.22759101,4.104462,0.3958211,4.6815408e-18,0.012824165,0.0064120824
7.488,203.3768,0.0039168885,0.22766621,4.104462,0.39582756,1.147159e-29,0.012824165,0.0064120824
7.49,203.51988,0.003917016,0.22774144,4.104462,0.395834,6.8419918e-18,0.012824165,0.0064120824
7.492,203.663,0.0039171437,0.22781663,4.104462,0.39584044,1.3060865e-30,0.012824165,0.0064120824
7.494,203.80617,0.003917271,0.22789183,4.104462,0.39584687,1.2046645e-29,0.012824165,0.0064120824
7.496,203.94937,0.003917398,0.22796702,4.104462,0.39585328,5.91432e-31,0.012824165,0.0064120824
7.498,204.09264,0.0039175246,0.22804222,4.104462,0.39585972,1.5030867e-18,0.012824165,0.0064120824
7.5,204.23593,0.0039176517,0.2281174,4.104462,0.39586613,1.2842058e-31,0.012824165,0.0064120824
7.502,204.37929,0.003917778,0.22819258,4.104462,0.3958725,2.1954397e-18,0.012824165,0.0064120824
7.504,204.52269,0.0039179046,0.22826776,4.104462,0.39587888,1.0355169e-18,0.012824165,0.0064120824
7.506,204.66614,0.0039180308,0.22834294,4.104462,0.3958853,2.4681582e-30,0.012824165,0.0064120824
7.508,204.80963,0.003918157,0.2284181,4.104462,0.39589164,4.240177e-18,0.012824165,0.0064120824
7.51,204.95319,0.0039182827,0.22849326,4.104462,0.395898,3.0585483e-18,0.012824165,0.0064120824
7.512,205.09677,0.0039184084,0.22856842,4.104462,0.39590436,5.164251e-30,0.012824165,0.0064120824
7.514,205.2404,0.003918534,0.22864357,4.104462,0.3959107,1.494514e-18,0.012824165,0.0064120824
7.516,205.3841,0.0039186594,0.22871871,4.104462,0.39591703,4.8546905e-30,0.012824165,0.0064120824
7.518,205.52783,0.0039187847,0.22879386,4.104462,0.39592338,5.4152495e-19,0.012824165,0.0064120824
7.52,205.6716,0.00391891,0.228869,4.104462,0.3959297,5.941787e-19,0.012824165,0.0064120824
7.522,205.81543,0.0039190347,0.22894414,4.104462,0.39593598,1.0402353e-30,0.012824165,0.0064120824
7.524,205.9593,0.0039191595,0.22901927,4.104462,0.3959423,2.1844082e-18,0.012824165,0.0064120824
7.526,206.10323,0.003919284,0.22909439,4.104462,0.3959486,2.7615452e-30,0.012824165,0.0064120824
7.528,206.2472,0.003919408,0.2291695,4.104462,0.39595488,5.8324178e-30,0.012824165,0.0064120824
7.53,206.3912,0.0039195325,0.22924462,4.104462,0.39596114,2.5710119e-30,0.012824165,0.0064120824
7.532,206.53526,0.003919657,0.22931974,4.104462,0.3959674,2.0748034e-30,0.012824165,0.0064120824
7.534,206.67938,0.0039197807,0.22939484,4.104462,0.39597365,1.06872265e-17,0.012824165,0.0064120824
7.536,206.82353,0.003919904,0.22946994,4.104462,0.3959799,4.975118e-18,0.012824165,0.0064120824
7.538,206.96774,0.003920028,0.22954504,4.104462,0.39598614,1.3349544e-31,0.012824165,0.0064120824
7.54,207.11198,0.0039201514,0.22962013,4.104462,0.3959924,3.9642552e-30,0.012824165,0.0064120824
7.542,207.25629,0.0039202743,0.22969522,4.104462,0.3959986,7.113122e-30,0.012824165,0.0064120824
7.544,207.40063,0.0039203977,0.2297703,4.104462,0.39600483,5.097698e-30,0.012824165,0.0064120824
7.546,207.54503,0.00392052,0.22984537,4.104462,0.39601102,1.2252075e-30,0.012824165,0.0064120824
7.548,207.68947,0.003920643,0.22992045,4.104462,0.39601722,5.0764745e-30,0.012824165,0.0064120824
7.55,207.83395,0.0039207656,0.22999552,4.104462,0.39602342,8.300755e-18,0.012824165,0.0064120824
7.552,207.97849,0.003920888,0.23007059,4.104462,0.3960296,5.6490068e-30,0.012824165,0.0064120824
7.554,208.12306,0.0039210105,0.23014565,4.104462,0.39603576,1.692625e-30,0.012824165,0.0064120824
7.556,208.2677,0.0039211325,0.2302207,4.104462,0.39604193,4.6986117e-31,0.012824165,0.0064120824
7.558,208.41237,0.003921254,0.23029575,4.104462,0.3960481,7.73645e-31,0.012824165,0.0064120824
7.56,208.5571,0.003921376,0.23037079,4.104462,0.39605424,1.8621836e-19,0.012824165,0.0064120824
7.562,208.70186,0.0039214976,0.23044583,4.104462,0.39606038,3.1545852e-30,0.012824165,0.0064120824
7.564,208.84668,0.003921619,0.23052087,4.104462,0.39606652,7.1235705e-31,0.012824165,0.0064120824
7.566,208.99155,0.00392174,0.2305959,4.104462,0.39607263,9.070273e-31,0.012824165,0.0064120824
7.568,209.13646,0.0039218613,0.23067093,4.104462,0.39607874,6.313155e-30,0.012824165,0.0064120824
7.57,209.28142,0.0039219824,0.23074596,4.104462,0.39608485,6.363209e-18,0.012824165,0.0064120824
7.572,209.42642,0.003922103,0.23082097,4.104462,0.39609095,2.3511225e-18,0.012824165,0.0064120824
7.574,209.57147,0.0039222236,0.23089598,4.104462,0.39609703,1.3485107e-30,0.012824165,0.0064120824
7.576,209.71657,0.003922344,0.230971,4.104462,0.3961031,5.268183e-19,0.012824165,0.0064120824
7.578,209.86172,0.0039224643,0.23104599,4.104462,0.3961092,3.0929194e-31,0.012824165,0.0064120824
7.58,210.00691,0.0039225845,0.23112099,4.104462,0.39611527,2.3233107e-18,0.012824165,0.0064120824
7.582,210.15216,0.003922704,0.23119599,4.104462,0.39612132,1.2803004e-17,0.012824165,0.0064120824
7.584,210.29744,0.0039228243,0.23127097,4.104462,0.39612737,1.7631571e-29,0.012824165,0.0064120824
7.586,210.44278,0.003922944,0.23134595,4.104462,0.3961334,3.6280334e-30,0.012824165,0.0064120824
7.588,210.58817,0.003923063,0.23142093,4.104462,0.39613944,1.2575734e-30,0.012824165,0.0064120824
7.59,210.7336,0.0039231824,0.23149592,4.104462,0.39614546,2.3133154e-18,0.012824165,0.0064120824
7.592,210.87907,0.0039233016,0.23157088,4.104462,0.39615148,6.373881e-18,0.012824165,0.0064120824
7.594,211.0246,0.003923421,0.23164585,4.104462,0.39615747,1.0184138e-30,0.012824165,0.0064120824
7.596,211.17017,0.0039235395,0.2317208,4.104462,0.3961635,1.0016005e-31,0.012824165,0.0064120824
7.598,211.31578,0.0039236583,0.23179577,4.104462,0.39616948,4.0891334e-31,0.012824165,0.0064120824
7.6,211.46144,0.0039237766,0.23187073,4.104462,0.39617544,1.5882415e-30,0.012824165,0.0064120824
7.602,211.60716,0.003923895,0.23194566,4.104462,0.39618143,1.1797422e-29,0.012824165,0.0064120824
7.604,211.75291,0.003924013,0.23202062,4.104462,0.3961874,3.325052e-30,0.012824165,0.0064120824
7.606,211.89873,0.003924131,0.23209555,4.104462,0.39619336,7.230138e-30,0.012824165,0.0064120824
7.608,212.04457,0.003924249,0.23217048,4.104462,0.3961993,5.7108957e-30,0.012824165,0.0064120824
7.61,212.19048,0.0039243666,0.23224542,4.104462,0.39620525,5.7658194e-30,0.012824165,0.0064120824
7.612,212.33643,0.0039244844,0.23232034,4.104462,0.39621118,1.079975e-18,0.012824165,0.0064120824
7.614,212.48242,0.0039246017,0.23239526,4.104462,0.3962171,1.161674e-31,0.012824165,0.0064120824
7.616,212.62846,0.003924719,0.23247017,4.104462,0.396223,2.3373618e-30,0.012824165,0.0064120824
7.618,212.77455,0.003924836,0.23254508,4.104462,0.39622894,1.6972611e-30,0.012824165,0.0064120824
7.62,212.92068,0.003924953,0.23261999,4.104462,0.39623484,6.0676863e-30,0.012824165,0.0064120824
7.622,213.06686,0.0039250697,0.2326949,4.104462,0.3962407,6.8042244e-29,0.012824165,0.0064120824
7.624,213.2131,0.003925186,0.23276979,4.104462,0.3962466,7.8050323e-31,0.012824165,0.0064120824
7.626,213.35938,0.0039253025,0.23284468,4.104462,0.39625248,7.123366e-30,0.012824165,0.0064120824
7.628,213.5057,0.003925419,0.23291956,4.104462,0.39625835,2.3473678e-30,0.012824165,0.0064120824
7.63,213.65207,0.003925535,0.23299445,4.104462,0.39626423,7.7361286e-31,0.012824165,0.0064120824
7.632,213.7985,0.003925651,0.23306933,4.104462,0.39627007,1.0079926e-30,0.012824165,0.0064120824
7.634,213.94496,0.003925767,0.2331442,4.104462,0.3962759,2.9472926e-32,0.012824165,0.0064120824
7.636,214.09146,0.0039258823,0.23321907,4.104462,0.39628175,7.3258957e-31,0.012824165,0.0064120824
7.638,214.23802,0.0039259978,0.23329394,4.104462,0.3962876,2.8386065e-30,0.012824165,0.0064120824
7.64,214.38463,0.0039261132,0.2333688,4.104462,0.3962934,4.7051304e-30,0.012824165,0.0064120824
7.642,214.53128,0.0039262283,0.23344365,4.104462,0.3962992,4.8112255e-31,0.012824165,0.0064120824
7.644,214.678,0.0039263433,0.2335185,4.104462,0.39630502,4.1638624e-30,0.012824165,0.0064120824
7.646,214.82474,0.0039264583,0.23359334,4.104462,0.3963108,2.4130997e-31,0.012824165,0.0064120824
7.648,214.97153,0.003926573,0.23366818,4.104462,0.3963166,1.03721755e-29,0.012824165,0.0064120824
7.65,215.11838,0.0039266874,0.23374303,4.104462,0.39632237,9.774e-19,0.012824165,0.0064120824
7.652,215.26526,0.003926802,0.23381785,4.104462,0.39632815,1.0241368e-30,0.012824165,0.0064120824
7.654,215.4122,0.0039269165,0.23389268,4.104462,0.39633393,8.971519e-31,0.012824165,0.0064120824
7.656,215.55917,0.0039270306,0.2339675,4.104462,0.39633968,5.226973e-29,0.012824165,0.0064120824
7.658,215.7062,0.003927144,0.23404232,4.104462,0.39634544,7.891477e-30,0.012824165,0.0064120824
7.66,215.85329,0.0039272583,0.23411714,4.104462,0.3963512,3.3551855e-30,0.012824165,0.0064120824
7.662,216.00041,0.003927372,0.23419194,4.104462,0.3963569,4.3799496e-29,0.012824165,0.0064120824
7.664,216.14758,0.003927485,0.23426674,4.104462,0.39636263,3.849465e-30,0.012824165,0.0064120824
7.666,216.2948,0.0039275987,0.23434155,4.104462,0.39636835,8.706443e-29,0.012824165,0.0064120824
7.668,216.44206,0.003927712,0.23441634,4.104462,0.39637408,2.8667923e-17,0.012824165,0.0064120824
7.67,216.58937,0.003927825,0.23449112,4.104462,0.39637977,7.333774e-29,0.012824165,0.0064120824
7.672,216.73672,0.0039279377,0.23456591,4.104462,0.39638546,7.2660883e-28,0.012824165,0.0064120824
7.674,216.88414,0.0039280504,0.2346407,4.104462,0.39639115,2.098002e-29,0.012824165,0.0064120824
7.676,217.03159,0.003928163,0.23471548,4.104462,0.39639682,2.0269065e-17,0.012824165,0.0064120824
7.678,217.1791,0.0039282753,0.23479025,4.104462,0.3964025,2.7556173e-29,0.012824165,0.0064120824
7.68,217.32663,0.0039283875,0.23486501,4.104462,0.39640817,6.3092243e-29,0.012824165,0.0064120824
7.682,217.47423,0.0039284998,0.23493977,4.104462,0.39641383,1.00673685e-29,0.012824165,0.0064120824
7.684,217.62187,0.0039286115,0.23501453,4.104462,0.39641947,1.4490122e-29,0.012824165,0.0064120824
7.686,217.76956,0.0039287237,0.23508929,4.104462,0.39642513,1.2672893e-17,0.012824165,0.0064120824
7.688,217.9173,0.003928835,0.23516403,4.104462,0.39643076,4.083608e-18,0.012824165,0.0064120824
7.69,218.06508,0.003928947,0.23523878,4.104462,0.39643636,2.9113354e-30,0.012824165,0.0064120824
7.692,218.2129,0.003929058,0.23531352,4.104462,0.396442,6.6039395e-31,0.012824165,0.0064120824
7.694,218.36078,0.0039291694,0.23538825,4.104462,0.3964476,2.818827e-30,0.012824165,0.0064120824
7.696,218.5087,0.00392928,0.23546298,4.104462,0.3964532,4.3546096e-18,0.012824165,0.0064120824
7.698,218.65666,0.0039293915,0.23553771,4.104462,0.3964588,1.4734187e-29,0.012824165,0.0064120824
7.7,218.80469,0.003929502,0.23561244,4.104462,0.39646438,5.5822604e-29,0.012824165,0.0064120824
7.702,218.95274,0.0039296127,0.23568715,4.104462,0.39646998,2.1395825e-29,0.012824165,0.0064120824
7.704,219.10086,0.003929723,0.23576187,4.104462,0.39647555,6.089503e-29,0.012824165,0.0064120824
7.706,219.24901,0.0039298334,0.23583657,4.104462,0.3964811,4.149623e-29,0.012824165,0.0064120824
7.708,219.39722,0.003929944,0.23591127,4.104462,0.39648667,5.459225e-29,0.012824165,0.0064120824
7.71,219.54547,0.0039300537,0.23598596,4.104462,0.3964922,1.4699444e-28,0.012824165,0.0064120824
7.712,219.69377,0.0039301636,0.23606066,4.104462,0.39649776,4.530153e-18,0.012824165,0.0064120824
7.714,219.84212,0.003930273,0.23613535,4.104462,0.3965033,5.431102e-29,0.012824165,0.0064120824
7.716,219.99051,0.003930383,0.23621003,4.104462,0.3965088,7.703464e-30,0.012824165,0.0064120824
7.718,220.13895,0.0039304923,0.23628472,4.104462,0.39651433,1.5301959e-29,0.012824165,0.0064120824
7.72,220.28743,0.0039306013,0.23635939,4.104462,0.39651984,3.5480215e-17,0.012824165,0.0064120824
7.722,220.43596,0.0039307107,0.23643406,4.104462,0.39652535,7.779284e-30,0.012824165,0.0064120824
7.724,220.58453,0.0039308197,0.23650873,4.104462,0.39653084,2.67145e-29,0.012824165,0.0064120824
7.726,220.73317,0.003930928,0.23658338,4.104462,0.39653635,4.5980956e-18,0.012824165,0.0064120824
7.728,220.88184,0.003931037,0.23665805,4.104462,0.39654183,1.0924785e-18,0.012824165,0.0064120824
7.73,221.03056,0.0039311456,0.23673269,4.104462,0.3965473,1.39151965e-30,0.012824165,0.0064120824
7.732,221.17932,0.003931254,0.23680735,4.104462,0.39655277,7.7798595e-30,0.012824165,0.0064120824
7.734,221.32814,0.003931362,0.23688199,4.104462,0.39655823,5.561644e-31,0.012824165,0.0064120824
7.736,221.477,0.00393147,0.23695663,4.104462,0.39656368,1.0196516e-29,0.012824165,0.0064120824
7.738,221.62592,0.0039315782,0.23703127,4.104462,0.3965691,8.849915e-30,0.012824165,0.0064120824
7.74,221.77486,0.0039316863,0.23710589,4.104462,0.39657456,8.537067e-30,0.012824165,0.0064120824
7.742,221.92386,0.003931794,0.23718052,4.104462,0.39657998,2.2165371e-29,0.012824165,0.0064120824
7.744,222.0729,0.0039319014,0.23725514,4.104462,0.3965854,3.1577538e-29,0.012824165,0.0064120824
7.746,222.22202,0.0039320085,0.23732975,4.104462,0.39659083,1.2403253e-29,0.012824165,0.0064120824
7.748,222.37115,0.003932116,0.23740436,4.104462,0.39659622,3.2391518e-29,0.012824165,0.0064120824
7.75,222.52034,0.003932223,0.23747897,4.104462,0.39660162,5.27585e-29,0.012824165,0.0064120824
7.752,222.66957,0.00393233,0.23755357,4.104462,0.396607,4.9620566e-17,0.012824165,0.0064120824
7.754,222.81886,0.003932437,0.23762816,4.104462,0.3966124,5.118166e-29,0.012824165,0.0064120824
7.756,222.96819,0.0039325436,0.23770276,4.104462,0.39661777,1.4545785e-30,0.012824165,0.0064120824
7.758,223.11757,0.0039326497,0.23777735,4.104462,0.39662316,1.3010054e-29,0.012824165,0.0064120824
7.76,223.26698,0.0039327564,0.23785193,4.104462,0.39662853,6.4235504e-30,0.012824165,0.0064120824
7.762,223.41646,0.0039328625,0.23792651,4.104462,0.39663386,2.1503775e-30,0.012824165,0.0064120824
7.764,223.56598,0.0039329687,0.23800108,4.104462,0.39663923,5.6599045e-30,0.012824165,0.0064120824
7.766,223.71555,0.0039330744,0.23807566,4.104462,0.39664456,3.716578e-30,0.012824165,0.0064120824
7.768,223.86514,0.00393318,0.23815022,4.104462,0.3966499,9.049019e-31,0.012824165,0.0064120824
7.77,224.0148,0.003933286,0.23822477,4.104462,0.39665523,7.428213e-18,0.012824165,0.0064120824
7.772,224.1645,0.0039333915,0.23829934,4.104462,0.39666054,4.3681257e-18,0.012824165,0.0064120824
7.774,224.31427,0.003933497,0.23837389,4.104462,0.39666587,1.7899802e-30,0.012824165,0.0064120824
7.776,224.46407,0.003933602,0.23844844,4.104462,0.39667118,6.3154084e-29,0.012824165,0.0064120824
7.778,224.6139,0.0039337073,0.23852298,4.104462,0.39667645,9.243683e-18,0.012824165,0.0064120824
7.78,224.7638,0.003933812,0.23859751,4.104462,0.39668176,1.6270598e-17,0.012824165,0.0064120824
7.782,224.91374,0.003933917,0.23867205,4.104462,0.39668703,8.699909e-29,0.012824165,0.0064120824
7.784,225.06372,0.0039340216,0.23874657,4.104462,0.3966923,9.3506234e-29,0.012824165,0.0064120824
7.786,225.21376,0.003934126,0.2388211,4.104462,0.39669758,1.2570235e-28,0.012824165,0.0064120824
7.788,225.36383,0.00393423,0.23889562,4.104462,0.39670286,1.0959484e-28,0.012824165,0.0064120824
7.79,225.51396,0.0039343345,0.23897013,4.104462,0.3967081,3.91655e-17,0.012824165,0.0064120824
7.792,225.66414,0.003934439,0.23904465,4.104462,0.39671335,1.3454547e-29,0.012824165,0.0064120824
7.794,225.81435,0.0039345426,0.23911916,4.104462,0.3967186,9.0578684e-18,0.012824165,0.0064120824
7.796,225.96461,0.0039346465,0.23919365,4.104462,0.3967238,5.124907e-30,0.012824165,0.0064120824
7.798,226.11493,0.00393475,0.23926815,4.104462,0.39672905,1.5309538e-17,0.012824165,0.0064120824
7.8,226.26529,0.0039348537,0.23934264,4.104462,0.39673427,7.919873e-18,0.012824165,0.0064120824
7.802,226.4157,0.003934957,0.23941714,4.104462,0.39673948,5.8262822e-18,0.012824165,0.0064120824
7.804,226.56615,0.00393506,0.23949161,4.104462,0.39674467,2.3272621e-18,0.012824165,0.0064120824
7.806,226.71666,0.0039351634,0.23956609,4.104462,0.39674988,3.2046872e-31,0.012824165,0.0064120824
7.808,226.8672,0.0039352663,0.23964056,4.104462,0.39675507,2.6399704e-30,0.012824165,0.0064120824
7.81,227.01779,0.003935369,0.23971504,4.104462,0.39676026,5.280925e-30,0.012824165,0.0064120824
7.812,227.16844,0.0039354716,0.2397895,4.104462,0.39676544,9.988105e-18,0.012824165,0.0064120824
7.814,227.31912,0.003935574,0.23986396,4.104462,0.3967706,5.684107e-30,0.012824165,0.0064120824
7.814372,227.34717,0.003935593,0.23987782,4.104462,0.39677155,1.2732506e-29,0.012824165,0.0064120824
7.814372,227.34717,0.003935593,0.23987782,4.104462,0.39677155,1.2732506e-29,0.012824165,0.0064120824
7.816,227.46985,0.0039356765,0.23993841,4.104462,0.39677575,3.3989404e-32,0.012824165,0.0064120824
7.818,227.62064,0.003935779,0.24001287,4.104462,0.3967809,1.05494164e-20,0.012824165,0.0064120824
7.82,227.77147,0.003935881,0.24008732,4.104462,0.39678606,9.421209e-33,0.012824165,0.0064120824
7.822,227.92233,0.003935983,0.24016176,4.104462,0.39679122,9.849296e-32,0.012824165,0.0064120824
7.824,228.07326,0.003936085,0.2402362,4.104462,0.39679635,4.666131e-32,0.012824165,0.0064120824
7.826,228.22423,0.003936187,0.24031062,4.104462,0.39680147,5.611773e-32,0.012824165,0.0064120824
7.828,228.37524,0.0039362884,0.24038506,4.104462,0.3968066,2.5913804e-31,0.012824165,0.0064120824
7.83,228.5263,0.00393639,0.24045947,4.104462,0.3968117,4.5716396e-19,0.012824165,0.0064120824
7.832,228.67741,0.003936491,0.2405339,4.104462,0.39681682,9.683532e-31,0.012824165,0.0064120824
7.834,228.82857,0.003936592,0.2406083,4.104462,0.39682192,1.6349984e-31,0.012824165,0.0064120824
7.836,228.97977,0.003936693,0.24068272,4.104462,0.396827,1.3360794e-30,0.012824165,0.0064120824
7.838,229.13103,0.003936794,0.24075712,4.104462,0.39683208,2.6796282e-31,0.012824165,0.0064120824
7.84,229.28232,0.0039368947,0.24083152,4.104462,0.39683717,1.4557945e-19,0.012824165,0.0064120824
7.842,229.43365,0.0039369958,0.24090593,4.104462,0.39684224,2.7326092e-31,0.012824165,0.0064120824
7.844,229.58505,0.003937096,0.24098031,4.104462,0.3968473,5.878048e-20,0.012824165,0.0064120824
7.846,229.73648,0.0039371965,0.2410547,4.104462,0.39685234,3.1417543e-31,0.012824165,0.0064120824
7.848,229.88797,0.0039372966,0.24112909,4.104462,0.3968574,8.4201375e-31,0.012824165,0.0064120824
7.85,230.03949,0.0039373967,0.24120347,4.104462,0.39686245,4.1551483e-20,0.012824165,0.0064120824
7.852,230.19107,0.003937497,0.24127784,4.104462,0.39686748,3.2448515e-30,0.012824165,0.0064120824
7.854,230.3427,0.0039375965,0.24135222,4.104462,0.39687252,2.2192668e-31,0.012824165,0.0064120824
7.856,230.49437,0.003937696,0.24142657,4.104462,0.39687753,6.8201007e-32,0.012824165,0.0064120824
7.858,230.64607,0.0039377958,0.24150093,4.104462,0.39688256,9.684293e-31,0.012824165,0.0064120824
7.86,230.79784,0.003937895,0.24157529,4.104462,0.39688757,1.8099725e-31,0.012824165,0.0064120824
7.862,230.94965,0.003937994,0.24164964,4.104462,0.39689258,6.848194e-31,0.012824165,0.0064120824
7.864,231.1015,0.0039380933,0.24172398,4.104462,0.39689755,1.9331907e-30,0.012824165,0.0064120824
7.866,231.25342,0.0039381925,0.24179833,4.104462,0.39690256,7.379466e-20,0.012824165,0.0064120824
7.868,231.40536,0.003938291,0.24187267,4.104462,0.39690754,5.6270957e-19,0.012824165,0.0064120824
7.87,231.55736,0.00393839,0.24194701,4.104462,0.39691252,3.4976512e-31,0.012824165,0.0064120824
7.872,231.7094,0.0039384887,0.24202134,4.104462,0.3969175,1.4021255e-30,0.012824165,0.0064120824
7.874,231.8615,0.0039385874,0.24209565,4.104462,0.39692244,1.1278048e-31,0.012824165,0.0064120824
7.876,232.01363,0.0039386856,0.24216998,4.104462,0.3969274,8.822535e-19,0.012824165,0.0064120824
7.878,232.16582,0.003938784,0.24224429,4.104462,0.39693233,1.2493238e-19,0.012824165,0.0064120824
7.88,232.31804,0.0039388817,0.2423186,4.104462,0.39693728,1.706116e-30,0.012824165,0.0064120824
7.882,232.47032,0.00393898,0.24239291,4.104462,0.39694223,2.6661295e-30,0.012824165,0.0064120824
7.884,232.62263,0.0039390777,0.24246721,4.104462,0.39694715,1.9205388e-19,0.012824165,0.0064120824
7.886,232.77501,0.003939175,0.2425415,4.104462,0.39695206,2.6792356e-30,0.012824165,0.0064120824
7.888,232.92743,0.003939273,0.2426158,4.104462,0.39695698,7.2011753e-31,0.012824165,0.0064120824
7.89,233.0799,0.00393937,0.24269009,4.104462,0.3969619,1.6563502e-30,0.012824165,0.0064120824
7.892,233.2324,0.0039394675,0.24276437,4.104462,0.3969668,3.27961e-30,0.012824165,0.0064120824
7.894,233.38496,0.003939565,0.24283865,4.104462,0.3969717,4.5331542e-30,0.012824165,0.0064120824
7.896,233.53757,0.0039396617,0.24291292,4.104462,0.3969766,1.1587047e-18,0.012824165,0.0064120824
7.898,233.69022,0.0039397585,0.2429872,4.104462,0.39698145,5.592703e-20,0.012824165,0.0064120824
7.9,233.84291,0.0039398554,0.24306145,4.104462,0.39698634,5.175779e-31,0.012824165,0.0064120824
7.902,233.99565,0.003939952,0.24313572,4.104462,0.3969912,2.5485334e-30,0.012824165,0.0064120824
7.904,234.14844,0.003940048,0.24320997,4.104462,0.39699605,1.03452764e-29,0.012824165,0.0064120824
7.906,234.30127,0.0039401446,0.24328423,4.104462,0.3970009,2.8199357e-30,0.012824165,0.0064120824
7.908,234.45416,0.003940241,0.24335848,4.104462,0.39700577,4.387951e-31,0.012824165,0.0064120824
7.91,234.60709,0.003940337,0.24343272,4.104462,0.3970106,1.8417625e-30,0.012824165,0.0064120824
7.912,234.76007,0.0039404333,0.24350695,4.104462,0.39701545,2.2372383e-30,0.012824165,0.0064120824
7.914,234.91309,0.0039405287,0.24358119,4.104462,0.39702028,2.7053136e-18,0.012824165,0.0064120824
