Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,eSST1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
8.762,305.85507,1.3435846e-06,0.27683476,0.010473181,0.00733108,3.9910994e-19,0.012824165,0.0064120824
8.764,306.02902,1.340548e-06,0.27690795,0.010461339,0.0073227906,8.911238e-19,0.012824165,0.0064120824
8.766,306.20303,1.3375184e-06,0.27698115,0.01044951,0.007314511,6.209761e-31,0.012824165,0.0064120824
8.768,306.3771,1.3344954e-06,0.2770543,0.010437695,0.0073062405,1.6935754e-18,0.012824165,0.0064120824
8.77,306.5512,1.3314794e-06,0.2771275,0.0104258945,0.0072979797,2.7600323e-30,0.012824165,0.0064120824
8.772,306.72534,1.3284703e-06,0.27720067,0.010414106,0.007289728,2.1372819e-18,0.012824165,0.0064120824
8.774,306.89954,1.3254679e-06,0.27727383,0.010402331,0.007281486,9.024477e-32,0.012824165,0.0064120824
8.776,307.07376,1.3224723e-06,0.277347,0.01039057,0.0072732535,1.134823e-30,0.012824165,0.0064120824
8.778,307.24805,1.3194835e-06,0.27742016,0.010378822,0.00726503,2.4143281e-30,0.012824165,0.0064120824
8.78,307.4224,1.3165014e-06,0.27749333,0.010367087,0.0072568157,7.776852e-18,0.012824165,0.0064120824
8.782,307.59677,1.3135261e-06,0.2775665,0.010355365,0.007248611,9.961849e-31,0.012824165,0.0064120824
8.784,307.77118,1.3105576e-06,0.27763963,0.010343658,0.0072404156,6.297222e-30,0.012824165,0.0064120824
8.786,307.94565,1.3075958e-06,0.2777128,0.010331963,0.007232229,6.0475137e-18,0.012824165,0.0064120824
8.788,308.12018,1.3046407e-06,0.27778593,0.010320282,0.007224052,1.7253164e-18,0.012824165,0.0064120824
8.79,308.29474,1.3016922e-06,0.27785906,0.010308613,0.0072158845,6.6722423e-18,0.012824165,0.0064120824
8.792,308.46933,1.2987505e-06,0.2779322,0.010296958,0.007207726,5.508842e-18,0.012824165,0.0064120824
8.794,308.64398,1.2958154e-06,0.27800533,0.010285316,0.007199577,4.2657878e-18,0.012824165,0.0064120824
8.796,308.8187,1.292887e-06,0.27807847,0.010273688,0.0071914373,4.3544917e-18,0.012824165,0.0064120824
8.798,308.99344,1.2899651e-06,0.27815157,0.010262072,0.007183307,4.855057e-18,0.012824165,0.0064120824
8.8,309.16824,1.2870499e-06,0.2782247,0.01025047,0.0071751853,7.005774e-18,0.012824165,0.0064120824
8.802,309.34308,1.2841413e-06,0.2782978,0.01023888,0.007167073,3.666856e-18,0.012824165,0.0064120824
8.804,309.51794,1.2812393e-06,0.27837092,0.010227305,0.00715897,3.814428e-18,0.012824165,0.0064120824
8.806,309.69287,1.2783438e-06,0.27844402,0.010215742,0.0071508763,6.203218e-30,0.012824165,0.0064120824
8.808,309.86786,1.2754549e-06,0.27851713,0.010204192,0.0071427915,1.3924452e-30,0.012824165,0.0064120824
8.81,310.04288,1.2725725e-06,0.2785902,0.010192656,0.007134716,4.0438565e-18,0.012824165,0.0064120824
8.812,310.21793,1.2696967e-06,0.2786633,0.010181132,0.00712665,1.9009671e-30,0.012824165,0.0064120824
8.814,310.39307,1.2668273e-06,0.27873638,0.010169622,0.0071185925,2.1640484e-18,0.012824165,0.0064120824
8.816,310.5682,1.2639645e-06,0.2788095,0.010158124,0.0071105445,3.187233e-19,0.012824165,0.0064120824
8.818,310.7434,1.2611082e-06,0.27888256,0.01014664,0.007102506,7.7741766e-31,0.012824165,0.0064120824
8.82,310.91867,1.2582583e-06,0.27895564,0.010135168,0.007094476,3.9628573e-18,0.012824165,0.0064120824
8.822,311.09396,1.2554148e-06,0.2790287,0.01012371,0.0070864554,6.789128e-31,0.012824165,0.0064120824
8.824,311.26932,1.2525778e-06,0.2791018,0.010112265,0.0070784437,3.0040906e-18,0.012824165,0.0064120824
8.826,311.4447,1.2497472e-06,0.27917483,0.010100832,0.0070704413,3.1543684e-30,0.012824165,0.0064120824
8.828,311.62012,1.246923e-06,0.2792479,0.010089413,0.0070624477,1.4868278e-18,0.012824165,0.0064120824
8.83,311.7956,1.2441053e-06,0.27932096,0.010078006,0.0070544635,5.674772e-19,0.012824165,0.0064120824
8.832,311.97113,1.2412938e-06,0.279394,0.010066614,0.007046488,1.4167748e-31,0.012824165,0.0064120824
8.834,312.1467,1.2384888e-06,0.27946705,0.010055233,0.007038522,5.79131e-20,0.012824165,0.0064120824
8.836,312.32233,1.2356901e-06,0.2795401,0.010043865,0.007030565,3.1758733e-31,0.012824165,0.0064120824
8.838,312.498,1.2328977e-06,0.27961314,0.01003251,0.0070226165,6.9829903e-31,0.012824165,0.0064120824
8.84,312.6737,1.2301117e-06,0.27968615,0.010021168,0.0070146774,9.735641e-31,0.012824165,0.0064120824
8.842,312.84946,1.227332e-06,0.2797592,0.010009839,0.007006747,1.3234169e-31,0.012824165,0.0064120824
8.844,313.02524,1.2245586e-06,0.2798322,0.009998523,0.006998826,1.6517721e-30,0.012824165,0.0064120824
8.846,313.20108,1.2217913e-06,0.27990523,0.009987219,0.006990914,3.0927965e-18,0.012824165,0.0064120824
8.848,313.37698,1.2190304e-06,0.27997825,0.009975929,0.0069830106,3.4237868e-18,0.012824165,0.0064120824
8.85,313.55292,1.2162758e-06,0.28005126,0.009964651,0.006975116,3.0659656e-18,0.012824165,0.0064120824
8.852,313.7289,1.2135273e-06,0.28012428,0.009953386,0.006967231,3.4702477e-18,0.012824165,0.0064120824
8.854,313.90494,1.2107852e-06,0.2801973,0.009942134,0.0069593545,2.0376348e-30,0.012824165,0.0064120824
8.856,314.08102,1.2080491e-06,0.28027028,0.009930895,0.006951487,1.3088767e-29,0.012824165,0.0064120824
8.858,314.25714,1.2053193e-06,0.28034326,0.009919668,0.0069436287,3.9652772e-18,0.012824165,0.0064120824
8.86,314.43332,1.2025956e-06,0.28041628,0.009908454,0.006935779,1.6845549e-18,0.012824165,0.0064120824
8.862,314.60953,1.1998782e-06,0.28048927,0.009897253,0.006927938,5.5723247e-31,0.012824165,0.0064120824
8.864,314.78577,1.1971669e-06,0.28056225,0.009886065,0.0069201062,2.251074e-30,0.012824165,0.0064120824
8.866,314.9621,1.1944617e-06,0.2806352,0.009874888,0.0069122836,3.532106e-18,0.012824165,0.0064120824
8.868,315.13843,1.1917626e-06,0.2807082,0.009863725,0.0069044693,3.698003e-30,0.012824165,0.0064120824
8.87,315.31482,1.1890696e-06,0.28078118,0.009852574,0.006896664,8.759186e-19,0.012824165,0.0064120824
8.872,315.49127,1.1863827e-06,0.28085414,0.0098414365,0.006888868,3.8624115e-30,0.012824165,0.0064120824
8.874,315.66776,1.183702e-06,0.2809271,0.009830311,0.00688108,3.0072933e-18,0.012824165,0.0064120824
8.876,315.8443,1.1810272e-06,0.28100005,0.009819198,0.006873301,5.451996e-19,0.012824165,0.0064120824
8.878,316.02087,1.1783586e-06,0.281073,0.009808098,0.006865531,9.100623e-18,0.012824165,0.0064120824
8.88,316.1975,1.175696e-06,0.28114596,0.009797011,0.00685777,5.983533e-18,0.012824165,0.0064120824
8.882,316.37418,1.1730393e-06,0.28121892,0.009785935,0.0068500177,2.174086e-31,0.012824165,0.0064120824
8.884,316.5509,1.1703887e-06,0.28129184,0.009774873,0.006842274,1.2699853e-18,0.012824165,0.0064120824
8.886,316.72766,1.167744e-06,0.2813648,0.009763823,0.0068345396,1.3207341e-30,0.012824165,0.0064120824
8.888,316.90448,1.1651055e-06,0.28143772,0.009752786,0.0068268133,4.545981e-18,0.012824165,0.0064120824
8.89,317.08133,1.1624728e-06,0.28151065,0.009741761,0.0068190964,7.444569e-30,0.012824165,0.0064120824
8.892,317.25824,1.1598461e-06,0.28158358,0.009730749,0.006811388,2.139833e-30,0.012824165,0.0064120824
8.894,317.43518,1.1572253e-06,0.2816565,0.009719749,0.0068036877,1.3161391e-18,0.012824165,0.0064120824
8.896,317.61218,1.1546105e-06,0.2817294,0.009708761,0.006795997,6.0130505e-31,0.012824165,0.0064120824
8.898,317.7892,1.1520015e-06,0.28180233,0.009697786,0.0067883143,2.9789779e-18,0.012824165,0.0064120824
8.9,317.96628,1.1493985e-06,0.28187522,0.009686823,0.0067806407,3.4011218e-31,0.012824165,0.0064120824
8.902,318.14343,1.1468013e-06,0.28194815,0.009675873,0.0067729754,2.7223767e-31,0.012824165,0.0064120824
8.904,318.3206,1.14421e-06,0.28202105,0.009664935,0.0067653195,3.9827834e-19,0.012824165,0.0064120824
8.906,318.49783,1.1416246e-06,0.28209394,0.00965401,0.0067576715,1.4544414e-31,0.012824165,0.0064120824
8.908,318.67508,1.139045e-06,0.28216684,0.0096430965,0.006750033,2.358542e-19,0.012824165,0.0064120824
8.91,318.8524,1.1364713e-06,0.2822397,0.009632196,0.0067424024,9.456367e-19,0.012824165,0.0064120824
8.912,319.02975,1.1339034e-06,0.2823126,0.009621307,0.0067347805,3.6905878e-19,0.012824165,0.0064120824
8.914,319.20715,1.1313413e-06,0.28238547,0.009610431,0.0067271674,1.0075037e-30,0.012824165,0.0064120824
8.916,319.3846,1.1287849e-06,0.28245836,0.009599567,0.006719563,2.521788e-18,0.012824165,0.0064120824
8.918,319.5621,1.1262343e-06,0.28253123,0.009588717,0.006711967,8.038964e-19,0.012824165,0.0064120824
8.92,319.73965,1.1236896e-06,0.2826041,0.009577877,0.00670438,2.1669367e-18,0.012824165,0.0064120824
8.922,319.91724,1.1211506e-06,0.28267696,0.00956705,0.006696801,3.3144252e-18,0.012824165,0.0064120824
8.924,320.09488,1.1186173e-06,0.28274983,0.009556236,0.006689231,5.485023e-31,0.012824165,0.0064120824
8.926,320.27255,1.1160897e-06,0.28282267,0.009545433,0.0066816695,1.8079893e-30,0.012824165,0.0064120824
8.928,320.4503,1.1135678e-06,0.28289554,0.009534643,0.006674116,3.892902e-30,0.012824165,0.0064120824
8.93,320.62805,1.1110517e-06,0.28296837,0.009523865,0.006666572,7.20438e-30,0.012824165,0.0064120824
8.932,320.80588,1.1085413e-06,0.2830412,0.009513099,0.0066590356,1.0237644e-17,0.012824165,0.0064120824
8.934,320.98373,1.1060364e-06,0.28311405,0.009502345,0.006651508,7.552463e-19,0.012824165,0.0064120824
8.936,321.16165,1.1035373e-06,0.28318688,0.009491604,0.0066439896,8.011863e-31,0.012824165,0.0064120824
8.938,321.3396,1.1010438e-06,0.28325972,0.009480874,0.006636479,1.12041396e-29,0.012824165,0.0064120824
8.94,321.5176,1.0985559e-06,0.28333256,0.009470156,0.006628977,1.1884265e-30,0.012824165,0.0064120824
8.942,321.69565,1.0960737e-06,0.28340536,0.009459452,0.0066214832,4.742033e-30,0.012824165,0.0064120824
8.944,321.87375,1.093597e-06,0.2834782,0.009448758,0.006613998,8.408475e-31,0.012824165,0.0064120824
8.946,322.05188,1.091126e-06,0.283551,0.009438077,0.006606522,2.4810391e-18,0.012824165,0.0064120824
8.948,322.23007,1.0886605e-06,0.2836238,0.009427409,0.0065990537,2.202226e-18,0.012824165,0.0064120824
8.95,322.4083,1.0862007e-06,0.28369662,0.009416752,0.006591594,1.7432147e-30,0.012824165,0.0064120824
8.952,322.58658,1.0837463e-06,0.28376943,0.009406107,0.006584143,7.651571e-18,0.012824165,0.0064120824
8.954,322.7649,1.0812976e-06,0.2838422,0.009395474,0.0065767,7.219872e-18,0.012824165,0.0064120824
8.956,322.94324,1.0788542e-06,0.283915,0.009384853,0.0065692654,1.2069946e-30,0.012824165,0.0064120824
8.958,323.12167,1.0764165e-06,0.2839878,0.009374244,0.0065618395,2.421631e-18,0.012824165,0.0064120824
8.96,323.3001,1.0739842e-06,0.28406057,0.009363647,0.006554422,4.902239e-18,0.012824165,0.0064120824
8.962,323.47864,1.0715574e-06,0.28413337,0.009353062,0.0065470124,1.8891977e-30,0.012824165,0.0064120824
8.964,323.65717,1.0691363e-06,0.28420615,0.009342489,0.0065396116,4.411601e-18,0.012824165,0.0064120824
8.966,323.83575,1.0667204e-06,0.2842789,0.009331928,0.006532219,1.8939557e-18,0.012824165,0.0064120824
8.968,324.0144,1.06431e-06,0.28435168,0.009321379,0.006524835,2.7006328e-18,0.012824165,0.0064120824
8.97,324.19308,1.0619051e-06,0.28442445,0.009310842,0.0065174587,1.6967544e-18,0.012824165,0.0064120824
8.972,324.37183,1.0595056e-06,0.2844972,0.009300317,0.006510091,3.4492446e-30,0.012824165,0.0064120824
8.974,324.5506,1.0571116e-06,0.28456995,0.009289803,0.0065027317,9.559221e-31,0.012824165,0.0064120824
8.976,324.72943,1.0547229e-06,0.2846427,0.009279301,0.006495381,1.6183255e-18,0.012824165,0.0064120824
8.978,324.9083,1.0523396e-06,0.28471547,0.009268811,0.006488038,1.3121975e-31,0.012824165,0.0064120824
8.98,325.08722,1.0499617e-06,0.2847882,0.009258334,0.0064807036,2.3378626e-19,0.012824165,0.0064120824
8.982,325.26617,1.0475895e-06,0.28486094,0.009247868,0.0064733783,1.2024655e-19,0.012824165,0.0064120824
8.984,325.4452,1.0452229e-06,0.2849337,0.009237417,0.0064660623,3.3038718e-19,0.012824165,0.0064120824
8.986,325.62424,1.0428616e-06,0.2850064,0.009226977,0.006458754,1.1998939e-31,0.012824165,0.0064120824
8.988,325.8033,1.0405057e-06,0.28507912,0.009216548,0.0064514545,2.9441942e-31,0.012824165,0.0064120824
8.99,325.98248,1.038155e-06,0.28515187,0.009206132,0.006444163,2.132406e-18,0.012824165,0.0064120824
8.992,326.16165,1.0358098e-06,0.2852246,0.009195727,0.00643688,2.164277e-18,0.012824165,0.0064120824
8.994,326.3409,1.0334697e-06,0.2852973,0.009185334,0.006429605,1.5394659e-30,0.012824165,0.0064120824
8.996,326.52017,1.0311351e-06,0.28537,0.009174953,0.0064223385,3.5644966e-18,0.012824165,0.0064120824
8.998,326.6995,1.0288056e-06,0.2854427,0.009164584,0.0064150803,4.6539365e-18,0.012824165,0.0064120824
9.0,326.87888,1.0264815e-06,0.28551543,0.009154226,0.00640783,1.8353424e-30,0.012824165,0.0064120824
9.002,327.0583,1.0241625e-06,0.28558812,0.009143881,0.006400588,1.1836499e-18,0.012824165,0.0064120824
9.004,327.23776,1.0218489e-06,0.2856608,0.009133547,0.0063933544,3.7655177e-30,0.012824165,0.0064120824
9.006,327.41727,1.0195405e-06,0.2857335,0.009123224,0.0063861287,3.3691093e-18,0.012824165,0.0064120824
9.008,327.59683,1.0172373e-06,0.28580618,0.009112913,0.0063789114,3.8224115e-18,0.012824165,0.0064120824
9.01,327.77643,1.0149394e-06,0.28587887,0.009102614,0.006371702,4.5411872e-18,0.012824165,0.0064120824
9.012,327.95605,1.0126465e-06,0.28595155,0.009092326,0.006364501,4.679461e-18,0.012824165,0.0064120824
9.014,328.13577,1.0103589e-06,0.2860242,0.009082051,0.0063573085,7.968654e-31,0.012824165,0.0064120824
9.016,328.3155,1.0080765e-06,0.28609687,0.009071787,0.006350124,1.1484738e-30,0.012824165,0.0064120824
9.018,328.49527,1.0057993e-06,0.28616956,0.009061534,0.006342947,4.4586004e-30,0.012824165,0.0064120824
9.02,328.6751,1.0035271e-06,0.28624222,0.009051293,0.0063357786,3.3313156e-18,0.012824165,0.0064120824
9.022,328.85498,1.0012602e-06,0.28631487,0.009041064,0.006328618,9.416999e-31,0.012824165,0.0064120824
9.024,329.0349,9.989983e-07,0.28638753,0.009030846,0.006321466,3.023206e-30,0.012824165,0.0064120824
9.026,329.21487,9.967416e-07,0.28646016,0.0090206405,0.006314322,5.7950593e-30,0.012824165,0.0064120824
9.028,329.39487,9.944899e-07,0.28653282,0.009010445,0.0063071856,1.618218e-30,0.012824165,0.0064120824
9.03,329.57492,9.922434e-07,0.28660545,0.009000262,0.0063000578,1.904477e-30,0.012824165,0.0064120824
9.032,329.75504,9.900019e-07,0.2866781,0.008990091,0.006292938,3.8340587e-18,0.012824165,0.0064120824
9.034,329.93518,9.877655e-07,0.28675073,0.008979931,0.0062858257,2.2186506e-18,0.012824165,0.0064120824
9.036,330.1154,9.855341e-07,0.28682336,0.008969783,0.006278722,1.00077775e-29,0.012824165,0.0064120824
9.038,330.29562,9.833078e-07,0.286896,0.008959645,0.0062716263,2.6355168e-18,0.012824165,0.0064120824
9.04,330.4759,9.810865e-07,0.2869686,0.00894952,0.0062645385,2.471449e-30,0.012824165,0.0064120824
9.042,330.65622,9.788703e-07,0.28704122,0.008939406,0.0062574586,1.3035207e-18,0.012824165,0.0064120824
9.044,330.8366,9.766591e-07,0.28711382,0.008929303,0.006250387,2.6251077e-18,0.012824165,0.0064120824
9.046,331.01703,9.744527e-07,0.28718644,0.008919212,0.006243323,1.282515e-30,0.012824165,0.0064120824
9.048,331.1975,9.722514e-07,0.28725904,0.008909131,0.0062362673,7.2685424e-32,0.012824165,0.0064120824
9.05,331.37802,9.700552e-07,0.28733164,0.008899063,0.0062292195,6.641164e-31,0.012824165,0.0064120824
9.052,331.55856,9.678638e-07,0.28740424,0.008889006,0.0062221796,1.991599e-31,0.012824165,0.0064120824
9.054,331.73917,9.656775e-07,0.28747684,0.00887896,0.006215148,1.4906446e-31,0.012824165,0.0064120824
9.056,331.91983,9.63496e-07,0.2875494,0.008868926,0.006208124,2.0074227e-31,0.012824165,0.0064120824
9.058,332.10052,9.613194e-07,0.287622,0.008858903,0.006201108,8.869749e-32,0.012824165,0.0064120824
9.06,332.28125,9.591479e-07,0.28769457,0.008848892,0.0061941,4.988999e-31,0.012824165,0.0064120824
9.062,332.46204,9.569811e-07,0.28776714,0.008838891,0.0061871,8.611281e-31,0.012824165,0.0064120824
9.064,332.64288,9.548194e-07,0.28783974,0.008828902,0.0061801076,3.4328144e-18,0.012824165,0.0064120824
9.066,332.82376,9.526624e-07,0.28791228,0.0088189235,0.006173123,4.7907112e-31,0.012824165,0.0064120824
9.068,333.00467,9.5051035e-07,0.28798485,0.008808957,0.0061661466,8.1807573e-19,0.012824165,0.0064120824
9.07,333.18564,9.4836315e-07,0.28805742,0.008799002,0.006159178,3.106895e-31,0.012824165,0.0064120824
9.072,333.36667,9.462208e-07,0.28812996,0.008789058,0.0061522173,3.2637718e-31,0.012824165,0.0064120824
9.074,333.54773,9.440833e-07,0.28820252,0.008779125,0.0061452645,1.6979353e-18,0.012824165,0.0064120824
9.076,333.72882,9.419506e-07,0.28827506,0.008769203,0.0061383196,4.7339782e-18,0.012824165,0.0064120824
9.078,333.90997,9.398227e-07,0.2883476,0.008759293,0.006131382,2.8469742e-30,0.012824165,0.0064120824
9.08,334.0912,9.376996e-07,0.28842014,0.008749394,0.0061244527,1.3080811e-18,0.012824165,0.0064120824
9.082,334.27243,9.3558134e-07,0.28849268,0.008739505,0.006117531,4.3071716e-31,0.012824165,0.0064120824
9.084,334.4537,9.3346785e-07,0.28856522,0.008729628,0.0061106174,7.7445105e-19,0.012824165,0.0064120824
9.086,334.63504,9.3135907e-07,0.28863773,0.008719763,0.0061037117,1.2875873e-30,0.012824165,0.0064120824
9.088,334.81644,9.292551e-07,0.28871027,0.0087099075,0.0060968134,1.28188665e-30,0.012824165,0.0064120824
9.09,334.99786,9.2715584e-07,0.28878278,0.008700064,0.006089923,2.603051e-30,0.012824165,0.0064120824
9.092,335.17932,9.250614e-07,0.28885528,0.0086902315,0.0060830405,1.3409116e-30,0.012824165,0.0064120824
9.094,335.36084,9.229716e-07,0.2889278,0.00868041,0.0060761655,1.6086033e-30,0.012824165,0.0064120824
9.096,335.5424,9.208865e-07,0.2890003,0.0086706,0.0060692984,1.4200225e-29,0.012824165,0.0064120824
9.098,335.724,9.1880617e-07,0.2890728,0.008660801,0.0060624387,1.0579311e-29,0.012824165,0.0064120824
9.1,335.90567,9.167305e-07,0.28914532,0.008651013,0.0060555874,1.8415509e-30,0.012824165,0.0064120824
9.102,336.08737,9.146595e-07,0.2892178,0.008641235,0.006048743,3.1122915e-18,0.012824165,0.0064120824
9.104,336.2691,9.125932e-07,0.2892903,0.008631469,0.0060419072,7.0154015e-18,0.012824165,0.0064120824
9.106,336.4509,9.105315e-07,0.2893628,0.008621713,0.0060350783,2.125972e-30,0.012824165,0.0064120824
9.108,336.63272,9.0847453e-07,0.28943527,0.008611969,0.006028258,1.6402902e-18,0.012824165,0.0064120824
9.11,336.8146,9.0642214e-07,0.28950775,0.0086022355,0.006021444,1.626401e-30,0.012824165,0.0064120824
9.112,336.99652,9.043744e-07,0.28958023,0.008592513,0.006014639,5.254045e-30,0.012824165,0.0064120824
9.114,337.1785,9.023313e-07,0.28965268,0.008582802,0.006007841,1.6063873e-30,0.012824165,0.0064120824
9.116,337.36053,9.002928e-07,0.28972515,0.008573101,0.0060010506,8.097285e-19,0.012824165,0.0064120824
9.118,337.54257,8.982588e-07,0.2897976,0.008563411,0.005994268,2.373754e-18,0.012824165,0.0064120824
9.12,337.7247,8.9622944e-07,0.28987005,0.008553733,0.0059874933,6.875263e-19,0.012824165,0.0064120824
9.122,337.90686,8.942047e-07,0.28994253,0.008544065,0.005980726,3.1657332e-31,0.012824165,0.0064120824
9.124,338.08905,8.9218446e-07,0.29001495,0.008534408,0.005973966,1.4617752e-19,0.012824165,0.0064120824
9.126,338.2713,8.901688e-07,0.2900874,0.008524762,0.005967214,9.434291e-32,0.012824165,0.0064120824
9.128,338.45358,8.881577e-07,0.29015985,0.008515127,0.005960469,3.9334744e-19,0.012824165,0.0064120824
9.13,338.63593,8.861511e-07,0.2902323,0.008505502,0.0059537324,1.557425e-31,0.012824165,0.0064120824
9.132,338.8183,8.84149e-07,0.29030472,0.008495889,0.005947003,2.5823744e-31,0.012824165,0.0064120824
9.134,339.00073,8.821514e-07,0.29037714,0.008486286,0.005940281,1.1219947e-30,0.012824165,0.0064120824
9.136,339.1832,8.801583e-07,0.2904496,0.008476693,0.005933567,2.8645885e-31,0.012824165,0.0064120824
9.138,339.36572,8.7816977e-07,0.290522,0.008467113,0.00592686,2.116462e-31,0.012824165,0.0064120824
9.14,339.54828,8.7618565e-07,0.2905944,0.0084575415,0.0059201606,7.0270305e-31,0.012824165,0.0064120824
9.142,339.7309,8.74206e-07,0.29066682,0.008447981,0.005913469,2.9230778e-18,0.012824165,0.0064120824
9.144,339.91354,8.722308e-07,0.29073924,0.008438433,0.0059067844,1.6961074e-30,0.012824165,0.0064120824
9.146,340.09625,8.7026007e-07,0.29081163,0.008428894,0.005900108,4.4025607e-30,0.012824165,0.0064120824
9.148,340.279,8.682938e-07,0.29088405,0.008419367,0.0058934386,4.697709e-18,0.012824165,0.0064120824
9.15,340.46176,8.663319e-07,0.29095644,0.008409849,0.005886777,2.0490943e-30,0.012824165,0.0064120824
9.152,340.64462,8.643744e-07,0.29102883,0.008400343,0.0058801225,2.4759161e-30,0.012824165,0.0064120824
9.154,340.82748,8.6242136e-07,0.29110122,0.008390848,0.0058734757,3.043519e-30,0.012824165,0.0064120824
9.156,341.0104,8.6047265e-07,0.2911736,0.008381362,0.0058668363,3.0194944e-18,0.012824165,0.0064120824
9.158,341.1934,8.585284e-07,0.29124597,0.008371888,0.0058602043,4.8397435e-31,0.012824165,0.0064120824
9.16,341.3764,8.565885e-07,0.29131836,0.008362424,0.00585358,2.115773e-18,0.012824165,0.0064120824
9.162,341.55948,8.546529e-07,0.29139072,0.008352971,0.0058469623,2.272444e-18,0.012824165,0.0064120824
9.164,341.74258,8.527217e-07,0.2914631,0.008343528,0.0058403527,9.254131e-18,0.012824165,0.0064120824
9.166,341.92575,8.5079483e-07,0.29153547,0.008334096,0.0058337506,5.1527806e-18,0.012824165,0.0064120824
9.168,342.10895,8.488723e-07,0.29160783,0.008324674,0.0058271554,3.0811398e-18,0.012824165,0.0064120824
9.17,342.29218,8.469541e-07,0.29168016,0.008315263,0.0058205677,7.5171325e-30,0.012824165,0.0064120824
9.172,342.47546,8.450402e-07,0.29175252,0.008305863,0.0058139875,2.4510077e-18,0.012824165,0.0064120824
9.174,342.6588,8.431306e-07,0.29182488,0.008296473,0.0058074147,6.07497e-30,0.012824165,0.0064120824
9.176,342.8422,8.412253e-07,0.2918972,0.008287094,0.0058008493,2.6243227e-30,0.012824165,0.0064120824
9.178,343.0256,8.3932423e-07,0.29196957,0.0082777245,0.005794291,1.3028823e-18,0.012824165,0.0064120824
9.18,343.2091,8.374275e-07,0.2920419,0.008268366,0.0057877405,2.4720458e-18,0.012824165,0.0064120824
9.182,343.3926,8.35535e-07,0.29211423,0.008259018,0.0057811965,3.4671565e-30,0.012824165,0.0064120824
9.184,343.57617,8.3364677e-07,0.29218656,0.0082496805,0.0057746605,6.600962e-18,0.012824165,0.0064120824
9.186,343.7598,8.3176275e-07,0.29225886,0.008240352,0.0057681315,2.1107091e-18,0.012824165,0.0064120824
9.188,343.94345,8.2988294e-07,0.2923312,0.008231036,0.00576161,1.1554996e-18,0.012824165,0.0064120824
9.19,344.12714,8.280074e-07,0.29240352,0.00822173,0.0057550953,1.7769775e-30,0.012824165,0.0064120824
9.192,344.31088,8.2613604e-07,0.29247582,0.008212433,0.0057485886,2.765979e-31,0.012824165,0.0064120824
9.194,344.49466,8.242689e-07,0.29254812,0.008203148,0.0057420884,1.1404371e-18,0.012824165,0.0064120824
9.196,344.6785,8.224059e-07,0.29262042,0.008193873,0.0057355957,4.6158917e-31,0.012824165,0.0064120824
9.198,344.8624,8.205472e-07,0.29269272,0.008184607,0.0057291104,8.281196e-32,0.012824165,0.0064120824
9.2,345.04633,8.1869257e-07,0.29276502,0.008175353,0.005722632,3.2265798e-19,0.012824165,0.0064120824
9.202,345.2303,8.1684254e-07,0.29283732,0.00816611,0.0057161627,3.89624e-32,0.012824165,0.0064120824
9.204,345.4143,8.149983e-07,0.2929096,0.008156887,0.0057097063,1.5311974e-19,0.012824165,0.0064120824
9.206,345.59836,8.131583e-07,0.2929819,0.008147674,0.0057032574,1.2718242e-31,0.012824165,0.0064120824
9.208,345.78247,8.113225e-07,0.29305416,0.008138471,0.005696816,1.3920852e-18,0.012824165,0.0064120824
9.21,345.96664,8.094908e-07,0.29312643,0.008129279,0.0056903814,1.3029461e-19,0.012824165,0.0064120824
9.212,346.15085,8.076633e-07,0.2931987,0.008120097,0.0056839543,3.0594309e-18,0.012824165,0.0064120824
9.214,346.33508,8.0583993e-07,0.29327098,0.0081109265,0.0056775347,1.8336677e-18,0.012824165,0.0064120824
9.216,346.51938,8.040207e-07,0.29334325,0.008101766,0.0056711226,1.6250205e-30,0.012824165,0.0064120824
9.218,346.7037,8.0220565e-07,0.2934155,0.008092616,0.005664718,3.3611957e-18,0.012824165,0.0064120824
9.22,346.8881,8.0039473e-07,0.29348776,0.008083477,0.00565832,3.6683624e-18,0.012824165,0.0064120824
9.222,347.0725,7.9858785e-07,0.29356,0.008074348,0.00565193,8.477733e-31,0.012824165,0.0064120824
9.224,347.257,7.967852e-07,0.29363224,0.008065228,0.005645547,3.3545724e-30,0.012824165,0.0064120824
9.226,347.4415,7.9498653e-07,0.29370448,0.008056121,0.0056391717,4.8249077e-18,0.012824165,0.0064120824
9.228,347.62607,7.93192e-07,0.29377672,0.008047023,0.0056328033,2.8665677e-18,0.012824165,0.0064120824
9.23,347.81067,7.9140153e-07,0.29384896,0.008037936,0.0056264424,2.47037e-18,0.012824165,0.0064120824
9.232,347.99533,7.896151e-07,0.29392117,0.008028858,0.0056200884,3.1085193e-18,0.012824165,0.0064120824
9.234,348.18002,7.878328e-07,0.2939934,0.008019792,0.005613742,5.1886806e-18,0.012824165,0.0064120824
9.236,348.36478,7.8605456e-07,0.29406562,0.008010736,0.005607403,2.289087e-18,0.012824165,0.0064120824
9.238,348.54956,7.842803e-07,0.29413787,0.00800169,0.005601071,8.352139e-30,0.012824165,0.0064120824
9.24,348.7344,7.825101e-07,0.29421008,0.007992655,0.005594746,1.8628192e-18,0.012824165,0.0064120824
9.242,348.91928,7.8074396e-07,0.2942823,0.00798363,0.005588429,2.8591536e-30,0.012824165,0.0064120824
