Time,gENROU.delta,gENROU.PELEC,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
7.604,-470.0601,0.6926414,-0.3383537,4.7405987,1.3948337,1.3881757,1.400991,1.3945833
7.606,-470.2727,0.65703756,-0.33837116,4.7407193,1.3962116,1.3891749,1.4016311,1.3954022
7.608,-470.4853,0.62218374,-0.33837977,4.742522,1.396447,1.3879915,1.3995705,1.3937783
7.61,-470.6979,0.5896718,-0.3383799,4.746276,1.395555,1.3846972,1.394912,1.3897991
7.612,-470.91052,0.5609885,-0.3383723,4.752157,1.3935997,1.3794495,1.3878638,1.3836482
7.614,-471.12314,0.5374465,-0.3383582,4.7602377,1.3906889,1.3724874,1.3787323,1.3755984
7.616,-471.33572,0.5201253,-0.33833888,4.7705207,1.3869716,1.3641238,1.3679148,1.3660057
7.618,-471.54828,0.5098212,-0.33831623,4.78285,1.3826332,1.3547366,1.3558884,1.3552974
7.62,-471.76086,0.5070108,-0.33829185,4.797059,1.3778846,1.3447524,1.3431916,1.343957
7.622,-471.9734,0.5118315,-0.3382678,4.812809,1.3729596,1.3346359,1.3304098,1.332509
7.624,-472.18594,0.5240745,-0.33824593,4.8297496,1.3681003,1.3248657,1.3181468,1.3214949
7.626,-472.39847,0.54319596,-0.33822802,4.8474593,1.3635494,1.3159168,1.3070003,1.3114504
7.628,-472.61096,0.56834406,-0.3382157,4.865459,1.3595402,1.308237,1.2975315,1.3028795
7.63,-472.82346,0.59839684,-0.33821037,4.883306,1.3562822,1.3022202,1.2902311,1.2962236
7.632,-473.03598,0.63201714,-0.33821303,4.9005036,1.3539566,1.2981902,1.2854944,1.291842
7.634,-473.24847,0.66771007,-0.33822447,4.916638,1.3526988,1.2963732,1.2835889,1.289981
7.636,-473.461,0.7038927,-0.3382449,4.9313054,1.3525996,1.2968911,1.2846426,1.2907654
7.638,-473.67352,0.7389618,-0.33827433,4.944179,1.3536925,1.299747,1.2886294,1.2941842
7.64,-473.88608,0.77136403,-0.33831224,4.9550176,1.3559554,1.304828,1.2953745,1.300094
7.642,-474.09866,0.799663,-0.33835772,4.9636645,1.3593098,1.3119117,1.3045652,1.3082279
7.644,-474.31128,0.82260084,-0.3384097,4.9700494,1.3636247,1.3206788,1.3157717,1.3182119
7.646,-474.52393,0.8391534,-0.3384665,4.974239,1.3687239,1.3307337,1.3284746,1.3295891
7.648,-474.7366,0.8485773,-0.33852664,4.9763336,1.3743958,1.3416269,1.3420974,1.3418468
7.65,-474.94934,0.85044277,-0.33858812,4.976606,1.3804023,1.3528774,1.3560331,1.354441
7.652,-475.1621,0.84465814,-0.3386491,4.9753356,1.3864946,1.3640006,1.3696802,1.3668283
7.654,-475.3749,0.8314747,-0.33870766,4.972921,1.3924209,1.3745257,1.3824629,1.3784851
7.656,-475.58774,0.81148005,-0.338762,4.9698024,1.3979405,1.3840183,1.3938577,1.388932
7.658,-475.8006,0.7855741,-0.33881053,4.9664216,1.4028357,1.3920985,1.4034123,1.3977522
7.66,-476.0135,0.75492805,-0.33885193,4.963287,1.4069158,1.398449,1.4107554,1.404601
7.662,-476.2264,0.7209359,-0.33888516,4.960834,1.4100322,1.402833,1.4156152,1.4092239
7.664,-476.43933,0.685146,-0.33890966,4.959521,1.4120749,1.4050931,1.4178177,1.4114552
7.666,-476.65228,0.64919484,-0.33892503,4.959722,1.4129852,1.405163,1.4173,1.41123
7.668,-476.86523,0.6147281,-0.33893156,4.9617534,1.4127506,1.4030643,1.4141045,1.4085805
7.67,-477.07822,0.583326,-0.3389298,4.965851,1.411408,1.3989071,1.408382,1.4036379
7.672,-477.29117,0.55643046,-0.33892068,4.9721537,1.409042,1.3928876,1.4003868,1.3966275
7.674,-477.50412,0.5352778,-0.33890563,4.980684,1.4057806,1.3852805,1.3904692,1.3878624
7.676,-477.71704,0.5208427,-0.338886,4.991406,1.40179,1.3764303,1.3790655,1.3777336
7.678,-477.92996,0.5137936,-0.3388638,5.0041127,1.3972706,1.3667419,1.3666865,1.3666992
7.68,-478.14288,0.5144617,-0.33884072,5.018599,1.392444,1.3566622,1.3538959,1.3552645
7.682,-478.35577,0.5228282,-0.33881885,5.0344877,1.3875513,1.3466676,1.3412942,1.3439683
7.684,-478.56863,0.53852457,-0.33880007,5.0513883,1.3828372,1.3372401,1.3294884,1.3333545
7.686,-478.78152,0.560851,-0.33878607,5.0688634,1.3785415,1.328846,1.3190652,1.3239491
7.688,-478.9944,0.58881074,-0.3387784,5.0864124,1.3748902,1.3219143,1.3105605,1.316234
7.69,-479.20724,0.62115437,-0.33877838,5.1035886,1.3720796,1.3168088,1.3044244,1.3106155
7.692,-479.4201,0.6564402,-0.33878684,5.119899,1.3702732,1.3138132,1.3009993,1.3074062
7.694,-479.63297,0.69309634,-0.3388044,5.1349387,1.3695854,1.3131058,1.3004891,1.3067969
7.696,-479.84586,0.7294934,-0.3388311,5.148331,1.3700813,1.314755,1.3029522,1.3088511
7.698,-480.05875,0.76401395,-0.33886674,5.1597776,1.3717685,1.3187093,1.3082925,1.3134955
7.7,-480.2717,0.7951236,-0.33891067,5.1690726,1.3745973,1.3248025,1.3162677,1.3205265
7.702,-480.48465,0.8214373,-0.3389617,5.1761084,1.3784637,1.3327644,1.326507,1.3296238
7.704,-480.69763,0.84177977,-0.33901867,5.1808534,1.3832141,1.3422358,1.3385333,1.3403704
7.706,-480.91068,0.85523707,-0.33907977,5.1834292,1.3886524,1.3527906,1.3517938,1.352277
7.708,-481.12375,0.86120063,-0.33914337,5.183977,1.3945538,1.363961,1.3656927,1.364812
7.71,-481.33685,0.8593936,-0.3392074,5.182815,1.4006709,1.3752576,1.3796178,1.3774245
7.712,-481.55,0.8498897,-0.33927,5.18027,1.406752,1.3861984,1.3929746,1.3895758
7.714,-481.76318,0.8331107,-0.33932924,5.176763,1.4125482,1.3963257,1.4052069,1.4007586
7.716,-481.9764,0.8098108,-0.33938342,5.172767,1.4178265,1.4052258,1.4158188,1.4105177
7.718,-482.18967,0.7810462,-0.33943102,5.1687346,1.4223824,1.4125473,1.4243948,1.4184691
7.72,-482.40295,0.7481249,-0.33947083,5.1651807,1.4260415,1.418007,1.4306061,1.424306
7.722,-482.61627,0.712552,-0.33950198,5.162537,1.4286752,1.4214065,1.434228,1.4278172
7.724,-482.8296,0.675956,-0.3395241,5.1612415,1.4301963,1.4226303,1.4351375,1.4288832
7.726,-483.0429,0.64001757,-0.339537,5.161649,1.4305687,1.4216552,1.4333236,1.4274869
7.728,-483.25626,0.606389,-0.33954117,5.1640368,1.429805,1.418547,1.428883,1.42371
7.73,-483.4696,0.57661855,-0.33953738,5.1685977,1.427966,1.4134597,1.4220185,1.417731
7.732,-483.68292,0.55207944,-0.3395267,5.1754274,1.425159,1.4066303,1.413035,1.4098217
7.734,-483.89627,0.5339052,-0.33951077,5.1844926,1.4215329,1.3983719,1.4023298,1.4003376
7.736,-484.10956,0.52293825,-0.3394911,5.1957116,1.417272,1.3890618,1.3903798,1.3897061
7.738,-484.32288,0.5196918,-0.33946973,5.2088265,1.4125909,1.3791317,1.377729,1.3784156
7.74,-484.53616,0.52432585,-0.33944854,5.2235785,1.4077222,1.3690468,1.3649645,1.3669921
7.742,-484.74945,0.536642,-0.3394295,5.239561,1.4029119,1.3592919,1.3526969,1.3559833
7.744,-484.9627,0.55609256,-0.3394145,5.2563405,1.3984048,1.3503464,1.34153,1.3459301
7.746,-485.17596,0.5818069,-0.33940518,5.2734656,1.3944352,1.3426617,1.3320296,1.3373408
7.748,-485.38922,0.61263394,-0.33940303,5.290418,1.3912177,1.3366398,1.324696,1.3306658
7.75,-485.60248,0.6471927,-0.3394091,5.30675,1.3889315,1.3326051,1.3199269,1.3262656
7.752,-485.81573,0.68393916,-0.33942416,5.3219805,1.3877183,1.3307922,1.3179992,1.3243957
7.754,-486.029,0.72123206,-0.33944857,5.33572,1.3876663,1.3313227,1.319043,1.3251816
7.756,-486.24228,0.75740826,-0.3394822,5.347626,1.388812,1.3342043,1.3230376,1.3286172
7.758,-486.4556,0.79085445,-0.33952454,5.357438,1.3911328,1.3393252,1.3298099,1.3345606
7.76,-486.66895,0.82007724,-0.33957478,5.3649936,1.3945497,1.3464622,1.3390473,1.3427446
7.762,-486.88232,0.84376866,-0.33963162,5.3702407,1.3989314,1.3552957,1.350319,1.3527944
7.764,-487.09573,0.86086416,-0.3396936,5.373194,1.4041003,1.3654274,1.3631034,1.3642508
7.766,-487.3092,0.87059,-0.33975887,5.3740363,1.4098419,1.3764031,1.3768171,1.3765953
7.768,-487.5227,0.8725016,-0.33982563,5.372955,1.4159188,1.3877404,1.3908511,1.3892819
7.77,-487.73624,0.86650383,-0.33989182,5.3703146,1.4220771,1.3989469,1.4045943,1.4017588
7.772,-487.94983,0.852861,-0.3399555,5.3664927,1.4280643,1.4095489,1.4174665,1.4134988
7.774,-488.16345,0.83218634,-0.34001485,5.361931,1.4336386,1.4191082,1.4289387,1.4240174
7.776,-488.3771,0.8054168,-0.34006816,5.3571324,1.438578,1.4272382,1.438551,1.4328914
7.778,-488.5908,0.773774,-0.3401141,5.3525577,1.4426947,1.4336232,1.4459323,1.4397767
7.78,-488.8045,0.7387054,-0.34015164,5.3487196,1.445835,1.4380203,1.4508042,1.4444122
7.782,-489.01822,0.7018228,-0.34018007,5.3460417,1.4478936,1.4402765,1.4529971,1.4466366
7.784,-489.23196,0.66482323,-0.34019923,5.344933,1.4488095,1.440324,1.4524462,1.4463835
7.786,-489.44574,0.6294137,-0.34020925,5.345718,1.4485732,1.4381883,1.4491993,1.4436901
7.788,-489.6595,0.59722984,-0.34021074,5.348628,1.4472246,1.433985,1.4434131,1.4386925
7.79,-489.87326,0.5697603,-0.3402048,5.3538013,1.4448504,1.427915,1.4353482,1.431622
7.792,-490.087,0.54827833,-0.34019262,5.3612857,1.4415826,1.4202598,1.4253634,1.4227995
7.794,-490.30075,0.5337819,-0.34017605,5.370981,1.4375919,1.4113727,1.4139055,1.4126251
7.796,-490.5145,0.5269484,-0.34015667,5.382757,1.4330803,1.4016638,1.4014925,1.4015634
7.798,-490.7282,0.5281044,-0.3401367,5.3962994,1.4282765,1.3915898,1.3886998,1.3901308
7.8,-490.94193,0.53720987,-0.34011802,5.4112916,1.423422,1.3816309,1.376133,1.3788698
7.802,-491.1556,0.55386245,-0.3401026,5.4272995,1.418765,1.3722746,1.364406,1.368331
7.804,-491.3693,0.57731646,-0.3400923,5.4438496,1.4145477,1.3639905,1.3541089,1.3590436
7.806,-491.58298,0.60651755,-0.34008864,5.460476,1.4109938,1.3572055,1.3457754,1.3514873
7.808,-491.79666,0.64015424,-0.34009287,5.4766526,1.4083024,1.3522842,1.3398556,1.346069
7.81,-492.01035,0.67671543,-0.34010598,5.491933,1.4066305,1.3495011,1.336681,1.3430911
7.812,-492.22406,0.7145622,-0.34012842,5.5058613,1.4060926,1.349031,1.3364497,1.3427398
7.814,-492.43777,0.7519987,-0.34016037,5.5180683,1.4067465,1.35093,1.3392059,1.3450655
7.816,-492.65152,0.78734857,-0.34020144,5.5282574,1.4085952,1.3551371,1.344841,1.3499836
7.818,-492.8653,0.8190279,-0.34025094,5.536217,1.4115831,1.3614751,1.3530995,1.3572786
7.82,-493.0791,0.8456145,-0.34030777,5.541835,1.4155993,1.3696616,1.3635962,1.3666172
7.822,-493.29294,0.86591053,-0.3403704,5.545125,1.4204841,1.3793272,1.3758422,1.3775709
7.824,-493.5068,0.8789976,-0.34043726,5.5461555,1.4260368,1.3900375,1.3892747,1.3896414
7.826,-493.72073,0.8842771,-0.34050635,5.5451727,1.4320253,1.4013145,1.4032868,1.4022863
7.828,-493.9347,0.8815033,-0.34057575,5.54242,1.438202,1.4126666,1.417263,1.4149522
7.83,-494.1487,0.8707931,-0.34064344,5.5383067,1.4443097,1.4236054,1.4306024,1.4270939
7.832,-494.36276,0.852628,-0.3407074,5.53326,1.4500997,1.4336731,1.4427484,1.4382037
7.834,-494.57687,0.827833,-0.34076595,5.5277424,1.4553404,1.4424586,1.4532084,1.4478294
7.836,-494.791,0.7975403,-0.34081754,5.5222793,1.4598259,1.4496113,1.4615682,1.4555879
7.838,-495.00516,0.7631415,-0.34086096,5.5173354,1.4633896,1.454858,1.4675106,1.4611839
7.84,-495.21933,0.7262197,-0.3408954,5.5134115,1.465903,1.4580047,1.4708165,1.4644105
7.842,-495.43353,0.68848133,-0.3409204,5.5109153,1.4672885,1.4589502,1.47138,1.4651642
7.844,-495.64774,0.6516719,-0.34093603,5.5102134,1.467515,1.4576818,1.4692025,1.4634395
7.846,-495.86197,0.6174978,-0.3409427,5.511589,1.4666027,1.4542797,1.4643983,1.4593337
7.848,-496.07617,0.5875456,-0.34094128,5.51522,1.4646217,1.4489135,1.4571896,1.4530432
7.85,-496.2904,0.5632077,-0.3409331,5.521178,1.4616868,1.4418354,1.4478997,1.4448565
7.852,-496.5046,0.5456185,-0.34091958,5.5294538,1.4579556,1.4333739,1.4369451,1.4351462
7.854,-496.7188,0.5356012,-0.34090275,5.5398746,1.4536209,1.4239223,1.4248223,1.4243579
7.856,-496.933,0.5336301,-0.3408843,5.5522532,1.448902,1.4139225,1.4120891,1.4129915
7.858,-497.1472,0.53981006,-0.34086645,5.566218,1.4440398,1.4038528,1.3993477,1.4015874
7.86,-497.36136,0.55387115,-0.3408512,5.5813937,1.4392815,1.3942024,1.3872149,1.3906982
7.862,-497.5755,0.5751833,-0.34084037,5.5973206,1.4348743,1.3854527,1.3762968,1.3808675
7.864,-497.78964,0.6027863,-0.34083578,5.6134877,1.4310527,1.3780537,1.3671563,1.3726008
7.866,-498.0038,0.6354339,-0.34083876,5.629422,1.428025,1.3723958,1.360279,1.3663357
7.868,-498.21796,0.67165434,-0.3408504,5.644598,1.4259683,1.3687934,1.3560482,1.3624207
7.87,-498.43213,0.7098147,-0.34087148,5.65858,1.4250118,1.3674587,1.354713,1.3610857
7.872,-498.64633,0.74819773,-0.34090212,5.6709476,1.4252366,1.3684949,1.3563776,1.3624346
7.874,-498.86053,0.7850764,-0.3409423,5.681364,1.4266652,1.3718833,1.360989,1.366432
7.876,-499.07477,0.81879085,-0.3409913,5.6895895,1.429263,1.3774874,1.3683434,1.372908
7.878,-499.28903,0.8478219,-0.34104815,5.6954737,1.4329382,1.3850609,1.3780993,1.3815696
7.88,-499.50333,0.8708575,-0.34111157,5.6989627,1.4375468,1.394262,1.3898001,1.392018
7.882,-499.71768,0.88685167,-0.3411798,5.7001476,1.4429004,1.4046738,1.4029025,1.4037738
7.884,-499.93207,0.895074,-0.34125113,5.6991563,1.4487767,1.4158303,1.41681,1.4163058
7.886,-500.1465,0.8951424,-0.34132338,5.696302,1.4549289,1.4272368,1.4309009,1.4290557
7.888,-500.361,0.8870466,-0.34139463,5.691893,1.4611024,1.4384003,1.444564,1.4414711
7.89,-500.57553,0.87114865,-0.34146282,5.686377,1.4670415,1.4488455,1.4572192,1.4530243
7.892,-500.7901,0.8481717,-0.3415261,5.680229,1.4725059,1.45814,1.4683452,1.4632374
7.894,-501.0047,0.8191689,-0.34158278,5.6739283,1.4772803,1.4659095,1.477497,1.4717007
7.896,-501.21933,0.7854746,-0.34163153,5.6680145,1.4811798,1.471848,1.4843172,1.4780818
7.898,-501.434,0.748647,-0.34167138,5.662947,1.4840646,1.475735,1.488553,1.482144
7.9,-501.64868,0.71039146,-0.34170184,5.6592026,1.4858361,1.4774334,1.4900556,1.483744
7.902,-501.8634,0.67248595,-0.34172258,5.657161,1.4864491,1.4769021,1.4887911,1.4828447
7.904,-502.07812,0.6366934,-0.3417341,5.6571364,1.4859064,1.47419,1.4848365,1.4795089
7.906,-502.29285,0.60468173,-0.3417371,5.659353,1.4842615,1.4694382,1.4783792,1.4739016
7.908,-502.50754,0.5779451,-0.34173265,5.6639256,1.4816167,1.4628748,1.4697132,1.4662839
7.91,-502.72226,0.55773354,-0.3417224,5.670847,1.4781171,1.4548064,1.4592285,1.457005
7.912,-502.93698,0.5449954,-0.34170792,5.6800447,1.4739453,1.4456089,1.4473999,1.4464904
7.914,-503.15167,0.5403338,-0.34169137,5.691264,1.4693165,1.435715,1.434773,1.4352297
7.916,-503.36636,0.5439775,-0.34167466,5.704259,1.4644647,1.4255941,1.4219403,1.423754
7.918,-503.58102,0.5557734,-0.34165993,5.718598,1.4596399,1.4157397,1.409523,1.4126202
7.92,-503.7957,0.57519263,-0.34164917,5.7338495,1.4550915,1.4066404,1.3981367,1.4023803
7.922,-504.01035,0.6013568,-0.34164417,5.7495303,1.4510597,1.3987609,1.3883644,1.3935577
7.924,-504.225,0.63308066,-0.3416465,5.7651043,1.4477652,1.3925166,1.380724,1.386618
7.926,-504.4397,0.66892534,-0.3416573,5.780095,1.4453942,1.3882473,1.3756329,1.3819395
7.928,-504.65436,0.70726824,-0.34167746,5.793993,1.4440945,1.386202,1.3733882,1.3797951
7.93,-504.86905,0.74637353,-0.3417074,5.8063827,1.4439608,1.3865166,1.3741382,1.3803264
7.932,-505.08377,0.7844731,-0.34174702,5.816894,1.4450346,1.389211,1.3778794,1.383542
7.934,-505.2985,0.8198439,-0.3417959,5.8252406,1.4472979,1.3941829,1.3844514,1.389311
7.936,-505.51328,0.85088426,-0.3418531,5.831246,1.4506747,1.4012159,1.3935502,1.3973736
7.938,-505.7281,0.87618554,-0.34191734,5.834839,1.4550349,1.4099928,1.4047487,1.4073585
7.94,-505.94293,0.8945952,-0.3419871,5.8360314,1.4602011,1.4201148,1.4175233,1.4188051
7.942,-506.15784,0.905269,-0.3420604,5.835002,1.4659579,1.4311235,1.4312849,1.4311899
7.944,-506.3728,0.9077134,-0.3421354,5.831943,1.4720643,1.4425291,1.445414,1.443958
7.946,-506.5878,0.90180737,-0.34220988,5.8272376,1.4782628,1.4538296,1.4592867,1.4565465
7.948,-506.80283,0.88781506,-0.34228182,5.821262,1.4842973,1.4645414,1.4723089,1.4684163
7.95,-507.0179,0.86637384,-0.3423493,5.814497,1.4899198,1.4742142,1.483936,1.4790691
7.952,-507.23303,0.8384687,-0.34241048,5.807458,1.4949045,1.4824516,1.4936945,1.4880699
7.954,-507.44818,0.8053897,-0.34246397,5.800636,1.4990587,1.4889275,1.5012012,1.4950632
7.956,-507.6634,0.76866996,-0.34250867,5.794569,1.5022254,1.4933921,1.5061675,1.4997797
7.958,-507.8786,0.73001915,-0.34254384,5.789703,1.504297,1.4956869,1.5084174,1.502052
7.96,-508.09384,0.6912385,-0.3425693,5.7864704,1.5052109,1.4957415,1.5078827,1.5018107
7.962,-508.30908,0.65414053,-0.3425851,5.7852125,1.5049583,1.4935825,1.5046124,1.4990939
7.964,-508.52435,0.62046075,-0.34259203,5.7861724,1.5035801,1.4893278,1.4987665,1.4940408
7.966,-508.7396,0.59177727,-0.34259117,5.7895007,1.5011663,1.4831847,1.4906135,1.4868898
7.968,-508.95486,0.5694368,-0.3425838,5.795241,1.497853,1.475443,1.4805224,1.477971
7.97,-509.1701,0.55449116,-0.34257188,5.8032923,1.4938159,1.4664652,1.4689523,1.4676952
7.972,-509.38535,0.5476482,-0.34255713,5.813511,1.4892623,1.456673,1.456435,1.45654
7.974,-509.6006,0.5492403,-0.34254184,5.8255596,1.4844271,1.4465344,1.4435604,1.4450339
7.976,-509.8158,0.5592073,-0.34252796,5.8391232,1.4795562,1.4365394,1.4309465,1.4337313
7.978,-510.031,0.5771032,-0.34251764,5.8537197,1.4749036,1.4271854,1.4192194,1.4231936
7.98,-510.24622,0.60211533,-0.34251276,5.8688655,1.4707141,1.418948,1.4089767,1.4139566
7.982,-510.46143,0.6331042,-0.34251493,5.88406,1.4672142,1.412258,1.4007568,1.4065046
7.984,-510.67664,0.66865855,-0.3425255,5.8987556,1.4646028,1.40748,1.3950093,1.4012438
7.986,-510.89185,0.7071581,-0.34254545,5.912483,1.4630355,1.4048847,1.3920608,1.3984728
7.988,-511.1071,0.74685174,-0.34257516,5.9247665,1.462623,1.4046392,1.3920999,1.398369
7.99,-511.32236,0.78593385,-0.34261486,5.935226,1.4634174,1.4067888,1.3951569,1.4009702
7.992,-511.53763,0.8226273,-0.34266403,5.9435563,1.465415,1.4112595,1.4011072,1.4061779
7.994,-511.75296,0.8552622,-0.3427219,5.949541,1.4685521,1.4178586,1.4096768,1.4137591
7.996,-511.96832,0.8823499,-0.34278733,5.9530787,1.4727091,1.426288,1.4204614,1.4233632
7.998,-512.1837,0.90265065,-0.34285858,5.9541907,1.477717,1.4361626,1.4329534,1.4345446
8.0,-512.3992,0.9152307,-0.34293404,5.952966,1.4833672,1.447033,1.4465723,1.4467884
8.002,-512.6146,0.91950506,-0.34301147,5.949675,1.4894197,1.4584086,1.4606961,1.4595387
8.004,-512.8302,0.91527027,-0.34308895,5.944583,1.4956206,1.4697875,1.4746976,1.4722307
8.006,-513.0458,0.9027123,-0.34316427,5.9381394,1.501708,1.4806737,1.4879667,1.4843107
8.008,-513.2614,0.8824057,-0.34323537,5.9307857,1.507431,1.4906061,1.4999433,1.4952682
8.01,-513.4771,0.85528696,-0.34330052,5.923029,1.5125574,1.499173,1.510134,1.5046499
8.012,-513.6928,0.8226136,-0.34335807,5.915415,1.5168834,1.5060283,1.51813,1.5120777
8.014,-513.90857,0.78590846,-0.34340686,5.9084325,1.5202464,1.5109067,1.5236233,1.5172648
8.016,-514.1244,0.74688554,-0.34344614,5.902601,1.5225242,1.513626,1.5264097,1.5200177
8.018,-514.34015,0.7073738,-0.34347543,5.898337,1.5236483,1.5141007,1.5264018,1.5202501
8.02,-514.55597,0.6692265,-0.34349504,5.8960123,1.5235971,1.5123369,1.5236238,1.5179772
8.022,-514.77185,0.6342373,-0.34350535,5.895906,1.5224035,1.5084367,1.518217,1.5133212
8.024,-514.9877,0.60405284,-0.3435075,5.8981795,1.5201495,1.5025933,1.5104321,1.5065042
8.026,-515.2035,0.58009624,-0.34350285,5.90289,1.5169638,1.4950837,1.5006236,1.4978424
8.028,-515.4193,0.5635,-0.34349307,5.909999,1.5130165,1.4862611,1.4892384,1.4877367
8.03,-515.63513,0.55505276,-0.34348026,5.919302,1.5085132,1.4765424,1.4768023,1.4766585
8.032,-515.85095,0.5551623,-0.3434663,5.9305787,1.5036838,1.4663899,1.4638993,1.465131
8.034,-516.0668,0.56383854,-0.3434536,5.9434114,1.498778,1.4562982,1.4511517,1.453713
8.036,-516.28253,0.58069134,-0.34344405,5.9574065,1.4940485,1.4467664,1.4391887,1.4429682
8.038,-516.49835,0.60495263,-0.34343973,5.972049,1.4897454,1.4382799,1.4286205,1.4334439
8.04,-516.7141,0.6355116,-0.34344235,5.986811,1.4861012,1.4312824,1.4200019,1.4256388
8.042,-516.92993,0.6709672,-0.3434533,6.001186,1.4833189,1.4261512,1.4138,1.4199746
8.044,-517.1457,0.709696,-0.34347355,6.014632,1.4815657,1.4231781,1.4103684,1.4167732
8.046,-517.3615,0.7499243,-0.3435038,6.0267043,1.4809572,1.4225456,1.409917,1.4162308
8.048,-517.5774,0.78981227,-0.34354407,6.036982,1.4815577,1.4243212,1.4125043,1.4184105
8.05,-517.7933,0.8275351,-0.34359416,6.045137,1.4833702,1.4284469,1.4180269,1.423232
8.052,-518.00916,0.8613658,-0.34365323,6.0509486,1.4863396,1.4347466,1.4262315,1.4304811
8.054,-518.2251,0.88975286,-0.34372005,6.0542893,1.4903535,1.4429352,1.4367296,1.4398215
8.056,-518.4411,0.91139007,-0.3437932,6.055145,1.4952482,1.452636,1.449023,1.4508165
8.058,-518.6571,0.92527646,-0.3438707,6.053644,1.5008177,1.4634037,1.4625353,1.4629555
8.06,-518.8732,0.9307652,-0.3439507,6.0499597,1.5068259,1.47475,1.4766455,1.475684
8.062,-519.08936,0.9275931,-0.34403086,6.044458,1.5130153,1.486166,1.4907169,1.4884294
8.064,-519.30554,0.9159002,-0.34410915,6.0374775,1.5191258,1.4971535,1.5041344,1.5006343
8.066,-519.5218,0.8962214,-0.34418344,6.0295296,1.5249002,1.507239,1.5163221,1.5117737
8.068,-519.73804,0.869469,-0.34425187,6.021111,1.5301018,1.5160006,1.5267731,1.5213829
8.07,-519.95435,0.8368899,-0.3443128,6.0127454,1.534523,1.5230814,1.5350645,1.5290712
8.072,-520.1707,0.8000083,-0.3443649,6.004987,1.5379914,1.5282001,1.5408692,1.5345343
8.074,-520.3871,0.76055694,-0.3444074,5.998311,1.5403827,1.5311663,1.5439717,1.5375689
8.076,-520.6035,0.7203915,-0.3444399,5.993191,1.5416175,1.5318786,1.5442659,1.5380714
8.078,-520.81995,0.68140745,-0.34446234,5.989998,1.5416721,1.5303352,1.5417663,1.5360479
8.08,-521.0364,0.6454453,-0.34447542,5.9890184,1.5405719,1.5266272,1.5366008,1.5316087
8.082,-521.2528,0.61420625,-0.34447998,5.990448,1.538395,1.52094,1.5290112,1.5249674
8.084,-521.46924,0.5891703,-0.34447747,5.994353,1.5352669,1.5135452,1.5193449,1.5164343
8.086,-521.68567,0.57152605,-0.3444697,6.0006785,1.5313553,1.5047919,1.5080441,1.5064052
8.088,-521.90216,0.56211513,-0.3444584,6.0092945,1.5268632,1.4950936,1.4956312,1.4953487
8.09,-522.1185,0.5613931,-0.344446,6.0198884,1.5220231,1.4849157,1.4826925,1.4837906
8.092,-522.33496,0.569407,-0.34443444,6.032158,1.517082,1.4747516,1.4698502,1.472289
8.094,-522.5514,0.5857968,-0.344426,6.0456114,1.5122979,1.4651079,1.4577423,1.4614156
8.096,-522.7678,0.6098101,-0.3444227,6.0597854,1.5079216,1.4564741,1.4469844,1.4517229
8.098,-522.9842,0.6403409,-0.34442627,6.074141,1.5041894,1.449302,1.4381422,1.4437186
8.1,-523.2006,0.6759818,-0.34443823,6.088125,1.5013102,1.4439794,1.4316959,1.4378365
8.102,-523.41705,0.71508926,-0.3444596,6.101241,1.4994525,1.4408051,1.4280092,1.434407
8.104,-523.6335,0.7558625,-0.34449098,6.112981,1.4987398,1.4399748,1.4273083,1.4336412
8.106,-523.8499,0.79642373,-0.34453264,6.1229396,1.4992379,1.4415625,1.4296609,1.4356098
8.108,-524.0664,0.8349062,-0.3445842,6.1307774,1.5009558,1.4455208,1.4349772,1.4402443
8.11,-524.28296,0.86953723,-0.344645,6.136241,1.5038409,1.4516791,1.4430109,1.4473373
8.11094,-524.3847,0.8840153,-0.3446764,6.1379495,1.5055703,1.4552561,1.4476196,1.4514288
8.11094,-524.3847,0.8840153,-0.3446764,6.1379495,1.5055703,1.4552561,1.4476196,1.4514288
8.112,-524.4995,0.8987182,-0.34471366,6.1391296,1.5077834,1.459757,1.4533793,1.4565575
8.114,-524.7161,0.92109853,-0.34478837,6.1390214,1.512622,1.469381,1.4655876,1.4674715
8.116,-524.9328,0.93563694,-0.34486732,6.136072,1.5181506,1.4801048,1.4790578,1.4795675
8.118,-525.14954,0.94165117,-0.34494877,6.1305594,1.5241297,1.4914359,1.4931632,1.492286
8.12,-525.3663,0.9388529,-0.34503055,6.122871,1.5303024,1.5028629,1.5072635,1.5050511
8.122,-525.58307,0.92736393,-0.34511057,6.113446,1.5364044,1.5138805,1.5207343,1.5172977
8.124,-525.7999,0.90771204,-0.34518692,6.1027904,1.5421758,1.5240093,1.532992,1.5284938
8.126,-526.01685,0.8808142,-0.34525785,6.0913596,1.5473808,1.5328245,1.5435249,1.5381707
8.128,-526.2338,0.8479284,-0.34532174,6.079767,1.5518053,1.5399595,1.5518985,1.5459273
8.13,-526.4508,0.8106055,-0.34537682,6.068542,1.5552812,1.5451342,1.5577853,1.5514593
8.132,-526.66785,0.77060527,-0.34542257,6.0582027,1.5576776,1.5481489,1.5609592,1.554554
8.134,-526.8849,0.72982144,-0.34545812,6.0492787,1.5589156,1.5489004,1.5613118,1.5551053
