Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,hYGOV.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.054,0.35476598470927173,0.4000489087947694,0.3999994992703614,-3.142128180821354e-07,0.3999994992703614,0.9999956932731501,0.9919906560648903,0.9999981570118299,0.9959818251460817
0.056,0.35476578377769397,0.4000486979040798,0.3999994975500977,-3.253641848745563e-07,0.3999994975500977,0.9999956955666582,0.9919906588074652,0.9999981584903436,0.9959818272031644
0.058,0.35476557585486757,0.40004848083624694,0.3999994956867149,-3.3646642627385623e-07,0.3999994956867149,0.9999956978755293,0.9919906615994685,0.9999981599915821,0.9959818292947609
0.06,0.35476536097208605,0.40004825764742236,0.3999994936799435,-3.475181849698336e-07,0.3999994936799435,0.9999957001992164,0.9919906644402079,0.9999981615151774,0.9959818314203549
0.062,0.3547651391614917,0.40004802839222137,0.399999491529707,-3.5851811636840227e-07,0.399999491529707,0.9999957025372984,0.9919906673290763,0.9999981630608148,0.9959818335794998
0.064,0.3547649104560678,0.4000477931239288,0.399999489236112,-3.694648882231384e-07,0.399999489236112,0.9999957048894637,0.9919906702655398,0.9999981646282267,0.9959818357718079
0.066,0.3547646748896307,0.4000475518946858,0.3999994867994397,-3.803571803135932e-07,0.3999994867994397,0.9999957072554969,0.9919906732491302,0.9999981662171872,0.9959818379969453
0.068,0.3547644324968229,0.40004730475565553,0.3999994842201361,-3.9119368416534726e-07,0.3999994842201361,0.9999957096352653,0.991990676279434,0.9999981678275054,0.9959818402546232
0.07,0.3547641833131051,0.4000470517571761,0.3999994814988042,-4.0197310280843447e-07,0.3999994814988042,0.9999957120287082,0.9919906793560871,0.9999981694590216,0.995981842544592
0.072,0.35476392737474954,0.40004679294889567,0.3999994786361963,-4.1269415057011913e-07,0.3999994786361963,0.9999957144358275,0.9919906824787664,0.9999981711116026,0.9959818448666364
0.074,0.35476366471883275,0.400046528379896,0.39999947563320565,-4.233555528986577e-07,0.39999947563320565,0.9999957168566782,0.9919906856471848,0.999998172785138,0.9959818472205698
0.076,0.35476339538322854,0.4000462580988022,0.39999947249085954,-4.339560462154387e-07,0.39999947249085954,0.999995719291362,0.9919906888610853,0.9999981744795369,0.9959818496062307
