Time,gENSAL.delta,gENSAL.PELEC,gENSAL.SPEED,iEESGO.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.938,20.729612,0.4011469,-0.002278116,0.3999893,1.0030504,0.9938052,1.0012084,0.99749434
5.94,20.647598,0.3998731,-0.002278027,0.3999896,1.0030441,0.9938097,1.0012093,0.99749666
5.942,20.565575,0.39860103,-0.0022776318,0.3999899,1.0030377,0.99381393,1.00121,0.9974988
5.944,20.483572,0.39733088,-0.0022769482,0.3999902,1.0030313,0.9938181,1.0012106,0.9975009
5.946,20.4016,0.3960628,-0.0022759766,0.3999905,1.0030247,0.9938221,1.001211,0.9975028
5.948,20.319668,0.3947969,-0.0022747174,0.3999908,1.003018,0.993826,1.0012114,0.99750453
5.95,20.237785,0.3935334,-0.0022731714,0.3999911,1.0030113,0.99382967,1.0012116,0.99750614
5.952,20.155966,0.39227247,-0.002271339,0.39999142,1.0030047,0.99383324,1.0012118,0.9975077
5.954,20.074217,0.3910142,-0.002269221,0.39999172,1.0029979,0.99383664,1.0012116,0.997509
5.956,19.99255,0.38975877,-0.002266818,0.39999202,1.0029911,0.9938399,1.0012115,0.99751025
5.958,19.910973,0.38850635,-0.0022641306,0.39999232,1.0029842,0.9938431,1.0012113,0.9975113
5.96,19.8295,0.38725707,-0.00226116,0.39999264,1.0029773,0.99384606,1.0012109,0.9975123
5.962,19.74814,0.3860111,-0.0022579066,0.39999294,1.0029703,0.9938489,1.0012105,0.9975131
5.964,19.666903,0.38476858,-0.0022543718,0.39999324,1.0029633,0.99385166,1.0012099,0.9975138
5.966,19.585798,0.38352966,-0.002250556,0.39999354,1.0029563,0.9938542,1.001209,0.99751437
5.968,19.504835,0.38229448,-0.0022464602,0.39999387,1.0029491,0.99385667,1.0012082,0.9975148
5.97,19.424026,0.38106322,-0.0022420855,0.39999416,1.002942,0.993859,1.0012072,0.9975151
5.972,19.343382,0.379836,-0.002237433,0.39999446,1.0029348,0.99386114,1.0012062,0.99751526
5.974,19.262907,0.37861294,-0.0022325038,0.3999948,1.0029275,0.9938632,1.001205,0.9975153
5.976,19.182617,0.37739423,-0.0022272991,0.3999951,1.0029203,0.99386513,1.0012038,0.99751526
5.978,19.102522,0.37618002,-0.0022218197,0.39999542,1.002913,0.99386686,1.0012023,0.9975151
5.98,19.022627,0.3749704,-0.002216067,0.3999957,1.0029057,0.9938685,1.0012008,0.9975148
5.982,18.942945,0.37376556,-0.0022100422,0.399996,1.0028983,0.9938701,1.0011992,0.99751437
5.984,18.86349,0.3725656,-0.0022037465,0.39999634,1.002891,0.99387145,1.0011976,0.9975138
5.986,18.784262,0.3713707,-0.0021971813,0.39999664,1.0028836,0.9938727,1.0011957,0.9975132
5.988,18.705278,0.37018096,-0.0021903482,0.39999694,1.0028762,0.9938739,1.0011938,0.9975124
5.99,18.626547,0.36899653,-0.0021832483,0.39999726,1.0028688,0.9938749,1.0011919,0.9975115
5.992,18.548075,0.36781755,-0.0021758832,0.39999756,1.0028614,0.99387586,1.0011897,0.99751055
5.994,18.469877,0.36664414,-0.0021682542,0.3999979,1.0028539,0.99387664,1.0011876,0.9975095
5.996,18.391958,0.36547646,-0.0021603627,0.3999982,1.0028464,0.99387735,1.0011853,0.9975083
5.998,18.31433,0.3643151,-0.0021521898,0.3999985,1.0028389,0.9938778,1.0011829,0.9975069
6.0,18.237,0.36315975,-0.0021437549,0.3999988,1.0028312,0.99387825,1.0011804,0.9975055
6.002,18.159979,0.3620106,-0.0021350593,0.3999991,1.0028236,0.9938785,1.0011778,0.99750394
6.004,18.083277,0.36086777,-0.0021261044,0.3999994,1.0028158,0.99387866,1.0011752,0.99750227
6.006,18.0069,0.35973138,-0.0021168918,0.39999974,1.0028082,0.99387866,1.0011724,0.9975005
6.008,17.930864,0.35860154,-0.0021074228,0.40000004,1.0028005,0.9938786,1.0011696,0.99749863
6.01,17.85517,0.35747838,-0.002097699,0.40000033,1.0027928,0.9938784,1.0011666,0.99749666
6.012,17.779833,0.35636207,-0.0020877225,0.40000066,1.0027851,0.9938781,1.0011636,0.99749464
6.014,17.704859,0.35525268,-0.0020774945,0.40000096,1.0027775,0.99387777,1.0011605,0.9974925
6.016,17.63026,0.35415038,-0.0020670167,0.40000126,1.0027697,0.9938773,1.0011574,0.9974903
6.018,17.556042,0.35305527,-0.0020562906,0.40000156,1.002762,0.9938767,1.0011542,0.99748796
6.02,17.482214,0.35196748,-0.0020453183,0.40000185,1.0027542,0.993876,1.0011508,0.9974856
6.022,17.408787,0.35088712,-0.0020341014,0.40000218,1.0027466,0.9938752,1.0011475,0.9974831
6.024,17.335768,0.3498143,-0.0020226417,0.40000248,1.0027388,0.9938744,1.0011442,0.9974806
6.026,17.263165,0.34874916,-0.0020109413,0.40000278,1.0027312,0.9938734,1.0011406,0.99747795
6.028,17.190989,0.3476918,-0.0019990015,0.40000308,1.0027236,0.99387234,1.0011371,0.99747527
6.03,17.119246,0.34664235,-0.0019868244,0.40000337,1.0027158,0.9938713,1.0011336,0.99747247
6.032,17.047945,0.3456009,-0.0019744122,0.40000367,1.0027082,0.9938701,1.0011299,0.99746966
6.034,16.977097,0.34456757,-0.0019617667,0.40000397,1.0027007,0.99386877,1.0011262,0.9974668
6.036,16.906706,0.34354246,-0.0019488898,0.40000427,1.002693,0.99386746,1.0011225,0.9974638
6.038,16.836784,0.3425257,-0.0019357837,0.40000457,1.0026855,0.993866,1.0011187,0.99746084
6.04,16.767336,0.34151736,-0.0019224503,0.40000486,1.002678,0.99386454,1.0011148,0.9974578
6.042,16.698372,0.34051758,-0.0019088916,0.40000516,1.0026705,0.993863,1.001111,0.99745464
6.044,16.629898,0.33952647,-0.0018951099,0.40000546,1.0026631,0.9938614,1.0011071,0.99745154
6.046,16.561926,0.33854407,-0.0018811073,0.40000573,1.0026557,0.9938597,1.0011032,0.9974483
6.048,16.494461,0.33757055,-0.0018668862,0.40000603,1.0026484,0.99385804,1.0010992,0.9974451
6.05,16.42751,0.33660597,-0.0018524483,0.40000632,1.0026411,0.99385625,1.0010953,0.9974418
6.052,16.361082,0.33565044,-0.0018377963,0.40000662,1.0026338,0.99385446,1.0010912,0.99743855
6.054,16.2952,0.3347047,-0.0018229168,0.4000069,1.0026265,0.9938525,1.0010872,0.9974351
6.056,16.22986,0.33376834,-0.0018078242,0.4000072,1.0026191,0.99385047,1.001083,0.99743164
6.058,16.16507,0.33284143,-0.0017925217,0.40000746,1.0026119,0.99384844,1.0010788,0.9974282
6.06,16.10083,0.33192402,-0.0017770113,0.40000775,1.0026046,0.9938463,1.0010748,0.99742466
6.062,16.037157,0.33101624,-0.0017612955,0.40000802,1.0025975,0.99384415,1.0010705,0.9974211
6.064,15.974052,0.33011818,-0.0017453763,0.40000832,1.0025903,0.99384195,1.0010663,0.9974175
6.066,15.911525,0.32922995,-0.001729256,0.4000086,1.0025833,0.99383974,1.0010622,0.9974139
6.068,15.849584,0.32835162,-0.0017129369,0.40000886,1.0025761,0.9938374,1.001058,0.9974103
6.07,15.788232,0.32748327,-0.0016964213,0.40000916,1.0025692,0.99383515,1.0010537,0.9974066
6.072,15.727479,0.32662502,-0.0016797115,0.40000942,1.0025623,0.99383277,1.0010495,0.99740297
6.074,15.667331,0.3257769,-0.00166281,0.4000097,1.0025554,0.9938304,1.0010452,0.9973993
6.076,15.607795,0.32493907,-0.001645719,0.40000996,1.0025485,0.993828,1.001041,0.9973956
6.078,15.548877,0.32411155,-0.001628441,0.40001023,1.0025418,0.99382555,1.0010368,0.9973919
6.08,15.490584,0.32329446,-0.0016109784,0.4000105,1.0025351,0.9938231,1.0010326,0.9973882
6.082,15.432923,0.32248786,-0.0015933336,0.40001076,1.0025284,0.9938206,1.0010283,0.9973845
6.084,15.375902,0.32169184,-0.001575509,0.40001103,1.0025219,0.99381816,1.0010241,0.9973808
6.086,15.319524,0.3209065,-0.0015575071,0.4000113,1.0025153,0.99381566,1.00102,0.99737704
6.088,15.263795,0.32013184,-0.0015393306,0.40001157,1.002509,0.99381316,1.0010158,0.99737334
6.09,15.208724,0.31936797,-0.0015209819,0.4000118,1.0025026,0.9938106,1.0010116,0.99736965
6.092,15.154315,0.318615,-0.0015024635,0.40001208,1.0024964,0.9938081,1.0010074,0.997366
6.094,15.100575,0.31787297,-0.001483778,0.40001234,1.0024902,0.9938056,1.0010033,0.9973623
6.096,15.047508,0.31714192,-0.001464928,0.40001258,1.0024841,0.993803,1.0009992,0.9973587
6.098,14.995122,0.316422,-0.0014459161,0.40001282,1.002478,0.9938005,1.0009952,0.99735504
6.1,14.943421,0.31571317,-0.001426745,0.4000131,1.0024722,0.993798,1.0009911,0.99735147
6.102,14.892409,0.31501552,-0.0014074172,0.40001333,1.0024663,0.9937955,1.0009872,0.9973479
6.104,14.842095,0.31432918,-0.0013879356,0.40001357,1.0024606,0.993793,1.0009831,0.9973443
6.106,14.792482,0.31365415,-0.0013683027,0.40001383,1.0024549,0.9937905,1.0009792,0.9973408
6.108,14.743576,0.3129905,-0.0013485212,0.40001407,1.0024494,0.99378806,1.0009754,0.99733734
6.11,14.695408,0.31233883,-0.001328585,0.4000143,1.0024438,0.99378556,1.0009714,0.9973338
6.112,14.647967,0.31169885,-0.0013085026,0.40001455,1.0024383,0.99378306,1.0009676,0.9973303
6.114,14.601251,0.3110705,-0.0012882783,0.40001476,1.002433,0.99378055,1.0009638,0.99732685
6.116,14.555266,0.3104539,-0.0012679147,0.400015,1.0024276,0.99377805,1.00096,0.99732345
6.118,14.510016,0.309849,-0.0012474145,0.40001523,1.0024223,0.99377555,1.0009563,0.99732006
6.12,14.465509,0.30925596,-0.0012267804,0.40001547,1.0024172,0.9937731,1.0009526,0.9973167
6.122,14.421746,0.30867475,-0.0012060149,0.40001568,1.0024121,0.9937707,1.000949,0.9973134
6.124,14.378736,0.30810547,-0.0011851211,0.40001592,1.0024072,0.9937683,1.0009454,0.99731016
6.126,14.336476,0.30754817,-0.0011641014,0.40001613,1.0024023,0.9937659,1.0009419,0.9973069
6.128,14.294979,0.30700287,-0.0011429588,0.40001634,1.0023975,0.99376357,1.0009384,0.9973037
6.13,14.254244,0.30646965,-0.0011216959,0.40001658,1.0023928,0.99376124,1.000935,0.9973006
6.132,14.214276,0.30594856,-0.0011003155,0.40001678,1.0023882,0.9937589,1.0009316,0.9972975
6.134,14.17508,0.30543956,-0.0010788204,0.400017,1.0023837,0.99375665,1.0009283,0.9972945
6.136,14.136659,0.3049428,-0.0010572134,0.4000172,1.0023793,0.99375445,1.0009251,0.9972915
6.138,14.099017,0.30445826,-0.0010354974,0.4000174,1.002375,0.99375224,1.0009218,0.9972886
6.14,14.06216,0.30398598,-0.001013675,0.40001762,1.0023708,0.9937501,1.0009187,0.99728566
6.142,14.026087,0.303526,-0.0009917491,0.40001783,1.0023667,0.99374795,1.0009158,0.99728286
6.144,13.990805,0.30307838,-0.0009697227,0.400018,1.0023627,0.99374586,1.0009128,0.9972801
6.146,13.956316,0.30264315,-0.0009475985,0.40001822,1.0023588,0.99374384,1.0009098,0.99727744
6.148,13.922624,0.3022203,-0.00092537934,0.4000184,1.002355,0.99374187,1.000907,0.9972748
6.15,13.889731,0.3018099,-0.0009030681,0.4000186,1.0023513,0.9937399,1.0009042,0.9972722
6.152,13.857641,0.30141196,-0.00088066777,0.40001878,1.0023477,0.993738,1.0009015,0.9972697
6.154,13.826356,0.3010265,-0.00085818116,0.40001896,1.0023443,0.99373615,1.0008988,0.99726725
6.156,13.79588,0.30065358,-0.00083561114,0.40001914,1.0023409,0.9937343,1.0008962,0.99726486
6.158,13.766214,0.30029318,-0.0008129606,0.40001932,1.0023376,0.9937326,1.0008938,0.9972626
6.16,13.737363,0.29994535,-0.00079023256,0.4000195,1.0023345,0.99373084,1.0008913,0.99726033
6.162,13.709326,0.29961008,-0.0007674298,0.40001968,1.0023314,0.9937292,1.0008891,0.9972582
6.164,13.682108,0.29928744,-0.0007445554,0.40001985,1.0023285,0.99372756,1.0008868,0.9972561
6.166,13.655741,0.29897782,-0.00072160794,0.40002003,1.0023255,0.99372596,1.0008847,0.9972541
6.168,13.63021,0.29868102,-0.00069859286,0.40002018,1.0023228,0.9937244,1.0008825,0.99725205
6.17,13.605509,0.29839694,-0.000675514,0.40002036,1.00232,0.9937229,1.0008805,0.99725014
6.172,13.581641,0.29812562,-0.0006523743,0.4000205,1.0023175,0.9937215,1.0008785,0.9972483
6.174,13.558607,0.29786706,-0.0006291767,0.40002066,1.002315,0.9937201,1.0008767,0.99724656
6.176,13.536409,0.29762125,-0.00060592394,0.40002084,1.0023127,0.9937188,1.0008749,0.99724483
6.178,13.515051,0.29738823,-0.0005826191,0.400021,1.0023104,0.9937175,1.0008731,0.9972432
6.18,13.494533,0.29716802,-0.000559265,0.40002114,1.0023081,0.99371624,1.0008714,0.9972417
6.182,13.474854,0.2969606,-0.0005358646,0.40002128,1.0023061,0.99371505,1.0008699,0.99724025
6.184,13.456021,0.29676598,-0.0005124208,0.4000214,1.0023041,0.993714,1.0008684,0.9972388
6.186,13.438031,0.29658422,-0.0004889365,0.40002155,1.0023022,0.9937129,1.000867,0.9972375
6.188,13.420888,0.29641524,-0.0004654146,0.4000217,1.0023004,0.9937118,1.0008657,0.99723625
6.19,13.404592,0.2962591,-0.00044185805,0.40002182,1.0022987,0.9937109,1.0008645,0.99723506
6.192,13.389143,0.2961158,-0.00041826974,0.40002197,1.0022972,0.99371,1.0008634,0.997234
6.194,13.374543,0.29598528,-0.00039465266,0.4000221,1.0022956,0.9937091,1.0008624,0.9972329
6.196,13.360794,0.29586762,-0.00037100964,0.4000222,1.0022942,0.9937083,1.0008614,0.997232
6.198,13.347894,0.29576275,-0.00034734365,0.40002233,1.0022929,0.99370754,1.0008605,0.9972311
6.2,13.335846,0.29567072,-0.00032365762,0.40002245,1.0022917,0.9937069,1.0008596,0.9972303
6.202,13.324648,0.29559147,-0.00029995444,0.40002257,1.0022906,0.9937062,1.0008589,0.9972296
6.204,13.314303,0.295525,-0.00027623706,0.4000227,1.0022895,0.99370563,1.0008583,0.9972289
6.206,13.304809,0.29547137,-0.00025250838,0.4000228,1.0022887,0.9937051,1.0008577,0.9972283
6.208,13.296167,0.29543048,-0.00022877133,0.4000229,1.0022877,0.99370456,1.0008572,0.99722785
6.21,13.288378,0.29540235,-0.00020502882,0.400023,1.002287,0.99370414,1.0008569,0.99722743
6.212,13.28144,0.29538697,-0.00018128376,0.4000231,1.0022864,0.9937037,1.0008565,0.9972271
6.214,13.2753525,0.29538432,-0.00015753906,0.40002322,1.0022858,0.9937034,1.0008563,0.9972268
6.216,13.270116,0.2953944,-0.00013379764,0.4000233,1.0022854,0.9937031,1.0008562,0.99722654
6.218,13.26573,0.29541713,-0.00011006241,0.4000234,1.0022849,0.9937029,1.000856,0.9972264
6.22,13.262194,0.29545254,-8.633625e-05,0.4000235,1.0022846,0.9937027,1.000856,0.9972263
6.222,13.259536,0.2955009,-6.2620864e-05,0.40002358,1.0022844,0.99370253,1.0008562,0.9972263
6.224,13.257745,0.29556215,-3.8919618e-05,0.40002364,1.0022843,0.9937025,1.0008563,0.9972264
6.226,13.256806,0.29563603,-1.5235864e-05,0.40002373,1.0022842,0.9937024,1.0008565,0.99722654
6.228,13.256721,0.29572254,8.427528e-06,0.40002382,1.0022843,0.9937024,1.0008569,0.9972268
6.23,13.257487,0.2958217,3.20677e-05,0.40002388,1.0022844,0.9937025,1.0008574,0.997227
6.232,13.259104,0.29593343,5.5681794e-05,0.40002394,1.0022845,0.9937026,1.0008578,0.9972274
6.234,13.261571,0.29605773,7.926696e-05,0.40002403,1.0022849,0.9937027,1.0008583,0.9972278
6.236,13.264887,0.29619455,0.00010282036,0.4000241,1.0022852,0.9937029,1.0008589,0.99722826
6.238,13.26905,0.2963439,0.00012633916,0.40002415,1.0022856,0.99370307,1.0008596,0.9972288
6.24,13.274058,0.29650572,0.00014982052,0.4000242,1.0022861,0.99370337,1.0008605,0.9972294
6.242,13.279912,0.29667997,0.00017326164,0.40002424,1.0022867,0.99370366,1.0008613,0.99723005
6.244,13.286609,0.29686663,0.00019665969,0.4000243,1.0022874,0.99370396,1.0008622,0.99723077
6.246,13.294146,0.29706565,0.00022001188,0.40002435,1.0022881,0.9937043,1.0008632,0.99723154
6.248,13.302522,0.29727697,0.0002433154,0.40002438,1.0022888,0.99370474,1.0008643,0.9972324
6.25,13.311735,0.2975006,0.00026656745,0.40002444,1.0022897,0.99370515,1.0008653,0.9972333
6.252,13.321784,0.2977365,0.0002897653,0.40002447,1.0022906,0.99370563,1.0008665,0.99723417
6.254,13.332665,0.29798457,0.00031290614,0.4000245,1.0022916,0.9937061,1.0008677,0.9972352
6.256,13.3443775,0.29824483,0.00033598722,0.40002453,1.0022925,0.99370664,1.000869,0.9972362
6.258,13.356917,0.29851717,0.0003590058,0.40002456,1.0022936,0.9937072,1.0008703,0.9972373
6.26,13.370283,0.2988016,0.00038195914,0.4000246,1.0022948,0.9937077,1.0008718,0.99723846
6.262,13.384471,0.29909804,0.0004048445,0.40002462,1.0022959,0.9937083,1.0008733,0.9972396
6.264,13.39948,0.29940644,0.0004276592,0.40002462,1.0022972,0.9937089,1.0008748,0.99724084
6.266,13.415305,0.29972675,0.0004504005,0.40002465,1.0022984,0.9937095,1.0008764,0.9972421
6.268,13.431945,0.3000589,0.0004730657,0.40002465,1.0022997,0.99371016,1.000878,0.9972434
6.27,13.449395,0.30040288,0.00049565214,0.40002465,1.0023011,0.99371076,1.0008796,0.9972447
6.272,13.467652,0.3007586,0.0005181572,0.40002468,1.0023024,0.9937114,1.0008814,0.9972461
6.274,13.486715,0.30112603,0.00054057816,0.40002468,1.0023038,0.99371207,1.0008832,0.99724746
6.276,13.506578,0.30150506,0.0005629124,0.40002468,1.0023053,0.9937127,1.000885,0.9972489
6.278,13.527265,0.30189598,0.0005851568,0.40002465,1.0023068,0.99371344,1.0008869,0.9972504
6.28,13.548766,0.30229867,0.00060730893,0.40002465,1.0023085,0.99371415,1.0008888,0.9972519
6.282,13.571064,0.30271286,0.0006293663,0.40002465,1.0023102,0.99371487,1.0008907,0.9972535
6.284,13.594153,0.30313852,0.0006513265,0.40002462,1.0023118,0.9937156,1.0008928,0.997255
6.286,13.618033,0.30357558,0.0006731868,0.40002462,1.0023135,0.99371636,1.0008949,0.99725664
6.288,13.642697,0.30402395,0.0006949447,0.4000246,1.0023153,0.9937171,1.0008969,0.9972583
6.29,13.668144,0.30448362,0.0007165976,0.40002456,1.0023171,0.9937178,1.0008991,0.9972599
6.292,13.694368,0.30495447,0.00073814305,0.40002456,1.0023189,0.9937185,1.0009012,0.9972616
6.294,13.721366,0.30543646,0.0007595784,0.40002453,1.0023206,0.9937192,1.0009034,0.9972633
6.296,13.749133,0.30592954,0.0007809013,0.40002447,1.0023226,0.99371994,1.0009056,0.997265
6.298,13.777666,0.30643362,0.0008021092,0.40002444,1.0023243,0.9937206,1.0009078,0.9972667
6.3,13.806959,0.3069486,0.0008231996,0.4000244,1.0023263,0.9937213,1.00091,0.99726844
6.302,13.837009,0.30747446,0.00084417005,0.40002438,1.0023282,0.99372196,1.0009124,0.99727017
6.304,13.867812,0.30801108,0.0008650181,0.40002432,1.0023301,0.99372256,1.0009147,0.9972719
6.306,13.899362,0.30855843,0.00088574144,0.40002427,1.002332,0.9937232,1.000917,0.9972736
6.308,13.931654,0.3091164,0.0009063376,0.40002424,1.0023339,0.9937238,1.0009193,0.99727535
6.31,13.9646845,0.3096849,0.00092680415,0.40002418,1.0023358,0.99372435,1.0009216,0.997277
6.312,13.998448,0.3102639,0.0009471388,0.40002412,1.0023377,0.9937249,1.000924,0.99727875
6.314,14.032939,0.31085327,0.0009673392,0.40002406,1.0023396,0.99372536,1.0009264,0.9972805
6.316,14.068153,0.31145298,0.000987403,0.400024,1.0023415,0.99372584,1.0009288,0.99728215
6.318,14.104085,0.3120629,0.0010073279,0.40002394,1.0023434,0.99372625,1.000931,0.9972838
6.32,14.140729,0.31268296,0.0010271115,0.40002385,1.0023453,0.9937266,1.0009334,0.9972855
6.322,14.17808,0.31331307,0.0010467519,0.4000238,1.0023472,0.99372697,1.0009358,0.99728715
6.324,14.216131,0.31395316,0.0010662464,0.4000237,1.002349,0.9937272,1.0009382,0.99728876
6.326,14.254878,0.31460312,0.0010855931,0.40002364,1.0023509,0.99372745,1.0009404,0.9972904
6.328,14.294315,0.31526288,0.0011047898,0.40002355,1.0023527,0.9937276,1.0009428,0.9972919
6.33,14.334436,0.31593233,0.001123834,0.40002346,1.0023544,0.99372774,1.0009451,0.9972934
6.332,14.3752365,0.31661138,0.0011427238,0.40002337,1.0023562,0.9937278,1.0009474,0.9972949
6.334,14.41673,0.31730026,0.0011614554,0.40002328,1.002358,0.99372786,1.0009497,0.9972964
6.336,14.458911,0.3179988,0.0011800267,0.4000232,1.0023597,0.99372786,1.000952,0.9972979
6.338,14.5017605,0.31870678,0.0011984367,0.4000231,1.0023615,0.9937278,1.0009543,0.9972993
6.34,14.545269,0.31942403,0.0012166833,0.40002298,1.0023632,0.9937277,1.0009565,0.99730074
6.342,14.589431,0.32015052,0.0012347645,0.4000229,1.0023649,0.9937275,1.0009588,0.9973021
6.344,14.634242,0.32088616,0.0012526781,0.40002277,1.0023665,0.99372727,1.0009611,0.9973034
6.346,14.679695,0.3216308,0.0012704222,0.4000227,1.0023682,0.9937269,1.0009632,0.9973047
6.348,14.725784,0.32238436,0.0012879948,0.40002257,1.0023699,0.99372655,1.0009654,0.9973059
6.35,14.772502,0.32314676,0.0013053939,0.40002245,1.0023714,0.9937261,1.0009675,0.9973071
6.352,14.819844,0.3239179,0.0013226174,0.40002233,1.0023729,0.99372554,1.0009696,0.9973082
6.354,14.867803,0.32469767,0.0013396635,0.4000222,1.0023744,0.99372494,1.0009717,0.99730927
6.356,14.91637,0.32548597,0.0013565302,0.4000221,1.0023757,0.9937242,1.0009737,0.9973103
6.358,14.965541,0.32628274,0.0013732158,0.40002197,1.0023772,0.99372345,1.0009756,0.99731123
6.36,15.015308,0.3270878,0.0013897181,0.40002185,1.0023785,0.99372256,1.0009775,0.9973121
6.362,15.065668,0.3279011,0.0014060356,0.4000217,1.0023797,0.9937216,1.0009794,0.9973129
6.364,15.116609,0.3287225,0.0014221662,0.40002158,1.0023808,0.99372053,1.0009812,0.9973137
6.366,15.168126,0.32955194,0.0014381084,0.40002143,1.002382,0.9937194,1.000983,0.99731433
6.368,15.220213,0.33038926,0.0014538602,0.4000213,1.0023831,0.99371815,1.0009848,0.99731493
6.37,15.2728615,0.3312344,0.0014694198,0.40002117,1.0023841,0.9937168,1.0009865,0.99731547
6.372,15.326065,0.33208722,0.0014847858,0.40002102,1.002385,0.9937153,1.000988,0.9973159
6.374,15.379815,0.3329476,0.0014999562,0.40002087,1.0023859,0.99371374,1.0009896,0.99731624
6.376,15.434107,0.3338155,0.0015149296,0.40002072,1.0023866,0.99371207,1.000991,0.9973165
6.378,15.488931,0.33469072,0.0015297042,0.40002057,1.0023873,0.9937103,1.0009924,0.99731666
6.38,15.54428,0.33557317,0.0015442785,0.40002042,1.0023879,0.9937084,1.0009937,0.9973167
6.382,15.600147,0.33646277,0.0015586508,0.40002027,1.0023884,0.99370635,1.000995,0.9973167
6.384,15.656524,0.33735937,0.0015728195,0.40002012,1.0023887,0.9937042,1.0009962,0.9973166
6.386,15.713402,0.33826286,0.0015867834,0.40001994,1.0023891,0.99370193,1.0009973,0.9973164
6.388,15.770777,0.33917314,0.0016005408,0.4000198,1.0023893,0.99369955,1.0009984,0.99731606
6.39,15.828654,0.34009027,0.0016140877,0.40001962,1.0023894,0.99369705,1.0009993,0.9973157
6.392,15.887033,0.34101427,0.0016274218,0.40001947,1.0023896,0.9936944,1.0010002,0.9973152
6.394,15.945889,0.34194472,0.0016405443,0.4000193,1.0023897,0.99369174,1.001001,0.99731463
6.396,16.005215,0.34288156,0.0016534537,0.4000191,1.0023896,0.9936889,1.0010017,0.997314
6.398,16.065,0.34382468,0.0016661487,0.40001893,1.0023894,0.99368596,1.0010024,0.9973132
6.4,16.12524,0.34477392,0.0016786278,0.40001875,1.0023892,0.99368286,1.001003,0.9973123
6.402,16.185925,0.34572917,0.0016908897,0.40001857,1.0023888,0.99367964,1.0010035,0.9973113
6.404,16.247047,0.34669036,0.0017029331,0.4000184,1.0023884,0.99367625,1.0010039,0.9973102
6.406,16.3086,0.3476573,0.0017147567,0.40001822,1.0023879,0.9936728,1.0010041,0.99730897
6.408,16.370571,0.34862992,0.0017263594,0.40001804,1.0023872,0.99366915,1.0010043,0.9973076
6.41,16.432959,0.34960806,0.0017377397,0.40001783,1.0023865,0.99366534,1.0010045,0.99730617
6.412,16.495752,0.35059166,0.0017488966,0.40001765,1.0023855,0.9936614,1.0010045,0.99730456
6.414,16.55894,0.3515805,0.0017598287,0.40001744,1.0023845,0.99365735,1.0010043,0.99730283
6.416,16.622519,0.35257456,0.0017705351,0.40001726,1.0023835,0.9936531,1.0010041,0.99730104
6.418,16.686478,0.35357365,0.0017810146,0.40001705,1.0023822,0.99364877,1.0010039,0.9972991
6.42,16.750809,0.35457766,0.0017912661,0.40001684,1.0023808,0.9936443,1.0010034,0.997297
6.422,16.815504,0.35558647,0.0018012887,0.40001667,1.0023794,0.99363965,1.0010029,0.9972947
6.424,16.880552,0.35659993,0.0018110812,0.40001646,1.0023777,0.9936348,1.0010022,0.9972924
6.426,16.945951,0.35761797,0.0018206426,0.40001625,1.0023761,0.9936298,1.0010015,0.9972899
6.428,17.011688,0.3586404,0.0018299721,0.40001604,1.0023742,0.9936247,1.0010006,0.9972873
6.43,17.077753,0.35966712,0.0018390687,0.40001583,1.0023723,0.99361944,1.0009997,0.9972845
6.432,17.144138,0.360698,0.0018479315,0.40001562,1.0023701,0.99361396,1.0009985,0.9972816
6.434,17.210838,0.36173293,0.0018565597,0.4000154,1.0023679,0.99360836,1.0009973,0.9972786
6.436,17.277842,0.36277172,0.0018649524,0.4000152,1.0023655,0.99360263,1.000996,0.99727535
6.438,17.345139,0.36381432,0.0018731089,0.40001497,1.002363,0.9935967,1.0009946,0.997272
6.44,17.412724,0.36486053,0.0018810284,0.40001476,1.0023602,0.9935906,1.0009929,0.99726856
6.442,17.480585,0.36591023,0.0018887102,0.40001455,1.0023575,0.99358433,1.0009912,0.9972649
6.444,17.548716,0.36696333,0.0018961536,0.4000143,1.0023545,0.9935779,1.0009894,0.9972611
6.446,17.617117,0.3680198,0.0019033548,0.4000141,1.0023514,0.9935713,1.0009874,0.99725723
6.448,17.68579,0.3690796,0.0019103109,0.40001386,1.0023482,0.99356455,1.0009854,0.9972532
6.45,17.75471,0.37014243,0.0019170255,0.40001366,1.0023448,0.99355763,1.0009832,0.997249
6.452,17.823866,0.37120816,0.001923498,0.40001342,1.0023414,0.9935506,1.0009809,0.99724466
6.454,17.893251,0.37227663,0.0019297277,0.40001318,1.0023378,0.9935433,1.0009785,0.9972401
6.456,17.962856,0.37334773,0.0019357142,0.40001294,1.002334,0.99353594,1.0009758,0.9972355
6.458,18.032673,0.37442136,0.0019414568,0.40001273,1.0023301,0.99352837,1.0009731,0.9972307
6.46,18.102694,0.3754973,0.001946955,0.4000125,1.002326,0.9935206,1.0009704,0.99722576
6.462,18.172903,0.37657553,0.0019522085,0.40001225,1.0023218,0.9935127,1.0009674,0.99722064
6.464,18.243301,0.37765583,0.0019572165,0.40001202,1.0023174,0.99350464,1.0009643,0.9972154
6.466,18.313871,0.3787381,0.0019619789,0.40001178,1.0023129,0.99349636,1.0009611,0.99721
6.468,18.384611,0.37982222,0.0019664953,0.40001154,1.0023082,0.99348795,1.0009576,0.9972044
6.47,18.455507,0.380908,0.0019707652,0.4000113,1.0023034,0.9934794,1.0009542,0.9971987
