Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
8.24,14995.044,0.00051371736,0.25724757,0.14334995,4.6091693e-31,0.012824165,0.0064120824
8.242,15004.307,0.00051368884,0.25732177,0.14334597,1.8409572e-31,0.012824165,0.0064120824
8.244,15013.571,0.0005136604,0.25739598,0.143342,3.1246152e-30,0.012824165,0.0064120824
8.246,15022.839,0.0005136319,0.2574702,0.14333802,2.834411e-30,0.012824165,0.0064120824
8.248,15032.109,0.00051360356,0.2575444,0.14333406,6.662993e-30,0.012824165,0.0064120824
8.25,15041.382,0.00051357516,0.2576186,0.14333011,2.9684015e-29,0.012824165,0.0064120824
8.252,15050.658,0.00051354687,0.25769278,0.14332616,4.7025003e-30,0.012824165,0.0064120824
8.254,15059.936,0.0005135186,0.25776696,0.14332221,4.9932716e-29,0.012824165,0.0064120824
8.256,15069.217,0.00051349035,0.25784114,0.14331828,1.2186356e-29,0.012824165,0.0064120824
8.258,15078.5,0.0005134622,0.25791532,0.14331435,2.6672884e-29,0.012824165,0.0064120824
8.26,15087.786,0.000513434,0.2579895,0.14331041,6.740784e-29,0.012824165,0.0064120824
8.262,15097.076,0.0005134059,0.25806367,0.14330648,5.6525514e-29,0.012824165,0.0064120824
8.264,15106.368,0.0005133778,0.25813785,0.14330256,2.3837621e-17,0.012824165,0.0064120824
8.266,15115.661,0.0005133498,0.258212,0.14329866,1.1443318e-29,0.012824165,0.0064120824
8.268,15124.958,0.0005133217,0.25828615,0.14329474,5.615361e-29,0.012824165,0.0064120824
8.27,15134.259,0.0005132938,0.2583603,0.14329083,1.6028322e-17,0.012824165,0.0064120824
8.272,15143.561,0.00051326584,0.25843444,0.14328694,6.960945e-29,0.012824165,0.0064120824
8.274,15152.864,0.00051323796,0.2585086,0.14328304,2.0177053e-17,0.012824165,0.0064120824
8.276,15162.174,0.0005132101,0.25858274,0.14327915,2.1320916e-28,0.012824165,0.0064120824
8.278,15171.483,0.00051318225,0.25865686,0.14327528,3.860376e-29,0.012824165,0.0064120824
8.28,15180.796,0.0005131545,0.258731,0.1432714,2.0296567e-17,0.012824165,0.0064120824
8.282,15190.112,0.0005131267,0.25880513,0.14326753,1.3813139e-28,0.012824165,0.0064120824
8.284,15199.43,0.000513099,0.25887924,0.14326365,6.218646e-29,0.012824165,0.0064120824
8.286,15208.751,0.00051307137,0.25895336,0.1432598,2.2908212e-28,0.012824165,0.0064120824
8.288,15218.074,0.0005130437,0.25902748,0.14325593,4.151616e-28,0.012824165,0.0064120824
8.29,15227.401,0.00051301613,0.2591016,0.14325209,1.0628504e-17,0.012824165,0.0064120824
8.292,15236.731,0.0005129886,0.2591757,0.14324823,1.0189177e-28,0.012824165,0.0064120824
8.294,15246.062,0.00051296107,0.25924978,0.1432444,2.7329306e-17,0.012824165,0.0064120824
8.296,15255.396,0.0005129336,0.2593239,0.14324056,5.220979e-30,0.012824165,0.0064120824
8.298,15264.733,0.0005129062,0.25939798,0.14323673,1.4480482e-17,0.012824165,0.0064120824
8.3,15274.072,0.00051287876,0.25947207,0.1432329,6.2182763e-30,0.012824165,0.0064120824
8.302,15283.415,0.0005128514,0.25954613,0.14322908,1.3416446e-29,0.012824165,0.0064120824
8.304,15292.761,0.00051282404,0.25962022,0.14322527,2.4851965e-29,0.012824165,0.0064120824
8.306,15302.108,0.00051279675,0.2596943,0.14322145,1.593407e-29,0.012824165,0.0064120824
8.308,15311.458,0.0005127695,0.25976837,0.14321764,2.5944566e-29,0.012824165,0.0064120824
8.31,15320.811,0.00051274226,0.25984243,0.14321384,1.8996139e-29,0.012824165,0.0064120824
8.312,15330.167,0.0005127151,0.25991648,0.14321004,7.114714e-18,0.012824165,0.0064120824
8.314,15339.525,0.00051268796,0.25999054,0.14320625,7.152398e-18,0.012824165,0.0064120824
8.316,15348.887,0.00051266083,0.2600646,0.14320247,1.1263604e-18,0.012824165,0.0064120824
8.318,15358.25,0.00051263376,0.26013863,0.14319868,6.9737354e-31,0.012824165,0.0064120824
8.32,15367.615,0.00051260676,0.2602127,0.14319491,1.1395597e-18,0.012824165,0.0064120824
8.322,15376.985,0.00051257975,0.26028672,0.14319114,2.5748226e-30,0.012824165,0.0064120824
8.324,15386.356,0.0005125528,0.26036075,0.14318737,9.548054e-31,0.012824165,0.0064120824
8.326,15395.731,0.00051252585,0.26043478,0.14318362,6.324069e-30,0.012824165,0.0064120824
8.328,15405.107,0.00051249895,0.2605088,0.14317986,6.339278e-30,0.012824165,0.0064120824
8.33,15414.488,0.0005124721,0.26058283,0.14317611,1.7814723e-17,0.012824165,0.0064120824
8.332,15423.871,0.0005124453,0.26065686,0.14317237,2.287127e-17,0.012824165,0.0064120824
8.334,15433.255,0.0005124185,0.26073086,0.14316861,4.234205e-29,0.012824165,0.0064120824
8.336,15442.643,0.0005123918,0.26080486,0.14316489,3.8787603e-29,0.012824165,0.0064120824
8.338,15452.032,0.0005123651,0.2608789,0.14316115,7.2995574e-29,0.012824165,0.0064120824
8.34,15461.426,0.0005123384,0.2609529,0.14315742,3.2223065e-29,0.012824165,0.0064120824
8.342,15470.822,0.0005123118,0.26102686,0.14315371,2.0328755e-29,0.012824165,0.0064120824
8.344,15480.221,0.0005122852,0.26110086,0.14314999,4.3080937e-29,0.012824165,0.0064120824
8.346,15489.621,0.0005122586,0.26117486,0.14314628,2.0701744e-29,0.012824165,0.0064120824
8.348,15499.024,0.00051223213,0.26124883,0.14314258,4.0286244e-17,0.012824165,0.0064120824
8.35,15508.432,0.00051220565,0.2613228,0.14313887,8.2360956e-29,0.012824165,0.0064120824
8.352,15517.84,0.00051217916,0.2613968,0.14313518,4.882619e-29,0.012824165,0.0064120824
8.354,15527.251,0.00051215274,0.26147076,0.14313148,2.7111123e-28,0.012824165,0.0064120824
8.356,15536.665,0.00051212637,0.2615447,0.1431278,2.0303024e-17,0.012824165,0.0064120824
8.358,15546.082,0.00051210006,0.26161867,0.14312412,5.973056e-29,0.012824165,0.0064120824
8.36,15555.502,0.00051207375,0.26169264,0.14312044,4.3462055e-29,0.012824165,0.0064120824
8.362,15564.925,0.00051204744,0.26176658,0.14311677,4.323841e-18,0.012824165,0.0064120824
8.364,15574.35,0.00051202124,0.26184052,0.1431131,1.578169e-17,0.012824165,0.0064120824
8.366,15583.777,0.00051199505,0.26191446,0.14310944,9.103508e-30,0.012824165,0.0064120824
8.368,15593.207,0.00051196886,0.2619884,0.14310579,1.1599399e-28,0.012824165,0.0064120824
8.37,15602.641,0.0005119427,0.26206234,0.14310214,3.7731932e-29,0.012824165,0.0064120824
8.372,15612.075,0.00051191665,0.26213628,0.14309849,3.4696546e-29,0.012824165,0.0064120824
8.374,15621.514,0.00051189057,0.2622102,0.14309485,1.6170406e-29,0.012824165,0.0064120824
8.376,15630.954,0.00051186455,0.26228413,0.14309122,4.3856013e-29,0.012824165,0.0064120824
8.378,15640.398,0.0005118386,0.26235804,0.14308758,3.0077257e-29,0.012824165,0.0064120824
8.38,15649.846,0.0005118126,0.26243195,0.14308394,3.3846906e-30,0.012824165,0.0064120824
8.382,15659.293,0.0005117867,0.26250586,0.14308032,1.457491e-29,0.012824165,0.0064120824
8.384,15668.745,0.0005117608,0.26257977,0.14307672,8.0397265e-18,0.012824165,0.0064120824
8.386,15678.199,0.000511735,0.26265368,0.1430731,2.0138714e-29,0.012824165,0.0064120824
8.388,15687.655,0.0005117092,0.26272756,0.14306949,2.9124424e-30,0.012824165,0.0064120824
8.39,15697.115,0.0005116834,0.26280144,0.14306588,1.2208175e-29,0.012824165,0.0064120824
8.392,15706.578,0.0005116577,0.26287535,0.1430623,1.5793453e-30,0.012824165,0.0064120824
8.394,15716.043,0.000511632,0.26294923,0.1430587,1.2810559e-30,0.012824165,0.0064120824
8.396,15725.51,0.00051160634,0.2630231,0.14305511,5.679345e-32,0.012824165,0.0064120824
8.398,15734.9795,0.00051158067,0.26309696,0.14305152,9.464056e-31,0.012824165,0.0064120824
8.4,15744.453,0.00051155506,0.26317084,0.14304794,6.428664e-30,0.012824165,0.0064120824
8.402,15753.929,0.00051152945,0.26324472,0.14304437,1.8503381e-29,0.012824165,0.0064120824
8.404,15763.407,0.0005115039,0.26331857,0.14304079,2.2871895e-30,0.012824165,0.0064120824
8.406,15772.888,0.0005114784,0.26339242,0.14303721,5.2153614e-31,0.012824165,0.0064120824
8.408,15782.372,0.0005114529,0.26346627,0.14303365,5.187439e-30,0.012824165,0.0064120824
8.41,15791.857,0.0005114274,0.26354012,0.14303009,1.3094989e-29,0.012824165,0.0064120824
8.412,15801.347,0.00051140203,0.26361397,0.14302655,9.0632403e-29,0.012824165,0.0064120824
8.414,15810.838,0.00051137665,0.26368782,0.143023,5.580402e-28,0.012824165,0.0064120824
8.416,15820.332,0.0005113513,0.26376164,0.14301945,2.9173927e-29,0.012824165,0.0064120824
8.418,15829.828,0.00051132595,0.26383546,0.1430159,2.911001e-29,0.012824165,0.0064120824
8.42,15839.328,0.0005113007,0.2639093,0.14301237,1.3849908e-28,0.012824165,0.0064120824
8.422,15848.83,0.00051127543,0.26398313,0.14300884,1.0555677e-28,0.012824165,0.0064120824
8.424,15858.335,0.0005112502,0.26405695,0.14300531,5.430594e-29,0.012824165,0.0064120824
8.426,15867.842,0.0005112251,0.26413074,0.1430018,7.424185e-29,0.012824165,0.0064120824
8.428,15877.352,0.00051119993,0.26420456,0.14299828,1.7774548e-17,0.012824165,0.0064120824
8.43,15886.863,0.0005111748,0.26427835,0.14299476,3.7970428e-29,0.012824165,0.0064120824
8.432,15896.379,0.0005111497,0.26435217,0.14299126,7.199192e-29,0.012824165,0.0064120824
8.434,15905.898,0.0005111247,0.26442596,0.14298776,2.2080777e-17,0.012824165,0.0064120824
8.436,15915.419,0.0005110997,0.26449975,0.14298426,8.897508e-29,0.012824165,0.0064120824
8.438,15924.941,0.0005110747,0.26457354,0.14298077,5.5547744e-29,0.012824165,0.0064120824
8.44,15934.468,0.00051104976,0.26464733,0.14297728,1.0867066e-29,0.012824165,0.0064120824
8.442,15943.997,0.00051102485,0.2647211,0.1429738,1.4262841e-28,0.012824165,0.0064120824
8.444,15953.528,0.000511,0.2647949,0.14297031,6.225026e-29,0.012824165,0.0064120824
8.446,15963.062,0.00051097514,0.26486865,0.14296684,3.611511e-29,0.012824165,0.0064120824
8.448,15972.598,0.00051095034,0.2649424,0.14296336,1.349478e-17,0.012824165,0.0064120824
8.45,15982.138,0.00051092554,0.26501617,0.1429599,2.0562143e-18,0.012824165,0.0064120824
8.452,15991.68,0.0005109008,0.26508993,0.14295644,3.0224136e-29,0.012824165,0.0064120824
8.454,16001.225,0.0005108761,0.2651637,0.14295298,5.085555e-29,0.012824165,0.0064120824
8.456,16010.771,0.00051085145,0.26523742,0.14294954,1.694066e-17,0.012824165,0.0064120824
8.458,16020.322,0.00051082677,0.26531118,0.14294608,1.674439e-17,0.012824165,0.0064120824
8.46,16029.874,0.0005108022,0.2653849,0.14294264,9.1136126e-30,0.012824165,0.0064120824
8.462,16039.428,0.0005107776,0.26545864,0.1429392,8.070104e-30,0.012824165,0.0064120824
8.464,16048.987,0.0005107531,0.26553237,0.14293577,3.869579e-30,0.012824165,0.0064120824
8.466,16058.547,0.00051072857,0.2656061,0.14293234,8.492904e-30,0.012824165,0.0064120824
8.468,16068.111,0.00051070406,0.26567984,0.14292891,4.9256034e-31,0.012824165,0.0064120824
8.47,16077.676,0.0005106796,0.26575357,0.14292549,2.4701695e-31,0.012824165,0.0064120824
8.472,16087.245,0.0005106552,0.26582727,0.14292207,1.4395894e-18,0.012824165,0.0064120824
8.474,16096.814,0.00051063084,0.26590097,0.14291866,3.9773284e-18,0.012824165,0.0064120824
8.476,16106.39,0.0005106065,0.2659747,0.14291526,9.486113e-18,0.012824165,0.0064120824
8.478,16115.967,0.0005105822,0.2660484,0.14291185,3.536171e-30,0.012824165,0.0064120824
8.48,16125.545,0.0005105579,0.26612207,0.14290845,5.2348273e-30,0.012824165,0.0064120824
8.482,16135.127,0.0005105337,0.26619577,0.14290507,6.674753e-30,0.012824165,0.0064120824
8.484,16144.71,0.0005105095,0.26626948,0.14290167,6.2471947e-18,0.012824165,0.0064120824
8.486,16154.298,0.00051048526,0.26634315,0.14289829,5.926541e-29,0.012824165,0.0064120824
8.488,16163.889,0.0005104611,0.26641682,0.14289491,8.876242e-18,0.012824165,0.0064120824
8.49,16173.48,0.000510437,0.26649052,0.14289154,9.752785e-18,0.012824165,0.0064120824
8.492,16183.075,0.0005104129,0.2665642,0.14288816,2.6249285e-29,0.012824165,0.0064120824
8.494,16192.673,0.00051038887,0.26663783,0.1428848,9.3913027e-29,0.012824165,0.0064120824
8.496,16202.273,0.0005103649,0.2667115,0.14288144,4.2121352e-29,0.012824165,0.0064120824
8.498,16211.877,0.0005103409,0.26678517,0.14287809,3.1404438e-17,0.012824165,0.0064120824
8.5,16221.481,0.0005103169,0.26685882,0.14287473,5.266409e-29,0.012824165,0.0064120824
8.502,16231.09,0.000510293,0.26693246,0.14287138,1.5738564e-29,0.012824165,0.0064120824
8.504,16240.701,0.00051026914,0.26700613,0.14286803,5.782468e-29,0.012824165,0.0064120824
8.506,16250.314,0.00051024527,0.26707977,0.14286469,2.5446198e-17,0.012824165,0.0064120824
8.508,16259.93,0.00051022146,0.26715338,0.14286135,2.989835e-17,0.012824165,0.0064120824
8.51,16269.549,0.00051019766,0.26722702,0.14285803,1.6907774e-29,0.012824165,0.0064120824
8.512,16279.171,0.0005101739,0.26730067,0.1428547,7.315667e-29,0.012824165,0.0064120824
8.514,16288.795,0.00051015016,0.26737428,0.14285138,3.589007e-17,0.012824165,0.0064120824
8.516,16298.422,0.00051012647,0.2674479,0.14284806,9.510804e-29,0.012824165,0.0064120824
8.518,16308.051,0.0005101028,0.26752153,0.14284475,1.304274e-28,0.012824165,0.0064120824
8.52,16317.684,0.00051007915,0.26759514,0.14284144,2.953099e-29,0.012824165,0.0064120824
8.522,16327.318,0.0005100556,0.26766872,0.14283814,1.2396618e-29,0.012824165,0.0064120824
8.524,16336.956,0.000510032,0.26774234,0.14283484,9.370758e-30,0.012824165,0.0064120824
8.526,16346.596,0.0005100085,0.26781595,0.14283153,6.862459e-29,0.012824165,0.0064120824
8.528,16356.238,0.00050998497,0.26788953,0.14282824,2.645004e-29,0.012824165,0.0064120824
8.53,16365.884,0.0005099615,0.2679631,0.14282496,2.3432854e-29,0.012824165,0.0064120824
8.532,16375.532,0.00050993805,0.2680367,0.14282168,3.5437532e-29,0.012824165,0.0064120824
8.534,16385.182,0.00050991465,0.26811028,0.1428184,5.555381e-18,0.012824165,0.0064120824
8.536,16394.836,0.00050989125,0.26818386,0.14281513,4.5689825e-30,0.012824165,0.0064120824
8.538,16404.49,0.0005098679,0.26825744,0.14281185,3.8744813e-30,0.012824165,0.0064120824
8.54,16414.15,0.00050984457,0.26833102,0.14280859,6.714234e-30,0.012824165,0.0064120824
8.542,16423.81,0.0005098213,0.26840457,0.14280532,7.3186034e-31,0.012824165,0.0064120824
8.544,16433.475,0.00050979806,0.26847813,0.14280207,4.2382806e-31,0.012824165,0.0064120824
8.546,16443.143,0.00050977484,0.26855168,0.14279883,2.712024e-19,0.012824165,0.0064120824
8.548,16452.81,0.00050975167,0.26862523,0.14279558,9.922285e-30,0.012824165,0.0064120824
8.55,16462.482,0.0005097285,0.26869878,0.14279233,9.1546695e-30,0.012824165,0.0064120824
8.552,16472.158,0.00050970534,0.26877233,0.1427891,8.752892e-18,0.012824165,0.0064120824
8.554,16481.834,0.0005096823,0.26884586,0.14278586,8.711962e-30,0.012824165,0.0064120824
8.556,16491.514,0.0005096592,0.2689194,0.14278263,1.779142e-17,0.012824165,0.0064120824
8.558,16501.197,0.0005096362,0.26899293,0.1427794,4.2292384e-18,0.012824165,0.0064120824
8.56,16510.883,0.0005096132,0.26906645,0.14277618,3.4706257e-29,0.012824165,0.0064120824
8.562,16520.568,0.0005095902,0.26913998,0.14277296,1.1565315e-17,0.012824165,0.0064120824
8.564,16530.26,0.00050956727,0.2692135,0.14276974,3.9679002e-29,0.012824165,0.0064120824
8.566,16539.953,0.00050954433,0.26928702,0.14276654,2.7100526e-28,0.012824165,0.0064120824
8.568,16549.648,0.00050952146,0.2693605,0.14276333,5.487177e-29,0.012824165,0.0064120824
8.57,16559.346,0.00050949864,0.26943403,0.14276013,1.218607e-28,0.012824165,0.0064120824
8.572,16569.047,0.0005094758,0.26950753,0.14275694,2.7600685e-28,0.012824165,0.0064120824
8.574,16578.752,0.000509453,0.26958102,0.14275374,1.8134875e-28,0.012824165,0.0064120824
8.576,16588.457,0.00050943025,0.2696545,0.14275055,1.3006888e-28,0.012824165,0.0064120824
8.578,16598.166,0.00050940755,0.269728,0.14274737,5.833919e-29,0.012824165,0.0064120824
8.58,16607.879,0.00050938484,0.2698015,0.14274418,7.104074e-29,0.012824165,0.0064120824
8.582,16617.592,0.0005093622,0.26987496,0.14274101,2.0530335e-17,0.012824165,0.0064120824
8.584,16627.309,0.00050933956,0.26994845,0.14273784,3.6113868e-29,0.012824165,0.0064120824
8.586,16637.027,0.0005093169,0.27002192,0.14273468,1.1887102e-28,0.012824165,0.0064120824
8.588,16646.75,0.0005092944,0.27009538,0.14273152,1.8872013e-17,0.012824165,0.0064120824
8.59,16656.475,0.0005092718,0.27016884,0.14272836,3.7264897e-17,0.012824165,0.0064120824
8.592,16666.201,0.00050924934,0.2702423,0.1427252,1.5145921e-29,0.012824165,0.0064120824
8.594,16675.934,0.0005092268,0.27031577,0.14272204,1.8579153e-17,0.012824165,0.0064120824
8.596,16685.664,0.0005092044,0.2703892,0.1427189,2.027549e-28,0.012824165,0.0064120824
8.598,16695.4,0.000509182,0.27046266,0.14271575,2.597013e-17,0.012824165,0.0064120824
8.6,16705.139,0.0005091596,0.2705361,0.14271262,4.5247894e-29,0.012824165,0.0064120824
8.602,16714.879,0.00050913723,0.27060953,0.1427095,2.533292e-29,0.012824165,0.0064120824
8.604,16724.623,0.0005091149,0.27068296,0.14270636,2.00871e-17,0.012824165,0.0064120824
8.606,16734.37,0.0005090926,0.2707564,0.14270324,2.0117387e-29,0.012824165,0.0064120824
8.608,16744.117,0.00050907035,0.27082983,0.1427001,1.2687401e-17,0.012824165,0.0064120824
8.61,16753.867,0.00050904806,0.27090323,0.14269699,1.1392763e-17,0.012824165,0.0064120824
8.612,16763.621,0.0005090259,0.27097666,0.14269388,1.2923916e-17,0.012824165,0.0064120824
8.614,16773.379,0.0005090037,0.27105007,0.14269078,1.328207e-29,0.012824165,0.0064120824
8.616,16783.137,0.0005089815,0.27112347,0.14268766,1.0707921e-30,0.012824165,0.0064120824
8.618,16792.898,0.0005089594,0.27119687,0.14268456,2.317492e-18,0.012824165,0.0064120824
8.62,16802.664,0.00050893734,0.27127028,0.14268146,3.3373432e-30,0.012824165,0.0064120824
8.622,16812.43,0.0005089153,0.27134365,0.14267838,5.4366524e-18,0.012824165,0.0064120824
8.624,16822.201,0.0005088932,0.27141705,0.1426753,7.798088e-18,0.012824165,0.0064120824
8.626,16831.973,0.0005088712,0.27149042,0.14267221,1.0389899e-17,0.012824165,0.0064120824
8.628,16841.748,0.0005088493,0.27156383,0.14266913,4.7627506e-30,0.012824165,0.0064120824
8.63,16851.525,0.00050882733,0.2716372,0.14266606,2.0042184e-29,0.012824165,0.0064120824
8.632,16861.305,0.00050880545,0.27171057,0.14266297,1.0924704e-29,0.012824165,0.0064120824
8.634,16871.088,0.00050878356,0.27178395,0.14265992,1.2806446e-29,0.012824165,0.0064120824
8.636,16880.875,0.0005087617,0.2718573,0.14265685,3.575426e-29,0.012824165,0.0064120824
8.638,16890.662,0.00050873985,0.27193066,0.1426538,1.7082977e-17,0.012824165,0.0064120824
8.64,16900.453,0.0005087181,0.272004,0.14265074,6.382133e-29,0.012824165,0.0064120824
8.642,16910.246,0.0005086963,0.27207738,0.14264768,1.0536789e-28,0.012824165,0.0064120824
8.644,16920.043,0.0005086746,0.27215073,0.14264463,4.8318988e-17,0.012824165,0.0064120824
8.646,16929.842,0.0005086529,0.27222407,0.14264159,1.875159e-29,0.012824165,0.0064120824
8.648,16939.643,0.0005086312,0.2722974,0.14263855,3.222601e-17,0.012824165,0.0064120824
8.65,16949.445,0.0005086095,0.27237073,0.14263551,2.2968179e-29,0.012824165,0.0064120824
8.652,16959.254,0.0005085879,0.27244407,0.14263248,1.2150597e-17,0.012824165,0.0064120824
8.654,16969.062,0.0005085663,0.27251738,0.14262946,3.5376407e-17,0.012824165,0.0064120824
8.656,16978.873,0.0005085448,0.27259073,0.14262643,5.202743e-29,0.012824165,0.0064120824
8.658,16988.688,0.00050852326,0.27266404,0.14262341,1.22634605e-17,0.012824165,0.0064120824
8.66,16998.506,0.0005085018,0.27273735,0.1426204,5.5334916e-29,0.012824165,0.0064120824
8.662,17008.326,0.0005084803,0.27281067,0.14261739,2.0006406e-28,0.012824165,0.0064120824
8.664,17018.148,0.0005084588,0.27288398,0.14261438,1.2284127e-17,0.012824165,0.0064120824
8.666,17027.975,0.0005084374,0.27295727,0.14261138,2.631725e-29,0.012824165,0.0064120824
8.668,17037.8,0.00050841604,0.27303058,0.14260837,1.9608843e-17,0.012824165,0.0064120824
8.67,17047.63,0.0005083947,0.27310386,0.14260538,4.981291e-17,0.012824165,0.0064120824
8.672,17057.465,0.00050837337,0.27317715,0.1426024,2.2122819e-29,0.012824165,0.0064120824
8.674,17067.3,0.00050835207,0.27325043,0.1425994,5.5042235e-29,0.012824165,0.0064120824
8.676,17077.139,0.00050833076,0.2733237,0.14259642,9.336796e-18,0.012824165,0.0064120824
8.678,17086.98,0.0005083096,0.273397,0.14259344,1.0280958e-29,0.012824165,0.0064120824
8.68,17096.824,0.0005082883,0.27347025,0.14259046,9.4743084e-30,0.012824165,0.0064120824
8.682,17106.67,0.00050826714,0.27354354,0.1425875,6.139834e-18,0.012824165,0.0064120824
8.684,17116.518,0.000508246,0.2736168,0.14258453,5.40188e-30,0.012824165,0.0064120824
8.686,17126.371,0.0005082249,0.27369004,0.14258157,3.987816e-18,0.012824165,0.0064120824
8.688,17136.225,0.00050820375,0.2737633,0.1425786,1.6812943e-18,0.012824165,0.0064120824
8.69,17146.08,0.0005081827,0.27383655,0.14257565,4.717241e-31,0.012824165,0.0064120824
8.692,17155.94,0.00050816167,0.2739098,0.1425727,4.860913e-31,0.012824165,0.0064120824
8.694,17165.803,0.00050814066,0.27398303,0.14256975,3.879395e-30,0.012824165,0.0064120824
8.696,17175.668,0.00050811964,0.2740563,0.14256682,7.24056e-30,0.012824165,0.0064120824
8.698,17185.535,0.0005080987,0.2741295,0.14256386,1.7096449e-29,0.012824165,0.0064120824
8.7,17195.404,0.0005080778,0.27420273,0.14256093,3.834815e-18,0.012824165,0.0064120824
8.702,17205.277,0.0005080569,0.27427596,0.142558,2.4315451e-29,0.012824165,0.0064120824
8.704,17215.152,0.000508036,0.27434918,0.14255507,7.47138e-18,0.012824165,0.0064120824
8.706,17225.03,0.00050801516,0.2744224,0.14255215,1.884341e-29,0.012824165,0.0064120824
8.708,17234.91,0.0005079944,0.27449563,0.14254923,1.5634209e-28,0.012824165,0.0064120824
8.71,17244.793,0.0005079736,0.27456883,0.14254631,3.0774457e-17,0.012824165,0.0064120824
8.712,17254.68,0.0005079528,0.27464202,0.1425434,2.5008059e-17,0.012824165,0.0064120824
8.714,17264.568,0.0005079321,0.27471524,0.14254048,4.300615e-29,0.012824165,0.0064120824
8.716,17274.459,0.0005079114,0.27478844,0.14253758,2.0448966e-28,0.012824165,0.0064120824
8.718,17284.354,0.0005078907,0.27486163,0.14253469,3.979343e-29,0.012824165,0.0064120824
8.72,17294.248,0.00050787005,0.2749348,0.14253178,8.456336e-29,0.012824165,0.0064120824
8.722,17304.148,0.00050784944,0.275008,0.14252889,3.9010807e-17,0.012824165,0.0064120824
8.724,17314.049,0.00050782884,0.27508116,0.142526,4.4654326e-17,0.012824165,0.0064120824
8.726,17323.955,0.0005078083,0.27515435,0.14252312,7.637517e-29,0.012824165,0.0064120824
8.728,17333.861,0.00050778774,0.27522752,0.14252023,5.73824e-17,0.012824165,0.0064120824
8.73,17343.771,0.00050776725,0.27530068,0.14251736,2.5063276e-29,0.012824165,0.0064120824
8.732,17353.684,0.00050774676,0.27537385,0.14251448,7.458575e-29,0.012824165,0.0064120824
8.734,17363.598,0.00050772633,0.275447,0.14251162,1.6088603e-17,0.012824165,0.0064120824
8.736,17373.516,0.0005077059,0.27552015,0.14250875,1.8776671e-28,0.012824165,0.0064120824
8.738,17383.434,0.00050768553,0.2755933,0.14250588,1.9773902e-28,0.012824165,0.0064120824
8.74,17393.357,0.00050766516,0.27566645,0.14250302,4.1745923e-17,0.012824165,0.0064120824
8.742,17403.283,0.0005076448,0.2757396,0.14250018,1.2152458e-28,0.012824165,0.0064120824
8.744,17413.21,0.00050762447,0.27581275,0.14249732,4.5498945e-29,0.012824165,0.0064120824
8.746,17423.143,0.0005076042,0.27588588,0.14249447,2.353002e-29,0.012824165,0.0064120824
8.748,17433.074,0.00050758396,0.27595899,0.14249164,5.698995e-29,0.012824165,0.0064120824
8.75,17443.01,0.0005075637,0.27603212,0.14248879,2.129543e-29,0.012824165,0.0064120824
8.752,17452.95,0.0005075435,0.27610523,0.14248596,8.8729684e-30,0.012824165,0.0064120824
8.754,17462.89,0.0005075233,0.27617836,0.14248313,1.3581834e-29,0.012824165,0.0064120824
8.756,17472.834,0.00050750317,0.27625147,0.1424803,6.750744e-30,0.012824165,0.0064120824
8.758,17482.781,0.000507483,0.27632457,0.14247747,4.3788286e-30,0.012824165,0.0064120824
8.76,17492.73,0.00050746294,0.27639768,0.14247465,3.2437582e-18,0.012824165,0.0064120824
8.762,17502.68,0.0005074429,0.27647078,0.14247184,3.5563855e-31,0.012824165,0.0064120824
8.764,17512.635,0.00050742284,0.2765439,0.14246902,1.1493575e-30,0.012824165,0.0064120824
8.766,17522.594,0.0005074028,0.27661696,0.14246622,5.174707e-31,0.012824165,0.0064120824
8.768,17532.553,0.00050738285,0.27669007,0.1424634,9.749567e-31,0.012824165,0.0064120824
8.77,17542.514,0.0005073629,0.27676314,0.1424606,1.6743001e-17,0.012824165,0.0064120824
8.772,17552.479,0.000507343,0.27683622,0.1424578,1.20596505e-29,0.012824165,0.0064120824
8.774,17562.445,0.0005073231,0.2769093,0.14245501,3.5048325e-18,0.012824165,0.0064120824
8.776,17572.416,0.00050730316,0.27698237,0.14245223,1.8989515e-30,0.012824165,0.0064120824
8.778,17582.389,0.0005072833,0.2770554,0.14244942,2.7167348e-17,0.012824165,0.0064120824
8.78,17592.365,0.0005072635,0.2771285,0.14244665,1.03115806e-17,0.012824165,0.0064120824
8.782,17602.342,0.00050724373,0.27720153,0.14244387,1.7890216e-29,0.012824165,0.0064120824
8.784,17612.322,0.00050722394,0.2772746,0.1424411,2.070016e-28,0.012824165,0.0064120824
8.786,17622.307,0.0005072042,0.27734765,0.14243832,1.5615671e-28,0.012824165,0.0064120824
8.788,17632.293,0.0005071845,0.2774207,0.14243555,3.99359e-17,0.012824165,0.0064120824
8.79,17642.28,0.0005071648,0.27749375,0.14243278,3.584058e-29,0.012824165,0.0064120824
8.792,17652.271,0.00050714513,0.27756676,0.14243002,2.0860132e-28,0.012824165,0.0064120824
8.794,17662.266,0.00050712546,0.2776398,0.14242727,8.864138e-30,0.012824165,0.0064120824
8.796,17672.262,0.0005071059,0.27771282,0.14242451,8.278759e-18,0.012824165,0.0064120824
8.798,17682.26,0.0005070863,0.27778584,0.14242177,6.184444e-29,0.012824165,0.0064120824
8.8,17692.262,0.0005070667,0.27785888,0.14241901,3.9288674e-17,0.012824165,0.0064120824
