Time,cSVGN1.Q,GEN1.V,LOAD.V,GEN2.V,SHUNT.V,FAULT.V
7.02,0.18164647157611555,0.9268398267676335,0.9135659603959614,0.9383112958250693,0.9339374992727549,0.9242127346163393
7.04,0.1817963355847836,0.9266655781663785,0.913422229505853,0.938182902338241,0.9338054405973943,0.9240712762981131
7.06,0.18194413646726482,0.9264851638190785,0.9132725977904161,0.938049227772843,0.9336675583097748,0.9239240414196566
7.08,0.1820905565535122,0.926300140253787,0.9131184852957364,0.9379115249637163,0.9335252519249915,0.9237724074171717
7.1,0.18223641548328004,0.9261126144908738,0.9129618173381046,0.9377714939353915,0.9333804146911266,0.9236182433117989
7.12,0.182382578317448,0.9259250943548971,0.9128049095854501,0.9376311922523062,0.9332353259245406,0.9234638058626782
7.14,0.18252988273164947,0.9257397729972643,0.9126497911629912,0.9374924181225046,0.9330919837627125,0.9233110692474222
7.16,0.18267917814649887,0.9255589198756822,0.9124985760162476,0.9373570495771215,0.9329524716548161,0.9231620932872313
7.18,0.18283110450181936,0.9253846076092583,0.9123530748331389,0.937226638391134,0.9328185342420432,0.9230186067360031
7.2,0.1829864204089738,0.9252190430581188,0.9122153084157402,0.937102960017693,0.9326921481141093,0.9228825664388329
7.22,0.1831458782144605,0.9250644308903011,0.912087304280197,0.9369877979890491,0.9325752973432548,0.9227559372135828
7.24,0.18331005171427958,0.924922441826872,0.9119706010115254,0.9368825027921348,0.9324694857880924,0.9226402082569165
7.26,0.18347953348986387,0.9247948786547572,0.9118668494471573,0.9367885194247186,0.9323763233488386,0.9225369749852125
7.28,0.1836549192042027,0.9246836178046924,0.9117777613473668,0.9367073433150997,0.9322974765579916,0.9224478899555649
7.3,0.1838364645136004,0.9245895147435633,0.911704169084013,0.9366397224655539,0.9322337670700788,0.9223737702300868
7.32,0.18402438667783375,0.9245133581825705,0.9116468364764801,0.9365863419790947,0.932185947137256,0.9223153648448927
7.34,0.18421899363250357,0.9244562683310554,0.9116067970285204,0.9365481091687061,0.9321550229651538,0.922273674668885
7.36,0.18442047920010912,0.9244190112257524,0.9115847474943158,0.9365256295220649,0.9321416681612897,0.9222493706290334
7.38,0.1846289771742126,0.9244022046132244,0.9115812341831878,0.9365193706693086,0.9321464053718626,0.922242974358911
7.4,0.18484451171756525,0.9244062362884089,0.9115966084750893,0.9365296394396248,0.9321695713089434,0.9222548255069402
7.42,0.1850669484134175,0.924430945493205,0.9116307577134151,0.9365563539991129,0.9322110614573741,0.9222848263392005
7.44,0.18529598841861042,0.9244756421443143,0.9116831256807673,0.9365990638955313,0.9322703507612883,0.9223324629312798
7.46,0.1855314028838848,0.9245400320067884,0.9117534263237318,0.9366575151434307,0.9323471511821075,0.9223974571420399
7.48,0.18577286985394129,0.9246234918671806,0.9118410929477756,0.9367312179727395,0.9324409075350115,0.922479265822586
7.5,0.18602009517978935,0.9247254573242584,0.9119455866438962,0.9368196953369257,0.9325510853031396,0.9225773652049161
