Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,gGOV1.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
8.164,29.197844,0.40126973,0.39984816,-0.00013507178,0.39984816,0.998829,0.9912868,0.99953145,0.9953969
8.166,29.192974,0.40117642,0.39985177,-0.00013540153,0.39985177,0.9988312,0.9912888,0.9995326,0.99539846
8.168,29.188093,0.40108317,0.39985546,-0.00013570703,0.39985546,0.9988334,0.9912907,0.9995337,0.99539995
8.17,29.183203,0.40098998,0.39985916,-0.00013598826,0.39985916,0.99883556,0.9912926,0.9995348,0.99540144
8.172,29.178303,0.40089685,0.39986292,-0.00013624523,0.39986292,0.99883765,0.9912945,0.9995359,0.9954029
8.174,29.173391,0.40080383,0.39986667,-0.00013647799,0.39986667,0.9988398,0.99129635,0.999537,0.99540436
8.176,29.168476,0.4007109,0.39987049,-0.00013668652,0.39987049,0.9988419,0.9912982,0.99953806,0.9954058
8.178,29.163553,0.4006181,0.39987433,-0.00013687086,0.39987433,0.9988439,0.99130005,0.99953914,0.9954072
8.18,29.15862,0.40052545,0.3998782,-0.00013703103,0.3998782,0.99884593,0.99130183,0.9995402,0.99540865
8.182,29.153687,0.40043294,0.3998821,-0.00013716708,0.3998821,0.9988479,0.9913036,0.9995413,0.99541
8.184,29.148745,0.40034062,0.39988607,-0.00013727901,0.39988607,0.99884987,0.9913054,0.9995423,0.9954114
8.186,29.143799,0.40024847,0.39989004,-0.00013736691,0.39989004,0.99885184,0.9913072,0.9995433,0.99541277
8.188,29.138855,0.40015653,0.39989403,-0.00013743078,0.39989403,0.99885374,0.9913089,0.9995443,0.99541414
8.19,29.133905,0.40006483,0.39989805,-0.00013747068,0.39989805,0.99885565,0.99131066,0.99954534,0.9954155
8.192,29.128958,0.39997336,0.3999021,-0.00013748667,0.3999021,0.9988575,0.9913124,0.9995463,0.9954168
8.194,29.124006,0.39988214,0.3999062,-0.00013747881,0.3999062,0.99885935,0.99131405,0.9995473,0.99541813
8.196,29.119057,0.39979118,0.3999103,-0.00013744715,0.3999103,0.99886113,0.9913157,0.99954826,0.99541944
8.198,29.114113,0.39970052,0.39991444,-0.00013739176,0.39991444,0.9988629,0.9913174,0.9995492,0.9954207
8.2,29.109167,0.39961016,0.3999186,-0.00013731272,0.3999186,0.99886465,0.991319,0.99955016,0.99542195
8.202,29.104225,0.3995201,0.39992276,-0.0001372101,0.39992276,0.9988664,0.99132067,0.99955106,0.9954232
8.204,29.099287,0.3994304,0.39992696,-0.00013708395,0.39992696,0.9988681,0.9913222,0.999552,0.99542445
8.206,29.094353,0.39934102,0.3999312,-0.00013693438,0.3999312,0.9988698,0.9913238,0.9995529,0.99542564
8.208,29.089428,0.399252,0.39993545,-0.00013676148,0.39993545,0.9988714,0.9913254,0.9995538,0.9954269
8.21,29.084507,0.39916337,0.39993972,-0.00013656532,0.39993972,0.99887305,0.9913269,0.99955463,0.995428
8.212,29.079596,0.39907512,0.399944,-0.000136346,0.399944,0.9988746,0.9913284,0.9995555,0.9954292
8.214,29.074692,0.3989873,0.3999483,-0.00013610361,0.3999483,0.99887615,0.99132997,0.99955636,0.99543035
8.216,29.069794,0.39889988,0.39995262,-0.00013583827,0.39995262,0.9988777,0.9913314,0.9995572,0.99543154
8.218,29.06491,0.39881292,0.39995697,-0.00013555009,0.39995697,0.9988792,0.9913329,0.99955803,0.9954326
8.22,29.060034,0.3987264,0.39996132,-0.00013523914,0.39996132,0.9988807,0.9913343,0.99955887,0.99543375
8.222,29.05517,0.39864033,0.3999657,-0.00013490558,0.3999657,0.9988822,0.99133575,0.9995597,0.9954348
8.224,29.050322,0.39855477,0.39997008,-0.0001345495,0.39997008,0.9988836,0.9913372,0.9995605,0.9954359
8.226,29.045486,0.3984697,0.39997447,-0.00013417102,0.39997447,0.998885,0.99133855,0.99956125,0.99543697
8.228,29.04066,0.3983851,0.39997888,-0.00013377026,0.39997888,0.99888635,0.9913399,0.999562,0.99543804
8.23,29.035854,0.39830106,0.39998332,-0.00013334736,0.39998332,0.9988877,0.99134123,0.99956274,0.99543905
8.232,29.031061,0.39821753,0.39998776,-0.00013290247,0.39998776,0.998889,0.99134254,0.9995635,0.99544007
8.234,29.026285,0.3981346,0.3999922,-0.00013243569,0.3999922,0.9988903,0.99134386,0.99956423,0.995441
8.236,29.021524,0.3980522,0.39999664,-0.00013194716,0.39999664,0.99889153,0.99134517,0.99956495,0.99544203
8.238,29.016785,0.39797035,0.4000011,-0.00013143706,0.4000011,0.9988928,0.9913464,0.99956566,0.995443
8.24,29.012062,0.3978891,0.40000558,-0.0001309055,0.40000558,0.998894,0.9913477,0.9995663,0.99544394
8.242,29.00736,0.3978085,0.40001005,-0.00013035264,0.40001005,0.99889517,0.99134886,0.99956703,0.99544483
8.244,29.002678,0.39772847,0.40001455,-0.00012977864,0.40001455,0.9988963,0.99135005,0.9995677,0.9954458
8.246,28.998016,0.39764908,0.40001902,-0.00012918364,0.40001902,0.99889743,0.99135125,0.99956834,0.9954467
8.248,28.993374,0.39757034,0.40002352,-0.00012856782,0.40002352,0.99889857,0.99135244,0.99956894,0.9954475
8.25,28.988758,0.39749223,0.40002802,-0.00012793133,0.40002802,0.99889964,0.9913536,0.9995696,0.9954484
8.252,28.984163,0.3974148,0.40003252,-0.00012727432,0.40003252,0.99890065,0.99135464,0.9995702,0.99544924
8.254,28.979595,0.39733806,0.40003702,-0.000126597,0.40003702,0.99890167,0.9913558,0.9995708,0.9954501
8.256,28.97505,0.397262,0.40004152,-0.00012589953,0.40004152,0.9989027,0.99135685,0.9995714,0.9954509
8.258,28.970531,0.39718667,0.40004605,-0.00012518206,0.40004605,0.99890363,0.9913579,0.999572,0.9954517
8.26,28.966038,0.39711204,0.40005055,-0.0001244448,0.40005055,0.9989046,0.99135894,0.9995725,0.99545246
8.262,28.96157,0.39703813,0.40005505,-0.00012368792,0.40005505,0.99890554,0.99135995,0.9995731,0.99545324
8.264,28.95713,0.39696494,0.40005955,-0.0001229116,0.40005955,0.9989064,0.99136096,0.99957365,0.99545395
8.266,28.95272,0.39689252,0.40006405,-0.00012211603,0.40006405,0.99890727,0.9913619,0.9995741,0.9954547
8.268,28.94834,0.39682087,0.40006855,-0.00012130141,0.40006855,0.9989081,0.99136287,0.99957466,0.99545544
8.27,28.943985,0.39674997,0.40007302,-0.00012046793,0.40007302,0.99890894,0.9913638,0.99957514,0.99545616
8.272,28.939665,0.39667988,0.40007752,-0.00011961578,0.40007752,0.9989097,0.9913647,0.9995757,0.9954568
8.274,28.935373,0.39661056,0.400082,-0.00011874518,0.400082,0.9989105,0.9913656,0.99957615,0.9954575
8.276,28.931114,0.39654204,0.40008646,-0.00011785631,0.40008646,0.9989112,0.9913665,0.99957657,0.9954581
8.278,28.92689,0.39647433,0.40009093,-0.000116949384,0.40009093,0.9989119,0.99136734,0.99957705,0.9954588
8.28,28.922695,0.39640746,0.40009537,-0.00011602462,0.40009537,0.9989126,0.9913682,0.99957746,0.9954594
8.282,28.918533,0.3963414,0.4000998,-0.00011508222,0.4000998,0.9989133,0.991369,0.99957794,0.99546
8.284,28.914408,0.39627624,0.40010425,-0.0001141224,0.40010425,0.9989139,0.9913698,0.99957836,0.99546057
8.286,28.910316,0.3962119,0.4001087,-0.00011314537,0.4001087,0.99891454,0.99137056,0.9995787,0.99546117
8.288,28.906263,0.3961484,0.4001131,-0.000112151356,0.4001131,0.9989151,0.99137133,0.99957913,0.9954617
8.29,28.902243,0.3960858,0.4001175,-0.00011114058,0.4001175,0.9989157,0.99137205,0.9995795,0.99546224
8.292,28.89826,0.39602405,0.4001219,-0.000110113266,0.4001219,0.9989162,0.99137276,0.99957985,0.9954628
8.294,28.894314,0.39596322,0.40012625,-0.00010906963,0.40012625,0.99891675,0.9913735,0.9995802,0.99546325
8.296,28.890406,0.3959033,0.40013063,-0.00010800992,0.40013063,0.9989172,0.99137414,0.99958056,0.9954638
8.298,28.886538,0.39584425,0.40013498,-0.000106934356,0.40013498,0.9989177,0.9913748,0.9995809,0.99546427
8.3,28.88271,0.39578614,0.4001393,-0.000105843166,0.4001393,0.9989181,0.9913754,0.9995812,0.9954647
8.302,28.878918,0.39572892,0.4001436,-0.00010473659,0.4001436,0.9989186,0.99137604,0.9995815,0.99546516
8.304,28.875168,0.39567265,0.40014789,-0.00010361487,0.40014789,0.99891895,0.99137664,0.9995818,0.9954656
8.306,28.871456,0.39561734,0.40015218,-0.00010247824,0.40015218,0.99891937,0.9913772,0.9995821,0.995466
8.308,28.867788,0.39556295,0.40015644,-0.00010132695,0.40015644,0.9989197,0.9913778,0.9995824,0.9954664
8.31,28.86416,0.39550954,0.40016067,-0.00010016123,0.40016067,0.99892,0.9913783,0.99958265,0.99546677
8.312,28.860575,0.39545706,0.40016487,-9.898134e-05,0.40016487,0.9989204,0.9913788,0.9995829,0.9954671
8.314,28.857035,0.39540556,0.40016907,-9.778752e-05,0.40016907,0.9989206,0.9913793,0.9995832,0.9954675
8.316,28.853537,0.39535505,0.40017325,-9.658002e-05,0.40017325,0.9989209,0.9913798,0.99958336,0.99546784
8.318,28.85008,0.3953055,0.4001774,-9.535909e-05,0.4001774,0.99892116,0.9913802,0.9995836,0.9954682
8.32,28.846668,0.39525697,0.40018153,-9.4125e-05,0.40018153,0.9989214,0.9913807,0.99958384,0.9954685
8.322,28.843306,0.3952094,0.4001856,-9.2877985e-05,0.4001856,0.9989216,0.9913811,0.999584,0.9954688
8.324,28.839983,0.39516285,0.4001897,-9.1618305e-05,0.4001897,0.9989218,0.9913815,0.9995842,0.9954691
8.326,28.836708,0.39511728,0.40019375,-9.034622e-05,0.40019375,0.99892193,0.9913819,0.9995844,0.99546933
8.328,28.833477,0.39507276,0.40019777,-8.906199e-05,0.40019777,0.9989221,0.99138224,0.99958456,0.99546957
8.33,28.830294,0.39502922,0.40020177,-8.776588e-05,0.40020177,0.9989222,0.9913826,0.9995847,0.9954698
8.332,28.827158,0.39498672,0.40020573,-8.645816e-05,0.40020573,0.99892235,0.9913829,0.99958485,0.99547005
8.334,28.824072,0.39494526,0.4002097,-8.513907e-05,0.4002097,0.9989224,0.99138325,0.999585,0.9954703
8.336,28.821028,0.39490482,0.4002136,-8.38089e-05,0.4002136,0.99892247,0.99138355,0.9995851,0.99547046
8.338,28.818037,0.3948654,0.40021747,-8.246791e-05,0.40021747,0.9989225,0.9913838,0.9995852,0.99547064
8.34,28.81509,0.39482704,0.40022135,-8.111636e-05,0.40022135,0.9989226,0.9913841,0.99958533,0.9954708
8.342,28.812193,0.39478973,0.40022516,-7.975453e-05,0.40022516,0.9989226,0.9913843,0.9995854,0.995471
8.344,28.80935,0.39475346,0.40022895,-7.8382676e-05,0.40022895,0.9989226,0.9913845,0.9995855,0.9954711
8.346,28.806553,0.39471823,0.40023273,-7.700109e-05,0.40023273,0.9989226,0.99138474,0.99958557,0.99547124
8.348,28.803806,0.39468408,0.40023646,-7.561003e-05,0.40023646,0.9989225,0.9913849,0.9995856,0.99547136
8.35,28.801107,0.394651,0.40024015,-7.4209776e-05,0.40024015,0.99892247,0.9913851,0.9995857,0.9954715
8.352,28.798462,0.39461896,0.40024382,-7.28006e-05,0.40024382,0.9989224,0.9913852,0.99958575,0.9954716
8.354,28.795866,0.394588,0.40024742,-7.138278e-05,0.40024742,0.9989223,0.9913854,0.9995858,0.99547166
8.356,28.793322,0.3945581,0.40025103,-6.995659e-05,0.40025103,0.99892217,0.9913855,0.9995858,0.9954717
8.358,28.790829,0.39452925,0.40025458,-6.852231e-05,0.40025458,0.99892205,0.99138564,0.9995858,0.9954718
8.36,28.788387,0.3945015,0.40025812,-6.708022e-05,0.40025812,0.99892193,0.9913857,0.99958587,0.99547184
8.362,28.786,0.39447483,0.40026158,-6.5630586e-05,0.40026158,0.99892175,0.99138576,0.99958587,0.99547184
8.364,28.783665,0.39444923,0.40026504,-6.4173706e-05,0.40026504,0.9989216,0.9913858,0.9995858,0.99547184
8.366,28.78138,0.39442474,0.40026847,-6.270985e-05,0.40026847,0.9989214,0.9913859,0.9995858,0.99547184
8.368,28.77915,0.3944013,0.40027183,-6.123929e-05,0.40027183,0.9989212,0.9913859,0.9995858,0.99547184
8.37,28.77697,0.39437896,0.40027517,-5.9762326e-05,0.40027517,0.998921,0.9913859,0.99958575,0.99547184
8.372,28.774847,0.39435768,0.40027845,-5.8279227e-05,0.40027845,0.99892074,0.9913859,0.9995857,0.99547184
8.374,28.772774,0.3943375,0.4002817,-5.679028e-05,0.4002817,0.9989205,0.9913859,0.9995857,0.9954718
8.376,28.770756,0.39431843,0.40028492,-5.529576e-05,0.40028492,0.99892026,0.9913858,0.9995856,0.9954717
8.378,28.768791,0.39430043,0.4002881,-5.379596e-05,0.4002881,0.99891996,0.99138576,0.99958557,0.99547166
8.38,28.766882,0.3942835,0.40029123,-5.2291154e-05,0.40029123,0.99891967,0.9913857,0.99958545,0.9954716
8.382,28.765028,0.39426768,0.40029433,-5.078163e-05,0.40029433,0.99891937,0.99138564,0.9995854,0.9954715
8.384,28.763227,0.39425296,0.40029737,-4.9267666e-05,0.40029737,0.99891907,0.9913855,0.9995853,0.9954714
8.386,28.76148,0.3942393,0.40030038,-4.774955e-05,0.40030038,0.9989188,0.99138546,0.9995852,0.9954713
8.388,28.759789,0.39422673,0.40030336,-4.622756e-05,0.40030336,0.9989184,0.99138534,0.9995851,0.9954712
8.39,28.758154,0.39421526,0.40030628,-4.4701985e-05,0.40030628,0.99891806,0.99138516,0.999585,0.99547106
8.392,28.756569,0.39420488,0.40030915,-4.3173106e-05,0.40030915,0.9989177,0.99138504,0.99958485,0.99547094
8.394,28.755043,0.39419556,0.40031198,-4.1641204e-05,0.40031198,0.99891734,0.99138486,0.99958473,0.99547076
8.396,28.75357,0.39418736,0.40031478,-4.010656e-05,0.40031478,0.9989169,0.9913847,0.9995846,0.9954706
8.398,28.752157,0.3941802,0.40031752,-3.8569462e-05,0.40031752,0.99891657,0.9913845,0.9995845,0.99547046
8.4,28.750793,0.39417416,0.40032023,-3.703019e-05,0.40032023,0.99891615,0.99138427,0.9995843,0.9954703
8.402,28.749489,0.39416918,0.40032288,-3.548902e-05,0.40032288,0.99891573,0.9913841,0.9995842,0.9954701
8.404,28.74824,0.3941653,0.40032548,-3.3946242e-05,0.40032548,0.9989153,0.99138385,0.999584,0.99546987
8.406,28.747044,0.39416248,0.40032804,-3.240213e-05,0.40032804,0.9989149,0.9913836,0.99958384,0.9954697
8.408,28.745907,0.39416072,0.40033054,-3.0856972e-05,0.40033054,0.9989144,0.9913834,0.99958366,0.99546945
8.41,28.744823,0.39416006,0.40033302,-2.9311042e-05,0.40033302,0.998914,0.9913831,0.9995835,0.9954693
8.412,28.743795,0.39416045,0.40033543,-2.7764621e-05,0.40033543,0.9989135,0.99138284,0.9995833,0.99546903
8.414,28.742823,0.3941619,0.40033782,-2.621799e-05,0.40033782,0.99891305,0.99138254,0.9995831,0.9954688
8.416,28.741907,0.39416444,0.40034014,-2.4671423e-05,0.40034014,0.9989126,0.99138224,0.99958295,0.99546856
8.418,28.741047,0.39416802,0.4003424,-2.31252e-05,0.4003424,0.9989121,0.9913819,0.9995827,0.99546826
8.42,28.740244,0.39417267,0.40034464,-2.1579595e-05,0.40034464,0.9989116,0.9913816,0.9995825,0.995468
8.422,28.739492,0.39417836,0.40034682,-2.0034888e-05,0.40034682,0.9989111,0.9913812,0.9995823,0.9954677
8.424,28.7388,0.3941851,0.40034896,-1.8491352e-05,0.40034896,0.9989106,0.99138093,0.9995821,0.9954675
8.426,28.738165,0.39419287,0.40035102,-1.6949258e-05,0.40035102,0.99891007,0.9913806,0.9995819,0.9954672
8.428,28.737581,0.39420173,0.40035307,-1.5408883e-05,0.40035307,0.9989096,0.9913802,0.99958163,0.9954669
8.43,28.737055,0.3942116,0.40035504,-1.3870498e-05,0.40035504,0.99890906,0.9913798,0.9995814,0.9954666
8.432,28.736584,0.39422247,0.40035698,-1.2334374e-05,0.40035698,0.9989085,0.99137944,0.99958116,0.9954663
8.434,28.736166,0.3942344,0.40035886,-1.080078e-05,0.40035886,0.998908,0.991379,0.9995809,0.99546593
8.436,28.735806,0.39424735,0.40036067,-9.269985e-06,0.40036067,0.99890745,0.99137866,0.9995807,0.99546564
8.438,28.735498,0.3942613,0.40036246,-7.7422565e-06,0.40036246,0.9989069,0.99137825,0.99958044,0.99546534
8.44,28.735249,0.3942763,0.4003642,-6.217861e-06,0.4003642,0.9989063,0.99137783,0.9995802,0.995465
8.442,28.73505,0.39429227,0.40036586,-4.697063e-06,0.40036586,0.9989058,0.99137735,0.9995799,0.9954646
8.444,28.734911,0.39430925,0.40036747,-3.1801271e-06,0.40036747,0.99890524,0.99137694,0.99957967,0.9954643
8.446,28.734821,0.39432725,0.40036905,-1.6673148e-06,0.40036905,0.99890465,0.9913765,0.9995794,0.99546397
8.448,28.734787,0.3943462,0.40037057,-1.5888722e-07,0.40037057,0.9989041,0.99137604,0.99957913,0.9954636
8.45,28.734812,0.39436617,0.40037206,1.3448963e-06,0.40037206,0.9989035,0.99137557,0.99957883,0.99546325
8.452,28.734886,0.39438713,0.40037346,2.8437778e-06,0.40037346,0.998903,0.9913751,0.9995786,0.99546283
8.454,28.735016,0.39440903,0.40037483,4.337501e-06,0.40037483,0.9989024,0.9913746,0.9995783,0.9954625
8.456,28.735197,0.3944319,0.40037614,5.825811e-06,0.40037614,0.9989018,0.99137414,0.999578,0.9954621
8.458,28.735434,0.39445573,0.4003774,7.308455e-06,0.4003774,0.9989012,0.99137366,0.9995777,0.9954617
8.46,28.735723,0.39448053,0.4003786,8.785181e-06,0.4003786,0.99890065,0.9913731,0.99957746,0.99546134
8.462,28.736069,0.39450625,0.40037975,1.025574e-05,0.40037975,0.99890006,0.99137264,0.99957716,0.9954609
8.464,28.736464,0.39453292,0.40038085,1.1719883e-05,0.40038085,0.99889946,0.9913721,0.99957687,0.9954605
8.466,28.736912,0.39456052,0.40038192,1.3177364e-05,0.40038192,0.99889886,0.9913716,0.99957657,0.99546015
8.468,28.73741,0.39458904,0.4003829,1.462794e-05,0.4003829,0.9988983,0.9913711,0.9995763,0.99545974
8.47,28.737963,0.39461848,0.40038386,1.6071366e-05,0.40038386,0.99889773,0.99137056,0.999576,0.9954593
8.472,28.738567,0.39464885,0.40038475,1.7507404e-05,0.40038475,0.99889714,0.99137,0.9995757,0.9954589
8.474,28.739223,0.39468008,0.4003856,1.8935812e-05,0.4003856,0.99889654,0.9913695,0.9995753,0.9954585
8.476,28.739931,0.39471224,0.40038636,2.0356358e-05,0.40038636,0.99889594,0.9913689,0.999575,0.99545807
8.478,28.740688,0.39474526,0.4003871,2.1768803e-05,0.4003871,0.99889535,0.99136835,0.9995747,0.99545765
8.48,28.741497,0.39477918,0.40038776,2.3172917e-05,0.40038776,0.9988948,0.9913678,0.9995744,0.99545723
8.482,28.74236,0.39481395,0.4003884,2.4568468e-05,0.4003884,0.9988942,0.9913672,0.99957407,0.9954568
8.484,28.743267,0.39484957,0.400389,2.5955229e-05,0.400389,0.9988936,0.9913667,0.99957377,0.99545634
8.486,28.744226,0.39488605,0.4003895,2.7332972e-05,0.4003895,0.998893,0.9913661,0.99957347,0.9954559
8.488,28.745237,0.3949234,0.40038997,2.8701475e-05,0.40038997,0.9988925,0.9913655,0.9995731,0.9954555
8.49,28.746292,0.39496154,0.4003904,3.0060515e-05,0.4003904,0.9988919,0.99136496,0.9995728,0.995455
8.492,28.747398,0.39500052,0.40039074,3.1409872e-05,0.40039074,0.99889135,0.99136436,0.9995725,0.9954546
8.494,28.748556,0.39504033,0.40039104,3.274933e-05,0.40039104,0.99889076,0.99136376,0.99957216,0.99545413
8.496,28.74976,0.39508092,0.4003913,3.4078676e-05,0.4003913,0.99889016,0.99136317,0.99957186,0.9954537
8.498,28.751009,0.39512235,0.40039152,3.539769e-05,0.40039152,0.9988896,0.9913626,0.9995715,0.99545324
8.5,28.752306,0.39516452,0.40039167,3.6706173e-05,0.40039167,0.9988891,0.991362,0.9995712,0.9954528
8.502,28.753653,0.3952075,0.40039176,3.800391e-05,0.40039176,0.9988885,0.9913614,0.9995709,0.99545234
8.504,28.755043,0.39525124,0.40039182,3.9290695e-05,0.40039182,0.99888796,0.9913608,0.99957055,0.9954519
8.506,28.75648,0.39529574,0.4003918,4.0566327e-05,0.4003918,0.9988874,0.9913602,0.99957025,0.99545145
8.508,28.757965,0.39534098,0.40039173,4.1830608e-05,0.40039173,0.9988869,0.9913596,0.9995699,0.99545103
8.51,28.759493,0.39538693,0.40039164,4.308334e-05,0.40039164,0.99888635,0.99135894,0.9995696,0.99545056
8.512,28.761066,0.39543366,0.40039146,4.4324326e-05,0.40039146,0.9988858,0.99135834,0.99956924,0.9954501
8.514,28.762686,0.39548108,0.40039125,4.5553374e-05,0.40039125,0.9988853,0.99135774,0.99956894,0.99544966
8.516,28.764345,0.3955292,0.40039098,4.6770296e-05,0.40039098,0.99888474,0.99135715,0.9995686,0.9954492
8.518,28.766052,0.39557806,0.40039068,4.7974903e-05,0.40039068,0.99888426,0.9913565,0.9995683,0.9954487
8.52,28.767801,0.39562756,0.4003903,4.916701e-05,0.4003903,0.9988837,0.9913559,0.999568,0.9954483
8.522,28.76959,0.39567775,0.40038988,5.0346436e-05,0.40038988,0.99888325,0.9913553,0.9995676,0.9954478
8.524,28.771425,0.39572862,0.40038943,5.1513005e-05,0.40038943,0.9988827,0.99135464,0.99956733,0.99544734
8.526,28.773298,0.39578012,0.4003889,5.266654e-05,0.4003889,0.99888223,0.99135405,0.999567,0.9954469
8.528,28.775219,0.39583227,0.40038833,5.380686e-05,0.40038833,0.99888176,0.99135345,0.9995667,0.99544644
8.53,28.777176,0.39588505,0.40038773,5.4933804e-05,0.40038773,0.9988813,0.9913528,0.9995664,0.995446
8.532,28.779173,0.39593846,0.40038705,5.60472e-05,0.40038705,0.9988808,0.9913522,0.999566,0.99544555
8.534,28.781208,0.39599246,0.40038633,5.7146885e-05,0.40038633,0.9988804,0.9913516,0.9995657,0.9954451
8.536,28.783289,0.3960471,0.40038556,5.8232694e-05,0.40038556,0.9988799,0.991351,0.9995654,0.99544466
8.538,28.785402,0.39610228,0.40038475,5.9304468e-05,0.40038475,0.9988795,0.99135035,0.9995651,0.9954442
8.54,28.787558,0.39615807,0.4003839,6.0362054e-05,0.4003839,0.998879,0.99134976,0.99956477,0.99544376
8.542,28.78975,0.3962144,0.40038297,6.14053e-05,0.40038297,0.9988786,0.99134916,0.99956447,0.9954433
8.544,28.791977,0.3962713,0.400382,6.2434054e-05,0.400382,0.9988782,0.99134856,0.9995642,0.99544287
8.546,28.794245,0.39632872,0.400381,6.344816e-05,0.400381,0.99887776,0.9913479,0.9995639,0.99544245
8.548,28.796545,0.39638668,0.40037996,6.4447486e-05,0.40037996,0.9988774,0.9913473,0.9995636,0.995442
8.55,28.798885,0.39644516,0.40037882,6.5431894e-05,0.40037882,0.998877,0.9913467,0.9995633,0.99544156
8.552,28.801258,0.39650413,0.4003777,6.6401226e-05,0.4003777,0.99887663,0.9913461,0.999563,0.99544114
8.554,28.803667,0.39656362,0.4003765,6.7355366e-05,0.4003765,0.9988763,0.9913455,0.9995627,0.99544066
8.556,28.806108,0.39662358,0.40037525,6.8294175e-05,0.40037525,0.9988759,0.9913449,0.9995624,0.99544024
8.558,28.80858,0.39668402,0.40037394,6.921752e-05,0.40037394,0.99887556,0.99134433,0.9995621,0.9954398
8.56,28.81109,0.3967449,0.40037262,7.012529e-05,0.40037262,0.9988752,0.99134374,0.9995618,0.9954394
8.562,28.813631,0.39680624,0.40037122,7.101734e-05,0.40037122,0.99887484,0.99134314,0.9995615,0.995439
8.564,28.816202,0.396868,0.4003698,7.189357e-05,0.4003698,0.99887455,0.9913426,0.99956125,0.9954386
8.566,28.81881,0.3969302,0.40036833,7.275386e-05,0.40036833,0.99887425,0.991342,0.99956095,0.99543816
8.568,28.821442,0.39699277,0.4003668,7.359808e-05,0.4003668,0.99887395,0.9913414,0.99956065,0.99543774
8.57,28.824106,0.39705577,0.40036526,7.442614e-05,0.40036526,0.99887365,0.9913409,0.9995604,0.9954373
8.572,28.8268,0.39711916,0.40036365,7.523792e-05,0.40036365,0.9988734,0.9913403,0.9995601,0.99543697
8.574,28.829525,0.3971829,0.400362,7.603333e-05,0.400362,0.9988731,0.99133974,0.9995599,0.99543655
8.576,28.832275,0.39724702,0.40036032,7.6812255e-05,0.40036032,0.9988729,0.99133915,0.9995596,0.99543613
8.578,28.835054,0.39731145,0.4003586,7.757461e-05,0.4003586,0.99887264,0.9913386,0.99955934,0.9954358
8.58,28.837862,0.39737624,0.4003568,7.832029e-05,0.4003568,0.9988724,0.9913381,0.9995591,0.99543536
8.582,28.840693,0.39744136,0.40035498,7.904921e-05,0.40035498,0.9988722,0.99133754,0.9995588,0.995435
8.584,28.843552,0.39750677,0.40035313,7.976129e-05,0.40035313,0.998872,0.991337,0.99955857,0.99543464
8.586,28.846437,0.3975725,0.40035126,8.0456426e-05,0.40035126,0.9988718,0.99133646,0.9995583,0.9954342
8.588,28.849342,0.3976385,0.40034932,8.113455e-05,0.40034932,0.9988716,0.9913359,0.9995581,0.99543387
8.59,28.852276,0.39770478,0.40034732,8.179559e-05,0.40034732,0.9988715,0.9913354,0.99955785,0.9954335
8.592,28.855234,0.3977713,0.40034533,8.243946e-05,0.40034533,0.9988713,0.9913349,0.9995576,0.99543315
8.594,28.858212,0.3978381,0.40034327,8.3066094e-05,0.40034327,0.9988712,0.9913344,0.99955744,0.9954328
8.596,28.861214,0.3979051,0.40034115,8.367542e-05,0.40034115,0.9988711,0.9913339,0.9995572,0.9954325
8.598,28.864237,0.39797235,0.40033904,8.4267376e-05,0.40033904,0.99887097,0.99133337,0.99955696,0.99543214
8.6,28.867283,0.3980398,0.40033686,8.484191e-05,0.40033686,0.9988709,0.9913329,0.9995568,0.9954318
8.602,28.870346,0.3981074,0.40033466,8.539894e-05,0.40033466,0.9988708,0.9913324,0.99955654,0.9954315
8.604,28.87343,0.39817524,0.40033242,8.593844e-05,0.40033242,0.99887073,0.99133193,0.99955636,0.9954312
8.606,28.876534,0.39824322,0.40033016,8.6460335e-05,0.40033016,0.9988707,0.99133146,0.9995562,0.9954308
8.608,28.879656,0.39831138,0.40032783,8.696459e-05,0.40032783,0.9988707,0.991331,0.99955595,0.9954305
8.61,28.882793,0.39837968,0.40032548,8.745115e-05,0.40032548,0.9988706,0.99133056,0.99955577,0.99543023
8.612,28.885952,0.3984481,0.4003231,8.791999e-05,0.4003231,0.9988706,0.9913301,0.9995556,0.99542993
8.614,28.889126,0.39851665,0.40032068,8.837105e-05,0.40032068,0.9988706,0.99132967,0.9995554,0.99542964
8.616,28.892315,0.39858532,0.40031824,8.8804314e-05,0.40031824,0.9988707,0.99132925,0.99955523,0.99542934
8.618,28.89552,0.39865407,0.40031576,8.921974e-05,0.40031576,0.9988707,0.99132884,0.99955505,0.9954291
8.62,28.898739,0.3987229,0.40031323,8.96173e-05,0.40031323,0.99887073,0.9913284,0.99955493,0.9954288
8.622,28.901974,0.3987918,0.4003107,8.9996975e-05,0.4003107,0.9988708,0.991328,0.99955475,0.99542856
8.624,28.905218,0.39886075,0.4003081,9.0358735e-05,0.4003081,0.9988709,0.9913276,0.99955463,0.99542826
8.626,28.90848,0.39892977,0.4003055,9.070257e-05,0.4003055,0.99887097,0.9913272,0.99955446,0.995428
8.628,28.91175,0.3989988,0.40030286,9.102845e-05,0.40030286,0.9988711,0.9913268,0.99955434,0.9954278
8.63,28.915033,0.39906785,0.4003002,9.133638e-05,0.4003002,0.9988712,0.99132645,0.9995542,0.99542755
