Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,pSS2B.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.464,34.40369,0.40000004,-1.7512427e-09,-1.6961486e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.466,34.40369,0.40000004,-1.7564246e-09,-1.691907e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.468,34.40369,0.40000004,-1.7616063e-09,-1.6876655e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.47,34.40369,0.40000004,-1.766788e-09,-1.6834239e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.472,34.40369,0.40000004,-1.7719699e-09,-1.6791823e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.474,34.40369,0.40000004,-1.7771516e-09,-1.6749407e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.476,34.40369,0.40000004,-1.7823334e-09,-1.6706991e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.478,34.40369,0.40000004,-1.7875152e-09,-1.6664575e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.48,34.40369,0.40000004,-1.792697e-09,-1.662216e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.482,34.403687,0.40000004,-1.7978787e-09,-1.6579744e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.484,34.403687,0.40000004,-1.8030605e-09,-1.6537328e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.486,34.403687,0.40000004,-1.8082423e-09,-1.6494912e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.488,34.403687,0.40000004,-1.8134241e-09,-1.6452496e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.49,34.403687,0.40000004,-1.8186058e-09,-1.641008e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.492,34.403687,0.40000004,-1.8237877e-09,-1.6367666e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.494,34.403687,0.40000004,-1.8289694e-09,-1.632525e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.496,34.403687,0.40000004,-1.8341512e-09,-1.6282835e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.498,34.403687,0.40000004,-1.8393329e-09,-1.6240419e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.5,34.403687,0.40000004,-1.8445148e-09,-1.6198003e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.502,34.403687,0.40000004,-1.8496965e-09,-1.6155587e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.504,34.403687,0.40000004,-1.8548783e-09,-1.6113171e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.506,34.403687,0.40000004,-1.8600601e-09,-1.6070755e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.508,34.403687,0.40000004,-1.8652417e-09,-1.602834e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.51,34.403687,0.40000004,-1.8704236e-09,-1.5985924e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.512,34.403687,0.40000004,-1.8756054e-09,-1.5943508e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.514,34.403687,0.40000004,-1.880787e-09,-1.5901092e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.516,34.403687,0.40000004,-1.885969e-09,-1.5858676e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.518,34.403687,0.40000004,-1.8911508e-09,-1.581626e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.52,34.403687,0.40000004,-1.8963324e-09,-1.5773844e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.522,34.403687,0.40000004,-1.9015143e-09,-1.5731429e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.524,34.403687,0.40000004,-1.9066961e-09,-1.5689013e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.526,34.403687,0.40000004,-1.906725e-09,-1.5634685e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.528,34.403687,0.40000004,-1.9058946e-09,-1.557837e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.53,34.403687,0.40000004,-1.9050639e-09,-1.5522057e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.532,34.403687,0.40000004,-1.9042332e-09,-1.546574e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.534,34.403687,0.40000004,-1.9034025e-09,-1.5409427e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.536,34.403687,0.40000004,-1.9025719e-09,-1.5353113e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.538,34.403687,0.40000004,-1.9017412e-09,-1.5296798e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.54,34.403687,0.40000004,-1.9009105e-09,-1.5240483e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.542,34.403687,0.40000004,-1.9000799e-09,-1.5184169e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.544,34.403687,0.40000004,-1.8992492e-09,-1.5127855e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.546,34.403687,0.40000004,-1.8984185e-09,-1.5071539e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.548,34.403687,0.40000004,-1.8975879e-09,-1.5015225e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.55,34.403687,0.40000004,-1.8967572e-09,-1.495891e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.552,34.403687,0.40000004,-1.8959265e-09,-1.4902595e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.554,34.403687,0.40000004,-1.8950959e-09,-1.4846281e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.556,34.403687,0.40000004,-1.8942652e-09,-1.4789967e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.558,34.403687,0.40000004,-1.8934345e-09,-1.4733652e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.56,34.403687,0.40000004,-1.8926039e-09,-1.4677338e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.562,34.403687,0.40000004,-1.8917732e-09,-1.4621023e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.564,34.403687,0.40000004,-1.8909427e-09,-1.4564708e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.566,34.403687,0.40000004,-1.890112e-09,-1.4508394e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.568,34.403687,0.4,-1.8892814e-09,-1.4452079e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.57,34.403687,0.4,-1.8884507e-09,-1.4395765e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.572,34.403687,0.4,-1.88762e-09,-1.433945e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.574,34.403687,0.4,-1.8867894e-09,-1.4283135e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.576,34.403687,0.4,-1.8859587e-09,-1.4226821e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.578,34.403687,0.4,-1.885128e-09,-1.4170506e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.58,34.403687,0.4,-1.8842974e-09,-1.4114192e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.582,34.403687,0.4,-1.8834667e-09,-1.4057877e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.584,34.403687,0.4,-1.882636e-09,-1.4001563e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.586,34.403687,0.4,-1.8818054e-09,-1.3945248e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.588,34.403683,0.4,-1.8809747e-09,-1.3888933e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.59,34.403683,0.4,-1.880144e-09,-1.3832619e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.592,34.403683,0.4,-1.8793134e-09,-1.3776304e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.594,34.403683,0.4,-1.8784827e-09,-1.371999e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.596,34.403683,0.4,-1.877652e-09,-1.3663675e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.598,34.403683,0.4,-1.8768214e-09,-1.360736e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.6,34.403683,0.4,-1.875991e-09,-1.3551046e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.602,34.403683,0.4,-1.8751602e-09,-1.3494731e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.604,34.403683,0.4,-1.8743296e-09,-1.3438417e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.606,34.403683,0.4,-1.873499e-09,-1.3382102e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.608,34.403683,0.4,-1.8726682e-09,-1.3325787e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.61,34.403683,0.4,-1.8718376e-09,-1.3269473e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.612,34.403683,0.4,-1.871007e-09,-1.3213158e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.614,34.403683,0.4,-1.8701762e-09,-1.3156844e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.616,34.403683,0.4,-1.8693456e-09,-1.3100529e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.618,34.403683,0.4,-1.868515e-09,-1.3044214e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.62,34.403683,0.4,-1.8676842e-09,-1.29879e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.622,34.403683,0.4,-1.8668536e-09,-1.2931585e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.624,34.403683,0.4,-1.866023e-09,-1.2875271e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.626,34.403683,0.4,-1.8651922e-09,-1.2818956e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.628,34.403683,0.4,-1.8643616e-09,-1.2762641e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.63,34.403683,0.4,-1.8635309e-09,-1.2706327e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.632,34.403683,0.4,-1.8627002e-09,-1.2650012e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.634,34.403683,0.4,-1.8618697e-09,-1.2593698e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.636,34.403683,0.4,-1.861039e-09,-1.2537383e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.638,34.403683,0.4,-1.8602083e-09,-1.2481069e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.64,34.403683,0.4,-1.8593777e-09,-1.2424754e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.642,34.403683,0.4,-1.858547e-09,-1.2368439e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.644,34.403683,0.4,-1.8577163e-09,-1.2312125e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.646,34.403683,0.4,-1.8568858e-09,-1.225581e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.648,34.403683,0.4,-1.8560551e-09,-1.2199496e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.65,34.403683,0.4,-1.8552244e-09,-1.2143181e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.652,34.403683,0.4,-1.8543937e-09,-1.2086866e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.654,34.403683,0.4,-1.8535631e-09,-1.2030552e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.656,34.403683,0.4,-1.8527324e-09,-1.1974237e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.658,34.403683,0.4,-1.8519017e-09,-1.1917923e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.66,34.403683,0.4,-1.8510711e-09,-1.1861608e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.662,34.403683,0.4,-1.8502404e-09,-1.1805293e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.664,34.403683,0.4,-1.8494098e-09,-1.1748979e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.666,34.403683,0.4,-1.8485792e-09,-1.1692664e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.668,34.403683,0.4,-1.8477485e-09,-1.163635e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.67,34.403683,0.4,-1.8469178e-09,-1.1580035e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.672,34.403683,0.4,-1.8460872e-09,-1.152372e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.674,34.403683,0.4,-1.8452565e-09,-1.1467406e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.676,34.403683,0.4,-1.8444258e-09,-1.1411091e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.678,34.403683,0.4,-1.8435952e-09,-1.1354777e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.68,34.403683,0.4,-1.8427645e-09,-1.1298462e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.682,34.403683,0.4,-1.8419339e-09,-1.1242148e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.684,34.403683,0.4,-1.8411033e-09,-1.1185833e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.686,34.403683,0.4,-1.8402726e-09,-1.1129518e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.688,34.403683,0.4,-1.8394419e-09,-1.1073204e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.69,34.403683,0.4,-1.8386113e-09,-1.1016889e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.692,34.403683,0.4,-1.8377806e-09,-1.0960575e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.694,34.403683,0.4,-1.8369499e-09,-1.090426e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.696,34.403683,0.4,-1.8361193e-09,-1.0847945e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.698,34.403683,0.4,-1.8352886e-09,-1.0791631e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.7,34.40368,0.4,-1.834458e-09,-1.0735316e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.702,34.40368,0.4,-1.8336274e-09,-1.0679002e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.704,34.40368,0.4,-1.8327967e-09,-1.0622687e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.706,34.40368,0.4,-1.831966e-09,-1.0566372e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.708,34.40368,0.4,-1.8311354e-09,-1.0510058e-08,0.99999994,0.9919935,0.99999994,0.9959841
0.71,34.40368,0.4,-1.8303047e-09,-1.0453743e-08,0.99999994,0.9919935,0.9999999,0.9959841
0.712,34.40368,0.4,-1.829474e-09,-1.0397429e-08,0.99999994,0.9919935,0.9999999,0.9959841
0.714,34.40368,0.4,-1.8286433e-09,-1.0341114e-08,0.99999994,0.9919935,0.9999999,0.9959841
0.716,34.40368,0.4,-1.8278127e-09,-1.0284799e-08,0.99999994,0.9919935,0.9999999,0.9959841
0.718,34.40368,0.4,-1.8269821e-09,-1.0228485e-08,0.99999994,0.9919935,0.9999999,0.9959841
0.72,34.40368,0.4,-1.8261515e-09,-1.017217e-08,0.99999994,0.9919935,0.9999999,0.9959841
0.722,34.40368,0.4,-1.8253208e-09,-1.0115856e-08,0.99999994,0.9919935,0.9999999,0.9959841
0.724,34.40368,0.4,-1.8244901e-09,-1.0059541e-08,0.99999994,0.9919935,0.9999999,0.9959841
0.726,34.40368,0.4,-1.8236594e-09,-1.0003227e-08,0.99999994,0.9919935,0.9999999,0.9959841
0.728,34.40368,0.4,-1.8228288e-09,-9.946912e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.73,34.40368,0.4,-1.8219981e-09,-9.890597e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.732,34.40368,0.4,-1.8211674e-09,-9.834283e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.734,34.40368,0.4,-1.8203368e-09,-9.777968e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.736,34.40368,0.4,-1.8195062e-09,-9.721654e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.738,34.40368,0.4,-1.8186755e-09,-9.665339e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.74,34.40368,0.4,-1.8178449e-09,-9.609024e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.742,34.40368,0.4,-1.8170142e-09,-9.55271e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.744,34.40368,0.4,-1.8161835e-09,-9.496395e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.746,34.40368,0.4,-1.8153529e-09,-9.440081e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.748,34.40368,0.4,-1.8145222e-09,-9.383766e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.75,34.40368,0.4,-1.8136915e-09,-9.327451e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.752,34.40368,0.4,-1.8128609e-09,-9.271137e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.754,34.40368,0.4,-1.8120303e-09,-9.214822e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.756,34.40368,0.4,-1.8111996e-09,-9.158508e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.758,34.40368,0.4,-1.810369e-09,-9.102193e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.76,34.40368,0.4,-1.8095383e-09,-9.045878e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.762,34.40368,0.4,-1.8087076e-09,-8.989564e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.764,34.40368,0.4,-1.807877e-09,-8.933249e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.766,34.40368,0.4,-1.8070463e-09,-8.876935e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.768,34.40368,0.4,-1.8062156e-09,-8.82062e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.77,34.40368,0.4,-1.805385e-09,-8.764305e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.772,34.40368,0.4,-1.8045544e-09,-8.707991e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.774,34.40368,0.4,-1.8037237e-09,-8.651676e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.776,34.40368,0.4,-1.8028931e-09,-8.595362e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.778,34.40368,0.4,-1.8020624e-09,-8.539047e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.78,34.40368,0.4,-1.8012317e-09,-8.482733e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.782,34.40368,0.4,-1.800401e-09,-8.426418e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.784,34.40368,0.4,-1.7995704e-09,-8.370103e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.786,34.40368,0.4,-1.7987397e-09,-8.313789e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.788,34.40368,0.4,-1.797909e-09,-8.257474e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.79,34.40368,0.4,-1.7970784e-09,-8.20116e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.792,34.40368,0.4,-1.7962478e-09,-8.144845e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.794,34.40368,0.4,-1.7954171e-09,-8.08853e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.796,34.40368,0.4,-1.7945865e-09,-8.032216e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.798,34.40368,0.4,-1.7937558e-09,-7.975901e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.8,34.40368,0.4,-1.7929251e-09,-7.919587e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.802,34.40368,0.4,-1.7920945e-09,-7.863272e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.804,34.40368,0.4,-1.7912638e-09,-7.806957e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.806,34.40368,0.4,-1.7904331e-09,-7.750643e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.808,34.40368,0.4,-1.7896025e-09,-7.694328e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.81,34.40368,0.4,-1.7887719e-09,-7.638014e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.812,34.403675,0.4,-1.7879412e-09,-7.581699e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.814,34.403675,0.4,-1.7871106e-09,-7.525384e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.816,34.403675,0.4,-1.7862799e-09,-7.46907e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.818,34.403675,0.4,-1.7854492e-09,-7.4127553e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.82,34.403675,0.4,-1.7846186e-09,-7.3564403e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.822,34.403675,0.4,-1.7837879e-09,-7.300126e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.824,34.403675,0.4,-1.7829572e-09,-7.2438113e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.826,34.403675,0.4,-1.7821266e-09,-7.187497e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.828,34.403675,0.4,-1.781296e-09,-7.1311823e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.83,34.403675,0.4,-1.7804653e-09,-7.0748674e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.832,34.403675,0.4,-1.7796347e-09,-7.018553e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.834,34.403675,0.4,-1.778804e-09,-6.9622383e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.836,34.403675,0.4,-1.7779733e-09,-6.905924e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.838,34.403675,0.4,-1.7771427e-09,-6.8496093e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.84,34.403675,0.4,-1.776312e-09,-6.793295e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.842,34.403675,0.4,-1.7754813e-09,-6.73698e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.844,34.403675,0.4,-1.7746506e-09,-6.6806654e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.846,34.403675,0.4,-1.7738201e-09,-6.624351e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.848,34.403675,0.4,-1.7729894e-09,-6.5680363e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.85,34.403675,0.4,-1.7721588e-09,-6.511722e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.852,34.403675,0.4,-1.7713281e-09,-6.455407e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.854,34.403675,0.4,-1.7704974e-09,-6.3990924e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.856,34.403675,0.4,-1.7696667e-09,-6.342778e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.858,34.403675,0.4,-1.7688361e-09,-6.2864633e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.86,34.403675,0.4,-1.7680054e-09,-6.230149e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.862,34.403675,0.4,-1.7671747e-09,-6.1738343e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.864,34.403675,0.4,-1.7663442e-09,-6.1175194e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.866,34.403675,0.4,-1.7655135e-09,-6.061205e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.868,34.403675,0.4,-1.7646828e-09,-6.0048904e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.87,34.403675,0.4,-1.7638522e-09,-5.948576e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.872,34.403675,0.4,-1.7630215e-09,-5.8922613e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.874,34.403675,0.4,-1.7621908e-09,-5.8359464e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.876,34.403675,0.4,-1.7613602e-09,-5.779632e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.878,34.403675,0.4,-1.7605295e-09,-5.7233174e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.88,34.403675,0.4,-1.7596988e-09,-5.667003e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.882,34.403675,0.4,-1.7588683e-09,-5.6106884e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.884,34.403675,0.4,-1.7580376e-09,-5.554374e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.886,34.403675,0.4,-1.7572069e-09,-5.498059e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.888,34.403675,0.4,-1.7563763e-09,-5.4417444e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.89,34.403675,0.4,-1.7555456e-09,-5.38543e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.892,34.403675,0.4,-1.7547149e-09,-5.3291154e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.894,34.403675,0.4,-1.7538843e-09,-5.272801e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.896,34.403675,0.4,-1.7530536e-09,-5.216486e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.898,34.403675,0.4,-1.7522229e-09,-5.1601714e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.9,34.403675,0.4,-1.7513924e-09,-5.103857e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.902,34.403675,0.4,-1.7505617e-09,-5.0475424e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.904,34.403675,0.4,-1.749731e-09,-4.991228e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.906,34.403675,0.4,-1.7489004e-09,-4.9349134e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.908,34.403675,0.4,-1.7480697e-09,-4.8785984e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.91,34.403675,0.4,-1.747239e-09,-4.822284e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.912,34.403675,0.4,-1.7464084e-09,-4.7659694e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.914,34.403675,0.4,-1.7455777e-09,-4.709655e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.916,34.403675,0.4,-1.744747e-09,-4.6533404e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.918,34.403675,0.4,-1.7439165e-09,-4.5970254e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.92,34.403675,0.4,-1.7430858e-09,-4.540711e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.922,34.403675,0.4,-1.7422551e-09,-4.4843964e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.924,34.403675,0.4,-1.7414244e-09,-4.428082e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.926,34.403675,0.4,-1.7405938e-09,-4.3717674e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.928,34.403675,0.4,-1.7397631e-09,-4.315453e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.93,34.403675,0.4,-1.7389324e-09,-4.259138e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.932,34.403675,0.4,-1.7381018e-09,-4.2028234e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.934,34.403675,0.4,-1.7372711e-09,-4.146509e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.936,34.403675,0.4,-1.7364405e-09,-4.0901944e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.938,34.403675,0.4,-1.7356099e-09,-4.03388e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.94,34.403675,0.4,-1.7347792e-09,-3.977565e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.942,34.403675,0.4,-1.7339485e-09,-3.9212504e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.944,34.403675,0.4,-1.7331179e-09,-3.864936e-09,0.99999994,0.9919934,0.9999999,0.9959841
