Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,pSS2A.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.326,34.403698,0.4,0.4000000059604645,-4.6348608e-10,7.575954e-09,1.0,0.99199355,1.0,0.9959842
0.328,34.403698,0.4,0.4000000059604645,-4.6302379e-10,7.608334e-09,1.0,0.99199355,1.0,0.9959842
0.33,34.403698,0.4,0.4000000059604645,-4.6252488e-10,7.640254e-09,1.0,0.99199355,1.0,0.9959842
0.332,34.403698,0.4,0.4000000059604645,-4.6198936e-10,7.671711e-09,1.0,0.99199355,1.0,0.9959842
0.334,34.403698,0.4,0.4000000059604645,-4.614172e-10,7.702707e-09,1.0,0.99199355,1.0,0.9959842
0.336,34.403698,0.4,0.4000000059604645,-4.6080842e-10,7.733242e-09,1.0,0.99199355,1.0,0.9959842
0.338,34.403698,0.4,0.4000000059604645,-4.6016302e-10,7.763314e-09,1.0,0.99199355,1.0,0.9959842
0.34,34.403698,0.4,0.4000000059604645,-4.5948098e-10,7.792925e-09,1.0,0.99199355,1.0,0.9959842
0.342,34.403698,0.4,0.4000000059604645,-4.5876233e-10,7.822075e-09,1.0,0.99199355,1.0,0.9959842
0.344,34.403698,0.4,0.4000000059604645,-4.5800705e-10,7.850764e-09,1.0,0.99199355,1.0,0.9959842
0.346,34.403698,0.4,0.4000000059604645,-4.5721515e-10,7.87899e-09,1.0,0.99199355,1.0,0.9959842
0.348,34.403698,0.4,0.4000000059604645,-4.5638662e-10,7.906755e-09,1.0,0.99199355,1.0,0.9959842
0.35,34.403698,0.4,0.4000000059604645,-4.5552148e-10,7.934059e-09,1.0,0.99199355,1.0,0.9959842
0.352,34.403698,0.4,0.4000000059604645,-4.546197e-10,7.9609e-09,1.0,0.99199355,1.0,0.9959842
0.354,34.403698,0.4,0.4000000059604645,-4.536813e-10,7.987281e-09,1.0,0.99199355,1.0,0.9959842
0.356,34.403698,0.4,0.4000000059604645,-4.5270626e-10,8.0132e-09,1.0,0.99199355,1.0,0.9959842
0.358,34.403698,0.4,0.4000000059604645,-4.516946e-10,8.038657e-09,1.0,0.99199355,1.0,0.9959842
0.36,34.403698,0.4,0.4000000059604645,-4.5064633e-10,8.063653e-09,1.0,0.99199355,1.0,0.9959842
0.362,34.403698,0.4,0.4000000059604645,-4.4956144e-10,8.088187e-09,1.0,0.99199355,1.0,0.9959842
0.364,34.403698,0.4,0.4000000059604645,-4.484399e-10,8.112259e-09,1.0,0.99199355,1.0,0.9959842
0.366,34.403698,0.4,0.4000000059604645,-4.4728177e-10,8.135871e-09,1.0,0.99199355,1.0,0.9959842
0.368,34.403698,0.4,0.4000000059604645,-4.4608697e-10,8.15902e-09,1.0,0.99199355,1.0,0.9959842
0.37,34.403698,0.4,0.4000000059604645,-4.4485557e-10,8.181708e-09,1.0,0.99199355,1.0,0.9959842
0.372,34.403698,0.4,0.4000000059604645,-4.4358756e-10,8.203934e-09,1.0,0.99199355,1.0,0.9959842
0.374,34.403698,0.4,0.4000000059604645,-4.422829e-10,8.225699e-09,1.0,0.99199355,1.0,0.9959842
0.376,34.403698,0.4,0.4000000059604645,-4.4094164e-10,8.247002e-09,1.0,0.99199355,1.0,0.9959842
0.378,34.403698,0.4,0.4000000059604645,-4.3956375e-10,8.267844e-09,1.0,0.99199355,1.0,0.9959842
0.38,34.403698,0.4,0.4000000059604645,-4.381492e-10,8.288224e-09,1.0,0.99199355,1.0,0.9959842
0.382,34.403698,0.39999998,0.4000000059604645,-4.3669807e-10,8.308143e-09,1.0,0.99199355,1.0,0.9959842
0.384,34.403698,0.39999998,0.4000000059604645,-4.3521028e-10,8.327599e-09,1.0,0.99199355,1.0,0.9959842
0.386,34.403698,0.39999998,0.4000000059604645,-4.336859e-10,8.3465945e-09,1.0,0.99199355,1.0,0.9959842
0.388,34.403698,0.39999998,0.4000000059604645,-4.3212486e-10,8.365129e-09,1.0,0.99199355,1.0,0.9959842
