Time(s); gENROE.delta; gENROE.PELEC; sT5B.EFD; gENROE.PMECH; gENROE.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
2.50396; 39.355; 0.497601; 1.60369; 0.4; -0.00552854; 0.00805289; 0.00430464; 0.021521; 1.01443
2.50496; 39.2554; 0.495595; 1.60058; 0.4; -0.00553957; 0.0080373; 0.00428165; 0.0214992; 1.01458
2.50596; 39.1556; 0.493587; 1.59753; 0.4; -0.00555036; 0.00802203; 0.00425895; 0.0214775; 1.01472
2.50696; 39.0556; 0.491577; 1.5945; 0.4; -0.00556091; 0.00800683; 0.00423645; 0.0214557; 1.01487
2.50796; 38.9554; 0.489564; 1.59148; 0.4; -0.00557123; 0.00799169; 0.00421415; 0.0214339; 1.01501
2.50896; 38.855; 0.487548; 1.58854; 0.4; -0.00558131; 0.00797696; 0.00419219; 0.0214121; 1.01515
2.50996; 38.7545; 0.48553; 1.58561; 0.4; -0.00559116; 0.0079623; 0.00417042; 0.0213904; 1.01529
2.51096; 38.6537; 0.48351; 1.58272; 0.4; -0.00560077; 0.00794781; 0.0041489; 0.0213686; 1.01543
2.51196; 38.5528; 0.481488; 1.57989; 0.4; -0.00561015; 0.0079336; 0.00412767; 0.0213468; 1.01557
2.51296; 38.4518; 0.479464; 1.57706; 0.4; -0.00561928; 0.00791943; 0.00410663; 0.021325; 1.0157
2.51396; 38.3505; 0.477438; 1.57427; 0.4; -0.00562818; 0.00790543; 0.00408583; 0.0213032; 1.01584
2.51496; 38.2491; 0.47541; 1.57153; 0.4; -0.00563685; 0.00789171; 0.00406533; 0.0212813; 1.01598
2.51596; 38.1476; 0.47338; 1.5688; 0.4; -0.00564527; 0.00787803; 0.00404501; 0.0212595; 1.01611
2.51696; 38.0459; 0.471349; 1.56614; 0.4; -0.00565346; 0.00786471; 0.00402503; 0.0212377; 1.01624
2.51796; 37.9441; 0.469317; 1.56347; 0.4; -0.00566141; 0.00785132; 0.0040052; 0.0212159; 1.01637
2.51896; 37.8421; 0.467283; 1.56086; 0.4; -0.00566912; 0.0078382; 0.00398565; 0.0211941; 1.0165
2.51996; 37.74; 0.465247; 1.55829; 0.4; -0.0056766; 0.00782533; 0.00396639; 0.0211723; 1.01663
2.52096; 37.6377; 0.463211; 1.55577; 0.4; -0.00568384; 0.0078127; 0.00394741; 0.0211505; 1.01676
2.52196; 37.5354; 0.461173; 1.55323; 0.4; -0.00569083; 0.00779998; 0.00392857; 0.0211287; 1.01689
2.52296; 37.4329; 0.459135; 1.55077; 0.4; -0.00569759; 0.00778763; 0.00391006; 0.0211069; 1.01702
2.52396; 37.3302; 0.457095; 1.54833; 0.4; -0.00570411; 0.0077754; 0.00389179; 0.0210851; 1.01714
2.52496; 37.2275; 0.455055; 1.54592; 0.4; -0.0057104; 0.00776331; 0.00387375; 0.0210633; 1.01726
2.52596; 37.1247; 0.453014; 1.54356; 0.4; -0.00571644; 0.00775146; 0.003856; 0.0210415; 1.01739
2.52696; 37.0217; 0.450972; 1.54124; 0.4; -0.00572225; 0.00773983; 0.00383852; 0.0210197; 1.01751
2.52796; 36.9187; 0.44893; 1.53892; 0.4; -0.00572781; 0.00772822; 0.00382123; 0.0209979; 1.01763
2.52896; 36.8155; 0.446888; 1.53663; 0.4; -0.00573314; 0.00771673; 0.00380418; 0.0209762; 1.01775
2.52996; 36.7123; 0.444845; 1.53441; 0.4; -0.00573823; 0.00770558; 0.00378745; 0.0209544; 1.01787
2.53096; 36.6089; 0.442802; 1.53221; 0.4; -0.00574308; 0.00769454; 0.00377095; 0.0209327; 1.01798
2.53196; 36.5055; 0.440759; 1.53003; 0.4; -0.00574769; 0.00768363; 0.00375468; 0.0209109; 1.0181
2.53296; 36.402; 0.438716; 1.52792; 0.4; -0.00575206; 0.00767303; 0.00373874; 0.0208892; 1.01822
2.53396; 36.2984; 0.436673; 1.52581; 0.4; -0.00575619; 0.00766244; 0.00372298; 0.0208675; 1.01833
2.53496; 36.1948; 0.43463; 1.52372; 0.4; -0.00576009; 0.00765195; 0.00370745; 0.0208457; 1.01844
2.53596; 36.0911; 0.432588; 1.5217; 0.4; -0.00576374; 0.00764181; 0.00369224; 0.020824; 1.01855
2.53696; 35.9873; 0.430546; 1.5197; 0.4; -0.00576716; 0.00763176; 0.00367726; 0.0208024; 1.01866
2.53796; 35.8835; 0.428504; 1.51774; 0.4; -0.00577034; 0.00762193; 0.00366255; 0.0207807; 1.01877
2.53896; 35.7796; 0.426464; 1.51582; 0.4; -0.00577328; 0.00761231; 0.00364812; 0.020759; 1.01888
2.53996; 35.6756; 0.424423; 1.51388; 0.4; -0.00577598; 0.00760255; 0.00363382; 0.0207374; 1.01899
2.54096; 35.5716; 0.422384; 1.51202; 0.4; -0.00577844; 0.00759324; 0.00361989; 0.0207157; 1.01909
2.54196; 35.4676; 0.420346; 1.51016; 0.4; -0.00578067; 0.00758392; 0.00360614; 0.0206941; 1.0192
2.54296; 35.3635; 0.418308; 1.50837; 0.4; -0.00578265; 0.00757492; 0.00359271; 0.0206725; 1.0193
2.54396; 35.2594; 0.416272; 1.5066; 0.4; -0.0057844; 0.00756602; 0.0035795; 0.0206509; 1.0194
2.54496; 35.1553; 0.414237; 1.50485; 0.4; -0.00578591; 0.00755722; 0.00356651; 0.0206294; 1.0195
2.54596; 35.0511; 0.412203; 1.50315; 0.4; -0.00578718; 0.00754871; 0.00355385; 0.0206078; 1.0196
2.54696; 34.9469; 0.410171; 1.50145; 0.4; -0.00578822; 0.0075402; 0.00354136; 0.0205863; 1.0197
2.54796; 34.8427; 0.40814; 1.4998; 0.4; -0.00578901; 0.0075319; 0.00352914; 0.0205648; 1.0198
2.54896; 34.7385; 0.406111; 1.49819; 0.4; -0.00578957; 0.0075238; 0.00351719; 0.0205433; 1.0199
2.54996; 34.6343; 0.404083; 1.4966; 0.4; -0.0057899; 0.00751579; 0.00350546; 0.0205218; 1.01999
2.55096; 34.5301; 0.402058; 1.49504; 0.4; -0.00578998; 0.007508; 0.00349401; 0.0205003; 1.02009
2.55196; 34.4259; 0.400034; 1.49353; 0.4; -0.00578983; 0.0075004; 0.00348282; 0.0204789; 1.02018
2.55296; 34.3217; 0.398012; 1.49202; 0.4; -0.00578945; 0.00749279; 0.0034718; 0.0204575; 1.02027
2.55396; 34.2174; 0.395992; 1.49054; 0.4; -0.00578882; 0.00748537; 0.00346106; 0.0204361; 1.02036
2.55496; 34.1132; 0.393975; 1.48913; 0.4; -0.00578797; 0.00747829; 0.00345062; 0.0204147; 1.02045
2.55596; 34.0091; 0.39196; 1.48771; 0.4; -0.00578687; 0.00747117; 0.00344037; 0.0203934; 1.02054
2.55696; 33.9049; 0.389947; 1.48634; 0.4; -0.00578554; 0.00746426; 0.00343037; 0.0203721; 1.02063
2.55796; 33.8008; 0.387937; 1.485; 0.4; -0.00578398; 0.00745755; 0.00342065; 0.0203508; 1.02072
2.55896; 33.6967; 0.385929; 1.48369; 0.4; -0.00578218; 0.00745094; 0.00341114; 0.0203295; 1.0208
2.55996; 33.5926; 0.383924; 1.48239; 0.4; -0.00578015; 0.00744441; 0.00340186; 0.0203082; 1.02089
2.56096; 33.4886; 0.381922; 1.48114; 0.4; -0.00577788; 0.0074381; 0.00339284; 0.020287; 1.02097
2.56196; 33.3846; 0.379922; 1.47992; 0.4; -0.00577538; 0.007432; 0.00338408; 0.0202658; 1.02105
2.56296; 33.2807; 0.377926; 1.47873; 0.4; -0.00577265; 0.00742599; 0.00337554; 0.0202446; 1.02113
2.56396; 33.1768; 0.375933; 1.47753; 0.4; -0.00576968; 0.00741996; 0.00336718; 0.0202235; 1.02121
2.56496; 33.073; 0.373943; 1.4764; 0.4; -0.00576648; 0.00741426; 0.00335913; 0.0202024; 1.02129
2.56596; 32.9692; 0.371956; 1.47526; 0.4; -0.00576305; 0.00740854; 0.00335124; 0.0201813; 1.02137
2.56696; 32.8655; 0.369973; 1.47421; 0.4; -0.00575939; 0.00740326; 0.00334372; 0.0201602; 1.02144
2.56796; 32.7619; 0.367993; 1.47314; 0.4; -0.00575549; 0.00739785; 0.00333632; 0.0201392; 1.02152
2.56896; 32.6583; 0.366016; 1.47208; 0.4; -0.00575137; 0.00739255; 0.00332914; 0.0201181; 1.02159
2.56996; 32.5548; 0.364043; 1.4711; 0.4; -0.00574701; 0.00738758; 0.00332226; 0.0200972; 1.02167
2.57096; 32.4514; 0.362074; 1.47011; 0.4; -0.00574243; 0.0073826; 0.00331556; 0.0200762; 1.02174
2.57196; 32.3481; 0.360109; 1.46914; 0.4; -0.00573761; 0.00737773; 0.00330908; 0.0200553; 1.02181
2.57296; 32.2449; 0.358147; 1.46824; 0.4; -0.00573257; 0.00737318; 0.0033029; 0.0200344; 1.02188
2.57396; 32.1417; 0.35619; 1.46734; 0.4; -0.00572729; 0.00736865; 0.0032969; 0.0200135; 1.02195
2.57496; 32.0387; 0.354237; 1.46643; 0.4; -0.00572179; 0.0073641; 0.00329107; 0.0199927; 1.02202
2.57596; 31.9357; 0.352288; 1.4656; 0.4; -0.00571606; 0.0073599; 0.00328554; 0.0199719; 1.02208
2.57696; 31.8329; 0.350343; 1.46479; 0.4; -0.00571011; 0.00735581; 0.00328024; 0.0199511; 1.02215
2.57796; 31.7302; 0.348403; 1.46396; 0.4; -0.00570392; 0.00735161; 0.00327506; 0.0199304; 1.02221
2.57896; 31.6275; 0.346467; 1.4632; 0.4; -0.00569752; 0.00734777; 0.00327018; 0.0199097; 1.02227
2.57996; 31.525; 0.344535; 1.46241; 0.4; -0.00569088; 0.00734383; 0.00326543; 0.019889; 1.02234
2.58096; 31.4227; 0.342609; 1.46171; 0.4; -0.00568402; 0.00734025; 0.003261; 0.0198684; 1.0224
2.58196; 31.3204; 0.340687; 1.46102; 0.4; -0.00567694; 0.00733679; 0.00325677; 0.0198478; 1.02246
2.58296; 31.2183; 0.338769; 1.46036; 0.4; -0.00566963; 0.00733344; 0.00325277; 0.0198272; 1.02252
2.58396; 31.1163; 0.336857; 1.45968; 0.4; -0.0056621; 0.00733001; 0.00324888; 0.0198067; 1.02258
2.58496; 31.0145; 0.33495; 1.45905; 0.4; -0.00565434; 0.00732682; 0.00324527; 0.0197862; 1.02263
2.58596; 30.9128; 0.333048; 1.45844; 0.4; -0.00564637; 0.00732377; 0.00324187; 0.0197657; 1.02269
2.58696; 30.8112; 0.331151; 1.45785; 0.4; -0.00563817; 0.00732075; 0.00323863; 0.0197453; 1.02274
2.58796; 30.7098; 0.329259; 1.4573; 0.4; -0.00562975; 0.007318; 0.00323567; 0.0197249; 1.0228
2.58896; 30.6085; 0.327373; 1.45674; 0.4; -0.00562111; 0.00731514; 0.00323283; 0.0197045; 1.02285
2.58996; 30.5074; 0.325492; 1.45623; 0.4; -0.00561225; 0.00731259; 0.00323025; 0.0196842; 1.0229
2.59096; 30.4065; 0.323617; 1.45573; 0.4; -0.00560318; 0.00731006; 0.00322784; 0.0196639; 1.02295
2.59196; 30.3057; 0.321747; 1.45526; 0.4; -0.00559388; 0.00730767; 0.00322565; 0.0196436; 1.023
2.59296; 30.2051; 0.319883; 1.45483; 0.4; -0.00558437; 0.00730544; 0.00322368; 0.0196234; 1.02305
2.59396; 30.1047; 0.318024; 1.45437; 0.4; -0.00557464; 0.00730316; 0.00322183; 0.0196032; 1.0231
2.59496; 30.0044; 0.316172; 1.45396; 0.4; -0.00556469; 0.00730105; 0.00322021; 0.0195831; 1.02314
2.59596; 29.9043; 0.314326; 1.45355; 0.4; -0.00555453; 0.00729899; 0.00321875; 0.019563; 1.02319
2.59696; 29.8044; 0.312485; 1.45318; 0.4; -0.00554415; 0.0072971; 0.00321752; 0.0195429; 1.02323
2.59795; 29.7047; 0.310651; 1.45283; 0.4; -0.00553356; 0.00729529; 0.00321646; 0.0195229; 1.02328
2.59895; 29.6052; 0.308822; 1.45249; 0.4; -0.00552275; 0.00729355; 0.00321557; 0.0195029; 1.02332
2.59995; 29.5059; 0.307; 1.45218; 0.4; -0.00551174; 0.00729198; 0.0032149; 0.0194829; 1.02336
2.60095; 29.4068; 0.305185; 1.45189; 0.4; -0.00550051; 0.00729049; 0.0032144; 0.019463; 1.0234
2.60195; 29.3079; 0.303375; 1.45159; 0.4; -0.00548907; 0.00728898; 0.00321403; 0.0194431; 1.02344
2.60295; 29.2092; 0.301573; 1.45136; 0.4; -0.00547741; 0.00728779; 0.00321394; 0.0194233; 1.02348
2.60395; 29.1107; 0.299777; 1.4511; 0.4; -0.00546555; 0.00728643; 0.00321392; 0.0194034; 1.02352
2.60495; 29.0124; 0.297987; 1.45087; 0.4; -0.00545348; 0.00728529; 0.00321412; 0.0193837; 1.02356
2.60595; 28.9144; 0.296205; 1.45067; 0.4; -0.00544121; 0.00728425; 0.0032145; 0.0193639; 1.02359
2.60695; 28.8165; 0.294429; 1.45049; 0.4; -0.00542872; 0.00728332; 0.00321506; 0.0193442; 1.02363
2.60795; 28.7189; 0.29266; 1.45031; 0.4; -0.00541603; 0.00728238; 0.00321574; 0.0193246; 1.02366
2.60895; 28.6216; 0.290898; 1.45017; 0.4; -0.00540313; 0.00728165; 0.00321665; 0.019305; 1.0237
2.60995; 28.5244; 0.289143; 1.45001; 0.4; -0.00539003; 0.00728082; 0.00321764; 0.0192854; 1.02373
2.61095; 28.4275; 0.287395; 1.4499; 0.4; -0.00537672; 0.00728022; 0.00321886; 0.0192659; 1.02376
2.61195; 28.3309; 0.285654; 1.44979; 0.4; -0.00536321; 0.00727963; 0.00322021; 0.0192464; 1.02379
2.61295; 28.2344; 0.28392; 1.44968; 0.4; -0.0053495; 0.00727906; 0.00322169; 0.0192269; 1.02382
2.61395; 28.1383; 0.282194; 1.4496; 0.4; -0.00533559; 0.00727863; 0.00322335; 0.0192075; 1.02385
2.61495; 28.0424; 0.280476; 1.44957; 0.4; -0.00532148; 0.00727845; 0.00322523; 0.0191881; 1.02388
2.61595; 27.9467; 0.278764; 1.44952; 0.4; -0.00530716; 0.00727817; 0.00322721; 0.0191688; 1.0239
2.61695; 27.8513; 0.277061; 1.44948; 0.4; -0.00529265; 0.00727794; 0.00322931; 0.0191495; 1.02393
2.61795; 27.7562; 0.275364; 1.44947; 0.4; -0.00527794; 0.00727785; 0.0032316; 0.0191302; 1.02395
2.61895; 27.6613; 0.273676; 1.44947; 0.4; -0.00526304; 0.00727781; 0.00323403; 0.019111; 1.02398
2.61995; 27.5667; 0.271995; 1.44947; 0.4; -0.00524793; 0.00727782; 0.00323659; 0.0190919; 1.024
2.62095; 27.4724; 0.270323; 1.44947; 0.4; -0.00523263; 0.00727778; 0.00323924; 0.0190727; 1.02403
2.62195; 27.3783; 0.268658; 1.44953; 0.4; -0.00521714; 0.00727802; 0.00324213; 0.0190536; 1.02405
2.62295; 27.2846; 0.267001; 1.4496; 0.4; -0.00520146; 0.00727834; 0.00324515; 0.0190346; 1.02407
2.62395; 27.1911; 0.265352; 1.44963; 0.4; -0.00518558; 0.00727849; 0.00324821; 0.0190156; 1.02409
2.62495; 27.0979; 0.263711; 1.44971; 0.4; -0.00516951; 0.00727883; 0.00325146; 0.0189966; 1.02411
2.62595; 27.005; 0.262078; 1.4498; 0.4; -0.00515325; 0.00727926; 0.00325486; 0.0189777; 1.02413
2.62695; 26.9124; 0.260454; 1.44988; 0.4; -0.0051368; 0.00727966; 0.00325834; 0.0189588; 1.02415
2.62795; 26.82; 0.258838; 1.44999; 0.4; -0.00512016; 0.00728014; 0.00326197; 0.0189399; 1.02416
2.62895; 26.728; 0.25723; 1.45011; 0.4; -0.00510334; 0.00728074; 0.00326574; 0.0189211; 1.02418
2.62995; 26.6363; 0.255631; 1.45026; 0.4; -0.00508632; 0.00728143; 0.00326965; 0.0189023; 1.02419
2.63095; 26.5449; 0.25404; 1.45038; 0.4; -0.00506913; 0.007282; 0.00327362; 0.0188836; 1.02421
2.63195; 26.4538; 0.252457; 1.45052; 0.4; -0.00505174; 0.0072827; 0.00327772; 0.0188649; 1.02422
2.63295; 26.3631; 0.250884; 1.45069; 0.4; -0.00503418; 0.00728352; 0.00328198; 0.0188463; 1.02424
2.63395; 26.2726; 0.249318; 1.45086; 0.4; -0.00501643; 0.00728434; 0.00328633; 0.0188277; 1.02425
2.63495; 26.1825; 0.247762; 1.45104; 0.4; -0.0049985; 0.00728519; 0.00329078; 0.0188091; 1.02426
2.63595; 26.0926; 0.246215; 1.45124; 0.4; -0.00498039; 0.00728618; 0.00329538; 0.0187906; 1.02427
2.63695; 26.0032; 0.244676; 1.45143; 0.4; -0.0049621; 0.00728709; 0.00330004; 0.0187721; 1.02428
2.63795; 25.914; 0.243146; 1.45164; 0.4; -0.00494363; 0.00728814; 0.00330484; 0.0187536; 1.02429
2.63895; 25.8252; 0.241625; 1.45185; 0.4; -0.00492499; 0.00728913; 0.00330971; 0.0187352; 1.0243
2.63995; 25.7367; 0.240113; 1.45208; 0.4; -0.00490617; 0.00729026; 0.00331472; 0.0187169; 1.02431
2.64095; 25.6486; 0.23861; 1.4523; 0.4; -0.00488717; 0.00729135; 0.00331979; 0.0186985; 1.02432
2.64195; 25.5608; 0.237116; 1.45254; 0.4; -0.004868; 0.00729249; 0.00332497; 0.0186802; 1.02432
2.64295; 25.4733; 0.235632; 1.45281; 0.4; -0.00484866; 0.00729381; 0.0033303; 0.018662; 1.02433
2.64395; 25.3862; 0.234156; 1.45304; 0.4; -0.00482914; 0.00729498; 0.00333564; 0.0186438; 1.02433
2.64495; 25.2995; 0.232691; 1.4533; 0.4; -0.00480945; 0.00729623; 0.0033411; 0.0186256; 1.02434
2.64595; 25.2131; 0.231234; 1.45357; 0.4; -0.0047896; 0.00729756; 0.00334667; 0.0186075; 1.02434
2.64695; 25.127; 0.229787; 1.45384; 0.4; -0.00476957; 0.00729886; 0.00335229; 0.0185894; 1.02435
2.64795; 25.0414; 0.228349; 1.45413; 0.4; -0.00474938; 0.00730028; 0.00335803; 0.0185714; 1.02435
2.64895; 24.9561; 0.22692; 1.45441; 0.4; -0.00472902; 0.00730167; 0.00336384; 0.0185534; 1.02435
2.64995; 24.8711; 0.225501; 1.45467; 0.4; -0.00470849; 0.00730296; 0.00336967; 0.0185354; 1.02435
2.65095; 24.7866; 0.224092; 1.45498; 0.4; -0.00468781; 0.00730446; 0.00337566; 0.0185175; 1.02435
2.65195; 24.7024; 0.222693; 1.45531; 0.4; -0.00466695; 0.0073061; 0.00338176; 0.0184996; 1.02435
2.65295; 24.6185; 0.221303; 1.4556; 0.4; -0.00464594; 0.00730751; 0.00338784; 0.0184817; 1.02435
2.65395; 24.5351; 0.219923; 1.45591; 0.4; -0.00462477; 0.00730905; 0.00339404; 0.0184639; 1.02435
2.65495; 24.452; 0.218552; 1.45623; 0.4; -0.00460343; 0.00731063; 0.00340031; 0.0184461; 1.02435
2.65595; 24.3694; 0.217192; 1.45653; 0.4; -0.00458194; 0.00731211; 0.00340661; 0.0184284; 1.02435
2.65695; 24.2871; 0.215841; 1.45687; 0.4; -0.00456029; 0.00731377; 0.00341303; 0.0184107; 1.02435
2.65795; 24.2052; 0.2145; 1.45721; 0.4; -0.00453848; 0.00731545; 0.00341952; 0.0183931; 1.02434
2.65895; 24.1237; 0.213169; 1.45752; 0.4; -0.00451652; 0.00731697; 0.003426; 0.0183754; 1.02434
2.65995; 24.0426; 0.211848; 1.45786; 0.4; -0.00449441; 0.00731865; 0.0034326; 0.0183579; 1.02434
2.66095; 23.9619; 0.210538; 1.45822; 0.4; -0.00447214; 0.0073204; 0.00343927; 0.0183403; 1.02433
2.66195; 23.8816; 0.209237; 1.45854; 0.4; -0.00444972; 0.00732199; 0.00344594; 0.0183228; 1.02433
2.66295; 23.8017; 0.207946; 1.4589; 0.4; -0.00442715; 0.00732376; 0.00345273; 0.0183054; 1.02432
2.66395; 23.7222; 0.206666; 1.45923; 0.4; -0.00440443; 0.0073254; 0.00345951; 0.0182879; 1.02431
2.66495; 23.6432; 0.205396; 1.45958; 0.4; -0.00438156; 0.00732713; 0.00346637; 0.0182706; 1.02431
2.66595; 23.5645; 0.204136; 1.45995; 0.4; -0.00435855; 0.00732895; 0.00347332; 0.0182532; 1.0243
2.66695; 23.4862; 0.202886; 1.4603; 0.4; -0.00433539; 0.00733065; 0.00348026; 0.0182359; 1.02429
2.66795; 23.4084; 0.201647; 1.46064; 0.4; -0.00431209; 0.00733234; 0.00348723; 0.0182186; 1.02428
2.66895; 23.331; 0.200418; 1.46101; 0.4; -0.00428864; 0.00733414; 0.0034943; 0.0182014; 1.02428
2.66995; 23.254; 0.1992; 1.46135; 0.4; -0.00426505; 0.00733583; 0.00350135; 0.0181842; 1.02427
2.67095; 23.1775; 0.197992; 1.4617; 0.4; -0.00424132; 0.00733754; 0.00350846; 0.018167; 1.02426
2.67195; 23.1013; 0.196794; 1.46207; 0.4; -0.00421746; 0.0073394; 0.00351565; 0.0181499; 1.02425
2.67295; 23.0256; 0.195607; 1.46245; 0.4; -0.00419345; 0.00734126; 0.00352288; 0.0181328; 1.02424
2.67395; 22.9504; 0.19443; 1.46279; 0.4; -0.00416931; 0.00734294; 0.00353008; 0.0181157; 1.02422
2.67495; 22.8755; 0.193264; 1.46314; 0.4; -0.00414503; 0.00734465; 0.00353731; 0.0180987; 1.02421
2.67595; 22.8012; 0.192109; 1.46349; 0.4; -0.00412061; 0.00734641; 0.0035446; 0.0180817; 1.0242
2.67695; 22.7272; 0.190964; 1.46386; 0.4; -0.00409607; 0.00734823; 0.00355193; 0.0180648; 1.02419
2.67795; 22.6537; 0.18983; 1.46421; 0.4; -0.00407139; 0.00734998; 0.00355927; 0.0180479; 1.02418
2.67895; 22.5806; 0.188707; 1.46458; 0.4; -0.00404658; 0.0073518; 0.00356666; 0.018031; 1.02416
2.67995; 22.508; 0.187594; 1.46494; 0.4; -0.00402164; 0.00735357; 0.00357406; 0.0180142; 1.02415
2.68095; 22.4358; 0.186493; 1.4653; 0.4; -0.00399657; 0.00735532; 0.00358147; 0.0179974; 1.02414
2.68195; 22.3641; 0.185401; 1.46564; 0.4; -0.00397138; 0.00735702; 0.00358888; 0.0179806; 1.02412
2.68295; 22.2929; 0.184321; 1.466; 0.4; -0.00394606; 0.00735881; 0.00359635; 0.0179638; 1.02411
2.68395; 22.2221; 0.183252; 1.46634; 0.4; -0.00392062; 0.00736048; 0.00360379; 0.0179471; 1.02409
2.68495; 22.1517; 0.182194; 1.46668; 0.4; -0.00389505; 0.00736214; 0.00361124; 0.0179305; 1.02408
2.68595; 22.0819; 0.181146; 1.46703; 0.4; -0.00386936; 0.0073639; 0.00361875; 0.0179138; 1.02406
2.68695; 22.0124; 0.180109; 1.46741; 0.4; -0.00384355; 0.00736578; 0.00362632; 0.0178972; 1.02405
2.68795; 21.9435; 0.179084; 1.46772; 0.4; -0.00381762; 0.00736731; 0.00363377; 0.0178807; 1.02403
2.68895; 21.875; 0.178069; 1.46808; 0.4; -0.00379158; 0.00736909; 0.00364133; 0.0178641; 1.02401
2.68995; 21.807; 0.177065; 1.46843; 0.4; -0.00376542; 0.00737077; 0.00364886; 0.0178476; 1.024
2.69095; 21.7394; 0.176073; 1.46875; 0.4; -0.00373914; 0.00737236; 0.00365636; 0.0178311; 1.02398
2.69195; 21.6724; 0.175091; 1.46908; 0.4; -0.00371274; 0.007374; 0.00366389; 0.0178147; 1.02396
2.69295; 21.6058; 0.174121; 1.46942; 0.4; -0.00368624; 0.00737567; 0.00367143; 0.0177983; 1.02394
2.69395; 21.5397; 0.173161; 1.46976; 0.4; -0.00365962; 0.00737736; 0.00367901; 0.0177819; 1.02392
2.69495; 21.474; 0.172213; 1.47009; 0.4; -0.0036329; 0.007379; 0.00368656; 0.0177656; 1.02391
2.69595; 21.4089; 0.171276; 1.47041; 0.4; -0.00360606; 0.00738057; 0.00369409; 0.0177493; 1.02389
2.69695; 21.3442; 0.17035; 1.47072; 0.4; -0.00357912; 0.00738209; 0.00370159; 0.017733; 1.02387
2.69795; 21.28; 0.169435; 1.47106; 0.4; -0.00355207; 0.00738379; 0.00370918; 0.0177168; 1.02385
2.69895; 21.2163; 0.168532; 1.47135; 0.4; -0.00352491; 0.00738522; 0.00371665; 0.0177005; 1.02383
2.69995; 21.1531; 0.167639; 1.47166; 0.4; -0.00349765; 0.00738674; 0.00372416; 0.0176844; 1.02381
2.70095; 21.0904; 0.166758; 1.47198; 0.4; -0.00347029; 0.00738832; 0.0037317; 0.0176682; 1.02379
2.70195; 21.0282; 0.165888; 1.47227; 0.4; -0.00344283; 0.00738978; 0.00373917; 0.0176521; 1.02377
2.70295; 20.9665; 0.16503; 1.47256; 0.4; -0.00341527; 0.0073912; 0.00374664; 0.017636; 1.02375
2.70395; 20.9053; 0.164182; 1.47287; 0.4; -0.00338761; 0.00739273; 0.00375414; 0.0176199; 1.02373
2.70495; 20.8445; 0.163346; 1.47316; 0.4; -0.00335986; 0.00739415; 0.00376159; 0.0176039; 1.02371
2.70595; 20.7843; 0.162522; 1.47344; 0.4; -0.003332; 0.00739555; 0.00376903; 0.0175879; 1.02369
2.70695; 20.7246; 0.161708; 1.47371; 0.4; -0.00330406; 0.00739685; 0.00377641; 0.0175719; 1.02366
2.70795; 20.6653; 0.160906; 1.47397; 0.4; -0.00327602; 0.00739817; 0.00378379; 0.017556; 1.02364
2.70895; 20.6066; 0.160116; 1.47426; 0.4; -0.00324789; 0.0073996; 0.00379121; 0.01754; 1.02362
2.70995; 20.5484; 0.159336; 1.47453; 0.4; -0.00321966; 0.00740094; 0.00379858; 0.0175242; 1.0236
2.71095; 20.4907; 0.158568; 1.47477; 0.4; -0.00319135; 0.00740209; 0.00380585; 0.0175083; 1.02358
2.71195; 20.4335; 0.157812; 1.47505; 0.4; -0.00316295; 0.00740348; 0.00381322; 0.0174925; 1.02355
2.71295; 20.3769; 0.157067; 1.47529; 0.4; -0.00313447; 0.00740469; 0.0038205; 0.0174767; 1.02353
2.71395; 20.3207; 0.156333; 1.47553; 0.4; -0.0031059; 0.00740582; 0.00382773; 0.0174609; 1.02351
2.71495; 20.265; 0.155611; 1.47579; 0.4; -0.00307725; 0.00740711; 0.00383501; 0.0174451; 1.02349
2.71595; 20.2099; 0.1549; 1.47601; 0.4; -0.00304851; 0.00740824; 0.0038422; 0.0174294; 1.02346
2.71695; 20.1553; 0.1542; 1.47625; 0.4; -0.00301969; 0.00740941; 0.00384939; 0.0174137; 1.02344
2.71795; 20.1012; 0.153512; 1.47648; 0.4; -0.0029908; 0.00741053; 0.00385655; 0.017398; 1.02342
2.71895; 20.0476; 0.152836; 1.47668; 0.4; -0.00296182; 0.00741149; 0.00386362; 0.0173824; 1.02339
2.71995; 19.9946; 0.152171; 1.47689; 0.4; -0.00293277; 0.00741254; 0.0038707; 0.0173668; 1.02337
2.72095; 19.942; 0.151517; 1.47709; 0.4; -0.00290364; 0.00741354; 0.00387774; 0.0173512; 1.02335
2.72195; 19.89; 0.150875; 1.47729; 0.4; -0.00287444; 0.00741451; 0.00388475; 0.0173356; 1.02332
2.72295; 19.8386; 0.150245; 1.47748; 0.4; -0.00284517; 0.00741545; 0.00389172; 0.0173201; 1.0233
2.72395; 19.7876; 0.149625; 1.47767; 0.4; -0.00281582; 0.00741638; 0.00389866; 0.0173046; 1.02327
2.72495; 19.7372; 0.149018; 1.47788; 0.4; -0.0027864; 0.0074174; 0.00390562; 0.0172891; 1.02325
2.72595; 19.6873; 0.148421; 1.47803; 0.4; -0.00275692; 0.00741817; 0.00391245; 0.0172736; 1.02323
2.72695; 19.6379; 0.147837; 1.47822; 0.4; -0.00272736; 0.00741906; 0.0039193; 0.0172582; 1.0232
2.72795; 19.5891; 0.147264; 1.47837; 0.4; -0.00269774; 0.00741982; 0.00392608; 0.0172427; 1.02318
