Time(s), gENROE.delta, gENROE.PELEC, eSAC1A.EFD, gENROE.PMECH, gENROE.SPEED, GEN1.V, LOAD.V, GEN2.V, FAULT.V
6.65082, 38.5719, 0.405426, 1.35861, 0.4, -0.000277307, 0.977674, 0.978636, 0.991112, 0.984864
6.65582, 38.5468, 0.404972, 1.3583, 0.4, -0.00028028, 0.977703, 0.978657, 0.991125, 0.984881
6.66082, 38.5214, 0.404517, 1.35799, 0.4, -0.000282986, 0.977732, 0.978677, 0.991138, 0.984898
6.66582, 38.4958, 0.40406, 1.35769, 0.4, -0.000285425, 0.977761, 0.978698, 0.991151, 0.984914
6.67082, 38.47, 0.403603, 1.35739, 0.4, -0.000287596, 0.977789, 0.978718, 0.991164, 0.984931
6.67582, 38.444, 0.403145, 1.35709, 0.4, -0.000289499, 0.977817, 0.978738, 0.991177, 0.984947
6.68082, 38.4179, 0.402687, 1.3568, 0.4, -0.000291134, 0.977845, 0.978758, 0.99119, 0.984963
6.68582, 38.3916, 0.40223, 1.35652, 0.4, -0.000292502, 0.977873, 0.978778, 0.991202, 0.984979
6.69082, 38.3652, 0.401774, 1.35624, 0.4, -0.000293603, 0.9779, 0.978798, 0.991214, 0.984995
6.69582, 38.3388, 0.401319, 1.35596, 0.4, -0.000294437, 0.977927, 0.978817, 0.991227, 0.985011
6.70082, 38.3122, 0.400866, 1.3557, 0.4, -0.000295006, 0.977953, 0.978836, 0.991239, 0.985026
6.70582, 38.2857, 0.400416, 1.35543, 0.4, -0.000295311, 0.977979, 0.978855, 0.99125, 0.985041
6.71082, 38.2591, 0.399968, 1.35518, 0.4, -0.000295353, 0.978005, 0.978873, 0.991262, 0.985056
6.71582, 38.2325, 0.399523, 1.35493, 0.4, -0.000295134, 0.97803, 0.978891, 0.991273, 0.985071
6.72082, 38.2059, 0.399081, 1.35469, 0.4, -0.000294656, 0.978055, 0.978909, 0.991285, 0.985086
6.72582, 38.1794, 0.398643, 1.35446, 0.4, -0.000293921, 0.978079, 0.978927, 0.991296, 0.9851
6.73082, 38.153, 0.39821, 1.35423, 0.4, -0.000292933, 0.978103, 0.978945, 0.991307, 0.985114
6.73582, 38.1267, 0.397781, 1.35401, 0.4, -0.000291692, 0.978127, 0.978962, 0.991317, 0.985128
6.74082, 38.1005, 0.397357, 1.3538, 0.4, -0.000290202, 0.97815, 0.978978, 0.991328, 0.985141
6.74582, 38.0744, 0.396938, 1.3536, 0.4, -0.000288467, 0.978173, 0.978995, 0.991338, 0.985154
6.75082, 38.0486, 0.396526, 1.35341, 0.4, -0.000286489, 0.978195, 0.979011, 0.991348, 0.985167
6.75582, 38.0229, 0.396119, 1.35323, 0.4, -0.000284273, 0.978216, 0.979027, 0.991358, 0.98518
6.76082, 37.9974, 0.395718, 1.35305, 0.4, -0.000281821, 0.978238, 0.979042, 0.991368, 0.985192
6.76582, 37.9721, 0.395325, 1.35289, 0.4, -0.000279137, 0.978258, 0.979057, 0.991377, 0.985205
6.77082, 37.9471, 0.394939, 1.35273, 0.4, -0.000276227, 0.978279, 0.979072, 0.991386, 0.985216
6.77582, 37.9224, 0.39456, 1.35258, 0.4, -0.000273093, 0.978298, 0.979086, 0.991395, 0.985228
6.78082, 37.898, 0.394188, 1.35244, 0.4, -0.000269741, 0.978318, 0.9791, 0.991404, 0.985239
6.78582, 37.8738, 0.393825, 1.35232, 0.4, -0.000266175, 0.978337, 0.979114, 0.991412, 0.98525
6.79082, 37.85, 0.39347, 1.3522, 0.4, -0.0002624, 0.978355, 0.979127, 0.991421, 0.985261
6.79582, 37.8266, 0.393123, 1.35209, 0.4, -0.000258421, 0.978373, 0.97914, 0.991429, 0.985271
6.80082, 37.8035, 0.392786, 1.35199, 0.4, -0.000254244, 0.97839, 0.979153, 0.991436, 0.985282
6.80582, 37.7808, 0.392458, 1.35191, 0.4, -0.000249872, 0.978407, 0.979165, 0.991444, 0.985291
6.81082, 37.7585, 0.392139, 1.35183, 0.4, -0.000245313, 0.978423, 0.979177, 0.991451, 0.985301
6.81582, 37.7366, 0.391829, 1.35176, 0.4, -0.000240571, 0.978439, 0.979188, 0.991459, 0.98531
6.82082, 37.7152, 0.39153, 1.3517, 0.4, -0.000235652, 0.978454, 0.979199, 0.991465, 0.985319
6.82582, 37.6942, 0.39124, 1.35166, 0.4, -0.000230563, 0.978469, 0.97921, 0.991472, 0.985328
6.83082, 37.6737, 0.390961, 1.35162, 0.4, -0.000225308, 0.978483, 0.979221, 0.991479, 0.985336
6.83582, 37.6537, 0.390692, 1.35159, 0.4, -0.000219895, 0.978497, 0.979231, 0.991485, 0.985344
6.84082, 37.6341, 0.390434, 1.35158, 0.4, -0.000214328, 0.97851, 0.97924, 0.991491, 0.985352
6.84582, 37.6151, 0.390187, 1.35157, 0.4, -0.000208616, 0.978523, 0.979249, 0.991496, 0.985359
6.85082, 37.5966, 0.38995, 1.35157, 0.4, -0.000202763, 0.978536, 0.979258, 0.991502, 0.985366
6.85582, 37.5786, 0.389725, 1.35158, 0.4, -0.000196778, 0.978548, 0.979267, 0.991507, 0.985373
6.86082, 37.5611, 0.389511, 1.35161, 0.4, -0.000190665, 0.978559, 0.979275, 0.991512, 0.98538
6.86582, 37.5442, 0.389309, 1.35164, 0.4, -0.000184432, 0.97857, 0.979283, 0.991517, 0.985386
6.87082, 37.5279, 0.38912, 1.35168, 0.4, -0.000178085, 0.978583, 0.979295, 0.991525, 0.985396
6.87582, 37.5122, 0.38894, 1.35173, 0.4, -0.000171634, 0.978593, 0.979302, 0.991529, 0.985402
6.88082, 37.497, 0.388772, 1.35179, 0.4, -0.000165082, 0.978602, 0.979309, 0.991534, 0.985407
6.88582, 37.4825, 0.388616, 1.35185, 0.4, -0.000158437, 0.978612, 0.979315, 0.991537, 0.985412
6.89082, 37.4685, 0.388472, 1.35193, 0.4, -0.000151706, 0.97862, 0.979321, 0.991541, 0.985417
6.89582, 37.4552, 0.38834, 1.35201, 0.4, -0.000144895, 0.978628, 0.979326, 0.991544, 0.985421
6.90082, 37.4424, 0.38822, 1.3521, 0.4, -0.000138013, 0.978636, 0.979332, 0.991548, 0.985425
6.90582, 37.4303, 0.388111, 1.3522, 0.4, -0.000131065, 0.978643, 0.979337, 0.991551, 0.985429
6.91082, 37.4188, 0.388015, 1.35231, 0.4, -0.000124059, 0.97865, 0.979341, 0.991553, 0.985433
6.91582, 37.408, 0.387931, 1.35242, 0.4, -0.000117002, 0.978657, 0.979345, 0.991556, 0.985436
6.92083, 37.3978, 0.387858, 1.35255, 0.4, -0.000109901, 0.978663, 0.979349, 0.991558, 0.985439
6.92583, 37.3882, 0.387798, 1.35268, 0.4, -0.000102763, 0.978668, 0.979353, 0.991561, 0.985442
6.93083, 37.3793, 0.38775, 1.35283, 0.4, -9.55948e-05, 0.978674, 0.979356, 0.991563, 0.985445
6.93583, 37.371, 0.387713, 1.35298, 0.4, -8.84037e-05, 0.978678, 0.979359, 0.991565, 0.985447
6.94083, 37.3634, 0.387689, 1.35314, 0.4, -8.11963e-05, 0.978683, 0.979361, 0.991566, 0.985449
6.94583, 37.3564, 0.387676, 1.35331, 0.4, -7.39799e-05, 0.978687, 0.979364, 0.991568, 0.985451
6.95083, 37.35, 0.387675, 1.35349, 0.4, -6.67613e-05, 0.978691, 0.979366, 0.991569, 0.985453
6.95583, 37.3444, 0.387686, 1.35367, 0.4, -5.95472e-05, 0.978695, 0.979368, 0.991571, 0.985455
6.96083, 37.3393, 0.387708, 1.35386, 0.4, -5.23444e-05, 0.978698, 0.979369, 0.991572, 0.985456
6.96583, 37.3349, 0.387742, 1.35406, 0.4, -4.51598e-05, 0.978701, 0.97937, 0.991573, 0.985457
6.97083, 37.3312, 0.387788, 1.35427, 0.4, -3.80001e-05, 0.978703, 0.979371, 0.991573, 0.985458
6.97583, 37.3281, 0.387844, 1.35448, 0.4, -3.08718e-05, 0.978705, 0.979372, 0.991574, 0.985459
6.98083, 37.3256, 0.387912, 1.3547, 0.4, -2.37815e-05, 0.978707, 0.979373, 0.991574, 0.985459
6.98583, 37.3238, 0.38799, 1.35492, 0.4, -1.67355e-05, 0.978709, 0.979373, 0.991575, 0.98546
6.99083, 37.3226, 0.38808, 1.35515, 0.4, -9.74025e-06, 0.978711, 0.979373, 0.991575, 0.98546
6.99583, 37.3221, 0.38818, 1.35538, 0.4, -2.80202e-06, 0.978712, 0.979373, 0.991575, 0.98546
7.00083, 37.3221, 0.38829, 1.35562, 0.4, 4.073e-06, 0.978713, 0.979373, 0.991575, 0.98546
7.00583, 37.3228, 0.388411, 1.35587, 0.4, 1.08788e-05, 0.978714, 0.979372, 0.991575, 0.985459
7.01083, 37.3241, 0.388542, 1.35612, 0.4, 1.76093e-05, 0.978714, 0.979372, 0.991575, 0.985459
7.01583, 37.326, 0.388683, 1.35637, 0.4, 2.42587e-05, 0.978714, 0.979371, 0.991574, 0.985458
7.02083, 37.3285, 0.388834, 1.35663, 0.4, 3.08213e-05, 0.978715, 0.97937, 0.991574, 0.985458
7.02583, 37.3315, 0.388994, 1.35689, 0.4, 3.72914e-05, 0.978715, 0.979369, 0.991574, 0.985457
7.03083, 37.3352, 0.389164, 1.35716, 0.4, 4.36636e-05, 0.978715, 0.979367, 0.991573, 0.985456
7.03583, 37.3394, 0.389343, 1.35742, 0.4, 4.99326e-05, 0.978714, 0.979366, 0.991572, 0.985455
7.04083, 37.3442, 0.389531, 1.35769, 0.4, 5.6093e-05, 0.978714, 0.979364, 0.991571, 0.985454
7.04583, 37.3495, 0.389727, 1.35797, 0.4, 6.21396e-05, 0.978713, 0.979362, 0.991571, 0.985452
7.05083, 37.3554, 0.389933, 1.35824, 0.4, 6.80678e-05, 0.978715, 0.979365, 0.991573, 0.985455
7.05583, 37.3617, 0.390146, 1.35852, 0.4, 7.38709e-05, 0.978714, 0.979364, 0.991572, 0.985454
7.06083, 37.3687, 0.390367, 1.3588, 0.4, 7.95466e-05, 0.978714, 0.979362, 0.991572, 0.985453
7.06583, 37.3761, 0.390595, 1.35908, 0.4, 8.50899e-05, 0.978713, 0.97936, 0.991571, 0.985452
7.07083, 37.384, 0.390831, 1.35936, 0.4, 9.04962e-05, 0.978712, 0.979358, 0.99157, 0.98545
7.07583, 37.3924, 0.391073, 1.35964, 0.4, 9.57618e-05, 0.978711, 0.979356, 0.991569, 0.985449
7.08083, 37.4012, 0.391323, 1.35992, 0.4, 0.000100882, 0.97871, 0.979353, 0.991568, 0.985447
7.08583, 37.4105, 0.391578, 1.3602, 0.4, 0.000105854, 0.978709, 0.979351, 0.991567, 0.985445
7.09083, 37.4203, 0.391841, 1.36048, 0.4, 0.000110673, 0.978708, 0.979349, 0.991565, 0.985444
7.09583, 37.4305, 0.392108, 1.36076, 0.4, 0.000115336, 0.978707, 0.979346, 0.991564, 0.985442
7.10083, 37.4411, 0.392382, 1.36103, 0.4, 0.00011984, 0.978705, 0.979344, 0.991563, 0.98544
7.10583, 37.452, 0.392661, 1.36131, 0.4, 0.000124181, 0.978704, 0.979341, 0.991562, 0.985438
7.11083, 37.4634, 0.392945, 1.36159, 0.4, 0.000128357, 0.978703, 0.979339, 0.99156, 0.985436
7.11583, 37.4752, 0.393234, 1.36187, 0.4, 0.000132364, 0.978702, 0.979336, 0.991559, 0.985434
7.12083, 37.4873, 0.393527, 1.36215, 0.4, 0.000136201, 0.978701, 0.979333, 0.991558, 0.985433
7.12583, 37.4997, 0.393824, 1.36243, 0.4, 0.000139864, 0.9787, 0.979331, 0.991557, 0.985431
7.13083, 37.5124, 0.394125, 1.36271, 0.4, 0.000143352, 0.978698, 0.979328, 0.991555, 0.985429
7.13583, 37.5255, 0.394429, 1.36299, 0.4, 0.000146662, 0.978697, 0.979325, 0.991554, 0.985427
7.14083, 37.5388, 0.394737, 1.36327, 0.4, 0.000149792, 0.978696, 0.979322, 0.991553, 0.985425
7.14583, 37.5525, 0.395047, 1.36354, 0.4, 0.000152741, 0.978696, 0.97932, 0.991552, 0.985423
7.15083, 37.5663, 0.39536, 1.36381, 0.4, 0.000155507, 0.978695, 0.979317, 0.99155, 0.985421
7.15583, 37.5805, 0.395676, 1.36409, 0.4, 0.000158089, 0.978694, 0.979315, 0.991549, 0.985419
7.16083, 37.5948, 0.395993, 1.36435, 0.4, 0.000160486, 0.978693, 0.979312, 0.991548, 0.985418
7.16583, 37.6094, 0.396311, 1.36462, 0.4, 0.000162696, 0.978693, 0.979309, 0.991547, 0.985416
7.17083, 37.6241, 0.396631, 1.36489, 0.4, 0.00016472, 0.978692, 0.979307, 0.991546, 0.985414
7.17583, 37.639, 0.396953, 1.36515, 0.4, 0.000166555, 0.978692, 0.979305, 0.991545, 0.985412
7.18083, 37.6541, 0.397274, 1.36541, 0.4, 0.000168202, 0.978692, 0.979302, 0.991544, 0.985411
7.18583, 37.6693, 0.397596, 1.36567, 0.4, 0.000169661, 0.978692, 0.9793, 0.991543, 0.985409
7.19083, 37.6846, 0.397918, 1.36592, 0.4, 0.000170931, 0.978692, 0.979298, 0.991542, 0.985408
7.19583, 37.7001, 0.39824, 1.36617, 0.4, 0.000172013, 0.978692, 0.979296, 0.991541, 0.985406
7.20083, 37.7156, 0.398562, 1.36642, 0.4, 0.000172907, 0.978693, 0.979294, 0.99154, 0.985405
7.20583, 37.7312, 0.398882, 1.36667, 0.4, 0.000173612, 0.978694, 0.979292, 0.991539, 0.985404
7.21083, 37.7469, 0.399202, 1.36692, 0.4, 0.000174131, 0.978695, 0.97929, 0.991539, 0.985403
7.21583, 37.7626, 0.399519, 1.36716, 0.4, 0.000174464, 0.978696, 0.979289, 0.991538, 0.985402
7.22083, 37.7783, 0.399836, 1.3674, 0.4, 0.000174611, 0.978697, 0.979287, 0.991538, 0.985401
7.22583, 37.794, 0.40015, 1.36764, 0.4, 0.000174573, 0.978698, 0.979286, 0.991537, 0.9854
7.23083, 37.8097, 0.400462, 1.36787, 0.4, 0.000174353, 0.9787, 0.979285, 0.991537, 0.985399
7.23583, 37.8254, 0.400771, 1.3681, 0.4, 0.000173952, 0.978702, 0.979283, 0.991536, 0.985399
7.24083, 37.841, 0.401078, 1.36832, 0.4, 0.00017337, 0.978704, 0.979283, 0.991536, 0.985398
7.24583, 37.8566, 0.401381, 1.36854, 0.4, 0.000172611, 0.978707, 0.979282, 0.991536, 0.985398
7.25083, 37.8721, 0.401681, 1.36876, 0.4, 0.000171675, 0.978709, 0.979281, 0.991536, 0.985398
7.25583, 37.8875, 0.401978, 1.36897, 0.4, 0.000170565, 0.978712, 0.979281, 0.991537, 0.985398
7.26083, 37.9028, 0.40227, 1.36917, 0.4, 0.000169284, 0.978715, 0.979281, 0.991537, 0.985398
7.26583, 37.918, 0.402559, 1.36937, 0.4, 0.000167833, 0.978719, 0.979281, 0.991537, 0.985398
7.27083, 37.933, 0.402843, 1.36956, 0.4, 0.000166215, 0.978723, 0.979281, 0.991538, 0.985399
7.27583, 37.9479, 0.403122, 1.36975, 0.4, 0.000164433, 0.978727, 0.979281, 0.991539, 0.985399
7.28083, 37.9626, 0.403397, 1.36994, 0.4, 0.000162489, 0.978731, 0.979282, 0.991539, 0.9854
7.28583, 37.9772, 0.403666, 1.37011, 0.4, 0.000160388, 0.978736, 0.979282, 0.99154, 0.985401
7.29083, 37.9915, 0.40393, 1.37029, 0.4, 0.00015813, 0.97874, 0.979283, 0.991541, 0.985402
7.29583, 38.0056, 0.404189, 1.37045, 0.4, 0.000155721, 0.978746, 0.979285, 0.991542, 0.985403
7.30083, 38.0196, 0.404442, 1.37061, 0.4, 0.000153162, 0.978751, 0.979286, 0.991544, 0.985405
7.30583, 38.0332, 0.404689, 1.37077, 0.4, 0.000150458, 0.978757, 0.979288, 0.991545, 0.985406
7.31083, 38.0466, 0.40493, 1.37092, 0.4, 0.000147612, 0.978763, 0.97929, 0.991547, 0.985408
7.31583, 38.0598, 0.405165, 1.37106, 0.4, 0.000144627, 0.97877, 0.979292, 0.991549, 0.98541
7.32083, 38.0727, 0.405393, 1.3712, 0.4, 0.000141508, 0.978776, 0.979294, 0.99155, 0.985412
7.32583, 38.0853, 0.405615, 1.37133, 0.4, 0.000138258, 0.978783, 0.979297, 0.991552, 0.985414
7.33083, 38.0976, 0.40583, 1.37146, 0.4, 0.000134882, 0.978791, 0.979299, 0.991555, 0.985417
7.33583, 38.1096, 0.406038, 1.37158, 0.4, 0.000131383, 0.978798, 0.979302, 0.991557, 0.98542
7.34083, 38.1212, 0.406237, 1.37169, 0.4, 0.000127765, 0.978804, 0.979301, 0.991556, 0.985418
7.34583, 38.1326, 0.40643, 1.3718, 0.4, 0.000124035, 0.978812, 0.979304, 0.991559, 0.985422
7.35083, 38.1436, 0.406617, 1.3719, 0.4, 0.000120194, 0.978821, 0.979308, 0.991561, 0.985425
7.35583, 38.1542, 0.406796, 1.372, 0.4, 0.000116247, 0.97883, 0.979312, 0.991565, 0.985429
7.36084, 38.1645, 0.406967, 1.37209, 0.4, 0.000112198, 0.978839, 0.979317, 0.991568, 0.985432
7.36584, 38.1744, 0.40713, 1.37218, 0.4, 0.000108053, 0.978849, 0.979321, 0.991571, 0.985437
7.37084, 38.1839, 0.407286, 1.37226, 0.4, 0.000103816, 0.978859, 0.979326, 0.991575, 0.985441
7.37584, 38.1931, 0.407434, 1.37234, 0.4, 9.94906e-05, 0.978869, 0.979332, 0.991578, 0.985445
7.38084, 38.2019, 0.407574, 1.37241, 0.4, 9.50826e-05, 0.97888, 0.979337, 0.991582, 0.98545
7.38584, 38.2102, 0.407705, 1.37248, 0.4, 9.05962e-05, 0.978891, 0.979343, 0.991586, 0.985455
7.39084, 38.2182, 0.407829, 1.37253, 0.4, 8.60363e-05, 0.978903, 0.979349, 0.99159, 0.98546
7.39584, 38.2257, 0.407945, 1.37259, 0.4, 8.14075e-05, 0.978914, 0.979355, 0.991595, 0.985465
7.40084, 38.2328, 0.408052, 1.37263, 0.4, 7.67148e-05, 0.978926, 0.979362, 0.991599, 0.985471
7.40584, 38.2395, 0.40815, 1.37267, 0.4, 7.19631e-05, 0.978939, 0.979368, 0.991604, 0.985477
7.41084, 38.2458, 0.408241, 1.3727, 0.4, 6.71574e-05, 0.978952, 0.979375, 0.991609, 0.985483
7.41584, 38.2516, 0.408323, 1.37272, 0.4, 6.23023e-05, 0.978965, 0.979383, 0.991614, 0.985489
7.42084, 38.257, 0.408397, 1.37274, 0.4, 5.74028e-05, 0.978978, 0.97939, 0.991619, 0.985495
7.42584, 38.2619, 0.408462, 1.37274, 0.4, 5.24639e-05, 0.978992, 0.979398, 0.991624, 0.985502
7.43084, 38.2664, 0.408519, 1.37275, 0.4, 4.74905e-05, 0.979005, 0.979406, 0.991629, 0.985508
7.43584, 38.2705, 0.408568, 1.37274, 0.4, 4.24874e-05, 0.97902, 0.979414, 0.991635, 0.985515
7.44084, 38.2741, 0.408608, 1.37273, 0.4, 3.74594e-05, 0.979034, 0.979423, 0.991641, 0.985523
7.44584, 38.2772, 0.408639, 1.37271, 0.4, 3.24118e-05, 0.979049, 0.979432, 0.991647, 0.98553
7.45084, 38.2799, 0.408663, 1.37268, 0.4, 2.73493e-05, 0.979064, 0.979441, 0.991653, 0.985537
7.45584, 38.2822, 0.408678, 1.37265, 0.4, 2.22767e-05, 0.97908, 0.97945, 0.991659, 0.985545
7.46084, 38.2839, 0.408685, 1.37262, 0.4, 1.71989e-05, 0.979095, 0.979459, 0.991665, 0.985553
7.46584, 38.2853, 0.408683, 1.37257, 0.4, 1.21208e-05, 0.979111, 0.979469, 0.991672, 0.985561
7.47084, 38.2861, 0.408673, 1.37252, 0.4, 7.04709e-06, 0.979128, 0.979479, 0.991678, 0.985569
7.47584, 38.2865, 0.408656, 1.37247, 0.4, 1.98258e-06, 0.979144, 0.979489, 0.991685, 0.985578
7.48084, 38.2865, 0.40863, 1.37241, 0.4, -3.06794e-06, 0.979161, 0.979499, 0.991692, 0.985586
7.48584, 38.286, 0.408596, 1.37234, 0.4, -8.09982e-06, 0.979178, 0.97951, 0.991699, 0.985595
7.49084, 38.285, 0.408554, 1.37227, 0.4, -1.31086e-05, 0.979195, 0.979521, 0.991706, 0.985604
7.49584, 38.2836, 0.408505, 1.3722, 0.4, -1.80896e-05, 0.979212, 0.979532, 0.991713, 0.985613
7.50084, 38.2818, 0.408448, 1.37212, 0.4, -2.30382e-05, 0.97923, 0.979543, 0.99172, 0.985622
7.50584, 38.2795, 0.408383, 1.37204, 0.4, -2.79501e-05, 0.979247, 0.979554, 0.991728, 0.985631
7.51084, 38.2767, 0.408311, 1.37195, 0.4, -3.28208e-05, 0.979266, 0.979565, 0.991735, 0.985641
7.51584, 38.2736, 0.408232, 1.37185, 0.4, -3.7646e-05, 0.979284, 0.979577, 0.991743, 0.98565
7.52084, 38.27, 0.408145, 1.37176, 0.4, -4.24216e-05, 0.979302, 0.979589, 0.991751, 0.98566
7.52584, 38.2659, 0.408051, 1.37165, 0.4, -4.71432e-05, 0.979321, 0.979601, 0.991758, 0.98567
7.53084, 38.2615, 0.40795, 1.37155, 0.4, -5.18069e-05, 0.979339, 0.979613, 0.991766, 0.98568
7.53584, 38.2566, 0.407843, 1.37144, 0.4, -5.64086e-05, 0.979358, 0.979625, 0.991774, 0.98569
7.54084, 38.2513, 0.407728, 1.37132, 0.4, -6.09443e-05, 0.979377, 0.979637, 0.991782, 0.9857
7.54584, 38.2456, 0.407607, 1.37121, 0.4, -6.54102e-05, 0.979396, 0.97965, 0.99179, 0.98571
7.55084, 38.2395, 0.40748, 1.37108, 0.4, -6.98026e-05, 0.979416, 0.979662, 0.991799, 0.985721
7.55584, 38.233, 0.407347, 1.37096, 0.4, -7.41177e-05, 0.979435, 0.979675, 0.991807, 0.985731
7.56084, 38.2262, 0.407207, 1.37083, 0.4, -7.83521e-05, 0.979454, 0.979688, 0.991815, 0.985742
7.56584, 38.2189, 0.407062, 1.3707, 0.4, -8.25023e-05, 0.979474, 0.979701, 0.991824, 0.985752
7.57084, 38.2113, 0.406911, 1.37057, 0.4, -8.65649e-05, 0.979494, 0.979714, 0.991832, 0.985763
7.57584, 38.2034, 0.406754, 1.37043, 0.4, -9.05367e-05, 0.979513, 0.979727, 0.99184, 0.985774
7.58084, 38.195, 0.406592, 1.37029, 0.4, -9.44146e-05, 0.979533, 0.97974, 0.991849, 0.985784
7.58584, 38.1864, 0.406425, 1.37015, 0.4, -9.81955e-05, 0.979553, 0.979753, 0.991858, 0.985795
7.59084, 38.1773, 0.406253, 1.37001, 0.4, -0.000101877, 0.979573, 0.979766, 0.991866, 0.985806
7.59584, 38.168, 0.406076, 1.36987, 0.4, -0.000105455, 0.979593, 0.979779, 0.991875, 0.985817
7.60084, 38.1584, 0.405895, 1.36972, 0.4, -0.000108927, 0.979613, 0.979793, 0.991883, 0.985828
7.60584, 38.1484, 0.40571, 1.36957, 0.4, -0.000112292, 0.979633, 0.979806, 0.991892, 0.985839
7.61084, 38.1381, 0.405518, 1.36942, 0.4, -0.000115546, 0.97965, 0.979815, 0.991897, 0.985846
7.61584, 38.1276, 0.405324, 1.36927, 0.4, -0.000118686, 0.97967, 0.979828, 0.991906, 0.985857
7.62084, 38.1168, 0.405126, 1.36913, 0.4, -0.000121711, 0.97969, 0.979841, 0.991914, 0.985868
7.62584, 38.1057, 0.404925, 1.36898, 0.4, -0.000124619, 0.97971, 0.979854, 0.991923, 0.985879
7.63084, 38.0943, 0.404721, 1.36883, 0.4, -0.000127407, 0.979729, 0.979868, 0.991932, 0.985889
7.63584, 38.0827, 0.404514, 1.36868, 0.4, -0.000130075, 0.979749, 0.979881, 0.99194, 0.9859
7.64084, 38.0709, 0.404303, 1.36854, 0.4, -0.00013262, 0.979769, 0.979894, 0.991949, 0.985911
7.64584, 38.0589, 0.40409, 1.3684, 0.4, -0.000135041, 0.979788, 0.979908, 0.991957, 0.985922
7.65084, 38.0466, 0.403875, 1.36826, 0.4, -0.000137336, 0.979808, 0.979921, 0.991966, 0.985933
7.65584, 38.0341, 0.403657, 1.36811, 0.4, -0.000139504, 0.979828, 0.979934, 0.991974, 0.985944
7.66084, 38.0215, 0.403438, 1.36798, 0.4, -0.000141544, 0.979847, 0.979947, 0.991983, 0.985955
7.66584, 38.0087, 0.403217, 1.36784, 0.4, -0.000143455, 0.979866, 0.979961, 0.991991, 0.985965
7.67084, 37.9957, 0.402994, 1.3677, 0.4, -0.000145236, 0.979886, 0.979974, 0.992, 0.985976
7.67584, 37.9825, 0.402769, 1.36756, 0.4, -0.000146885, 0.979905, 0.979987, 0.992008, 0.985987
7.68084, 37.9692, 0.402544, 1.36742, 0.4, -0.000148403, 0.979924, 0.98, 0.992016, 0.985997
7.68584, 37.9558, 0.402318, 1.36729, 0.4, -0.000149788, 0.979943, 0.980013, 0.992025, 0.986008
7.69084, 37.9422, 0.402091, 1.36715, 0.4, -0.000151041, 0.979962, 0.980026, 0.992033, 0.986018
7.69584, 37.9286, 0.401864, 1.36702, 0.4, -0.00015216, 0.979981, 0.980039, 0.992041, 0.986029
7.70084, 37.9149, 0.401636, 1.36689, 0.4, -0.000153147, 0.979999, 0.980051, 0.992049, 0.986039
7.70584, 37.901, 0.401408, 1.36676, 0.4, -0.000154, 0.980018, 0.980064, 0.992057, 0.98605
7.71084, 37.8871, 0.401181, 1.36663, 0.4, -0.00015472, 0.980036, 0.980077, 0.992065, 0.98606
7.71584, 37.8732, 0.400954, 1.3665, 0.4, -0.000155307, 0.980054, 0.980089, 0.992073, 0.98607
7.72084, 37.8592, 0.400728, 1.36638, 0.4, -0.000155762, 0.980072, 0.980101, 0.992081, 0.98608
7.72584, 37.8451, 0.400502, 1.36626, 0.4, -0.000156084, 0.98009, 0.980114, 0.992089, 0.98609
7.73084, 37.8311, 0.400278, 1.36614, 0.4, -0.000156275, 0.980107, 0.980126, 0.992097, 0.9861
7.73584, 37.817, 0.400055, 1.36602, 0.4, -0.000156336, 0.980125, 0.980138, 0.992104, 0.98611
7.74084, 37.8029, 0.399833, 1.36591, 0.4, -0.000156266, 0.980142, 0.980149, 0.992112, 0.986119
7.74584, 37.7889, 0.399613, 1.3658, 0.4, -0.000156067, 0.980159, 0.980161, 0.992119, 0.986129
7.75084, 37.7748, 0.399394, 1.3657, 0.4, -0.00015574, 0.980176, 0.980173, 0.992127, 0.986138
7.75584, 37.7608, 0.399178, 1.3656, 0.4, -0.000155286, 0.980193, 0.980184, 0.992134, 0.986148
7.76084, 37.7469, 0.398964, 1.3655, 0.4, -0.000154707, 0.980209, 0.980196, 0.992141, 0.986157
7.76584, 37.733, 0.398753, 1.36541, 0.4, -0.000154003, 0.980226, 0.980207, 0.992148, 0.986166
7.77084, 37.7192, 0.398544, 1.36532, 0.4, -0.000153177, 0.980241, 0.980218, 0.992155, 0.986175
7.77584, 37.7054, 0.398338, 1.36523, 0.4, -0.000152229, 0.980257, 0.980229, 0.992162, 0.986184
7.78084, 37.6917, 0.398134, 1.36515, 0.4, -0.000151163, 0.980273, 0.980239, 0.992169, 0.986192
7.78584, 37.6782, 0.397934, 1.36507, 0.4, -0.000149978, 0.980288, 0.98025, 0.992176, 0.986201
7.79084, 37.6647, 0.397738, 1.36499, 0.4, -0.000148678, 0.980303, 0.98026, 0.992182, 0.986209
7.79585, 37.6514, 0.397544, 1.36492, 0.4, -0.000147265, 0.980318, 0.980271, 0.992189, 0.986218
7.80085, 37.6382, 0.397357, 1.36486, 0.4, -0.00014574, 0.980335, 0.980286, 0.992198, 0.98623
7.80585, 37.6252, 0.397171, 1.36479, 0.4, -0.000144107, 0.98035, 0.980296, 0.992205, 0.986238
7.81085, 37.6123, 0.396989, 1.36473, 0.4, -0.000142367, 0.980364, 0.980305, 0.992211, 0.986246
