Time(s) " generator.delta" " generator.PELEC" " eSAC2A.EFD" " generator.PMECH" " generator.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
3.04292 " 28.0301" " 0.343913" " 1.5416" " 0.4" " 0.00307894" " 1.00572" " 0.995664" " 1.00232" " 0.99896"
3.04392 " 28.0856" " 0.345041" " 1.54122" " 0.4" " 0.00308528" " 1.0057" " 0.995652" " 1.00231" " 0.998953"
3.04492 " 28.1412" " 0.346169" " 1.54084" " 0.4" " 0.00309149" " 1.00569" " 0.995641" " 1.00231" " 0.998945"
3.04592 " 28.1969" " 0.347297" " 1.54046" " 0.4" " 0.00309757" " 1.00567" " 0.995629" " 1.00231" " 0.998937"
3.04692 " 28.2527" " 0.348425" " 1.54008" " 0.4" " 0.00310352" " 1.00566" " 0.995617" " 1.0023" " 0.998929"
3.04792 " 28.3086" " 0.349554" " 1.53971" " 0.4" " 0.00310933" " 1.00565" " 0.995605" " 1.0023" " 0.998921"
3.04892 " 28.3647" " 0.350682" " 1.53933" " 0.4" " 0.00311502" " 1.00563" " 0.995592" " 1.00229" " 0.998912"
3.04992 " 28.4208" " 0.351811" " 1.53896" " 0.4" " 0.00312057" " 1.00562" " 0.99558" " 1.00228" " 0.998904"
3.05092 " 28.477" " 0.35294" " 1.53859" " 0.4" " 0.00312598" " 1.0056" " 0.995567" " 1.00228" " 0.998895"
3.05192 " 28.5333" " 0.354068" " 1.53823" " 0.4" " 0.00313127" " 1.00559" " 0.995554" " 1.00227" " 0.998886"
3.05292 " 28.5897" " 0.355197" " 1.53786" " 0.4" " 0.00313642" " 1.00557" " 0.995541" " 1.00227" " 0.998877"
3.05392 " 28.6462" " 0.356325" " 1.5375" " 0.4" " 0.00314145" " 1.00556" " 0.995527" " 1.00226" " 0.998868"
3.05492 " 28.7028" " 0.357453" " 1.53714" " 0.4" " 0.00314634" " 1.00554" " 0.995514" " 1.00226" " 0.998858"
3.05592 " 28.7595" " 0.358581" " 1.53679" " 0.4" " 0.00315109" " 1.00552" " 0.9955" " 1.00225" " 0.998849"
3.05692 " 28.8163" " 0.359709" " 1.53643" " 0.4" " 0.00315572" " 1.00551" " 0.995486" " 1.00224" " 0.998839"
3.05792 " 28.8731" " 0.360836" " 1.53608" " 0.4" " 0.00316021" " 1.00549" " 0.995472" " 1.00224" " 0.998829"
3.05892 " 28.93" " 0.361963" " 1.53573" " 0.4" " 0.00316458" " 1.00548" " 0.995458" " 1.00223" " 0.998819"
3.05992 " 28.987" " 0.363089" " 1.53538" " 0.4" " 0.00316881" " 1.00546" " 0.995443" " 1.00222" " 0.998809"
3.06092 " 29.0441" " 0.364215" " 1.53503" " 0.4" " 0.0031729" " 1.00544" " 0.995429" " 1.00222" " 0.998798"
3.06192 " 29.1013" " 0.365341" " 1.53469" " 0.4" " 0.00317687" " 1.00543" " 0.995414" " 1.00221" " 0.998788"
3.06292 " 29.1585" " 0.366466" " 1.53435" " 0.4" " 0.00318071" " 1.00541" " 0.995399" " 1.0022" " 0.998777"
3.06392 " 29.2158" " 0.36759" " 1.53401" " 0.4" " 0.00318441" " 1.00539" " 0.995384" " 1.00219" " 0.998766"
3.06492 " 29.2731" " 0.368714" " 1.53368" " 0.4" " 0.00318798" " 1.00537" " 0.995368" " 1.00219" " 0.998755"
3.06592 " 29.3305" " 0.369837" " 1.53335" " 0.4" " 0.00319142" " 1.00536" " 0.995353" " 1.00218" " 0.998743"
3.06692 " 29.388" " 0.37096" " 1.53302" " 0.4" " 0.00319473" " 1.00534" " 0.995337" " 1.00217" " 0.998732"
3.06792 " 29.4455" " 0.372081" " 1.53269" " 0.4" " 0.00319791" " 1.00532" " 0.995321" " 1.00216" " 0.99872"
3.06892 " 29.5031" " 0.373202" " 1.53237" " 0.4" " 0.00320096" " 1.0053" " 0.995305" " 1.00215" " 0.998709"
3.06992 " 29.5608" " 0.374322" " 1.53205" " 0.4" " 0.00320387" " 1.00529" " 0.995289" " 1.00215" " 0.998697"
3.07092 " 29.6185" " 0.375441" " 1.53173" " 0.4" " 0.00320666" " 1.00527" " 0.995272" " 1.00214" " 0.998685"
3.07192 " 29.6762" " 0.376559" " 1.53142" " 0.4" " 0.00320931" " 1.00525" " 0.995256" " 1.00213" " 0.998672"
3.07292 " 29.734" " 0.377677" " 1.5311" " 0.4" " 0.00321184" " 1.00523" " 0.995239" " 1.00212" " 0.99866"
3.07392 " 29.7919" " 0.378793" " 1.5308" " 0.4" " 0.00321423" " 1.00521" " 0.995222" " 1.00211" " 0.998647"
3.07492 " 29.8497" " 0.379908" " 1.53049" " 0.4" " 0.00321649" " 1.00519" " 0.995205" " 1.0021" " 0.998635"
3.07592 " 29.9076" " 0.381022" " 1.53019" " 0.4" " 0.00321862" " 1.00517" " 0.995188" " 1.00209" " 0.998622"
3.07692 " 29.9656" " 0.382135" " 1.52989" " 0.4" " 0.00322063" " 1.00515" " 0.99517" " 1.00208" " 0.998609"
3.07792 " 30.0236" " 0.383247" " 1.52959" " 0.4" " 0.0032225" " 1.00513" " 0.995153" " 1.00207" " 0.998595"
3.07892 " 30.0816" " 0.384357" " 1.5293" " 0.4" " 0.00322424" " 1.00511" " 0.995135" " 1.00206" " 0.998582"
3.07992 " 30.1397" " 0.385467" " 1.52901" " 0.4" " 0.00322585" " 1.00509" " 0.995117" " 1.00205" " 0.998569"
3.08092 " 30.1977" " 0.386575" " 1.52872" " 0.4" " 0.00322733" " 1.00507" " 0.995099" " 1.00204" " 0.998555"
3.08192 " 30.2558" " 0.387681" " 1.52844" " 0.4" " 0.00322869" " 1.00505" " 0.995081" " 1.00203" " 0.998541"
3.08292 " 30.314" " 0.388787" " 1.52815" " 0.4" " 0.00322991" " 1.00503" " 0.995062" " 1.00202" " 0.998527"
3.08392 " 30.3721" " 0.389891" " 1.52788" " 0.4" " 0.00323101" " 1.00501" " 0.995044" " 1.00201" " 0.998513"
3.08492 " 30.4303" " 0.390993" " 1.5276" " 0.4" " 0.00323197" " 1.00499" " 0.995025" " 1.002" " 0.998499"
3.08592 " 30.4885" " 0.392094" " 1.52733" " 0.4" " 0.00323281" " 1.00497" " 0.995006" " 1.00199" " 0.998484"
3.08692 " 30.5467" " 0.393193" " 1.52707" " 0.4" " 0.00323352" " 1.00495" " 0.994987" " 1.00198" " 0.99847"
3.08792 " 30.6049" " 0.394291" " 1.5268" " 0.4" " 0.0032341" " 1.00493" " 0.994968" " 1.00197" " 0.998455"
3.08892 " 30.6631" " 0.395387" " 1.52654" " 0.4" " 0.00323455" " 1.00491" " 0.994949" " 1.00196" " 0.99844"
3.08992 " 30.7213" " 0.396482" " 1.52628" " 0.4" " 0.00323488" " 1.00489" " 0.994929" " 1.00195" " 0.998425"
3.09092 " 30.7796" " 0.397574" " 1.52603" " 0.4" " 0.00323507" " 1.00486" " 0.994909" " 1.00194" " 0.99841"
3.09192 " 30.8378" " 0.398665" " 1.52578" " 0.4" " 0.00323514" " 1.00484" " 0.99489" " 1.00193" " 0.998395"
3.09292 " 30.896" " 0.399755" " 1.52553" " 0.4" " 0.00323508" " 1.00482" " 0.99487" " 1.00191" " 0.998379"
3.09392 " 30.9543" " 0.400842" " 1.52529" " 0.4" " 0.0032349" " 1.0048" " 0.99485" " 1.0019" " 0.998364"
3.09492 " 31.0125" " 0.401928" " 1.52505" " 0.4" " 0.00323458" " 1.00478" " 0.994829" " 1.00189" " 0.998348"
3.09592 " 31.0707" " 0.403012" " 1.52482" " 0.4" " 0.00323414" " 1.00475" " 0.994809" " 1.00188" " 0.998332"
3.09692 " 31.1289" " 0.404093" " 1.52459" " 0.4" " 0.00323358" " 1.00473" " 0.994788" " 1.00187" " 0.998316"
3.09792 " 31.1871" " 0.405173" " 1.52436" " 0.4" " 0.00323289" " 1.00471" " 0.994768" " 1.00186" " 0.9983"
3.09892 " 31.2453" " 0.406251" " 1.52413" " 0.4" " 0.00323207" " 1.00469" " 0.994747" " 1.00184" " 0.998284"
3.09992 " 31.3035" " 0.407327" " 1.52391" " 0.4" " 0.00323112" " 1.00466" " 0.994726" " 1.00183" " 0.998268"
3.10092 " 31.3616" " 0.4084" " 1.52369" " 0.4" " 0.00323006" " 1.00464" " 0.994705" " 1.00182" " 0.998251"
3.10192 " 31.4198" " 0.409472" " 1.52348" " 0.4" " 0.00322886" " 1.00462" " 0.994684" " 1.00181" " 0.998234"
3.10292 " 31.4779" " 0.410541" " 1.52327" " 0.4" " 0.00322754" " 1.00459" " 0.994662" " 1.00179" " 0.998218"
3.10392 " 31.5359" " 0.411608" " 1.52306" " 0.4" " 0.0032261" " 1.00457" " 0.994641" " 1.00178" " 0.998201"
3.10492 " 31.594" " 0.412673" " 1.52286" " 0.4" " 0.00322453" " 1.00455" " 0.994619" " 1.00177" " 0.998184"
3.10592 " 31.652" " 0.413736" " 1.52266" " 0.4" " 0.00322284" " 1.00452" " 0.994597" " 1.00176" " 0.998167"
3.10692 " 31.71" " 0.414796" " 1.52247" " 0.4" " 0.00322102" " 1.0045" " 0.994576" " 1.00174" " 0.998149"
3.10792 " 31.768" " 0.415855" " 1.52228" " 0.4" " 0.00321908" " 1.00448" " 0.994554" " 1.00173" " 0.998132"
3.10892 " 31.8259" " 0.41691" " 1.52209" " 0.4" " 0.00321701" " 1.00445" " 0.994531" " 1.00172" " 0.998115"
3.10992 " 31.8838" " 0.417963" " 1.5219" " 0.4" " 0.00321483" " 1.00443" " 0.994509" " 1.0017" " 0.998097"
3.11092 " 31.9416" " 0.419014" " 1.52172" " 0.4" " 0.00321252" " 1.0044" " 0.994487" " 1.00169" " 0.998079"
3.11192 " 31.9995" " 0.420062" " 1.52155" " 0.4" " 0.00321009" " 1.00438" " 0.994464" " 1.00167" " 0.998061"
3.11292 " 32.0572" " 0.421108" " 1.52138" " 0.4" " 0.00320753" " 1.00435" " 0.994442" " 1.00166" " 0.998043"
3.11392 " 32.1149" " 0.422151" " 1.52121" " 0.4" " 0.00320486" " 1.00433" " 0.994419" " 1.00165" " 0.998025"
3.11492 " 32.1726" " 0.423192" " 1.52104" " 0.4" " 0.00320206" " 1.0043" " 0.994396" " 1.00163" " 0.998007"
3.11592 " 32.2302" " 0.42423" " 1.52088" " 0.4" " 0.00319914" " 1.00428" " 0.994373" " 1.00162" " 0.997989"
3.11692 " 32.2878" " 0.425265" " 1.52073" " 0.4" " 0.0031961" " 1.00426" " 0.99435" " 1.00161" " 0.997971"
3.11792 " 32.3453" " 0.426298" " 1.52057" " 0.4" " 0.00319294" " 1.00423" " 0.994327" " 1.00159" " 0.997952"
3.11892 " 32.4027" " 0.427327" " 1.52043" " 0.4" " 0.00318966" " 1.0042" " 0.994304" " 1.00158" " 0.997933"
3.11992 " 32.4601" " 0.428354" " 1.52028" " 0.4" " 0.00318625" " 1.00418" " 0.99428" " 1.00156" " 0.997915"
3.12092 " 32.5174" " 0.429379" " 1.52014" " 0.4" " 0.00318273" " 1.00415" " 0.994257" " 1.00155" " 0.997896"
3.12192 " 32.5747" " 0.4304" " 1.52" " 0.4" " 0.00317909" " 1.00413" " 0.994233" " 1.00153" " 0.997877"
3.12292 " 32.6319" " 0.431419" " 1.51987" " 0.4" " 0.00317534" " 1.0041" " 0.99421" " 1.00152" " 0.997858"
3.12392 " 32.689" " 0.432434" " 1.51974" " 0.4" " 0.00317146" " 1.00408" " 0.994186" " 1.0015" " 0.997839"
3.12492 " 32.746" " 0.433447" " 1.51961" " 0.4" " 0.00316746" " 1.00405" " 0.994162" " 1.00149" " 0.99782"
3.12592 " 32.803" " 0.434456" " 1.51949" " 0.4" " 0.00316335" " 1.00403" " 0.994138" " 1.00147" " 0.997801"
3.12692 " 32.8599" " 0.435463" " 1.51938" " 0.4" " 0.00315912" " 1.004" " 0.994114" " 1.00146" " 0.997781"
3.12792 " 32.9167" " 0.436467" " 1.51926" " 0.4" " 0.00315477" " 1.00397" " 0.99409" " 1.00144" " 0.997762"
3.12892 " 32.9735" " 0.437467" " 1.51915" " 0.4" " 0.0031503" " 1.00395" " 0.994066" " 1.00143" " 0.997742"
3.12992 " 33.0302" " 0.438465" " 1.51905" " 0.4" " 0.00314572" " 1.00392" " 0.994042" " 1.00141" " 0.997723"
3.13092 " 33.0867" " 0.439459" " 1.51894" " 0.4" " 0.00314102" " 1.0039" " 0.994017" " 1.0014" " 0.997703"
3.13192 " 33.1432" " 0.44045" " 1.51885" " 0.4" " 0.00313621" " 1.00387" " 0.993993" " 1.00138" " 0.997683"
3.13292 " 33.1996" " 0.441438" " 1.51875" " 0.4" " 0.00313128" " 1.00384" " 0.993969" " 1.00137" " 0.997663"
3.13392 " 33.256" " 0.442423" " 1.51866" " 0.4" " 0.00312623" " 1.00382" " 0.993944" " 1.00135" " 0.997644"
3.13492 " 33.3122" " 0.443404" " 1.51857" " 0.4" " 0.00312107" " 1.00379" " 0.993919" " 1.00134" " 0.997624"
3.13592 " 33.3683" " 0.444382" " 1.51849" " 0.4" " 0.0031158" " 1.00376" " 0.993895" " 1.00132" " 0.997604"
3.13692 " 33.4243" " 0.445357" " 1.51841" " 0.4" " 0.00311041" " 1.00374" " 0.99387" " 1.0013" " 0.997584"
3.13792 " 33.4803" " 0.446329" " 1.51834" " 0.4" " 0.00310491" " 1.00371" " 0.993845" " 1.00129" " 0.997563"
3.13892 " 33.5361" " 0.447297" " 1.51827" " 0.4" " 0.0030993" " 1.00368" " 0.99382" " 1.00127" " 0.997543"
3.13992 " 33.5919" " 0.448261" " 1.5182" " 0.4" " 0.00309357" " 1.00366" " 0.993795" " 1.00126" " 0.997523"
3.14092 " 33.6475" " 0.449223" " 1.51814" " 0.4" " 0.00308774" " 1.00363" " 0.99377" " 1.00124" " 0.997502"
3.14192 " 33.703" " 0.45018" " 1.51808" " 0.4" " 0.00308179" " 1.0036" " 0.993745" " 1.00123" " 0.997482"
3.14292 " 33.7584" " 0.451134" " 1.51802" " 0.4" " 0.00307572" " 1.00358" " 0.99372" " 1.00121" " 0.997462"
3.14392 " 33.8138" " 0.452085" " 1.51797" " 0.4" " 0.00306955" " 1.00355" " 0.993695" " 1.00119" " 0.997441"
3.14492 " 33.8689" " 0.453032" " 1.51792" " 0.4" " 0.00306327" " 1.00352" " 0.99367" " 1.00118" " 0.99742"
3.14592 " 33.924" " 0.453975" " 1.51788" " 0.4" " 0.00305688" " 1.0035" " 0.993645" " 1.00116" " 0.9974"
3.14692 " 33.979" " 0.454915" " 1.51784" " 0.4" " 0.00305037" " 1.00347" " 0.993619" " 1.00114" " 0.997379"
3.14792 " 34.0338" " 0.455851" " 1.5178" " 0.4" " 0.00304376" " 1.00344" " 0.993594" " 1.00113" " 0.997358"
3.14892 " 34.0886" " 0.456784" " 1.51777" " 0.4" " 0.00303704" " 1.00342" " 0.993569" " 1.00111" " 0.997338"
3.14991 " 34.1432" " 0.457713" " 1.51774" " 0.4" " 0.00303021" " 1.00339" " 0.993543" " 1.0011" " 0.997317"
3.15091 " 34.1977" " 0.458638" " 1.51771" " 0.4" " 0.00302327" " 1.00336" " 0.993518" " 1.00108" " 0.997296"
3.15191 " 34.252" " 0.459559" " 1.51769" " 0.4" " 0.00301623" " 1.00333" " 0.993492" " 1.00106" " 0.997275"
3.15291 " 34.3062" " 0.460476" " 1.51767" " 0.4" " 0.00300908" " 1.00331" " 0.993467" " 1.00105" " 0.997254"
3.15391 " 34.3603" " 0.46139" " 1.51766" " 0.4" " 0.00300182" " 1.00328" " 0.993442" " 1.00103" " 0.997233"
3.15491 " 34.4143" " 0.462299" " 1.51765" " 0.4" " 0.00299445" " 1.00325" " 0.993416" " 1.00101" " 0.997212"
3.15591 " 34.4681" " 0.463205" " 1.51764" " 0.4" " 0.00298698" " 1.00323" " 0.993391" " 1.001" " 0.997191"
3.15691 " 34.5219" " 0.464107" " 1.51764" " 0.4" " 0.00297941" " 1.0032" " 0.993365" " 1.00098" " 0.99717"
3.15791 " 34.5754" " 0.465005" " 1.51764" " 0.4" " 0.00297173" " 1.00317" " 0.993339" " 1.00096" " 0.997149"
3.15891 " 34.6288" " 0.465899" " 1.51764" " 0.4" " 0.00296394" " 1.00314" " 0.993314" " 1.00095" " 0.997128"
3.15991 " 34.6821" " 0.466789" " 1.51765" " 0.4" " 0.00295605" " 1.00312" " 0.993288" " 1.00093" " 0.997107"
3.16091 " 34.7353" " 0.467675" " 1.51766" " 0.4" " 0.00294806" " 1.00309" " 0.993263" " 1.00091" " 0.997086"
3.16191 " 34.7882" " 0.468557" " 1.51767" " 0.4" " 0.00293997" " 1.00306" " 0.993237" " 1.0009" " 0.997065"
3.16291 " 34.8411" " 0.469435" " 1.51769" " 0.4" " 0.00293177" " 1.00303" " 0.993212" " 1.00088" " 0.997044"
3.16391 " 34.8938" " 0.470308" " 1.51771" " 0.4" " 0.00292347" " 1.00301" " 0.993186" " 1.00086" " 0.997023"
3.16491 " 34.9463" " 0.471178" " 1.51773" " 0.4" " 0.00291507" " 1.00298" " 0.99316" " 1.00085" " 0.997002"
3.16591 " 34.9987" " 0.472043" " 1.51776" " 0.4" " 0.00290657" " 1.00295" " 0.993135" " 1.00083" " 0.99698"
3.16691 " 35.051" " 0.472905" " 1.51779" " 0.4" " 0.00289796" " 1.00293" " 0.993109" " 1.00081" " 0.996959"
3.16791 " 35.1031" " 0.473762" " 1.51782" " 0.4" " 0.00288926" " 1.0029" " 0.993084" " 1.00079" " 0.996938"
3.16891 " 35.155" " 0.474615" " 1.51786" " 0.4" " 0.00288046" " 1.00287" " 0.993058" " 1.00078" " 0.996917"
3.16991 " 35.2068" " 0.475463" " 1.5179" " 0.4" " 0.00287156" " 1.00284" " 0.993033" " 1.00076" " 0.996896"
3.17091 " 35.2584" " 0.476308" " 1.51794" " 0.4" " 0.00286256" " 1.00282" " 0.993007" " 1.00074" " 0.996875"
3.17191 " 35.3098" " 0.477148" " 1.51799" " 0.4" " 0.00285347" " 1.00279" " 0.992982" " 1.00073" " 0.996854"
3.17291 " 35.3611" " 0.477983" " 1.51804" " 0.4" " 0.00284427" " 1.00276" " 0.992956" " 1.00071" " 0.996832"
3.17391 " 35.4122" " 0.478815" " 1.51809" " 0.4" " 0.00283498" " 1.00274" " 0.992931" " 1.00069" " 0.996811"
3.17491 " 35.4632" " 0.479641" " 1.51815" " 0.4" " 0.00282559" " 1.00271" " 0.992905" " 1.00068" " 0.99679"
3.17591 " 35.5139" " 0.480464" " 1.51821" " 0.4" " 0.00281611" " 1.00268" " 0.99288" " 1.00066" " 0.996769"
3.17691 " 35.5645" " 0.481282" " 1.51827" " 0.4" " 0.00280653" " 1.00266" " 0.992855" " 1.00064" " 0.996748"
3.17791 " 35.615" " 0.482096" " 1.51834" " 0.4" " 0.00279686" " 1.00263" " 0.992829" " 1.00063" " 0.996727"
3.17891 " 35.6652" " 0.482905" " 1.5184" " 0.4" " 0.00278709" " 1.0026" " 0.992804" " 1.00061" " 0.996706"
3.17991 " 35.7153" " 0.48371" " 1.51848" " 0.4" " 0.00277722" " 1.00258" " 0.992779" " 1.00059" " 0.996685"
3.18091 " 35.7652" " 0.48451" " 1.51855" " 0.4" " 0.00276727" " 1.00255" " 0.992754" " 1.00058" " 0.996664"
3.18191 " 35.8149" " 0.485306" " 1.51863" " 0.4" " 0.00275722" " 1.00252" " 0.992729" " 1.00056" " 0.996643"
3.18291 " 35.8645" " 0.486097" " 1.51871" " 0.4" " 0.00274708" " 1.0025" " 0.992703" " 1.00054" " 0.996622"
3.18391 " 35.9138" " 0.486884" " 1.51879" " 0.4" " 0.00273685" " 1.00247" " 0.992678" " 1.00053" " 0.996602"
3.18491 " 35.963" " 0.487666" " 1.51887" " 0.4" " 0.00272653" " 1.00244" " 0.992653" " 1.00051" " 0.996581"
3.18591 " 36.012" " 0.488443" " 1.51896" " 0.4" " 0.00271611" " 1.00242" " 0.992629" " 1.00049" " 0.99656"
3.18691 " 36.0608" " 0.489216" " 1.51905" " 0.4" " 0.00270561" " 1.00239" " 0.992604" " 1.00048" " 0.996539"
3.18791 " 36.1094" " 0.489984" " 1.51915" " 0.4" " 0.00269501" " 1.00237" " 0.992579" " 1.00046" " 0.996519"
3.18891 " 36.1578" " 0.490748" " 1.51924" " 0.4" " 0.00268433" " 1.00234" " 0.992554" " 1.00044" " 0.996498"
3.18991 " 36.206" " 0.491506" " 1.51934" " 0.4" " 0.00267356" " 1.00231" " 0.99253" " 1.00043" " 0.996477"
3.19091 " 36.254" " 0.492261" " 1.51944" " 0.4" " 0.0026627" " 1.00229" " 0.992505" " 1.00041" " 0.996457"
3.19191 " 36.3019" " 0.49301" " 1.51954" " 0.4" " 0.00265176" " 1.00226" " 0.992481" " 1.00039" " 0.996436"
3.19291 " 36.3495" " 0.493754" " 1.51965" " 0.4" " 0.00264072" " 1.00224" " 0.992456" " 1.00038" " 0.996416"
3.19391 " 36.3969" " 0.494494" " 1.51976" " 0.4" " 0.0026296" " 1.00221" " 0.992432" " 1.00036" " 0.996396"
3.19491 " 36.4442" " 0.495229" " 1.51987" " 0.4" " 0.0026184" " 1.00218" " 0.992408" " 1.00034" " 0.996375"
3.19591 " 36.4912" " 0.495959" " 1.51998" " 0.4" " 0.00260711" " 1.00216" " 0.992383" " 1.00033" " 0.996355"
3.19691 " 36.538" " 0.496685" " 1.5201" " 0.4" " 0.00259574" " 1.00213" " 0.992359" " 1.00031" " 0.996335"
3.19791 " 36.5847" " 0.497405" " 1.52021" " 0.4" " 0.00258428" " 1.00211" " 0.992335" " 1.00029" " 0.996315"
3.19891 " 36.6311" " 0.498121" " 1.52033" " 0.4" " 0.00257274" " 1.00208" " 0.992311" " 1.00028" " 0.996295"
3.19991 " 36.6773" " 0.498831" " 1.52045" " 0.4" " 0.00256111" " 1.00206" " 0.992288" " 1.00026" " 0.996275"
3.20091 " 36.7233" " 0.499537" " 1.52058" " 0.4" " 0.00254941" " 1.00203" " 0.992264" " 1.00025" " 0.996255"
3.20191 " 36.769" " 0.500238" " 1.5207" " 0.4" " 0.00253762" " 1.00201" " 0.99224" " 1.00023" " 0.996235"
3.20291 " 36.8146" " 0.500934" " 1.52083" " 0.4" " 0.00252575" " 1.00198" " 0.992217" " 1.00021" " 0.996216"
3.20391 " 36.86" " 0.501625" " 1.52096" " 0.4" " 0.0025138" " 1.00196" " 0.992193" " 1.0002" " 0.996196"
3.20491 " 36.9051" " 0.502311" " 1.52109" " 0.4" " 0.00250177" " 1.00194" " 0.99217" " 1.00018" " 0.996177"
3.20591 " 36.95" " 0.502992" " 1.52122" " 0.4" " 0.00248966" " 1.00191" " 0.992147" " 1.00017" " 0.996157"
3.20691 " 36.9947" " 0.503668" " 1.52136" " 0.4" " 0.00247748" " 1.00189" " 0.992124" " 1.00015" " 0.996138"
3.20791 " 37.0392" " 0.504339" " 1.5215" " 0.4" " 0.00246521" " 1.00186" " 0.992101" " 1.00014" " 0.996118"
3.20891 " 37.0835" " 0.505005" " 1.52163" " 0.4" " 0.00245287" " 1.00184" " 0.992078" " 1.00012" " 0.996099"
3.20991 " 37.1275" " 0.505665" " 1.52177" " 0.4" " 0.00244045" " 1.00182" " 0.992055" " 1.00011" " 0.99608"
3.21091 " 37.1713" " 0.506321" " 1.52191" " 0.4" " 0.00242795" " 1.00179" " 0.992033" " 1.00009" " 0.996061"
3.21191 " 37.2149" " 0.506972" " 1.52206" " 0.4" " 0.00241538" " 1.00177" " 0.99201" " 1.00007" " 0.996042"
3.21291 " 37.2583" " 0.507618" " 1.5222" " 0.4" " 0.00240273" " 1.00175" " 0.991988" " 1.00006" " 0.996023"
3.21391 " 37.3014" " 0.508258" " 1.52235" " 0.4" " 0.00239001" " 1.00172" " 0.991966" " 1.00004" " 0.996005"
3.21491 " 37.3443" " 0.508893" " 1.5225" " 0.4" " 0.00237721" " 1.0017" " 0.991944" " 1.00003" " 0.995986"
3.21591 " 37.387" " 0.509524" " 1.52264" " 0.4" " 0.00236435" " 1.00168" " 0.991922" " 1.00001" " 0.995968"
3.21691 " 37.4295" " 0.510149" " 1.52279" " 0.4" " 0.0023514" " 1.00165" " 0.9919" " 0.999999" " 0.995949"
3.21791 " 37.4717" " 0.510769" " 1.52295" " 0.4" " 0.00233839" " 1.00163" " 0.991878" " 0.999984" " 0.995931"
3.21891 " 37.5136" " 0.511383" " 1.5231" " 0.4" " 0.00232531" " 1.00161" " 0.991857" " 0.99997" " 0.995913"
3.21991 " 37.5554" " 0.511993" " 1.52325" " 0.4" " 0.00231215" " 1.00159" " 0.991835" " 0.999955" " 0.995895"
3.22091 " 37.5969" " 0.512597" " 1.5234" " 0.4" " 0.00229892" " 1.00157" " 0.991814" " 0.999941" " 0.995877"
3.22191 " 37.6381" " 0.513196" " 1.52356" " 0.4" " 0.00228563" " 1.00154" " 0.991793" " 0.999926" " 0.995859"
3.22291 " 37.6792" " 0.51379" " 1.52372" " 0.4" " 0.00227226" " 1.00152" " 0.991772" " 0.999912" " 0.995842"
3.22391 " 37.7199" " 0.514378" " 1.52387" " 0.4" " 0.00225883" " 1.0015" " 0.991751" " 0.999898" " 0.995824"
3.22491 " 37.7605" " 0.514961" " 1.52403" " 0.4" " 0.00224533" " 1.00148" " 0.991731" " 0.999883" " 0.995807"
3.22591 " 37.8008" " 0.515539" " 1.52419" " 0.4" " 0.00223176" " 1.00146" " 0.99171" " 0.999869" " 0.99579"
3.22691 " 37.8408" " 0.516112" " 1.52435" " 0.4" " 0.00221812" " 1.00144" " 0.99169" " 0.999856" " 0.995772"
3.22791 " 37.8806" " 0.516679" " 1.52451" " 0.4" " 0.00220442" " 1.00142" " 0.99167" " 0.999842" " 0.995755"
3.22891 " 37.9202" " 0.517241" " 1.52467" " 0.4" " 0.00219066" " 1.0014" " 0.99165" " 0.999828" " 0.995739"
3.22991 " 37.9595" " 0.517798" " 1.52483" " 0.4" " 0.00217683" " 1.00138" " 0.99163" " 0.999814" " 0.995722"
3.23091 " 37.9986" " 0.518349" " 1.52499" " 0.4" " 0.00216293" " 1.00136" " 0.99161" " 0.999801" " 0.995705"
3.23191 " 38.0374" " 0.518895" " 1.52516" " 0.4" " 0.00214897" " 1.00134" " 0.991591" " 0.999788" " 0.995689"
3.23291 " 38.0759" " 0.519436" " 1.52532" " 0.4" " 0.00213495" " 1.00132" " 0.991572" " 0.999774" " 0.995672"
3.23391 " 38.1142" " 0.519971" " 1.52548" " 0.4" " 0.00212087" " 1.0013" " 0.991552" " 0.999761" " 0.995656"
3.23491 " 38.1523" " 0.5205" " 1.52565" " 0.4" " 0.00210672" " 1.00128" " 0.991533" " 0.999748" " 0.99564"
3.23591 " 38.1901" " 0.521025" " 1.52581" " 0.4" " 0.00209252" " 1.00126" " 0.991515" " 0.999735" " 0.995624"
3.23691 " 38.2276" " 0.521544" " 1.52597" " 0.4" " 0.00207825" " 1.00124" " 0.991496" " 0.999722" " 0.995609"
3.23791 " 38.2649" " 0.522057" " 1.52614" " 0.4" " 0.00206392" " 1.00122" " 0.991478" " 0.99971" " 0.995593"
3.23891 " 38.3019" " 0.522566" " 1.5263" " 0.4" " 0.00204954" " 1.0012" " 0.991459" " 0.999697" " 0.995578"
3.23991 " 38.3387" " 0.523068" " 1.52646" " 0.4" " 0.00203509" " 1.00118" " 0.991441" " 0.999685" " 0.995562"
3.24091 " 38.3752" " 0.523566" " 1.52663" " 0.4" " 0.00202059" " 1.00116" " 0.991424" " 0.999672" " 0.995547"
3.24191 " 38.4114" " 0.524057" " 1.52679" " 0.4" " 0.00200604" " 1.00115" " 0.991406" " 0.99966" " 0.995532"
3.24291 " 38.4474" " 0.524543" " 1.52696" " 0.4" " 0.00199142" " 1.00113" " 0.991388" " 0.999648" " 0.995518"
3.24391 " 38.4831" " 0.525024" " 1.52712" " 0.4" " 0.00197675" " 1.00111" " 0.991371" " 0.999636" " 0.995503"
