Time(s), generator.delta, generator.PELEC, uRST5T.EFD, generator.PMECH, generator.SPEED, GEN1.V, LOAD.V, GEN2.V, FAULT.V
3.14392, 36.0808, 0.445574, 1.50618, 0.4, 0.00289178, 0.98552, 0.982976, 0.994046, 0.988508
3.14492, 36.1328, 0.44645, 1.50584, 0.4, 0.00288627, 0.985505, 0.982959, 0.994035, 0.988494
3.14592, 36.1847, 0.447322, 1.50549, 0.4, 0.00288065, 0.98549, 0.982941, 0.994024, 0.988479
3.14692, 36.2365, 0.448191, 1.50515, 0.4, 0.00287494, 0.985475, 0.982923, 0.994013, 0.988465
3.14792, 36.2882, 0.449057, 1.50481, 0.4, 0.00286913, 0.98546, 0.982906, 0.994001, 0.988451
3.14892, 36.3398, 0.44992, 1.50446, 0.4, 0.00286321, 0.985445, 0.982888, 0.99399, 0.988437
3.14991, 36.3913, 0.45078, 1.50412, 0.4, 0.0028572, 0.98543, 0.982871, 0.993979, 0.988422
3.15091, 36.4427, 0.451636, 1.50378, 0.4, 0.00285108, 0.985415, 0.982853, 0.993968, 0.988408
3.15191, 36.4939, 0.452489, 1.50344, 0.4, 0.00284487, 0.9854, 0.982835, 0.993956, 0.988393
3.15291, 36.5451, 0.453338, 1.5031, 0.4, 0.00283855, 0.985385, 0.982817, 0.993945, 0.988379
3.15391, 36.5961, 0.454185, 1.50275, 0.4, 0.00283214, 0.985369, 0.9828, 0.993933, 0.988364
3.15491, 36.6471, 0.455027, 1.50241, 0.4, 0.00282563, 0.985354, 0.982782, 0.993922, 0.98835
3.15591, 36.6979, 0.455867, 1.50207, 0.4, 0.00281902, 0.985339, 0.982764, 0.99391, 0.988335
3.15691, 36.7485, 0.456703, 1.50173, 0.4, 0.00281231, 0.985324, 0.982746, 0.993899, 0.988321
3.15791, 36.7991, 0.457535, 1.50139, 0.4, 0.00280551, 0.985308, 0.982728, 0.993887, 0.988306
3.15891, 36.8495, 0.458365, 1.50105, 0.4, 0.00279861, 0.985293, 0.98271, 0.993876, 0.988291
3.15991, 36.8998, 0.459191, 1.50071, 0.4, 0.00279161, 0.985278, 0.982692, 0.993864, 0.988276
3.16091, 36.95, 0.460013, 1.50037, 0.4, 0.00278452, 0.985262, 0.982674, 0.993852, 0.988262
3.16191, 37.0001, 0.460831, 1.50003, 0.4, 0.00277733, 0.985247, 0.982656, 0.993841, 0.988247
3.16291, 37.05, 0.461646, 1.49969, 0.4, 0.00277005, 0.985231, 0.982638, 0.993829, 0.988232
3.16391, 37.0998, 0.462458, 1.49936, 0.4, 0.00276267, 0.985216, 0.98262, 0.993817, 0.988217
3.16491, 37.1495, 0.463265, 1.49902, 0.4, 0.0027552, 0.9852, 0.982602, 0.993805, 0.988202
3.16591, 37.199, 0.464069, 1.49868, 0.4, 0.00274763, 0.985185, 0.982584, 0.993794, 0.988188
3.16691, 37.2484, 0.46487, 1.49834, 0.4, 0.00273997, 0.985169, 0.982566, 0.993782, 0.988173
3.16791, 37.2976, 0.465667, 1.49801, 0.4, 0.00273222, 0.985153, 0.982548, 0.99377, 0.988158
3.16891, 37.3468, 0.46646, 1.49767, 0.4, 0.00272437, 0.985138, 0.98253, 0.993758, 0.988143
3.16991, 37.3957, 0.467249, 1.49734, 0.4, 0.00271643, 0.985122, 0.982512, 0.993746, 0.988128
3.17091, 37.4445, 0.468035, 1.497, 0.4, 0.00270841, 0.985107, 0.982494, 0.993734, 0.988113
3.17191, 37.4932, 0.468816, 1.49667, 0.4, 0.00270029, 0.985091, 0.982475, 0.993722, 0.988098
3.17291, 37.5418, 0.469594, 1.49633, 0.4, 0.00269208, 0.985076, 0.982457, 0.99371, 0.988083
3.17391, 37.5901, 0.470368, 1.496, 0.4, 0.00268377, 0.98506, 0.982439, 0.993699, 0.988068
3.17491, 37.6384, 0.471138, 1.49567, 0.4, 0.00267538, 0.985044, 0.982421, 0.993687, 0.988053
3.17591, 37.6865, 0.471905, 1.49533, 0.4, 0.0026669, 0.985029, 0.982403, 0.993675, 0.988038
3.17691, 37.7344, 0.472667, 1.495, 0.4, 0.00265834, 0.985013, 0.982385, 0.993663, 0.988023
3.17791, 37.7822, 0.473426, 1.49467, 0.4, 0.00264968, 0.984998, 0.982367, 0.993651, 0.988008
3.17891, 37.8298, 0.47418, 1.49434, 0.4, 0.00264093, 0.984982, 0.982349, 0.993639, 0.987993
3.17991, 37.8772, 0.474931, 1.49401, 0.4, 0.0026321, 0.984967, 0.982331, 0.993627, 0.987978
3.18091, 37.9245, 0.475678, 1.49368, 0.4, 0.00262318, 0.984951, 0.982313, 0.993615, 0.987963
3.18191, 37.9717, 0.47642, 1.49335, 0.4, 0.00261417, 0.984936, 0.982295, 0.993603, 0.987949
3.18291, 38.0186, 0.477159, 1.49302, 0.4, 0.00260508, 0.98492, 0.982277, 0.993591, 0.987934
3.18391, 38.0654, 0.477893, 1.49269, 0.4, 0.0025959, 0.984905, 0.982259, 0.993579, 0.987919
3.18491, 38.1121, 0.478624, 1.49236, 0.4, 0.00258664, 0.984889, 0.982241, 0.993567, 0.987904
3.18591, 38.1586, 0.47935, 1.49204, 0.4, 0.00257729, 0.984874, 0.982223, 0.993555, 0.987889
3.18691, 38.2049, 0.480072, 1.49171, 0.4, 0.00256786, 0.984859, 0.982206, 0.993543, 0.987874
3.18791, 38.251, 0.48079, 1.49138, 0.4, 0.00255834, 0.984843, 0.982188, 0.993532, 0.987859
3.18891, 38.297, 0.481505, 1.49106, 0.4, 0.00254874, 0.984828, 0.98217, 0.99352, 0.987845
3.18991, 38.3428, 0.482214, 1.49073, 0.4, 0.00253906, 0.984813, 0.982152, 0.993508, 0.98783
3.19091, 38.3884, 0.48292, 1.49041, 0.4, 0.0025293, 0.984797, 0.982135, 0.993496, 0.987815
3.19191, 38.4338, 0.483621, 1.49009, 0.4, 0.00251945, 0.984782, 0.982117, 0.993484, 0.9878
3.19291, 38.4791, 0.484319, 1.48976, 0.4, 0.00250953, 0.984767, 0.982099, 0.993472, 0.987786
3.19391, 38.5242, 0.485012, 1.48944, 0.4, 0.00249952, 0.984752, 0.982082, 0.993461, 0.987771
3.19491, 38.5691, 0.4857, 1.48912, 0.4, 0.00248943, 0.984737, 0.982064, 0.993449, 0.987757
3.19591, 38.6138, 0.486385, 1.4888, 0.4, 0.00247926, 0.984722, 0.982047, 0.993437, 0.987742
3.19691, 38.6583, 0.487065, 1.48848, 0.4, 0.00246901, 0.984707, 0.98203, 0.993425, 0.987727
3.19791, 38.7027, 0.487741, 1.48816, 0.4, 0.00245869, 0.984692, 0.982012, 0.993414, 0.987713
3.19891, 38.7468, 0.488412, 1.48784, 0.4, 0.00244828, 0.984677, 0.981995, 0.993402, 0.987699
3.19991, 38.7908, 0.489079, 1.48753, 0.4, 0.0024378, 0.984663, 0.981978, 0.993391, 0.987684
3.20091, 38.8346, 0.489742, 1.48721, 0.4, 0.00242724, 0.984648, 0.981961, 0.993379, 0.98767
3.20191, 38.8782, 0.490401, 1.48689, 0.4, 0.00241661, 0.984633, 0.981944, 0.993367, 0.987656
3.20291, 38.9216, 0.491054, 1.48658, 0.4, 0.0024059, 0.984619, 0.981927, 0.993356, 0.987641
3.20391, 38.9648, 0.491704, 1.48626, 0.4, 0.00239511, 0.984604, 0.98191, 0.993344, 0.987627
3.20491, 39.0078, 0.492349, 1.48595, 0.4, 0.00238425, 0.98459, 0.981893, 0.993333, 0.987613
3.20591, 39.0506, 0.49299, 1.48564, 0.4, 0.00237331, 0.984576, 0.981876, 0.993322, 0.987599
3.20691, 39.0933, 0.493626, 1.48533, 0.4, 0.0023623, 0.984561, 0.98186, 0.99331, 0.987585
3.20791, 39.1357, 0.494258, 1.48501, 0.4, 0.00235121, 0.984547, 0.981843, 0.993299, 0.987571
3.20891, 39.1779, 0.494885, 1.4847, 0.4, 0.00234006, 0.984533, 0.981826, 0.993288, 0.987557
3.20991, 39.2199, 0.495508, 1.48439, 0.4, 0.00232883, 0.984519, 0.98181, 0.993277, 0.987543
3.21091, 39.2617, 0.496126, 1.48409, 0.4, 0.00231752, 0.984505, 0.981794, 0.993266, 0.98753
3.21191, 39.3034, 0.496739, 1.48378, 0.4, 0.00230615, 0.984491, 0.981777, 0.993254, 0.987516
3.21291, 39.3448, 0.497349, 1.48347, 0.4, 0.00229471, 0.984477, 0.981761, 0.993243, 0.987502
3.21391, 39.386, 0.497953, 1.48316, 0.4, 0.00228319, 0.984464, 0.981745, 0.993232, 0.987489
3.21491, 39.427, 0.498553, 1.48286, 0.4, 0.00227161, 0.98445, 0.981729, 0.993222, 0.987475
3.21591, 39.4677, 0.499148, 1.48256, 0.4, 0.00225995, 0.984437, 0.981713, 0.993211, 0.987462
3.21691, 39.5083, 0.499739, 1.48225, 0.4, 0.00224823, 0.984423, 0.981697, 0.9932, 0.987448
3.21791, 39.5487, 0.500325, 1.48195, 0.4, 0.00223644, 0.98441, 0.981681, 0.993189, 0.987435
3.21891, 39.5888, 0.500906, 1.48165, 0.4, 0.00222458, 0.984397, 0.981666, 0.993178, 0.987422
3.21991, 39.6288, 0.501483, 1.48135, 0.4, 0.00221266, 0.984384, 0.98165, 0.993168, 0.987409
3.22091, 39.6685, 0.502055, 1.48105, 0.4, 0.00220066, 0.984371, 0.981635, 0.993157, 0.987396
3.22191, 39.708, 0.502623, 1.48075, 0.4, 0.00218861, 0.984358, 0.98162, 0.993147, 0.987383
3.22291, 39.7473, 0.503185, 1.48045, 0.4, 0.00217648, 0.984345, 0.981604, 0.993136, 0.98737
3.22391, 39.7863, 0.503743, 1.48015, 0.4, 0.00216429, 0.984333, 0.981589, 0.993126, 0.987358
3.22491, 39.8252, 0.504296, 1.47986, 0.4, 0.00215204, 0.98432, 0.981574, 0.993116, 0.987345
3.22591, 39.8638, 0.504845, 1.47956, 0.4, 0.00213973, 0.984308, 0.98156, 0.993106, 0.987332
3.22691, 39.9022, 0.505388, 1.47927, 0.4, 0.00212735, 0.984296, 0.981545, 0.993095, 0.98732
3.22791, 39.9404, 0.505927, 1.47898, 0.4, 0.0021149, 0.984284, 0.98153, 0.993085, 0.987308
3.22891, 39.9784, 0.506461, 1.47869, 0.4, 0.0021024, 0.984271, 0.981516, 0.993075, 0.987295
3.22991, 40.0161, 0.506991, 1.4784, 0.4, 0.00208983, 0.98426, 0.981501, 0.993066, 0.987283
3.23091, 40.0536, 0.507516, 1.47811, 0.4, 0.00207721, 0.984248, 0.981487, 0.993056, 0.987271
3.23191, 40.0909, 0.508035, 1.47782, 0.4, 0.00206452, 0.984236, 0.981473, 0.993046, 0.987259
3.23291, 40.1279, 0.50855, 1.47753, 0.4, 0.00205177, 0.984225, 0.981459, 0.993036, 0.987248
3.23391, 40.1647, 0.50906, 1.47724, 0.4, 0.00203896, 0.984213, 0.981445, 0.993027, 0.987236
3.23491, 40.2013, 0.509566, 1.47696, 0.4, 0.0020261, 0.984202, 0.981432, 0.993017, 0.987224
3.23591, 40.2377, 0.510066, 1.47667, 0.4, 0.00201318, 0.984191, 0.981418, 0.993008, 0.987213
3.23691, 40.2738, 0.510562, 1.47639, 0.4, 0.00200019, 0.98418, 0.981405, 0.992999, 0.987201
3.23791, 40.3097, 0.511052, 1.47611, 0.4, 0.00198716, 0.984169, 0.981391, 0.99299, 0.98719
3.23891, 40.3453, 0.511538, 1.47583, 0.4, 0.00197406, 0.984159, 0.981378, 0.99298, 0.987179
3.23991, 40.3807, 0.512019, 1.47555, 0.4, 0.00196091, 0.984148, 0.981365, 0.992971, 0.987168
3.24091, 40.4159, 0.512495, 1.47527, 0.4, 0.00194771, 0.984138, 0.981352, 0.992963, 0.987157
3.24191, 40.4509, 0.512966, 1.47499, 0.4, 0.00193445, 0.984128, 0.981339, 0.992954, 0.987146
3.24291, 40.4856, 0.513432, 1.47471, 0.4, 0.00192113, 0.984118, 0.981327, 0.992945, 0.987136
3.24391, 40.52, 0.513893, 1.47444, 0.4, 0.00190776, 0.984108, 0.981314, 0.992936, 0.987125
3.24491, 40.5542, 0.514349, 1.47416, 0.4, 0.00189434, 0.984098, 0.981302, 0.992928, 0.987114
3.24591, 40.5882, 0.514801, 1.47389, 0.4, 0.00188087, 0.984089, 0.98129, 0.992919, 0.987104
3.24691, 40.622, 0.515247, 1.47362, 0.4, 0.00186734, 0.984079, 0.981278, 0.992911, 0.987094
3.24791, 40.6555, 0.515688, 1.47335, 0.4, 0.00185377, 0.98407, 0.981266, 0.992903, 0.987084
3.24891, 40.6887, 0.516125, 1.47308, 0.4, 0.00184014, 0.984061, 0.981255, 0.992895, 0.987074
3.24991, 40.7217, 0.516556, 1.47281, 0.4, 0.00182646, 0.984052, 0.981243, 0.992887, 0.987064
3.25091, 40.7545, 0.516982, 1.47254, 0.4, 0.00181274, 0.984044, 0.981232, 0.992879, 0.987055
3.25191, 40.787, 0.517404, 1.47228, 0.4, 0.00179896, 0.984035, 0.981221, 0.992871, 0.987045
3.25291, 40.8192, 0.51782, 1.47201, 0.4, 0.00178514, 0.984027, 0.98121, 0.992863, 0.987036
3.25391, 40.8512, 0.518232, 1.47175, 0.4, 0.00177127, 0.984018, 0.981199, 0.992856, 0.987027
3.25491, 40.883, 0.518638, 1.47149, 0.4, 0.00175735, 0.98401, 0.981188, 0.992848, 0.987018
3.25591, 40.9145, 0.519039, 1.47123, 0.4, 0.00174338, 0.984003, 0.981178, 0.992841, 0.987009
3.25691, 40.9457, 0.519435, 1.47097, 0.4, 0.00172937, 0.983995, 0.981167, 0.992834, 0.987
3.25791, 40.9767, 0.519827, 1.47071, 0.4, 0.00171532, 0.983988, 0.981157, 0.992827, 0.986991
3.25891, 41.0075, 0.520213, 1.47045, 0.4, 0.00170122, 0.98398, 0.981147, 0.99282, 0.986983
3.25991, 41.038, 0.520594, 1.47019, 0.4, 0.00168707, 0.983973, 0.981137, 0.992813, 0.986974
3.26091, 41.0682, 0.52097, 1.46994, 0.4, 0.00167288, 0.983966, 0.981128, 0.992806, 0.986966
3.26191, 41.0982, 0.521341, 1.46969, 0.4, 0.00165865, 0.983959, 0.981118, 0.9928, 0.986958
3.26291, 41.1279, 0.521707, 1.46943, 0.4, 0.00164438, 0.983953, 0.981109, 0.992793, 0.98695
3.26391, 41.1574, 0.522067, 1.46918, 0.4, 0.00163006, 0.983947, 0.9811, 0.992787, 0.986942
3.26491, 41.1866, 0.522423, 1.46893, 0.4, 0.0016157, 0.983941, 0.981091, 0.99278, 0.986935
3.26591, 41.2156, 0.522774, 1.46868, 0.4, 0.00160131, 0.983935, 0.981082, 0.992774, 0.986927
3.26691, 41.2443, 0.52312, 1.46844, 0.4, 0.00158687, 0.983929, 0.981074, 0.992768, 0.98692
3.26791, 41.2727, 0.52346, 1.46819, 0.4, 0.00157239, 0.983923, 0.981066, 0.992762, 0.986913
3.26891, 41.3009, 0.523795, 1.46795, 0.4, 0.00155788, 0.983918, 0.981057, 0.992757, 0.986906
3.26991, 41.3288, 0.524126, 1.4677, 0.4, 0.00154332, 0.983913, 0.981049, 0.992751, 0.986899
3.27091, 41.3564, 0.52445, 1.46746, 0.4, 0.00152873, 0.983908, 0.981042, 0.992746, 0.986892
3.27191, 41.3838, 0.52477, 1.46722, 0.4, 0.0015141, 0.983903, 0.981034, 0.99274, 0.986886
3.27291, 41.4109, 0.525085, 1.46698, 0.4, 0.00149944, 0.983899, 0.981027, 0.992735, 0.98688
3.27391, 41.4378, 0.525395, 1.46675, 0.4, 0.00148474, 0.983895, 0.98102, 0.99273, 0.986874
3.27491, 41.4644, 0.5257, 1.46651, 0.4, 0.00147, 0.98389, 0.981013, 0.992725, 0.986867
3.27591, 41.4907, 0.525999, 1.46627, 0.4, 0.00145523, 0.983886, 0.981006, 0.99272, 0.986862
3.27691, 41.5168, 0.526293, 1.46604, 0.4, 0.00144042, 0.983883, 0.980999, 0.992716, 0.986856
3.27791, 41.5426, 0.526583, 1.46581, 0.4, 0.00142559, 0.98388, 0.980993, 0.992711, 0.986851
3.27891, 41.5681, 0.526866, 1.46558, 0.4, 0.00141072, 0.983876, 0.980987, 0.992707, 0.986845
3.27991, 41.5934, 0.527145, 1.46535, 0.4, 0.00139581, 0.983873, 0.980981, 0.992702, 0.98684
3.28091, 41.6184, 0.527419, 1.46512, 0.4, 0.00138088, 0.983871, 0.980975, 0.992698, 0.986835
3.28191, 41.6431, 0.527688, 1.46489, 0.4, 0.00136591, 0.983868, 0.980969, 0.992694, 0.98683
3.28291, 41.6675, 0.527951, 1.46467, 0.4, 0.00135092, 0.983866, 0.980964, 0.99269, 0.986826
3.28391, 41.6917, 0.528209, 1.46445, 0.4, 0.00133589, 0.983864, 0.980959, 0.992687, 0.986821
3.28491, 41.7156, 0.528462, 1.46422, 0.4, 0.00132084, 0.983862, 0.980954, 0.992683, 0.986817
3.28591, 41.7393, 0.52871, 1.464, 0.4, 0.00130575, 0.98386, 0.980949, 0.99268, 0.986813
3.28691, 41.7626, 0.528953, 1.46378, 0.4, 0.00129064, 0.983859, 0.980945, 0.992676, 0.986809
3.2879, 41.7857, 0.529191, 1.46356, 0.4, 0.0012755, 0.983857, 0.98094, 0.992673, 0.986805
3.2889, 41.8085, 0.529423, 1.46335, 0.4, 0.00126034, 0.983856, 0.980936, 0.99267, 0.986802
3.2899, 41.8311, 0.52965, 1.46313, 0.4, 0.00124515, 0.983856, 0.980932, 0.992668, 0.986798
3.2909, 41.8534, 0.529872, 1.46292, 0.4, 0.00122993, 0.983855, 0.980929, 0.992665, 0.986795
3.2919, 41.8754, 0.53009, 1.46271, 0.4, 0.00121469, 0.983855, 0.980925, 0.992662, 0.986792
3.2929, 41.8971, 0.530301, 1.4625, 0.4, 0.00119942, 0.983855, 0.980922, 0.99266, 0.986789
3.2939, 41.9186, 0.530508, 1.46229, 0.4, 0.00118413, 0.983855, 0.980919, 0.992658, 0.986787
3.2949, 41.9397, 0.530709, 1.46208, 0.4, 0.00116882, 0.983856, 0.980916, 0.992656, 0.986784
3.2959, 41.9606, 0.530903, 1.46187, 0.4, 0.00115348, 0.983854, 0.980909, 0.99265, 0.986778
3.2969, 41.9813, 0.531094, 1.46167, 0.4, 0.00113812, 0.983855, 0.980906, 0.992649, 0.986776
3.2979, 42.0016, 0.53128, 1.46146, 0.4, 0.00112275, 0.983856, 0.980904, 0.992647, 0.986774
3.2989, 42.0217, 0.531461, 1.46126, 0.4, 0.00110735, 0.983857, 0.980903, 0.992646, 0.986772
3.2999, 42.0415, 0.531637, 1.46106, 0.4, 0.00109193, 0.983859, 0.980901, 0.992645, 0.986771
3.3009, 42.061, 0.531808, 1.46086, 0.4, 0.00107649, 0.983861, 0.9809, 0.992643, 0.98677
3.3019, 42.0802, 0.531973, 1.46066, 0.4, 0.00106103, 0.983863, 0.980899, 0.992643, 0.986769
3.3029, 42.0992, 0.532133, 1.46047, 0.4, 0.00104555, 0.983866, 0.980898, 0.992642, 0.986768
3.3039, 42.1179, 0.532288, 1.46027, 0.4, 0.00103006, 0.983868, 0.980897, 0.992641, 0.986767
3.3049, 42.1363, 0.532438, 1.46008, 0.4, 0.00101455, 0.983871, 0.980897, 0.992641, 0.986767
3.3059, 42.1544, 0.532583, 1.45989, 0.4, 0.000999022, 0.983875, 0.980896, 0.99264, 0.986767
3.3069, 42.1722, 0.532723, 1.4597, 0.4, 0.000983478, 0.983878, 0.980896, 0.99264, 0.986766
3.3079, 42.1898, 0.532857, 1.45951, 0.4, 0.00096792, 0.983882, 0.980897, 0.99264, 0.986767
