Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,iEESGO.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.296,0.2651347979751316,0.33809545013067827,0.4000226254024333,0.0023655917484105902,0.4000226254024333,1.008346225223473,0.997245273972634,1.0033552634663279,1.0002665222428393
5.298,0.2666254555692491,0.3394325685239806,0.4000223635034919,0.002379267994256399,0.4000223635034919,1.0083378550066047,0.9972367603900035,1.003353466066083,1.0002619146501406
5.3,0.26812461038965185,0.34077618085700506,0.4000220988974218,0.002392639018803878,0.4000220988974218,1.0083293131855213,0.9972280204028903,1.0033515011153955,1.0002571082507818
5.302,0.26963207020994706,0.342126121422115,0.40002183161990634,0.002405703395322643,0.40002183161990634,1.008320596787981,0.9972190511308056,1.0033493657079553,1.0002521000195113
5.304,0.2711476419191655,0.3434822237848179,0.4000215617069258,0.002418459734873444,0.4000215617069258,1.0083117028825699,0.9972098497643249,1.0033470569978185,1.000246886998406
5.306,0.272671131545554,0.34484432080042254,0.4000212891947522,0.002430906686467761,0.4000212891947522,1.0083026285800112,0.9972004135667241,1.003344572200837,1.0002414662984505
5.308,0.2742023442804737,0.3462122446308074,0.40002101411994484,0.00244304293722365,0.40002101411994484,1.008293371034469,0.9971907398755963,1.0033419085960789,1.0002358351010976
5.31,0.27574108450238843,0.3475858267612956,0.4000207365193454,0.002454867212517707,0.4000207365193454,1.0082839274448603,0.9971808261044529,1.0033390635272221,1.0002299906598093
5.312,0.2772871558009514,0.3489648980176452,0.40002045643007356,0.0024663782761332105,0.40002045643007356,1.0082742950561718,0.9971706697443068,1.003336034403938,1.0002239303015812
5.314,0.2788403610011796,0.3503492885831443,0.400020173889522,0.0024775749304043566,0.400020173889522,1.0082644711607787,0.9971602683652363,1.0033328187032504,1.0002176514284449
5.316,0.2804005021877243,0.35173882801582756,0.4000198889353518,0.002488456016356641,0.4000198889353518,1.0082544530997635,0.9971496196179291,1.0033294139708762,1.0002111515189496
