Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,iEEEG1.PMECH_HP,GEN1.V,LOAD.V,GEN2.V,FAULT.V
3.256,35.75988922234163,0.5692919889727526,0.3994827071169038,0.0002755995212115899,0.3994827071169038,1.007388173397822,0.9944681980798595,1.0016476664230582,0.9980521056257454
3.258,35.769046542739154,0.5690212618834448,0.39945192874108504,0.0002331512048647517,0.39945192874108504,1.0074337615739823,0.994500143363698,1.001669444981936,0.9980790170400518
3.26,35.776676922424606,0.5687219665646207,0.39942098933748754,0.00019077066409436274,0.39942098933748754,1.0074801374540614,0.9945330295463771,1.0016918974272855,0.9981067405703221
3.262,35.78278292887547,0.5683942015371656,0.3993898899998508,0.00014846498120647033,0.3993898899998508,1.0075272886145823,0.9945668457201526,1.0017150157623715,0.9981352666758605
3.264,35.78736738407443,0.5680380696868134,0.3993586318126154,0.00010624121289249961,0.3993586318126154,1.0075752021341449,0.9946015804593938,1.0017387915905243,0.9981645853502861
3.266,35.79043336356888,0.5676536782585468,0.3993272193511486,6.410638939912937e-05,0.3993272193511486,1.0076238645988154,0.9946372218266132,1.0017632161199905,0.9981946861270797
3.268,35.791984195529075,0.5672411388515417,0.39929566523095683,2.2067515143954306e-05,0.39929566523095683,1.0076732621078144,0.9946737573787895,1.0017882801690143,0.9982255580853983
3.27,35.79202345982267,0.5668005674150317,0.39926398347070025,-1.98684311758289e-05,0.39926398347070025,1.0077233802794774,0.9947111741739592,1.001813974171132,0.9982571898561343
3.272,35.79055498707244,0.566332084244274,0.3992321879480012,-6.169449760616249e-05,0.3992321879480012,1.0077742042575286,0.994749458778113,1.001840288180711,0.9982895696282553
3.274,35.78758285767332,0.5658358139759905,0.3992002923990634,-0.0001034037600541359,0.3992002923990634,1.0078257187176851,0.9947885972724158,1.0018672118787357,0.9983226851554335
3.276,35.78311140076936,0.5653118855832858,0.3991683104182971,-0.00014498932340463084,0.3991683104182971,1.0078779078745927,0.9948285752607465,1.0018947345788514,0.9983565237629671
3.278,35.77714519319039,0.5647604323700098,0.3991362554579496,-0.000186444322635765,0.3991362554579496,1.007930755489084,0.9948693778775528,1.001922845233643,0.998391072354984
3.28,35.7696890583487,0.5641815919645518,0.39910414082774304,-0.00022776192393269624,0.39910414082774304,1.0079842448757623,0.9949109897960187,1.0019515324411687,0.9984263174219309
3.282,35.760748065095434,0.5635755063130345,0.39907197969451697,-0.00026893532579993557,0.39907197969451697,1.0080383589109017,0.9949533952365376,1.0019807844517228,0.9984622450483365
3.284,35.75032752653721,0.5629423216718952,0.3990397850818793,-0.00030995776017172166,0.3990397850818793,1.008093080040662,0.994996577975486,1.0020105891748374,0.9984988409208472
3.286,35.73843299881263,0.5622821885998174,0.3990075698698625,-0.00035082249352059194,0.3990075698698625,1.0081483902896133,0.9950405213542944,1.002040934186514,0.9985360903365303
3.288,35.72507027982899,0.5615952619490103,0.3989753467945881,-0.00039152282796369305,0.3989753467945881,1.0082042712695654,0.9950852082888083,1.0020718067366794,0.9985739782114408
3.29,35.71024540795922,0.5608817008557884,0.39894312844793756,-0.00043205210236695225,0.39894312844793756,1.008260704188697,0.9951306212789335,1.0021031937568645,0.998612489089442
3.292,35.69396466069906,0.5601416687304481,0.39891092727723076,-0.000472403693446643,0.39891092727723076,1.0083176698609808,0.9951767424185616,1.0021350818680976,0.9986516071512804
3.294,35.676234553284665,0.5593753332464071,0.3988787555849127,-0.0005125710168684522,0.3988787555849127,1.0083751487158974,0.9952235534057664,1.0021674573890098,0.9986913162239041
3.296,35.65706183727069,0.5585828663285832,0.39884662552824723,-0.0005525475283435727,0.39884662552824723,1.0084331208084303,0.9952710355532668,1.002200306344145,0.9987315997900217
3.298,35.63645349906897,0.5577644441409959,0.3988145491190194,-0.0005923267247219133,0.3988145491190194,1.0084915658293439,0.9953191697991507,1.0022336144724737,0.9987724409978945
3.3,35.614416758447895,0.5569202470735579,0.398782538223246,-0.0006319021450819433,0.398782538223246,1.0085504631157263,0.9953679367178493,1.002267367236098,0.9988138226713562
3.302,35.590959066992596,0.5560504597280396,0.3987506045608941,-0.0006712673718172453,0.3987506045608941,1.0086097916618022,0.9954173165313573,1.0023015498291465,0.9988557273200502
3.304,35.56608810652615,0.5551552709031808,0.3987187597056091,-0.0007104160317192877,0.3987187597056091,1.0086695301300008,0.9954672891206912,1.0023361471868548,0.9988981371498846
3.306,35.53981178749174,0.5542348735789244,0.3986870150844506,-0.0007493417970564744,0.3986870150844506,1.0087296568622752,0.9955178340375785,1.0023711439948204,0.9989410340736915
3.308,35.51213824729623,0.5532894648997532,0.39865538197763783,-0.0007880383866489725,0.39865538197763783,1.0087901498916665,0.9955689305163689,1.0024065246984306,0.998984399722086
3.31,35.483075848614895,0.5523192461571026,0.39862387151830464,-0.0008264995669393659,0.39862387151830464,1.0088509869541025,0.9956205574861584,1.0024422735124516,0.9990282154545158
3.312,35.452633177657944,0.5513244227708303,0.39859249469226293,-0.0008647191530586211,0.39859249469226293,1.0089121455004275,0.9956726935831242,1.0024783744307817,0.9990724623705002
3.314,35.420819042398485,0.5503052042697144,0.39856126233777633,-0.0009026910098874032,0.39856126233777633,1.0089736027086489,0.9957253171630519,1.0025148112363473,0.9991171213210395
3.316,35.38764247076264,0.5492618042709698,0.39853018514534344,-0.0009404090531122181,0.39853018514534344,1.0090353354964015,0.9957784063140568,1.0025515675111512,0.9991621729201992
3.318,35.353112708781495,0.548194440458744,0.398499273657491,-0.0009778672502764039,0.398499273657491,1.0090973205336105,0.9958319388694832,1.0025886266464532,0.9992075975568508
3.32,35.31723921870549,0.5471033345615884,0.3984685382685771,-0.0010150596218254436,0.3984685382685771,1.0091595342553539,0.995885892420976,1.0026259718530834,0.9992533754065688
3.322,35.280031677081155,0.5459887123288726,0.3984379892246044,-0.001051980242146603,0.3984379892246044,1.0092219528749098,0.9959402443317154,1.002663586171876,0.9992994864436688
3.324,35.24149997279066,0.5448508035061278,0.39840763662304435,-0.0010886232406023628,0.39840763662304435,1.009284552396984,0.9959949717498038,1.0027014524842222,0.9993459104533856
3.326,35.20165420505412,0.5436898418092952,0.3983774904126714,-0.0011249828025576341,0.3983774904126714,1.0093473086311027,0.9960500516217985,1.0027395535227275,0.9993926270441746
3.328,35.16050468139516,0.5425060648978638,0.3983475603934082,-0.0011610531704002185,0.3983475603934082,1.0094101972051663,0.9961054607063764,1.0027778718819733,0.9994396156601343
3.33,35.11806191556982,0.5412997143468791,0.39831785621618154,-0.001196828644554491,0.39831785621618154,1.0094731935791563,0.9961611755881253,1.0028163900293672,0.9994868555935382
3.332,35.0743366254591,0.5400710356178018,0.3982883873827897,-0.0012323035844877608,0.3982883873827897,1.009536273058976,0.9962171726914488,1.0028550903160809,0.9995343259974668
3.334,35.02933973092538,0.5388202780282023,0.3982591632457805,-0.001267472409709274,0.3982591632457805,1.0095994108104276,0.9962734282945767,1.0028939549880649,0.9995820058985317
3.336,34.983082351633136,0.5375476947202765,0.39823019300834095,-0.0013023296007613103,0.39823019300834095,1.0096625818733076,0.9963299185436699,1.002932966197131,0.9996298742096816
3.338,34.93557580483389,0.53625354262816,0.39820148572419833,-0.0013368697002023259,0.39820148572419833,1.0097257611756116,0.9963866194670105,1.002972106012097,0.999677909743083
3.34,34.88683160311621,0.534938082444037,0.39817305029753325,-0.0013710873135815886,0.39817305029753325,1.0097889235478408,0.9964435069892648,1.0030113564299834,0.9997260912230619
3.342,34.83686145212048,0.5336015785830205,0.39814489548290355,-0.001404977110405249,0.39814489548290355,1.0098520437373981,0.9965005569458122,1.0030506993872548,0.9997743972991029
3.344,34.785677248219336,0.5322442991467972,0.39811702988518116,-0.001438533825093289,0.39811702988518116,1.0099150964230634,0.9965577450971264,1.003090116771097,0.9998228065588908
3.346,34.733291076163574,0.5308665158860211,0.39808946195950057,-0.0014717522579272807,0.39808946195950057,1.0099780562295377,0.9966150471431997,1.0031295904307242,0.9998712975413885
3.348,34.679715206694276,0.5294685041614505,0.39806220001121917,-0.001504627275988398,0.39806220001121917,1.0100408977420463,0.9966724387380006,1.0031691021887046,0.9999198487499404
3.35,34.624962094121244,0.5280505429038096,0.3980352521958903,-0.0015371538140856007,0.3980352521958903,1.0101035955209878,0.9967298955039517,1.0032086338522928,0.9999684386653904
3.352,34.56904437386833,0.5266129145723771,0.3980086265192487,-0.0015693268756734335,0.3980086265192487,1.010166124116621,0.9967873930464209,1.0032481672247737,1.0000170457592084
3.354,34.51197485998571,0.5251559051122844,0.3979823308372083,-0.0016011415337593544,0.3979823308372083,1.0102284580837781,0.9968449069682105,1.003287684116793,1.0000656485066097
3.356,34.45376654262994,0.5236798039105234,0.39795637285587293,-0.0016325929318000306,0.39795637285587293,1.0102905719965898,0.9969024128840382,1.0033271663576764,1.0001142253996653
3.358,34.39443258551171,0.5221849037506524,0.3979307601315593,-0.0016636762845865117,0.3979307601315593,1.0103524404632196,0.9969598864349969,1.003366595806727,1.000162754960385
3.36,34.33398632331211,0.5206715007662039,0.3979055000708339,-0.0016943868791177204,0.3979055000708339,1.010414038140584,0.99701730330298,1.0034059543644878,1.0002112157537697
3.362,34.27244125906757,0.5191398943927822,0.3978805999305617,-0.0017247200754621596,0.3978805999305617,1.0104753397490607,0.9970746392250684,1.0034452239839693,1.00025958640082
3.364,34.20981106152409,0.517590387318856,0.39785606681796887,-0.0017546713076072847,0.39785606681796887,1.0105363200871649,0.9971318700078611,1.0034843866818244,1.0003078455914929
3.366,34.146109562460936,0.5160232854352396,0.3978319076907183,-0.0017842360842964314,0.3978319076907183,1.0105969540461837,0.9971889715417434,1.0035234245494697,1.0003559720975959
3.368,34.08135075398469,0.5144388977832708,0.3978081293569986,-0.0018134099898527523,0.3978081293569986,1.0106572166247618,0.9972459198150788,1.0035623197641395,1.0004039447856092
3.37,34.01554878579362,0.5128375365016764,0.39778473847562645,-0.0018421886849900474,0.39778473847562645,1.0107170829434244,0.9973026909283194,1.0036010545998675,1.0004517426294253
3.372,33.94871796241337,0.511219516772141,0.3977617415561627,-0.00187056790760995,0.3977617415561627,1.010776528259024,0.9973592611080153,1.0036396114383874,1.000499344722999
3.374,33.88087274040389,0.5095851567635711,0.3977391449590415,-0.001898543473585348,0.3977391449590415,1.010835527979107,0.9974156067207222,1.00367797277994,1.0005467302928954
3.376,33.81202772553871,0.5079347775750709,0.3977169548957141,-0.001926111277529509,0.3977169548957141,1.0108940576761805,0.9974717042867901,1.003716121253987,1.0005938787107274
3.378,33.74219766995661,0.5062687031776287,0.39769517742880545,-0.0019532672935507873,0.39769517742880545,1.0109520931018758,0.9975275304940245,1.0037540396298126,1.0006407695054744
3.38,33.67139746928643,0.5045872603545287,0.39767381847228533,-0.0019800075759923903,0.39767381847228533,1.011009610200996,0.997583062211214,1.003791710827017,1.0006873823756723
3.382,33.59964215974552,0.5028907786404904,0.3976528837916533,-0.002006328260157082,0.3976528837916533,1.011066585125431,0.997638276501504,1.0038291179258811,1.0007336972014635
3.384,33.52694691521244,0.5011795902595556,0.3976323790041375,-0.002032225563016309,0.3976323790041375,1.011122994247939,0.9976931506356207,1.0038662441776054,1.0007796940565024
3.386,33.453327044274246,0.49945403006172495,0.3976123095789078,-0.002057695783903628,0.3976123095789078,1.0111788141757758,0.9977476621049208,1.0039030730144074,1.0008253532197
3.388,33.378797987249385,0.49771443545837124,0.39759268083730304,-0.002082735305191934,0.39759268083730304,1.0112340217641693,0.9978017886342693,1.0039395880594761,1.0008706551868107
3.39,33.303375313186116,0.4959611463564254,0.3975734979530724,-0.0021073405929543636,0.3975734979530724,1.0112885941296175,0.9978555081947266,1.0039757731367709,1.0009155806818368
3.392,33.22707471683789,0.49419450509137497,0.3975547659526314,-0.0021315081976083943,0.3975547659526314,1.011342508663014,0.9979087990160448,1.0040116122806615,1.0009601106682586
3.394,33.14991201561539,0.4924148563591203,0.39753648971533206,-0.002155234754543011,0.39753648971533206,1.011395743042615,0.9979616395989731,1.004047089745411,1.0010042263600851
