Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,tGOV1.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.82,34.403697692420664,0.4000000038486681,0.40000000022522675,8.341290036237303e-11,0.40000000022522675,0.9999999932677873,0.991993539134239,0.9999999963293762,0.9959841737149282
1.822,34.40369769540806,0.4000000039044509,0.4000000002219592,8.255163238911248e-11,0.4000000002219592,0.9999999932687641,0.9919935391344581,0.999999996329614,0.9959841737151706
1.824,34.40369769836422,0.4000000039594744,0.4000000002187414,8.167674310339735e-11,0.4000000002187414,0.9999999932697687,0.9919935391346989,0.9999999963298652,0.9959841737154305
1.826,34.40369770128863,0.400000004013732,0.40000000021557347,8.078842358420791e-11,0.40000000021557347,0.9999999932708024,0.9919935391349616,0.9999999963301298,0.9959841737157078
1.828,34.40369770418082,0.4000000040672171,0.4000000002124559,7.988686653392297e-11,0.4000000002124559,0.9999999932718647,0.9919935391352466,0.9999999963304079,0.9959841737160028
1.83,34.40369770704032,0.4000000041199232,0.40000000020938903,7.897226624589512e-11,0.40000000020938903,0.9999999932729556,0.9919935391355539,0.9999999963306995,0.9959841737163154
1.832,34.40369770986667,0.4000000041718439,0.4000000002063731,7.804481852446977e-11,0.4000000002063731,0.9999999932740758,0.9919935391358834,0.9999999963310048,0.9959841737166459
1.834,34.4036977126594,0.4000000042229733,0.4000000002034084,7.710472070011663e-11,0.4000000002034084,0.9999999932752252,0.9919935391362357,0.9999999963313237,0.9959841737169945
1.836,34.40369771541806,0.4000000042733052,0.4000000002004953,7.615217156458028e-11,0.4000000002004953,0.9999999932764034,0.9919935391366105,0.9999999963316564,0.9959841737173608
1.838,34.403697718142205,0.40000000432283384,0.400000000197634,7.518737138817335e-11,0.400000000197634,0.9999999932776115,0.9919935391370082,0.999999996332003,0.9959841737177454
1.84,34.4036977208314,0.40000000437155375,0.40000000019482485,7.42105217835926e-11,0.40000000019482485,0.9999999932788491,0.9919935391374287,0.9999999963323635,0.9959841737181482
1.842,34.403697723485216,0.40000000441945893,0.40000000019206805,7.322182571024223e-11,0.40000000019206805,0.9999999932801162,0.9919935391378722,0.999999996332738,0.9959841737185693
1.844,34.40369772610323,0.40000000446654416,0.4000000001893638,7.222148752395185e-11,0.4000000001893638,0.999999993281413,0.9919935391383388,0.9999999963331264,0.9959841737190086
1.846,34.40369772868503,0.4000000045128046,0.40000000018671256,7.120971274567997e-11,0.40000000018671256,0.9999999932827398,0.9919935391388286,0.999999996333529,0.9959841737194665
1.848,34.403697731230196,0.4000000045582345,0.40000000018411436,7.018670823444594e-11,0.40000000018411436,0.9999999932840966,0.9919935391393415,0.9999999963339457,0.9959841737199427
1.85,34.40369773373834,0.4000000046028291,0.40000000018156956,6.91526819906199e-11,0.40000000018156956,0.9999999932854833,0.9919935391398781,0.9999999963343766,0.9959841737204376
1.852,34.40369773620906,0.4000000046465839,0.4000000001790782,6.810784325319695e-11,0.4000000001790782,0.9999999932869003,0.991993539140438,0.9999999963348216,0.995984173720951
1.854,34.403697738641974,0.40000000468949454,0.4000000001766407,6.705240233767351e-11,0.4000000001766407,0.9999999932883474,0.9919935391410214,0.999999996335281,0.9959841737214833
1.856,34.40369774103671,0.40000000473155567,0.4000000001742572,6.598657062091575e-11,0.4000000001742572,0.999999993289825,0.9919935391416285,0.9999999963357548,0.9959841737220341
1.858,34.40369774339289,0.40000000477276376,0.4000000001719277,6.491056058006927e-11,0.4000000001719277,0.9999999932913327,0.9919935391422591,0.9999999963362428,0.9959841737226038
1.86,34.403697745710154,0.40000000481311443,0.40000000016965265,6.382458574500283e-11,0.40000000016965265,0.9999999932928714,0.9919935391429137,0.9999999963367453,0.9959841737231924
1.862,34.40369774798814,0.40000000485260345,0.4000000001674321,6.272886048646673e-11,0.4000000001674321,0.9999999932944402,0.991993539143592,0.9999999963372622,0.9959841737238
1.864,34.40369775022651,0.40000000489122733,0.40000000016526616,6.162360021712617e-11,0.40000000016526616,0.9999999932960397,0.9919935391442941,0.9999999963377936,0.9959841737244265
1.866,34.403697752424925,0.40000000492898197,0.40000000016315507,6.050902125537739e-11,0.40000000016315507,0.9999999932976698,0.9919935391450202,0.9999999963383396,0.9959841737250719
