Time(s), gENSAE.delta, gENSAE.PELEC, gENSAE.PMECH, gENSAE.SPEED, GEN1.V, LOAD.V, GEN2.V, FAULT.V
6.25014, 35.68, 0.401116, 0.4, -0.000623134, 0.994598, 0.988764, 0.997851, 0.993296
6.25514, 35.6239, 0.400378, 0.4, -0.000623423, 0.994557, 0.988745, 0.997837, 0.993279
6.26014, 35.5678, 0.399644, 0.4, -0.000623282, 0.994517, 0.988726, 0.997823, 0.993262
6.26514, 35.5117, 0.398915, 0.4, -0.000622714, 0.994477, 0.988707, 0.997809, 0.993246
6.27014, 35.4557, 0.398191, 0.4, -0.000621722, 0.994437, 0.988688, 0.997796, 0.993229
6.27514, 35.3997, 0.397472, 0.4, -0.000620308, 0.994398, 0.988669, 0.997782, 0.993213
6.28014, 35.344, 0.39676, 0.4, -0.000618477, 0.994359, 0.988651, 0.997768, 0.993197
6.28514, 35.2884, 0.396054, 0.4, -0.000616232, 0.994321, 0.988633, 0.997755, 0.993181
6.29014, 35.233, 0.395355, 0.4, -0.000613576, 0.994284, 0.988615, 0.997742, 0.993165
6.29514, 35.1779, 0.394664, 0.4, -0.000610516, 0.994247, 0.988597, 0.997729, 0.99315
6.30014, 35.1231, 0.39398, 0.4, -0.000607055, 0.99421, 0.98858, 0.997716, 0.993134
6.30514, 35.0686, 0.393305, 0.4, -0.000603197, 0.994175, 0.988563, 0.997704, 0.993119
6.31014, 35.0145, 0.392639, 0.4, -0.000598949, 0.99414, 0.988546, 0.997691, 0.993105
6.31514, 34.9608, 0.391982, 0.4, -0.000594315, 0.994105, 0.98853, 0.997679, 0.99309
6.32014, 34.9075, 0.391334, 0.4, -0.000589301, 0.994071, 0.988513, 0.997668, 0.993076
6.32514, 34.8547, 0.390696, 0.4, -0.000583913, 0.994039, 0.988498, 0.997656, 0.993062
6.33014, 34.8024, 0.390069, 0.4, -0.000578156, 0.994006, 0.988482, 0.997645, 0.993049
6.33514, 34.7507, 0.389452, 0.4, -0.000572037, 0.993975, 0.988467, 0.997633, 0.993035
6.34015, 34.6994, 0.388847, 0.4, -0.000565563, 0.993945, 0.988453, 0.997623, 0.993023
6.34515, 34.6488, 0.388253, 0.4, -0.00055874, 0.993915, 0.988439, 0.997612, 0.99301
6.35015, 34.5989, 0.38767, 0.4, -0.000551575, 0.993886, 0.988425, 0.997602, 0.992998
6.35515, 34.5495, 0.3871, 0.4, -0.000544075, 0.993858, 0.988412, 0.997592, 0.992986
6.36015, 34.5009, 0.386542, 0.4, -0.000536247, 0.993832, 0.988399, 0.997583, 0.992975
6.36515, 34.453, 0.385997, 0.4, -0.000528099, 0.993806, 0.988387, 0.997573, 0.992964
6.37015, 34.4058, 0.385465, 0.4, -0.000519638, 0.993781, 0.988375, 0.997565, 0.992954
6.37515, 34.3594, 0.384946, 0.4, -0.000510872, 0.993757, 0.988364, 0.997556, 0.992944
6.38015, 34.3139, 0.38444, 0.4, -0.000501809, 0.993734, 0.988353, 0.997548, 0.992934
6.38515, 34.2691, 0.383949, 0.4, -0.000492456, 0.993712, 0.988343, 0.99754, 0.992925
6.39015, 34.2252, 0.383471, 0.4, -0.000482823, 0.993691, 0.988333, 0.997533, 0.992916
6.39515, 34.1822, 0.383008, 0.4, -0.000472917, 0.993671, 0.988324, 0.997526, 0.992908
6.40015, 34.1401, 0.382559, 0.4, -0.000462747, 0.993653, 0.988316, 0.997519, 0.9929
6.40515, 34.0989, 0.382125, 0.4, -0.000452322, 0.993635, 0.988308, 0.997513, 0.992893
6.41015, 34.0586, 0.381706, 0.4, -0.00044165, 0.993619, 0.9883, 0.997507, 0.992886
6.41515, 34.0194, 0.381302, 0.4, -0.00043074, 0.993604, 0.988293, 0.997502, 0.99288
6.42015, 33.9811, 0.380914, 0.4, -0.000419601, 0.993589, 0.988287, 0.997497, 0.992875
6.42515, 33.9438, 0.38054, 0.4, -0.000408242, 0.993576, 0.988281, 0.997492, 0.992869
6.43015, 33.9076, 0.380183, 0.4, -0.000396672, 0.993565, 0.988276, 0.997488, 0.992865
6.43515, 33.8724, 0.379841, 0.4, -0.000384901, 0.993554, 0.988272, 0.997485, 0.992861
6.44015, 33.8383, 0.379515, 0.4, -0.000372937, 0.993545, 0.988268, 0.997482, 0.992857
6.44515, 33.8053, 0.379205, 0.4, -0.000360791, 0.993537, 0.988265, 0.997479, 0.992854
6.45015, 33.7734, 0.378911, 0.4, -0.00034847, 0.99353, 0.988262, 0.997476, 0.992851
6.45515, 33.7426, 0.378633, 0.4, -0.000335986, 0.993524, 0.988261, 0.997475, 0.992849
6.46015, 33.7129, 0.378372, 0.4, -0.000323348, 0.99352, 0.988259, 0.997473, 0.992848
6.46515, 33.6843, 0.378127, 0.4, -0.000310564, 0.993516, 0.988259, 0.997472, 0.992847
6.47015, 33.657, 0.377899, 0.4, -0.000297645, 0.993514, 0.988259, 0.997472, 0.992847
6.47515, 33.6308, 0.377686, 0.4, -0.000284601, 0.993514, 0.988259, 0.997472, 0.992847
6.48015, 33.6057, 0.377493, 0.4, -0.00027144, 0.993517, 0.988266, 0.997476, 0.992852
6.48515, 33.5819, 0.377313, 0.4, -0.000258175, 0.993519, 0.988268, 0.997477, 0.992854
6.49015, 33.5593, 0.37715, 0.4, -0.000244812, 0.993522, 0.98827, 0.997478, 0.992855
6.49515, 33.5378, 0.377004, 0.4, -0.000231362, 0.993526, 0.988273, 0.99748, 0.992858
6.50015, 33.5176, 0.376875, 0.4, -0.000217834, 0.993531, 0.988277, 0.997482, 0.99286
6.50515, 33.4986, 0.376762, 0.4, -0.000204239, 0.993538, 0.988281, 0.997484, 0.992864
6.51015, 33.4809, 0.376666, 0.4, -0.000190586, 0.993546, 0.988286, 0.997487, 0.992868
6.51515, 33.4643, 0.376586, 0.4, -0.000176885, 0.993554, 0.988291, 0.997491, 0.992872
6.52015, 33.449, 0.376523, 0.4, -0.000163146, 0.993565, 0.988297, 0.997495, 0.992877
6.52515, 33.4349, 0.376476, 0.4, -0.000149377, 0.993576, 0.988304, 0.997499, 0.992883
6.53015, 33.4221, 0.376446, 0.4, -0.000135589, 0.993589, 0.988311, 0.997504, 0.992889
6.53515, 33.4105, 0.376431, 0.4, -0.000121792, 0.993603, 0.988319, 0.997509, 0.992896
6.54015, 33.4002, 0.376433, 0.4, -0.000107994, 0.993618, 0.988328, 0.997515, 0.992903
6.54515, 33.3911, 0.376452, 0.4, -9.42056e-05, 0.993634, 0.988337, 0.997521, 0.992911
6.55015, 33.3832, 0.376486, 0.4, -8.04356e-05, 0.993651, 0.988347, 0.997528, 0.992919
6.55515, 33.3766, 0.376536, 0.4, -6.66935e-05, 0.99367, 0.988358, 0.997535, 0.992928
6.56015, 33.3712, 0.376602, 0.4, -5.29884e-05, 0.99369, 0.988369, 0.997543, 0.992937
6.56515, 33.3671, 0.376683, 0.4, -3.93295e-05, 0.99371, 0.988381, 0.997551, 0.992947
6.57015, 33.3642, 0.37678, 0.4, -2.57261e-05, 0.993732, 0.988393, 0.997559, 0.992957
6.57515, 33.3625, 0.376893, 0.4, -1.2187e-05, 0.993755, 0.988406, 0.997568, 0.992968
6.58015, 33.362, 0.37702, 0.4, 1.27881e-06, 0.993779, 0.988419, 0.997577, 0.992979
6.58515, 33.3627, 0.377163, 0.4, 1.46627e-05, 0.993805, 0.988433, 0.997586, 0.992991
6.59015, 33.3646, 0.37732, 0.4, 2.79557e-05, 0.993831, 0.988448, 0.997597, 0.993004
6.59515, 33.3677, 0.377492, 0.4, 4.11495e-05, 0.993858, 0.988463, 0.997607, 0.993016
6.60015, 33.372, 0.377678, 0.4, 5.42355e-05, 0.993887, 0.988478, 0.997618, 0.99303
6.60515, 33.3775, 0.377879, 0.4, 6.72053e-05, 0.993916, 0.988495, 0.997629, 0.993043
6.61015, 33.3841, 0.378096, 0.4, 8.00506e-05, 0.993949, 0.988517, 0.997644, 0.993062
6.61515, 33.3919, 0.378324, 0.4, 9.27618e-05, 0.993981, 0.988534, 0.997656, 0.993077
6.62015, 33.4008, 0.378566, 0.4, 0.000105334, 0.994013, 0.988553, 0.997669, 0.993092
6.62515, 33.4109, 0.378821, 0.4, 0.000117757, 0.994047, 0.988571, 0.997682, 0.993108
6.63015, 33.422, 0.379089, 0.4, 0.000130024, 0.994081, 0.98859, 0.997695, 0.993125
6.63515, 33.4343, 0.379371, 0.4, 0.000142128, 0.994117, 0.98861, 0.997709, 0.993141
6.64015, 33.4476, 0.379665, 0.4, 0.000154061, 0.994153, 0.98863, 0.997722, 0.993158
6.64515, 33.462, 0.379972, 0.4, 0.000165816, 0.99419, 0.98865, 0.997737, 0.993175
6.65015, 33.4775, 0.38029, 0.4, 0.000177385, 0.994227, 0.988671, 0.997751, 0.993193
6.65515, 33.494, 0.380621, 0.4, 0.000188762, 0.994266, 0.988692, 0.997766, 0.993211
6.66015, 33.5115, 0.380963, 0.4, 0.000199939, 0.994305, 0.988713, 0.997781, 0.993229
6.66515, 33.53, 0.381316, 0.4, 0.000210911, 0.994345, 0.988735, 0.997796, 0.993248
6.67015, 33.5494, 0.381681, 0.4, 0.000221671, 0.994385, 0.988757, 0.997811, 0.993267
6.67515, 33.5699, 0.382056, 0.4, 0.000232212, 0.994427, 0.98878, 0.997827, 0.993286
6.68015, 33.5913, 0.382442, 0.4, 0.000242528, 0.994468, 0.988802, 0.997843, 0.993306
6.68515, 33.6135, 0.382837, 0.4, 0.000252614, 0.994511, 0.988825, 0.997859, 0.993325
6.69015, 33.6367, 0.383242, 0.4, 0.000262463, 0.994554, 0.988849, 0.997876, 0.993345
6.69515, 33.6608, 0.383657, 0.4, 0.00027207, 0.994597, 0.988872, 0.997892, 0.993366
6.70015, 33.6857, 0.384081, 0.4, 0.000281431, 0.994641, 0.988896, 0.997909, 0.993386
6.70515, 33.7115, 0.384514, 0.4, 0.000290538, 0.994686, 0.98892, 0.997926, 0.993407
6.71015, 33.738, 0.384955, 0.4, 0.000299388, 0.994731, 0.988945, 0.997943, 0.993427
6.71515, 33.7654, 0.385405, 0.4, 0.000307976, 0.994777, 0.988969, 0.99796, 0.993448
6.72015, 33.7935, 0.385862, 0.4, 0.000316297, 0.994822, 0.988994, 0.997977, 0.993469
6.72515, 33.8223, 0.386327, 0.4, 0.000324347, 0.994869, 0.989019, 0.997995, 0.993491
6.73015, 33.8519, 0.386799, 0.4, 0.000332121, 0.994915, 0.989044, 0.998012, 0.993512
6.73515, 33.8821, 0.387277, 0.4, 0.000339616, 0.994962, 0.989069, 0.99803, 0.993533
6.74015, 33.913, 0.387762, 0.4, 0.000346828, 0.995009, 0.989094, 0.998047, 0.993555
6.74515, 33.9445, 0.388253, 0.4, 0.000353753, 0.995056, 0.989119, 0.998065, 0.993577
6.75015, 33.9767, 0.38875, 0.4, 0.000360387, 0.995104, 0.989145, 0.998083, 0.993598
6.75515, 34.0094, 0.389252, 0.4, 0.000366729, 0.995152, 0.98917, 0.998101, 0.99362
6.76015, 34.0427, 0.389759, 0.4, 0.000372774, 0.995199, 0.989195, 0.998119, 0.993642
6.76515, 34.0765, 0.390271, 0.4, 0.00037852, 0.995247, 0.989221, 0.998137, 0.993664
6.77015, 34.1109, 0.390787, 0.4, 0.000383964, 0.995296, 0.989247, 0.998155, 0.993686
6.77516, 34.1457, 0.391306, 0.4, 0.000389105, 0.995344, 0.989272, 0.998173, 0.993708
6.78016, 34.1809, 0.39183, 0.4, 0.00039394, 0.995392, 0.989298, 0.998191, 0.99373
6.78516, 34.2166, 0.392356, 0.4, 0.000398467, 0.99544, 0.989323, 0.998208, 0.993751
6.79016, 34.2527, 0.392885, 0.4, 0.000402685, 0.995488, 0.989348, 0.998226, 0.993773
6.79516, 34.2891, 0.393417, 0.4, 0.000406591, 0.995536, 0.989374, 0.998244, 0.993795
6.80016, 34.3259, 0.39395, 0.4, 0.000410186, 0.995584, 0.989399, 0.998262, 0.993817
6.80516, 34.3629, 0.394486, 0.4, 0.000413468, 0.995632, 0.989424, 0.99828, 0.993838
6.81016, 34.4003, 0.395022, 0.4, 0.000416435, 0.99568, 0.989449, 0.998297, 0.99386
6.81516, 34.4379, 0.395559, 0.4, 0.000419089, 0.995727, 0.989474, 0.998315, 0.993881
6.82016, 34.4758, 0.396097, 0.4, 0.000421428, 0.995775, 0.989499, 0.998332, 0.993902
6.82516, 34.5138, 0.396635, 0.4, 0.000423452, 0.995822, 0.989524, 0.99835, 0.993923
6.83016, 34.552, 0.397173, 0.4, 0.000425161, 0.995869, 0.989548, 0.998367, 0.993944
6.83516, 34.5903, 0.39771, 0.4, 0.000426555, 0.995915, 0.989572, 0.998384, 0.993965
6.84016, 34.6288, 0.398247, 0.4, 0.000427636, 0.995961, 0.989597, 0.998401, 0.993986
6.84516, 34.6673, 0.398782, 0.4, 0.000428404, 0.996007, 0.98962, 0.998417, 0.994006
6.85016, 34.7059, 0.399315, 0.4, 0.000428859, 0.996053, 0.989644, 0.998434, 0.994027
6.85516, 34.7445, 0.399846, 0.4, 0.000429003, 0.996098, 0.989667, 0.998451, 0.994047
6.86016, 34.7831, 0.400375, 0.4, 0.000428838, 0.996143, 0.989691, 0.998467, 0.994066
6.86516, 34.8217, 0.400901, 0.4, 0.000428365, 0.996187, 0.989713, 0.998483, 0.994086
6.87016, 34.8603, 0.401424, 0.4, 0.000427585, 0.996231, 0.989736, 0.998499, 0.994106
6.87516, 34.8987, 0.401943, 0.4, 0.000426501, 0.996274, 0.989759, 0.998515, 0.994125
6.88016, 34.937, 0.402459, 0.4, 0.000425115, 0.996317, 0.989781, 0.99853, 0.994144
6.88516, 34.9752, 0.40297, 0.4, 0.000423429, 0.996359, 0.989802, 0.998545, 0.994162
6.89016, 35.0133, 0.403477, 0.4, 0.000421446, 0.996401, 0.989824, 0.998561, 0.994181
6.89516, 35.0511, 0.403979, 0.4, 0.000419169, 0.996442, 0.989845, 0.998575, 0.994199
6.90016, 35.0887, 0.404476, 0.4, 0.0004166, 0.996483, 0.989866, 0.99859, 0.994217
6.90516, 35.1261, 0.404968, 0.4, 0.000413743, 0.996523, 0.989886, 0.998604, 0.994234
6.91016, 35.1632, 0.405453, 0.4, 0.000410602, 0.996562, 0.989906, 0.998619, 0.994251
6.91516, 35.2, 0.405933, 0.4, 0.000407179, 0.996601, 0.989926, 0.998632, 0.994268
6.92016, 35.2365, 0.406406, 0.4, 0.000403478, 0.996639, 0.989945, 0.998646, 0.994285
6.92516, 35.2727, 0.406872, 0.4, 0.000399505, 0.996676, 0.989964, 0.998659, 0.994301
6.93016, 35.3085, 0.407332, 0.4, 0.000395261, 0.996713, 0.989983, 0.998672, 0.994317
6.93516, 35.3438, 0.407784, 0.4, 0.000390753, 0.996749, 0.990001, 0.998685, 0.994333
6.94016, 35.3788, 0.408228, 0.4, 0.000385984, 0.996784, 0.990019, 0.998698, 0.994348
6.94516, 35.4133, 0.408664, 0.4, 0.000380958, 0.996818, 0.990036, 0.99871, 0.994363
6.95016, 35.4474, 0.409092, 0.4, 0.000375682, 0.996852, 0.990053, 0.998722, 0.994378
6.95516, 35.481, 0.409512, 0.4, 0.000370159, 0.996885, 0.99007, 0.998734, 0.994392
6.96016, 35.514, 0.409923, 0.4, 0.000364394, 0.996917, 0.990086, 0.998745, 0.994406
6.96516, 35.5466, 0.410325, 0.4, 0.000358393, 0.996948, 0.990102, 0.998756, 0.994419
6.97016, 35.5786, 0.410718, 0.4, 0.000352162, 0.996979, 0.990117, 0.998767, 0.994432
6.97516, 35.61, 0.411101, 0.4, 0.000345705, 0.997008, 0.990132, 0.998777, 0.994445
6.98016, 35.6408, 0.411475, 0.4, 0.000339029, 0.997037, 0.990147, 0.998788, 0.994458
6.98516, 35.671, 0.411839, 0.4, 0.000332138, 0.997065, 0.990161, 0.998797, 0.99447
6.99016, 35.7006, 0.412192, 0.4, 0.00032504, 0.997092, 0.990174, 0.998807, 0.994481
6.99516, 35.7295, 0.412536, 0.4, 0.00031774, 0.997119, 0.990188, 0.998816, 0.994493
7.00016, 35.7578, 0.412868, 0.4, 0.000310244, 0.997144, 0.9902, 0.998825, 0.994503
7.00516, 35.7854, 0.41319, 0.4, 0.000302559, 0.997168, 0.990213, 0.998834, 0.994514
7.01016, 35.8123, 0.413502, 0.4, 0.00029469, 0.997192, 0.990224, 0.998842, 0.994524
7.01516, 35.8384, 0.413802, 0.4, 0.000286645, 0.997215, 0.990236, 0.99885, 0.994534
7.02016, 35.8639, 0.41409, 0.4, 0.00027843, 0.997237, 0.990247, 0.998858, 0.994543
7.02516, 35.8886, 0.414368, 0.4, 0.000270051, 0.997258, 0.990257, 0.998865, 0.994552
7.03016, 35.9125, 0.414633, 0.4, 0.000261516, 0.997278, 0.990267, 0.998872, 0.994561
7.03516, 35.9356, 0.414887, 0.4, 0.000252831, 0.997297, 0.990277, 0.998879, 0.994569
7.04016, 35.958, 0.41513, 0.4, 0.000244002, 0.997315, 0.990286, 0.998885, 0.994577
7.04516, 35.9796, 0.41536, 0.4, 0.000235038, 0.997333, 0.990294, 0.998891, 0.994584
7.05016, 36.0003, 0.415578, 0.4, 0.000225945, 0.997349, 0.990303, 0.998897, 0.994591
7.05516, 36.0202, 0.415784, 0.4, 0.000216731, 0.997365, 0.99031, 0.998902, 0.994598
7.06016, 36.0393, 0.415976, 0.4, 0.000207401, 0.997377, 0.990313, 0.998904, 0.9946
7.06516, 36.0576, 0.416158, 0.4, 0.000197966, 0.997391, 0.99032, 0.998909, 0.994606
7.07016, 36.075, 0.416327, 0.4, 0.00018843, 0.997404, 0.990326, 0.998914, 0.994611
7.07516, 36.0915, 0.416484, 0.4, 0.000178801, 0.997415, 0.990333, 0.998918, 0.994617
7.08016, 36.1072, 0.416628, 0.4, 0.000169085, 0.997427, 0.990338, 0.998922, 0.994622
7.08516, 36.1219, 0.41676, 0.4, 0.000159292, 0.997437, 0.990344, 0.998926, 0.994626
7.09016, 36.1358, 0.416879, 0.4, 0.000149428, 0.997446, 0.990349, 0.998929, 0.994631
7.09516, 36.1488, 0.416985, 0.4, 0.000139501, 0.997455, 0.990353, 0.998933, 0.994634
7.10016, 36.1609, 0.417078, 0.4, 0.000129517, 0.997463, 0.990357, 0.998935, 0.994638
7.10516, 36.1722, 0.417159, 0.4, 0.000119485, 0.99747, 0.990361, 0.998938, 0.994641
7.11016, 36.1825, 0.417227, 0.4, 0.000109412, 0.997475, 0.990364, 0.99894, 0.994644
7.11516, 36.1919, 0.417283, 0.4, 9.93045e-05, 0.997481, 0.990367, 0.998942, 0.994646
7.12016, 36.2003, 0.417326, 0.4, 8.9171e-05, 0.997485, 0.99037, 0.998944, 0.994648
7.12516, 36.2079, 0.417356, 0.4, 7.90187e-05, 0.997488, 0.990372, 0.998945, 0.99465
7.13016, 36.2146, 0.417374, 0.4, 6.88547e-05, 0.997491, 0.990373, 0.998946, 0.994651
7.13516, 36.2203, 0.417379, 0.4, 5.86864e-05, 0.997493, 0.990375, 0.998947, 0.994653
7.14016, 36.2251, 0.417372, 0.4, 4.85212e-05, 0.997494, 0.990376, 0.998948, 0.994653
7.14516, 36.229, 0.417352, 0.4, 3.83663e-05, 0.997494, 0.990376, 0.998948, 0.994654
7.15016, 36.232, 0.41732, 0.4, 2.82288e-05, 0.997494, 0.990376, 0.998948, 0.994654
7.15516, 36.2341, 0.417276, 0.4, 1.81159e-05, 0.997492, 0.990376, 0.998948, 0.994653
7.16016, 36.2353, 0.417219, 0.4, 8.0348e-06, 0.99749, 0.990375, 0.998948, 0.994653
7.16516, 36.2356, 0.417151, 0.4, -2.00729e-06, 0.997487, 0.990374, 0.998947, 0.994652
7.17016, 36.2349, 0.41707, 0.4, -1.20036e-05, 0.997483, 0.990373, 0.998946, 0.994651
7.17516, 36.2334, 0.416978, 0.4, -2.19473e-05, 0.997479, 0.990371, 0.998945, 0.994649
7.18016, 36.231, 0.416875, 0.4, -3.18313e-05, 0.997474, 0.990369, 0.998943, 0.994648
7.18516, 36.2277, 0.416759, 0.4, -4.1649e-05, 0.997468, 0.990367, 0.998941, 0.994645
7.19016, 36.2235, 0.416632, 0.4, -5.13937e-05, 0.997461, 0.990364, 0.998939, 0.994643
7.19516, 36.2184, 0.416494, 0.4, -6.10586e-05, 0.997454, 0.990361, 0.998937, 0.99464
7.20016, 36.2125, 0.416345, 0.4, -7.06375e-05, 0.997446, 0.990357, 0.998934, 0.994637
7.20516, 36.2057, 0.416185, 0.4, -8.01239e-05, 0.997437, 0.990354, 0.998932, 0.994634
7.21017, 36.1981, 0.416014, 0.4, -8.95114e-05, 0.997428, 0.990349, 0.998929, 0.99463
7.21517, 36.1896, 0.415833, 0.4, -9.87937e-05, 0.997418, 0.990345, 0.998926, 0.994627
7.22017, 36.1803, 0.415642, 0.4, -0.000107965, 0.997408, 0.99034, 0.998922, 0.994622
7.22517, 36.1701, 0.41544, 0.4, -0.000117019, 0.997396, 0.990335, 0.998919, 0.994618
7.23017, 36.1592, 0.415226, 0.4, -0.00012595, 0.997382, 0.990325, 0.998911, 0.994609
7.23517, 36.1475, 0.415005, 0.4, -0.000134751, 0.997369, 0.990319, 0.998907, 0.994604
7.24017, 36.1349, 0.414774, 0.4, -0.000143418, 0.997356, 0.990312, 0.998902, 0.994599
7.24517, 36.1216, 0.414534, 0.4, -0.000151946, 0.997342, 0.990306, 0.998898, 0.994593
7.25017, 36.1076, 0.414284, 0.4, -0.000160329, 0.997327, 0.990299, 0.998893, 0.994587
7.25517, 36.0928, 0.414026, 0.4, -0.000168561, 0.997313, 0.990292, 0.998888, 0.994581
7.26017, 36.0772, 0.413759, 0.4, -0.000176638, 0.997297, 0.990285, 0.998883, 0.994575
7.26517, 36.061, 0.413483, 0.4, -0.000184554, 0.997282, 0.990278, 0.998878, 0.994569
7.27017, 36.044, 0.4132, 0.4, -0.000192306, 0.997265, 0.99027, 0.998872, 0.994562
7.27517, 36.0263, 0.412908, 0.4, -0.000199887, 0.997249, 0.990262, 0.998867, 0.994555
7.28017, 36.008, 0.412609, 0.4, -0.000207294, 0.997231, 0.990254, 0.998861, 0.994548
7.28517, 35.989, 0.412303, 0.4, -0.000214523, 0.997214, 0.990246, 0.998855, 0.994541
7.29017, 35.9694, 0.411989, 0.4, -0.000221569, 0.997196, 0.990238, 0.998849, 0.994534
7.29517, 35.9491, 0.411669, 0.4, -0.000228427, 0.997178, 0.990229, 0.998843, 0.994526
7.30017, 35.9283, 0.411341, 0.4, -0.000235095, 0.997159, 0.990221, 0.998837, 0.994519
7.30517, 35.9068, 0.411008, 0.4, -0.000241568, 0.99714, 0.990212, 0.99883, 0.994511
7.31017, 35.8848, 0.410668, 0.4, -0.000247844, 0.997121, 0.990203, 0.998824, 0.994503
7.31517, 35.8622, 0.410323, 0.4, -0.000253917, 0.997101, 0.990193, 0.998817, 0.994495
7.32017, 35.8391, 0.409972, 0.4, -0.000259786, 0.997081, 0.990184, 0.99881, 0.994487
7.32517, 35.8154, 0.409617, 0.4, -0.000265447, 0.997061, 0.990175, 0.998804, 0.994479
7.33017, 35.7913, 0.409256, 0.4, -0.000270898, 0.997041, 0.990165, 0.998797, 0.994471
7.33517, 35.7666, 0.40889, 0.4, -0.000276135, 0.99702, 0.990156, 0.99879, 0.994462
7.34017, 35.7416, 0.408521, 0.4, -0.000281156, 0.997, 0.990146, 0.998783, 0.994454
7.34517, 35.716, 0.408147, 0.4, -0.000285959, 0.996979, 0.990136, 0.998776, 0.994445
7.35017, 35.6901, 0.40777, 0.4, -0.000290541, 0.996958, 0.990126, 0.998768, 0.994437
7.35517, 35.6637, 0.407389, 0.4, -0.000294901, 0.996936, 0.990116, 0.998761, 0.994428
7.36017, 35.637, 0.407005, 0.4, -0.000299036, 0.996915, 0.990106, 0.998754, 0.994419
7.36517, 35.6099, 0.406618, 0.4, -0.000302945, 0.996893, 0.990096, 0.998747, 0.99441
7.37017, 35.5824, 0.406228, 0.4, -0.000306626, 0.996872, 0.990086, 0.998739, 0.994401
7.37517, 35.5547, 0.405837, 0.4, -0.000310078, 0.99685, 0.990075, 0.998732, 0.994393
7.38017, 35.5266, 0.405443, 0.4, -0.0003133, 0.996828, 0.990065, 0.998724, 0.994384
7.38517, 35.4983, 0.405048, 0.4, -0.000316291, 0.996807, 0.990055, 0.998717, 0.994375
7.39017, 35.4697, 0.404651, 0.4, -0.00031905, 0.996785, 0.990045, 0.998709, 0.994366
7.39517, 35.4408, 0.404253, 0.4, -0.000321575, 0.996763, 0.990034, 0.998702, 0.994357
7.40017, 35.4118, 0.403855, 0.4, -0.000323868, 0.996741, 0.990024, 0.998695, 0.994348
7.40517, 35.3825, 0.403455, 0.4, -0.000325927, 0.996719, 0.990014, 0.998687, 0.994339
7.41017, 35.3531, 0.403056, 0.4, -0.000327753, 0.996698, 0.990004, 0.99868, 0.99433
7.41517, 35.3235, 0.402657, 0.4, -0.000329344, 0.996676, 0.989994, 0.998672, 0.994321
7.42017, 35.2938, 0.402258, 0.4, -0.000330703, 0.996655, 0.989983, 0.998665, 0.994312
7.42517, 35.264, 0.40186, 0.4, -0.000331828, 0.996633, 0.989973, 0.998658, 0.994304
7.43017, 35.2341, 0.401463, 0.4, -0.00033272, 0.996612, 0.989963, 0.99865, 0.994295
7.43517, 35.2041, 0.401067, 0.4, -0.00033338, 0.996591, 0.989954, 0.998643, 0.994286
7.44017, 35.1741, 0.400672, 0.4, -0.00033381, 0.99657, 0.989944, 0.998636, 0.994278
7.44517, 35.144, 0.400279, 0.4, -0.000334009, 0.99655, 0.989934, 0.998629, 0.994269
7.45017, 35.1139, 0.399888, 0.4, -0.000333979, 0.996529, 0.989924, 0.998622, 0.994261
7.45517, 35.0839, 0.3995, 0.4, -0.000333722, 0.996509, 0.989915, 0.998615, 0.994252
7.46017, 35.0538, 0.399114, 0.4, -0.000333238, 0.996489, 0.989905, 0.998608, 0.994244
7.46517, 35.0239, 0.39873, 0.4, -0.00033253, 0.996469, 0.989896, 0.998601, 0.994236
7.47017, 34.994, 0.39835, 0.4, -0.000331599, 0.99645, 0.989887, 0.998594, 0.994228
7.47517, 34.9642, 0.397973, 0.4, -0.000330446, 0.99643, 0.989878, 0.998588, 0.99422
7.48017, 34.9345, 0.3976, 0.4, -0.000329075, 0.996412, 0.989869, 0.998581, 0.994212
7.48517, 34.9049, 0.39723, 0.4, -0.000327487, 0.996393, 0.98986, 0.998575, 0.994205
7.49017, 34.8755, 0.396865, 0.4, -0.000325685, 0.996375, 0.989852, 0.998569, 0.994197
7.49517, 34.8463, 0.396504, 0.4, -0.000323671, 0.996357, 0.989844, 0.998562, 0.99419
7.50017, 34.8173, 0.396147, 0.4, -0.000321448, 0.996339, 0.989836, 0.998556, 0.994183
7.50517, 34.7884, 0.395795, 0.4, -0.000319018, 0.996322, 0.989828, 0.99855, 0.994176
7.51017, 34.7598, 0.395447, 0.4, -0.000316385, 0.996306, 0.98982, 0.998545, 0.994169
7.51517, 34.7315, 0.395106, 0.4, -0.000313551, 0.996289, 0.989812, 0.998539, 0.994162
7.52017, 34.7034, 0.394769, 0.4, -0.000310519, 0.996274, 0.989805, 0.998534, 0.994156
7.52517, 34.6756, 0.394438, 0.4, -0.000307293, 0.996258, 0.989798, 0.998528, 0.994149
7.53017, 34.6481, 0.394113, 0.4, -0.000303876, 0.996243, 0.989791, 0.998523, 0.994143
7.53517, 34.6209, 0.393793, 0.4, -0.000300271, 0.996229, 0.989784, 0.998518, 0.994137
7.54017, 34.594, 0.39348, 0.4, -0.000296482, 0.996215, 0.989778, 0.998513, 0.994132
7.54517, 34.5675, 0.393173, 0.4, -0.000292514, 0.996201, 0.989772, 0.998509, 0.994126
7.55017, 34.5414, 0.392873, 0.4, -0.000288368, 0.996188, 0.989766, 0.998504, 0.994121
7.55517, 34.5156, 0.392579, 0.4, -0.00028405, 0.996176, 0.98976, 0.9985, 0.994116
