Time(s) " gENSAL.delta" " gENSAL.PELEC" " gENSAL.PMECH" " gENSAL.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
2.81894 " 31.647" " 0.277977" " 0.4" " -0.00284409" " 0.968254" " 0.973493" " 0.987341" " 0.980357"
2.81994 " 31.5959" " 0.277524" " 0.4" " -0.00282968" " 0.968207" " 0.973465" " 0.987321" " 0.980333"
2.82094 " 31.5451" " 0.277075" " 0.4" " -0.00281521" " 0.96816" " 0.973437" " 0.9873" " 0.980308"
2.82194 " 31.4946" " 0.27663" " 0.4" " -0.0028007" " 0.968113" " 0.973409" " 0.98728" " 0.980284"
2.82294 " 31.4443" " 0.27619" " 0.4" " -0.00278613" " 0.968067" " 0.973381" " 0.98726" " 0.98026"
2.82394 " 31.3943" " 0.275753" " 0.4" " -0.00277151" " 0.968021" " 0.973354" " 0.98724" " 0.980236"
2.82494 " 31.3445" " 0.27532" " 0.4" " -0.00275684" " 0.967976" " 0.973327" " 0.98722" " 0.980212"
2.82594 " 31.295" " 0.274892" " 0.4" " -0.00274212" " 0.967931" " 0.9733" " 0.9872" " 0.980189"
2.82694 " 31.2458" " 0.274467" " 0.4" " -0.00272735" " 0.967886" " 0.973273" " 0.987181" " 0.980165"
2.82794 " 31.1968" " 0.274047" " 0.4" " -0.00271253" " 0.967842" " 0.973247" " 0.987161" " 0.980142"
2.82894 " 31.1481" " 0.27363" " 0.4" " -0.00269767" " 0.967798" " 0.973221" " 0.987142" " 0.980119"
2.82994 " 31.0997" " 0.273218" " 0.4" " -0.00268275" " 0.967755" " 0.973195" " 0.987123" " 0.980097"
2.83094 " 31.0515" " 0.272809" " 0.4" " -0.00266779" " 0.967712" " 0.973169" " 0.987104" " 0.980074"
2.83194 " 31.0037" " 0.272405" " 0.4" " -0.00265278" " 0.967669" " 0.973143" " 0.987086" " 0.980052"
2.83294 " 30.956" " 0.272005" " 0.4" " -0.00263773" " 0.967627" " 0.973118" " 0.987067" " 0.98003"
2.83394 " 30.9087" " 0.271609" " 0.4" " -0.00262263" " 0.967585" " 0.973093" " 0.987049" " 0.980008"
2.83494 " 30.8616" " 0.271216" " 0.4" " -0.00260749" " 0.967544" " 0.973068" " 0.987031" " 0.979986"
2.83594 " 30.8148" " 0.270828" " 0.4" " -0.0025923" " 0.967503" " 0.973044" " 0.987013" " 0.979964"
2.83694 " 30.7683" " 0.270444" " 0.4" " -0.00257706" " 0.967462" " 0.973019" " 0.986995" " 0.979943"
2.83794 " 30.7221" " 0.270064" " 0.4" " -0.00256179" " 0.967422" " 0.972995" " 0.986977" " 0.979922"
2.83894 " 30.6761" " 0.269688" " 0.4" " -0.00254646" " 0.967383" " 0.972971" " 0.98696" " 0.979901"
2.83994 " 30.6304" " 0.269316" " 0.4" " -0.0025311" " 0.967343" " 0.972948" " 0.986943" " 0.979881"
2.84094 " 30.585" " 0.268948" " 0.4" " -0.00251569" " 0.967304" " 0.972924" " 0.986925" " 0.97986"
2.84194 " 30.5398" " 0.268584" " 0.4" " -0.00250024" " 0.967266" " 0.972901" " 0.986909" " 0.97984"
2.84294 " 30.495" " 0.268223" " 0.4" " -0.00248475" " 0.967228" " 0.972878" " 0.986892" " 0.97982"
2.84394 " 30.4504" " 0.267867" " 0.4" " -0.00246922" " 0.96719" " 0.972856" " 0.986875" " 0.9798"
2.84494 " 30.4061" " 0.267515" " 0.4" " -0.00245365" " 0.967153" " 0.972833" " 0.986859" " 0.97978"
2.84594 " 30.362" " 0.267167" " 0.4" " -0.00243804" " 0.967116" " 0.972811" " 0.986843" " 0.979761"
2.84694 " 30.3183" " 0.266823" " 0.4" " -0.00242239" " 0.96708" " 0.972789" " 0.986827" " 0.979742"
2.84794 " 30.2748" " 0.266483" " 0.4" " -0.00240669" " 0.967044" " 0.972767" " 0.986811" " 0.979723"
2.84894 " 30.2316" " 0.266147" " 0.4" " -0.00239096" " 0.967008" " 0.972746" " 0.986795" " 0.979704"
2.84994 " 30.1888" " 0.265815" " 0.4" " -0.0023752" " 0.966973" " 0.972725" " 0.98678" " 0.979686"
2.85094 " 30.1461" " 0.265486" " 0.4" " -0.00235939" " 0.966939" " 0.972704" " 0.986764" " 0.979667"
2.85194 " 30.1038" " 0.265162" " 0.4" " -0.00234355" " 0.966905" " 0.972683" " 0.986749" " 0.979649"
2.85294 " 30.0618" " 0.264842" " 0.4" " -0.00232767" " 0.966871" " 0.972663" " 0.986734" " 0.979631"
2.85394 " 30.02" " 0.264525" " 0.4" " -0.00231175" " 0.966837" " 0.972643" " 0.986719" " 0.979614"
2.85494 " 29.9786" " 0.264213" " 0.4" " -0.0022958" " 0.966805" " 0.972623" " 0.986705" " 0.979596"
2.85594 " 29.9374" " 0.263904" " 0.4" " -0.00227981" " 0.966772" " 0.972603" " 0.986691" " 0.979579"
2.85694 " 29.8965" " 0.2636" " 0.4" " -0.00226378" " 0.96674" " 0.972584" " 0.986676" " 0.979562"
2.85794 " 29.8559" " 0.263299" " 0.4" " -0.00224773" " 0.966708" " 0.972565" " 0.986662" " 0.979546"
2.85894 " 29.8156" " 0.263003" " 0.4" " -0.00223163" " 0.966677" " 0.972546" " 0.986649" " 0.979529"
2.85994 " 29.7755" " 0.26271" " 0.4" " -0.00221551" " 0.966647" " 0.972528" " 0.986635" " 0.979513"
2.86094 " 29.7358" " 0.262421" " 0.4" " -0.00219935" " 0.966616" " 0.972509" " 0.986621" " 0.979497"
2.86194 " 29.6964" " 0.262136" " 0.4" " -0.00218316" " 0.966587" " 0.972491" " 0.986608" " 0.979481"
2.86294 " 29.6572" " 0.261855" " 0.4" " -0.00216693" " 0.966557" " 0.972473" " 0.986595" " 0.979465"
2.86394 " 29.6184" " 0.261578" " 0.4" " -0.00215068" " 0.966528" " 0.972456" " 0.986582" " 0.97945"
2.86494 " 29.5798" " 0.261305" " 0.4" " -0.00213439" " 0.9665" " 0.972439" " 0.98657" " 0.979435"
2.86594 " 29.5415" " 0.261035" " 0.4" " -0.00211807" " 0.966472" " 0.972422" " 0.986557" " 0.97942"
2.86694 " 29.5035" " 0.26077" " 0.4" " -0.00210172" " 0.966444" " 0.972405" " 0.986545" " 0.979405"
2.86794 " 29.4658" " 0.260508" " 0.4" " -0.00208534" " 0.966417" " 0.972389" " 0.986533" " 0.979391"
2.86894 " 29.4285" " 0.260251" " 0.4" " -0.00206894" " 0.96639" " 0.972372" " 0.986521" " 0.979377"
2.86994 " 29.3914" " 0.259997" " 0.4" " -0.0020525" " 0.966364" " 0.972356" " 0.986509" " 0.979363"
2.87094 " 29.3546" " 0.259747" " 0.4" " -0.00203603" " 0.966338" " 0.972341" " 0.986498" " 0.979349"
2.87194 " 29.3181" " 0.259501" " 0.4" " -0.00201954" " 0.966313" " 0.972325" " 0.986486" " 0.979335"
2.87294 " 29.2819" " 0.259258" " 0.4" " -0.00200302" " 0.966288" " 0.97231" " 0.986475" " 0.979322"
2.87393 " 29.246" " 0.25902" " 0.4" " -0.00198647" " 0.966263" " 0.972295" " 0.986464" " 0.979309"
2.87493 " 29.2104" " 0.258785" " 0.4" " -0.00196989" " 0.966239" " 0.972281" " 0.986454" " 0.979296"
2.87593 " 29.1751" " 0.258555" " 0.4" " -0.00195329" " 0.966216" " 0.972266" " 0.986443" " 0.979284"
2.87693 " 29.14" " 0.258328" " 0.4" " -0.00193666" " 0.966193" " 0.972252" " 0.986433" " 0.979271"
2.87793 " 29.1053" " 0.258105" " 0.4" " -0.00192001" " 0.96617" " 0.972239" " 0.986423" " 0.979259"
2.87893 " 29.0709" " 0.257885" " 0.4" " -0.00190333" " 0.966148" " 0.972225" " 0.986413" " 0.979247"
2.87993 " 29.0368" " 0.25767" " 0.4" " -0.00188662" " 0.966126" " 0.972212" " 0.986403" " 0.979236"
2.88093 " 29.003" " 0.257458" " 0.4" " -0.0018699" " 0.966105" " 0.972199" " 0.986393" " 0.979224"
2.88193 " 28.9695" " 0.25725" " 0.4" " -0.00185314" " 0.966084" " 0.972186" " 0.986384" " 0.979213"
2.88293 " 28.9363" " 0.257046" " 0.4" " -0.00183637" " 0.966064" " 0.972174" " 0.986375" " 0.979202"
2.88393 " 28.9034" " 0.256847" " 0.4" " -0.00181957" " 0.966046" " 0.972167" " 0.986369" " 0.979196"
2.88493 " 28.8708" " 0.256651" " 0.4" " -0.00180275" " 0.966027" " 0.972155" " 0.98636" " 0.979186"
2.88593 " 28.8385" " 0.256458" " 0.4" " -0.00178591" " 0.966008" " 0.972143" " 0.986352" " 0.979175"
2.88693 " 28.8065" " 0.256268" " 0.4" " -0.00176905" " 0.965989" " 0.972132" " 0.986343" " 0.979165"
2.88793 " 28.7748" " 0.256083" " 0.4" " -0.00175216" " 0.965971" " 0.972121" " 0.986335" " 0.979155"
2.88893 " 28.7434" " 0.255902" " 0.4" " -0.00173526" " 0.965954" " 0.97211" " 0.986327" " 0.979146"
2.88993 " 28.7123" " 0.255724" " 0.4" " -0.00171833" " 0.965936" " 0.972099" " 0.986319" " 0.979137"
2.89093 " 28.6816" " 0.25555" " 0.4" " -0.00170139" " 0.96592" " 0.972089" " 0.986312" " 0.979128"
2.89193 " 28.6511" " 0.255379" " 0.4" " -0.00168442" " 0.965904" " 0.972079" " 0.986304" " 0.979119"
2.89293 " 28.6209" " 0.255213" " 0.4" " -0.00166744" " 0.965888" " 0.972069" " 0.986297" " 0.97911"
2.89393 " 28.591" " 0.25505" " 0.4" " -0.00165044" " 0.965872" " 0.97206" " 0.98629" " 0.979102"
2.89493 " 28.5615" " 0.254891" " 0.4" " -0.00163342" " 0.965857" " 0.972051" " 0.986283" " 0.979094"
2.89593 " 28.5322" " 0.254735" " 0.4" " -0.00161638" " 0.965843" " 0.972042" " 0.986277" " 0.979086"
2.89693 " 28.5033" " 0.254584" " 0.4" " -0.00159932" " 0.965829" " 0.972033" " 0.98627" " 0.979078"
2.89793 " 28.4747" " 0.254435" " 0.4" " -0.00158225" " 0.965815" " 0.972025" " 0.986264" " 0.979071"
2.89893 " 28.4463" " 0.254291" " 0.4" " -0.00156517" " 0.965802" " 0.972017" " 0.986258" " 0.979064"
2.89993 " 28.4183" " 0.25415" " 0.4" " -0.00154806" " 0.96579" " 0.972009" " 0.986252" " 0.979057"
2.90093 " 28.3906" " 0.254013" " 0.4" " -0.00153094" " 0.965778" " 0.972001" " 0.986246" " 0.97905"
2.90193 " 28.3632" " 0.25388" " 0.4" " -0.00151381" " 0.965766" " 0.971994" " 0.986241" " 0.979044"
2.90293 " 28.3361" " 0.253751" " 0.4" " -0.00149666" " 0.965755" " 0.971987" " 0.986236" " 0.979038"
2.90393 " 28.3093" " 0.253624" " 0.4" " -0.0014795" " 0.965744" " 0.971981" " 0.986231" " 0.979032"
2.90493 " 28.2829" " 0.253502" " 0.4" " -0.00146232" " 0.965733" " 0.971974" " 0.986226" " 0.979026"
2.90593 " 28.2567" " 0.253383" " 0.4" " -0.00144513" " 0.965724" " 0.971968" " 0.986221" " 0.979021"
2.90693 " 28.2308" " 0.253268" " 0.4" " -0.00142793" " 0.965714" " 0.971962" " 0.986217" " 0.979015"
2.90793 " 28.2053" " 0.253157" " 0.4" " -0.00141072" " 0.965705" " 0.971957" " 0.986213" " 0.97901"
2.90893 " 28.18" " 0.253049" " 0.4" " -0.00139349" " 0.965697" " 0.971951" " 0.986209" " 0.979006"
2.90993 " 28.1551" " 0.252945" " 0.4" " -0.00137625" " 0.965689" " 0.971946" " 0.986205" " 0.979001"
2.91093 " 28.1305" " 0.252845" " 0.4" " -0.001359" " 0.965681" " 0.971942" " 0.986201" " 0.978997"
2.91193 " 28.1062" " 0.252748" " 0.4" " -0.00134174" " 0.965674" " 0.971937" " 0.986198" " 0.978993"
2.91293 " 28.0822" " 0.252654" " 0.4" " -0.00132447" " 0.965667" " 0.971933" " 0.986195" " 0.978989"
2.91393 " 28.0585" " 0.252564" " 0.4" " -0.00130719" " 0.965661" " 0.971929" " 0.986192" " 0.978986"
2.91493 " 28.0351" " 0.252478" " 0.4" " -0.0012899" " 0.965655" " 0.971925" " 0.986189" " 0.978982"
2.91593 " 28.0121" " 0.252396" " 0.4" " -0.0012726" " 0.96565" " 0.971922" " 0.986186" " 0.978979"
2.91693 " 27.9893" " 0.252317" " 0.4" " -0.00125529" " 0.965645" " 0.971919" " 0.986184" " 0.978976"
2.91793 " 27.9669" " 0.252241" " 0.4" " -0.00123798" " 0.965641" " 0.971916" " 0.986181" " 0.978974"
2.91893 " 27.9448" " 0.252169" " 0.4" " -0.00122066" " 0.965637" " 0.971913" " 0.98618" " 0.978972"
2.91993 " 27.9229" " 0.252101" " 0.4" " -0.00120332" " 0.965633" " 0.971911" " 0.986178" " 0.97897"
2.92093 " 27.9014" " 0.252036" " 0.4" " -0.00118599" " 0.96563" " 0.971909" " 0.986176" " 0.978968"
2.92193 " 27.8802" " 0.251975" " 0.4" " -0.00116864" " 0.965628" " 0.971907" " 0.986175" " 0.978966"
2.92293 " 27.8594" " 0.251917" " 0.4" " -0.00115129" " 0.965625" " 0.971906" " 0.986174" " 0.978965"
2.92393 " 27.8388" " 0.251863" " 0.4" " -0.00113394" " 0.965624" " 0.971905" " 0.986172" " 0.978964"
2.92493 " 27.8185" " 0.251812" " 0.4" " -0.00111657" " 0.965623" " 0.971904" " 0.986172" " 0.978963"
2.92593 " 27.7986" " 0.251765" " 0.4" " -0.00109921" " 0.965622" " 0.971903" " 0.986171" " 0.978962"
2.92693 " 27.779" " 0.251721" " 0.4" " -0.00108184" " 0.965621" " 0.971903" " 0.986171" " 0.978962"
2.92793 " 27.7597" " 0.251681" " 0.4" " -0.00106446" " 0.965622" " 0.971903" " 0.98617" " 0.978962"
2.92893 " 27.7407" " 0.251644" " 0.4" " -0.00104708" " 0.965622" " 0.971903" " 0.98617" " 0.978962"
2.92993 " 27.722" " 0.251611" " 0.4" " -0.0010297" " 0.965623" " 0.971904" " 0.986171" " 0.978962"
2.93093 " 27.7036" " 0.251581" " 0.4" " -0.00101232" " 0.965625" " 0.971905" " 0.986171" " 0.978962"
2.93193 " 27.6855" " 0.251555" " 0.4" " -0.000994929" " 0.965627" " 0.971906" " 0.986171" " 0.978963"
2.93293 " 27.6678" " 0.251532" " 0.4" " -0.000977539" " 0.965629" " 0.971907" " 0.986172" " 0.978964"
2.93393 " 27.6503" " 0.251512" " 0.4" " -0.000960148" " 0.965632" " 0.971908" " 0.986173" " 0.978965"
2.93493 " 27.6332" " 0.251496" " 0.4" " -0.000942756" " 0.965635" " 0.97191" " 0.986174" " 0.978967"
2.93593 " 27.6164" " 0.251484" " 0.4" " -0.000925362" " 0.965639" " 0.971912" " 0.986176" " 0.978969"
2.93693 " 27.5999" " 0.251475" " 0.4" " -0.000907969" " 0.965643" " 0.971915" " 0.986177" " 0.978971"
2.93793 " 27.5837" " 0.251469" " 0.4" " -0.000890575" " 0.965648" " 0.971918" " 0.986179" " 0.978973"
2.93893 " 27.5678" " 0.251467" " 0.4" " -0.000873182" " 0.965653" " 0.97192" " 0.986181" " 0.978975"
2.93993 " 27.5523" " 0.251468" " 0.4" " -0.000855789" " 0.965658" " 0.971924" " 0.986183" " 0.978978"
2.94093 " 27.537" " 0.251473" " 0.4" " -0.000838398" " 0.965664" " 0.971927" " 0.986185" " 0.978981"
2.94193 " 27.5221" " 0.25148" " 0.4" " -0.000821008" " 0.965671" " 0.971931" " 0.986188" " 0.978984"
2.94293 " 27.5075" " 0.251492" " 0.4" " -0.00080362" " 0.965678" " 0.971935" " 0.986191" " 0.978988"
2.94393 " 27.4932" " 0.251506" " 0.4" " -0.000786234" " 0.965685" " 0.971939" " 0.986194" " 0.978991"
2.94493 " 27.4792" " 0.251525" " 0.4" " -0.000768851" " 0.965693" " 0.971944" " 0.986197" " 0.978995"
2.94593 " 27.4655" " 0.251546" " 0.4" " -0.000751472" " 0.965701" " 0.971949" " 0.9862" " 0.978999"
2.94693 " 27.4521" " 0.251571" " 0.4" " -0.000734096" " 0.965709" " 0.971954" " 0.986204" " 0.979003"
2.94793 " 27.439" " 0.251599" " 0.4" " -0.000716723" " 0.965719" " 0.971959" " 0.986207" " 0.979008"
2.94893 " 27.4263" " 0.251631" " 0.4" " -0.000699355" " 0.965728" " 0.971965" " 0.986211" " 0.979013"
2.94993 " 27.4139" " 0.251665" " 0.4" " -0.000681992" " 0.965738" " 0.971971" " 0.986215" " 0.979018"
2.95093 " 27.4017" " 0.251704" " 0.4" " -0.000664634" " 0.965748" " 0.971977" " 0.98622" " 0.979023"
2.95193 " 27.3899" " 0.251745" " 0.4" " -0.000647281" " 0.965759" " 0.971983" " 0.986224" " 0.979029"
2.95293 " 27.3784" " 0.25179" " 0.4" " -0.000629934" " 0.96577" " 0.97199" " 0.986229" " 0.979034"
2.95393 " 27.3673" " 0.251838" " 0.4" " -0.000612593" " 0.965782" " 0.971997" " 0.986234" " 0.97904"
2.95493 " 27.3564" " 0.25189" " 0.4" " -0.000595259" " 0.965794" " 0.972004" " 0.986239" " 0.979046"
2.95593 " 27.3458" " 0.251944" " 0.4" " -0.000577932" " 0.965807" " 0.972012" " 0.986244" " 0.979053"
2.95693 " 27.3356" " 0.252002" " 0.4" " -0.000560612" " 0.96582" " 0.97202" " 0.986249" " 0.979059"
2.95793 " 27.3257" " 0.252064" " 0.4" " -0.0005433" " 0.965833" " 0.972028" " 0.986255" " 0.979066"
2.95893 " 27.316" " 0.252128" " 0.4" " -0.000525997" " 0.965847" " 0.972036" " 0.986261" " 0.979073"
2.95993 " 27.3067" " 0.252196" " 0.4" " -0.000508702" " 0.965861" " 0.972044" " 0.986267" " 0.979081"
2.96093 " 27.2977" " 0.252267" " 0.4" " -0.000491415" " 0.965876" " 0.972053" " 0.986273" " 0.979088"
2.96193 " 27.289" " 0.252342" " 0.4" " -0.000474138" " 0.965892" " 0.972062" " 0.986279" " 0.979096"
2.96293 " 27.2806" " 0.252419" " 0.4" " -0.000456871" " 0.965907" " 0.972072" " 0.986286" " 0.979104"
2.96393 " 27.2726" " 0.2525" " 0.4" " -0.000439614" " 0.965923" " 0.972081" " 0.986293" " 0.979112"
2.96493 " 27.2648" " 0.252584" " 0.4" " -0.000422367" " 0.96594" " 0.972091" " 0.9863" " 0.979121"
2.96593 " 27.2574" " 0.252671" " 0.4" " -0.000405131" " 0.965957" " 0.972101" " 0.986307" " 0.979129"
2.96693 " 27.2502" " 0.252762" " 0.4" " -0.000387907" " 0.965974" " 0.972112" " 0.986314" " 0.979138"
2.96793 " 27.2434" " 0.252856" " 0.4" " -0.000370693" " 0.965992" " 0.972122" " 0.986322" " 0.979147"
2.96893 " 27.2369" " 0.252953" " 0.4" " -0.000353492" " 0.96601" " 0.972133" " 0.986329" " 0.979157"
2.96993 " 27.2307" " 0.253053" " 0.4" " -0.000336303" " 0.966028" " 0.972144" " 0.986337" " 0.979166"
2.97093 " 27.2248" " 0.253156" " 0.4" " -0.000319127" " 0.966047" " 0.972156" " 0.986345" " 0.979176"
2.97193 " 27.2192" " 0.253263" " 0.4" " -0.000301964" " 0.966067" " 0.972167" " 0.986354" " 0.979186"
2.97293 " 27.2139" " 0.253372" " 0.4" " -0.000284814" " 0.966087" " 0.972179" " 0.986362" " 0.979197"
2.97393 " 27.2089" " 0.253485" " 0.4" " -0.000267678" " 0.966107" " 0.972192" " 0.986371" " 0.979207"
2.97493 " 27.2043" " 0.253601" " 0.4" " -0.000250557" " 0.966128" " 0.972204" " 0.986379" " 0.979218"
2.97593 " 27.1999" " 0.25372" " 0.4" " -0.00023345" " 0.966149" " 0.972217" " 0.986388" " 0.979229"
2.97693 " 27.1959" " 0.253843" " 0.4" " -0.000216357" " 0.96617" " 0.97223" " 0.986397" " 0.97924"
2.97793 " 27.1921" " 0.253968" " 0.4" " -0.00019928" " 0.966192" " 0.972243" " 0.986407" " 0.979251"
2.97893 " 27.1887" " 0.254097" " 0.4" " -0.000182219" " 0.966215" " 0.972256" " 0.986416" " 0.979263"
2.97993 " 27.1856" " 0.254229" " 0.4" " -0.000165173" " 0.966237" " 0.97227" " 0.986426" " 0.979274"
2.98093 " 27.1828" " 0.254363" " 0.4" " -0.000148144" " 0.966261" " 0.972284" " 0.986436" " 0.979286"
2.98193 " 27.1802" " 0.254501" " 0.4" " -0.000131132" " 0.966284" " 0.972298" " 0.986446" " 0.979299"
2.98293 " 27.178" " 0.254643" " 0.4" " -0.000114137" " 0.966308" " 0.972313" " 0.986456" " 0.979311"
2.98393 " 27.1761" " 0.254787" " 0.4" " -9.71593e-05" " 0.966333" " 0.972327" " 0.986467" " 0.979324"
2.98493 " 27.1745" " 0.254934" " 0.4" " -8.01994e-05" " 0.966358" " 0.972342" " 0.986477" " 0.979337"
2.98593 " 27.1732" " 0.255084" " 0.4" " -6.32577e-05" " 0.966383" " 0.972357" " 0.986488" " 0.97935"
2.98693 " 27.1723" " 0.255238" " 0.4" " -4.63345e-05" " 0.966408" " 0.972373" " 0.986499" " 0.979363"
2.98793 " 27.1716" " 0.255394" " 0.4" " -2.94302e-05" " 0.966435" " 0.972389" " 0.98651" " 0.979376"
2.98893 " 27.1712" " 0.255554" " 0.4" " -1.25452e-05" " 0.966461" " 0.972404" " 0.986521" " 0.97939"
2.98993 " 27.1711" " 0.255716" " 0.4" " 4.32026e-06" " 0.966488" " 0.972421" " 0.986533" " 0.979404"
2.99093 " 27.1714" " 0.255882" " 0.4" " 2.11657e-05" " 0.966515" " 0.972437" " 0.986545" " 0.979418"
2.99193 " 27.1719" " 0.256051" " 0.4" " 3.79909e-05" " 0.966543" " 0.972454" " 0.986556" " 0.979432"
2.99293 " 27.1727" " 0.256223" " 0.4" " 5.47953e-05" " 0.966571" " 0.972471" " 0.986568" " 0.979447"
2.99393 " 27.1739" " 0.256397" " 0.4" " 7.15788e-05" " 0.966599" " 0.972488" " 0.986581" " 0.979462"
2.99493 " 27.1753" " 0.256575" " 0.4" " 8.83409e-05" " 0.966628" " 0.972505" " 0.986593" " 0.979477"
2.99593 " 27.177" " 0.256756" " 0.4" " 0.000105081" " 0.966658" " 0.972523" " 0.986605" " 0.979492"
2.99693 " 27.1791" " 0.25694" " 0.4" " 0.000121799" " 0.966687" " 0.97254" " 0.986618" " 0.979507"
2.99793 " 27.1814" " 0.257127" " 0.4" " 0.000138495" " 0.966717" " 0.972558" " 0.986631" " 0.979523"
2.99893 " 27.1841" " 0.257316" " 0.4" " 0.000155168" " 0.966748" " 0.972577" " 0.986644" " 0.979539"
2.99993 " 27.187" " 0.257509" " 0.4" " 0.000171818" " 0.966779" " 0.972595" " 0.986657" " 0.979555"
3.00093 " 27.1903" " 0.257705" " 0.4" " 0.000188445" " 0.96681" " 0.972614" " 0.986671" " 0.979571"
3.00193 " 27.1938" " 0.257905" " 0.4" " 0.000205047" " 0.966844" " 0.972638" " 0.986687" " 0.979591"
3.00293 " 27.1976" " 0.258107" " 0.4" " 0.000221626" " 0.966876" " 0.972658" " 0.986701" " 0.979608"
3.00393 " 27.2018" " 0.258311" " 0.4" " 0.000238179" " 0.966909" " 0.972677" " 0.986715" " 0.979625"
3.00493 " 27.2062" " 0.258519" " 0.4" " 0.000254708" " 0.966942" " 0.972697" " 0.986729" " 0.979642"
3.00593 " 27.2109" " 0.258729" " 0.4" " 0.000271212" " 0.966975" " 0.972717" " 0.986744" " 0.979659"
3.00693 " 27.216" " 0.258943" " 0.4" " 0.00028769" " 0.967009" " 0.972737" " 0.986758" " 0.979677"
3.00793 " 27.2213" " 0.259159" " 0.4" " 0.000304143" " 0.967043" " 0.972758" " 0.986773" " 0.979695"
3.00893 " 27.2269" " 0.259379" " 0.4" " 0.000320569" " 0.967077" " 0.972779" " 0.986787" " 0.979713"
3.00993 " 27.2328" " 0.259601" " 0.4" " 0.000336968" " 0.967112" " 0.9728" " 0.986802" " 0.979731"
3.01093 " 27.2391" " 0.259826" " 0.4" " 0.000353341" " 0.967147" " 0.972821" " 0.986817" " 0.979749"
3.01192 " 27.2456" " 0.260054" " 0.4" " 0.000369686" " 0.967183" " 0.972842" " 0.986833" " 0.979767"
3.01292 " 27.2524" " 0.260285" " 0.4" " 0.000386004" " 0.967219" " 0.972864" " 0.986848" " 0.979786"
3.01392 " 27.2595" " 0.260519" " 0.4" " 0.000402294" " 0.967255" " 0.972886" " 0.986864" " 0.979805"
3.01492 " 27.2669" " 0.260755" " 0.4" " 0.000418556" " 0.967292" " 0.972908" " 0.986879" " 0.979824"
3.01592 " 27.2745" " 0.260995" " 0.4" " 0.000434789" " 0.967329" " 0.97293" " 0.986895" " 0.979843"
3.01692 " 27.2825" " 0.261237" " 0.4" " 0.000450993" " 0.967366" " 0.972953" " 0.986911" " 0.979863"
3.01792 " 27.2908" " 0.261483" " 0.4" " 0.000467168" " 0.967404" " 0.972975" " 0.986928" " 0.979882"
3.01892 " 27.2993" " 0.261731" " 0.4" " 0.000483314" " 0.967442" " 0.972998" " 0.986944" " 0.979902"
3.01992 " 27.3082" " 0.261982" " 0.4" " 0.000499429" " 0.967481" " 0.973022" " 0.986961" " 0.979922"
3.02092 " 27.3173" " 0.262236" " 0.4" " 0.000515515" " 0.96752" " 0.973045" " 0.986977" " 0.979942"
3.02192 " 27.3267" " 0.262492" " 0.4" " 0.000531569" " 0.967559" " 0.973069" " 0.986994" " 0.979963"
3.02292 " 27.3364" " 0.262752" " 0.4" " 0.000547593" " 0.967598" " 0.973093" " 0.987011" " 0.979983"
3.02392 " 27.3464" " 0.263014" " 0.4" " 0.000563586" " 0.967639" " 0.973117" " 0.987028" " 0.980004"
3.02492 " 27.3567" " 0.26328" " 0.4" " 0.000579547" " 0.967679" " 0.973141" " 0.987046" " 0.980025"
3.02592 " 27.3673" " 0.263547" " 0.4" " 0.000595476" " 0.96772" " 0.973165" " 0.987063" " 0.980046"
3.02692 " 27.3782" " 0.263818" " 0.4" " 0.000611373" " 0.967761" " 0.97319" " 0.987081" " 0.980067"
3.02792 " 27.3893" " 0.264092" " 0.4" " 0.000627237" " 0.967802" " 0.973215" " 0.987098" " 0.980089"
3.02892 " 27.4007" " 0.264368" " 0.4" " 0.000643068" " 0.967844" " 0.97324" " 0.987116" " 0.980111"
3.02992 " 27.4125" " 0.264647" " 0.4" " 0.000658867" " 0.967886" " 0.973266" " 0.987134" " 0.980133"
3.03092 " 27.4245" " 0.264929" " 0.4" " 0.000674632" " 0.967929" " 0.973291" " 0.987153" " 0.980155"
3.03192 " 27.4368" " 0.265214" " 0.4" " 0.000690363" " 0.967972" " 0.973317" " 0.987171" " 0.980177"
3.03292 " 27.4493" " 0.265501" " 0.4" " 0.000706059" " 0.968015" " 0.973343" " 0.987189" " 0.980199"
3.03392 " 27.4622" " 0.265791" " 0.4" " 0.000721722" " 0.968058" " 0.973369" " 0.987208" " 0.980222"
3.03492 " 27.4753" " 0.266084" " 0.4" " 0.000737349" " 0.968102" " 0.973395" " 0.987227" " 0.980245"
3.03592 " 27.4887" " 0.26638" " 0.4" " 0.000752942" " 0.968147" " 0.973422" " 0.987246" " 0.980267"
3.03692 " 27.5024" " 0.266678" " 0.4" " 0.000768499" " 0.968191" " 0.973449" " 0.987265" " 0.980291"
3.03792 " 27.5164" " 0.266979" " 0.4" " 0.00078402" " 0.968236" " 0.973476" " 0.987284" " 0.980314"
3.03892 " 27.5306" " 0.267283" " 0.4" " 0.000799506" " 0.968282" " 0.973503" " 0.987303" " 0.980337"
3.03992 " 27.5452" " 0.267589" " 0.4" " 0.000814954" " 0.968327" " 0.97353" " 0.987323" " 0.980361"
3.04092 " 27.56" " 0.267898" " 0.4" " 0.000830367" " 0.968373" " 0.973558" " 0.987343" " 0.980385"
3.04192 " 27.5751" " 0.26821" " 0.4" " 0.000845742" " 0.96842" " 0.973586" " 0.987362" " 0.980409"
