Time(s) " gENROE.delta" " gENROE.PELEC" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
3.14892 " 36.9778" " 0.45441" " 0.4" " 0.00296903" " 0.979775" " 0.97945" " 0.991701" " 0.985574"
3.14991 " 37.0312" " 0.455271" " 0.4" " 0.00296248" " 0.979755" " 0.979428" " 0.991687" " 0.985556"
3.15091 " 37.0844" " 0.456128" " 0.4" " 0.00295584" " 0.979734" " 0.979407" " 0.991673" " 0.985538"
3.15191 " 37.1376" " 0.456982" " 0.4" " 0.00294909" " 0.979713" " 0.979385" " 0.991659" " 0.985521"
3.15291 " 37.1906" " 0.457832" " 0.4" " 0.00294225" " 0.979693" " 0.979364" " 0.991645" " 0.985503"
3.15391 " 37.2435" " 0.458679" " 0.4" " 0.00293531" " 0.979672" " 0.979342" " 0.991631" " 0.985485"
3.15491 " 37.2963" " 0.459522" " 0.4" " 0.00292826" " 0.979651" " 0.979321" " 0.991617" " 0.985467"
3.15591 " 37.3489" " 0.460362" " 0.4" " 0.00292112" " 0.97963" " 0.979299" " 0.991603" " 0.98545"
3.15691 " 37.4014" " 0.461199" " 0.4" " 0.00291389" " 0.97961" " 0.979278" " 0.991589" " 0.985432"
3.15791 " 37.4538" " 0.462032" " 0.4" " 0.00290655" " 0.979589" " 0.979256" " 0.991575" " 0.985414"
3.15891 " 37.5061" " 0.462861" " 0.4" " 0.00289912" " 0.979568" " 0.979235" " 0.991561" " 0.985396"
3.15991 " 37.5582" " 0.463687" " 0.4" " 0.0028916" " 0.979548" " 0.979213" " 0.991547" " 0.985379"
3.16091 " 37.6102" " 0.464508" " 0.4" " 0.00288397" " 0.979527" " 0.979191" " 0.991532" " 0.985361"
3.16191 " 37.662" " 0.465327" " 0.4" " 0.00287626" " 0.979506" " 0.97917" " 0.991518" " 0.985343"
3.16291 " 37.7137" " 0.466142" " 0.4" " 0.00286844" " 0.979486" " 0.979148" " 0.991504" " 0.985325"
3.16391 " 37.7653" " 0.466953" " 0.4" " 0.00286054" " 0.979465" " 0.979127" " 0.99149" " 0.985308"
3.16491 " 37.8167" " 0.46776" " 0.4" " 0.00285253" " 0.979444" " 0.979105" " 0.991476" " 0.98529"
3.16591 " 37.868" " 0.468564" " 0.4" " 0.00284444" " 0.979424" " 0.979084" " 0.991462" " 0.985272"
3.16691 " 37.9191" " 0.469363" " 0.4" " 0.00283625" " 0.979403" " 0.979062" " 0.991447" " 0.985254"
3.16791 " 37.9701" " 0.470159" " 0.4" " 0.00282797" " 0.979383" " 0.979041" " 0.991433" " 0.985236"
3.16891 " 38.0209" " 0.470952" " 0.4" " 0.00281959" " 0.979362" " 0.97902" " 0.991419" " 0.985219"
3.16991 " 38.0716" " 0.47174" " 0.4" " 0.00281113" " 0.979342" " 0.978998" " 0.991405" " 0.985201"
3.17091 " 38.1221" " 0.472525" " 0.4" " 0.00280257" " 0.979321" " 0.978977" " 0.991391" " 0.985183"
3.17191 " 38.1725" " 0.473305" " 0.4" " 0.00279392" " 0.979301" " 0.978955" " 0.991376" " 0.985165"
3.17291 " 38.2227" " 0.474082" " 0.4" " 0.00278518" " 0.979281" " 0.978934" " 0.991362" " 0.985148"
3.17391 " 38.2728" " 0.474855" " 0.4" " 0.00277635" " 0.97926" " 0.978913" " 0.991348" " 0.98513"
3.17491 " 38.3227" " 0.475624" " 0.4" " 0.00276743" " 0.97924" " 0.978891" " 0.991334" " 0.985112"
3.17591 " 38.3724" " 0.476389" " 0.4" " 0.00275842" " 0.97922" " 0.97887" " 0.99132" " 0.985095"
3.17691 " 38.422" " 0.47715" " 0.4" " 0.00274933" " 0.9792" " 0.978849" " 0.991306" " 0.985077"
3.17791 " 38.4714" " 0.477907" " 0.4" " 0.00274014" " 0.979179" " 0.978828" " 0.991292" " 0.985059"
3.17891 " 38.5206" " 0.47866" " 0.4" " 0.00273087" " 0.979159" " 0.978807" " 0.991278" " 0.985042"
3.17991 " 38.5697" " 0.479409" " 0.4" " 0.00272151" " 0.979139" " 0.978786" " 0.991263" " 0.985024"
3.18091 " 38.6186" " 0.480153" " 0.4" " 0.00271206" " 0.979119" " 0.978765" " 0.991249" " 0.985007"
3.18191 " 38.6673" " 0.480894" " 0.4" " 0.00270253" " 0.9791" " 0.978744" " 0.991235" " 0.984989"
3.18291 " 38.7159" " 0.481631" " 0.4" " 0.00269291" " 0.97908" " 0.978723" " 0.991221" " 0.984972"
3.18391 " 38.7643" " 0.482363" " 0.4" " 0.0026832" " 0.97906" " 0.978702" " 0.991207" " 0.984955"
3.18491 " 38.8125" " 0.483092" " 0.4" " 0.00267341" " 0.97904" " 0.978681" " 0.991193" " 0.984937"
3.18591 " 38.8605" " 0.483816" " 0.4" " 0.00266354" " 0.979021" " 0.97866" " 0.991179" " 0.98492"
3.18691 " 38.9084" " 0.484536" " 0.4" " 0.00265358" " 0.979001" " 0.97864" " 0.991166" " 0.984903"
3.18791 " 38.956" " 0.485252" " 0.4" " 0.00264354" " 0.978982" " 0.978619" " 0.991152" " 0.984885"
3.18891 " 39.0035" " 0.485963" " 0.4" " 0.00263342" " 0.978962" " 0.978598" " 0.991138" " 0.984868"
3.18991 " 39.0508" " 0.486671" " 0.4" " 0.00262321" " 0.978943" " 0.978578" " 0.991124" " 0.984851"
3.19091 " 39.098" " 0.487374" " 0.4" " 0.00261292" " 0.978924" " 0.978558" " 0.99111" " 0.984834"
3.19191 " 39.1449" " 0.488072" " 0.4" " 0.00260255" " 0.978904" " 0.978537" " 0.991097" " 0.984817"
3.19291 " 39.1917" " 0.488767" " 0.4" " 0.0025921" " 0.978885" " 0.978517" " 0.991083" " 0.9848"
3.19391 " 39.2382" " 0.489457" " 0.4" " 0.00258157" " 0.978866" " 0.978497" " 0.991069" " 0.984783"
3.19491 " 39.2846" " 0.490143" " 0.4" " 0.00257096" " 0.978848" " 0.978477" " 0.991056" " 0.984766"
3.19591 " 39.3308" " 0.490824" " 0.4" " 0.00256027" " 0.978829" " 0.978457" " 0.991042" " 0.984749"
3.19691 " 39.3768" " 0.491502" " 0.4" " 0.0025495" " 0.97881" " 0.978437" " 0.991029" " 0.984733"
3.19791 " 39.4226" " 0.492174" " 0.4" " 0.00253865" " 0.978791" " 0.978417" " 0.991015" " 0.984716"
3.19891 " 39.4682" " 0.492843" " 0.4" " 0.00252773" " 0.978773" " 0.978397" " 0.991002" " 0.984699"
3.19991 " 39.5136" " 0.493507" " 0.4" " 0.00251672" " 0.978754" " 0.978377" " 0.990988" " 0.984683"
3.20091 " 39.5588" " 0.494166" " 0.4" " 0.00250565" " 0.978736" " 0.978358" " 0.990975" " 0.984666"
3.20191 " 39.6038" " 0.494821" " 0.4" " 0.00249449" " 0.978718" " 0.978338" " 0.990962" " 0.98465"
3.20291 " 39.6486" " 0.495472" " 0.4" " 0.00248326" " 0.9787" " 0.978319" " 0.990949" " 0.984634"
3.20391 " 39.6932" " 0.496118" " 0.4" " 0.00247195" " 0.978682" " 0.978299" " 0.990936" " 0.984617"
3.20491 " 39.7376" " 0.49676" " 0.4" " 0.00246057" " 0.978664" " 0.97828" " 0.990923" " 0.984601"
3.20591 " 39.7817" " 0.497397" " 0.4" " 0.00244911" " 0.978646" " 0.978261" " 0.990909" " 0.984585"
3.20691 " 39.8257" " 0.498029" " 0.4" " 0.00243758" " 0.978629" " 0.978242" " 0.990896" " 0.984569"
3.20791 " 39.8695" " 0.498657" " 0.4" " 0.00242598" " 0.978611" " 0.978223" " 0.990884" " 0.984553"
3.20891 " 39.9131" " 0.499281" " 0.4" " 0.00241431" " 0.978594" " 0.978204" " 0.990871" " 0.984538"
3.20991 " 39.9564" " 0.4999" " 0.4" " 0.00240256" " 0.978576" " 0.978186" " 0.990858" " 0.984522"
3.21091 " 39.9996" " 0.500514" " 0.4" " 0.00239074" " 0.978559" " 0.978167" " 0.990845" " 0.984506"
3.21191 " 40.0425" " 0.501124" " 0.4" " 0.00237885" " 0.978542" " 0.978149" " 0.990833" " 0.984491"
3.21291 " 40.0852" " 0.501729" " 0.4" " 0.00236689" " 0.978525" " 0.97813" " 0.99082" " 0.984475"
3.21391 " 40.1277" " 0.50233" " 0.4" " 0.00235486" " 0.978509" " 0.978112" " 0.990808" " 0.98446"
3.21491 " 40.17" " 0.502925" " 0.4" " 0.00234276" " 0.978492" " 0.978094" " 0.990795" " 0.984445"
3.21591 " 40.212" " 0.503517" " 0.4" " 0.0023306" " 0.978475" " 0.978076" " 0.990783" " 0.984429"
3.21691 " 40.2539" " 0.504103" " 0.4" " 0.00231836" " 0.978459" " 0.978058" " 0.990771" " 0.984414"
3.21791 " 40.2955" " 0.504685" " 0.4" " 0.00230606" " 0.978443" " 0.978041" " 0.990759" " 0.984399"
3.21891 " 40.3369" " 0.505262" " 0.4" " 0.00229369" " 0.978427" " 0.978023" " 0.990747" " 0.984385"
3.21991 " 40.3781" " 0.505834" " 0.4" " 0.00228125" " 0.978411" " 0.978006" " 0.990735" " 0.98437"
3.22091 " 40.419" " 0.506402" " 0.4" " 0.00226875" " 0.978395" " 0.977988" " 0.990723" " 0.984355"
3.22191 " 40.4597" " 0.506965" " 0.4" " 0.00225618" " 0.97838" " 0.977971" " 0.990711" " 0.984341"
3.22291 " 40.5002" " 0.507523" " 0.4" " 0.00224354" " 0.978364" " 0.977954" " 0.990699" " 0.984326"
3.22391 " 40.5405" " 0.508076" " 0.4" " 0.00223085" " 0.978349" " 0.977937" " 0.990688" " 0.984312"
3.22491 " 40.5805" " 0.508625" " 0.4" " 0.00221808" " 0.978334" " 0.97792" " 0.990676" " 0.984298"
3.22591 " 40.6204" " 0.509169" " 0.4" " 0.00220526" " 0.978319" " 0.977904" " 0.990665" " 0.984284"
3.22691 " 40.6599" " 0.509708" " 0.4" " 0.00219237" " 0.978304" " 0.977887" " 0.990653" " 0.98427"
3.22791 " 40.6993" " 0.510242" " 0.4" " 0.00217942" " 0.978289" " 0.977871" " 0.990642" " 0.984256"
3.22891 " 40.7384" " 0.510771" " 0.4" " 0.00216641" " 0.978275" " 0.977855" " 0.990631" " 0.984242"
3.22991 " 40.7773" " 0.511296" " 0.4" " 0.00215334" " 0.978261" " 0.977839" " 0.99062" " 0.984229"
3.23091 " 40.8159" " 0.511816" " 0.4" " 0.0021402" " 0.978246" " 0.977823" " 0.990609" " 0.984215"
3.23191 " 40.8543" " 0.51233" " 0.4" " 0.00212701" " 0.978232" " 0.977807" " 0.990598" " 0.984202"
3.23291 " 40.8925" " 0.51284" " 0.4" " 0.00211376" " 0.978219" " 0.977791" " 0.990587" " 0.984189"
3.23391 " 40.9304" " 0.513345" " 0.4" " 0.00210045" " 0.978205" " 0.977776" " 0.990576" " 0.984176"
3.23491 " 40.9681" " 0.513846" " 0.4" " 0.00208708" " 0.978192" " 0.977761" " 0.990566" " 0.984163"
3.23591 " 41.0056" " 0.514341" " 0.4" " 0.00207366" " 0.978178" " 0.977746" " 0.990555" " 0.98415"
3.23691 " 41.0428" " 0.514832" " 0.4" " 0.00206017" " 0.978165" " 0.977731" " 0.990545" " 0.984137"
3.23791 " 41.0797" " 0.515317" " 0.4" " 0.00204663" " 0.978152" " 0.977716" " 0.990535" " 0.984125"
3.23891 " 41.1164" " 0.515797" " 0.4" " 0.00203304" " 0.97814" " 0.977701" " 0.990525" " 0.984112"
3.23991 " 41.1529" " 0.516273" " 0.4" " 0.00201939" " 0.978127" " 0.977687" " 0.990515" " 0.9841"
3.24091 " 41.1891" " 0.516744" " 0.4" " 0.00200568" " 0.978115" " 0.977673" " 0.990505" " 0.984088"
3.24191 " 41.2251" " 0.51721" " 0.4" " 0.00199192" " 0.978103" " 0.977659" " 0.990495" " 0.984076"
3.24291 " 41.2608" " 0.51767" " 0.4" " 0.00197811" " 0.978091" " 0.977645" " 0.990485" " 0.984064"
3.24391 " 41.2963" " 0.518126" " 0.4" " 0.00196425" " 0.978079" " 0.977631" " 0.990476" " 0.984053"
3.24491 " 41.3316" " 0.518577" " 0.4" " 0.00195033" " 0.978068" " 0.977617" " 0.990466" " 0.984041"
3.24591 " 41.3665" " 0.519023" " 0.4" " 0.00193636" " 0.978056" " 0.977604" " 0.990457" " 0.98403"
3.24691 " 41.4013" " 0.519463" " 0.4" " 0.00192234" " 0.978045" " 0.977591" " 0.990448" " 0.984018"
3.24791 " 41.4357" " 0.519899" " 0.4" " 0.00190827" " 0.978034" " 0.977578" " 0.990439" " 0.984007"
3.24891 " 41.47" " 0.52033" " 0.4" " 0.00189415" " 0.978023" " 0.977565" " 0.99043" " 0.983997"
3.24991 " 41.5039" " 0.520756" " 0.4" " 0.00187998" " 0.978013" " 0.977552" " 0.990421" " 0.983986"
3.25091 " 41.5377" " 0.521177" " 0.4" " 0.00186576" " 0.978003" " 0.97754" " 0.990413" " 0.983975"
3.25191 " 41.5711" " 0.521592" " 0.4" " 0.00185149" " 0.977993" " 0.977528" " 0.990404" " 0.983965"
3.25291 " 41.6043" " 0.522003" " 0.4" " 0.00183717" " 0.977983" " 0.977516" " 0.990396" " 0.983954"
3.25391 " 41.6372" " 0.522408" " 0.4" " 0.00182281" " 0.977973" " 0.977504" " 0.990387" " 0.983944"
3.25491 " 41.6699" " 0.522809" " 0.4" " 0.0018084" " 0.977964" " 0.977492" " 0.990379" " 0.983935"
3.25591 " 41.7024" " 0.523204" " 0.4" " 0.00179395" " 0.977954" " 0.977481" " 0.990371" " 0.983925"
3.25691 " 41.7345" " 0.523595" " 0.4" " 0.00177945" " 0.977945" " 0.97747" " 0.990363" " 0.983915"
3.25791 " 41.7664" " 0.52398" " 0.4" " 0.00176491" " 0.977937" " 0.977458" " 0.990355" " 0.983906"
3.25891 " 41.798" " 0.52436" " 0.4" " 0.00175032" " 0.977928" " 0.977448" " 0.990348" " 0.983896"
3.25991 " 41.8294" " 0.524735" " 0.4" " 0.00173569" " 0.97792" " 0.977437" " 0.99034" " 0.983887"
3.26091 " 41.8605" " 0.525105" " 0.4" " 0.00172101" " 0.977912" " 0.977426" " 0.990333" " 0.983878"
3.26191 " 41.8914" " 0.52547" " 0.4" " 0.0017063" " 0.977904" " 0.977416" " 0.990326" " 0.98387"
3.26291 " 41.922" " 0.52583" " 0.4" " 0.00169154" " 0.977896" " 0.977406" " 0.990319" " 0.983861"
3.26391 " 41.9523" " 0.526185" " 0.4" " 0.00167674" " 0.977889" " 0.977396" " 0.990312" " 0.983853"
3.26491 " 41.9823" " 0.526534" " 0.4" " 0.0016619" " 0.977881" " 0.977387" " 0.990305" " 0.983844"
3.26591 " 42.0121" " 0.526879" " 0.4" " 0.00164702" " 0.977875" " 0.977377" " 0.990299" " 0.983836"
3.26691 " 42.0416" " 0.527218" " 0.4" " 0.0016321" " 0.977868" " 0.977368" " 0.990292" " 0.983828"
3.26791 " 42.0709" " 0.527552" " 0.4" " 0.00161714" " 0.977861" " 0.977359" " 0.990286" " 0.983821"
3.26891 " 42.0998" " 0.527882" " 0.4" " 0.00160215" " 0.977855" " 0.97735" " 0.990279" " 0.983813"
3.26991 " 42.1285" " 0.528205" " 0.4" " 0.00158711" " 0.977849" " 0.977342" " 0.990273" " 0.983806"
3.27091 " 42.157" " 0.528524" " 0.4" " 0.00157204" " 0.977844" " 0.977334" " 0.990268" " 0.983799"
3.27191 " 42.1851" " 0.528838" " 0.4" " 0.00155694" " 0.977838" " 0.977325" " 0.990262" " 0.983792"
3.27291 " 42.213" " 0.529146" " 0.4" " 0.0015418" " 0.977833" " 0.977318" " 0.990256" " 0.983785"
3.27391 " 42.2406" " 0.529449" " 0.4" " 0.00152662" " 0.977828" " 0.97731" " 0.990251" " 0.983779"
3.27491 " 42.268" " 0.529748" " 0.4" " 0.00151141" " 0.977823" " 0.977302" " 0.990245" " 0.983772"
3.27591 " 42.295" " 0.530041" " 0.4" " 0.00149616" " 0.977819" " 0.977295" " 0.99024" " 0.983766"
3.27691 " 42.3218" " 0.530329" " 0.4" " 0.00148088" " 0.977814" " 0.977288" " 0.990235" " 0.98376"
3.27791 " 42.3484" " 0.530611" " 0.4" " 0.00146557" " 0.97781" " 0.977281" " 0.990231" " 0.983754"
3.27891 " 42.3746" " 0.530889" " 0.4" " 0.00145023" " 0.977807" " 0.977275" " 0.990226" " 0.983748"
3.27991 " 42.4006" " 0.531161" " 0.4" " 0.00143486" " 0.977803" " 0.977269" " 0.990221" " 0.983743"
3.28091 " 42.4263" " 0.531428" " 0.4" " 0.00141945" " 0.9778" " 0.977263" " 0.990217" " 0.983738"
3.28191 " 42.4517" " 0.53169" " 0.4" " 0.00140402" " 0.977797" " 0.977257" " 0.990213" " 0.983733"
3.28291 " 42.4768" " 0.531947" " 0.4" " 0.00138855" " 0.977794" " 0.977251" " 0.990209" " 0.983728"
3.28391 " 42.5017" " 0.532199" " 0.4" " 0.00137306" " 0.977792" " 0.977246" " 0.990205" " 0.983723"
3.28491 " 42.5262" " 0.532445" " 0.4" " 0.00135754" " 0.97779" " 0.977241" " 0.990201" " 0.983719"
3.28591 " 42.5505" " 0.532686" " 0.4" " 0.00134199" " 0.977788" " 0.977236" " 0.990198" " 0.983715"
3.28691 " 42.5745" " 0.532923" " 0.4" " 0.00132641" " 0.977786" " 0.977231" " 0.990194" " 0.98371"
3.2879 " 42.5983" " 0.533153" " 0.4" " 0.0013108" " 0.977785" " 0.977227" " 0.990191" " 0.983707"
3.2889 " 42.6217" " 0.533379" " 0.4" " 0.00129518" " 0.977784" " 0.977222" " 0.990188" " 0.983703"
3.2899 " 42.6449" " 0.5336" " 0.4" " 0.00127952" " 0.977783" " 0.977219" " 0.990185" " 0.9837"
3.2909 " 42.6678" " 0.533815" " 0.4" " 0.00126384" " 0.977782" " 0.977215" " 0.990182" " 0.983696"
3.2919 " 42.6904" " 0.534025" " 0.4" " 0.00124814" " 0.977782" " 0.977211" " 0.99018" " 0.983693"
3.2929 " 42.7127" " 0.53423" " 0.4" " 0.00123241" " 0.977782" " 0.977208" " 0.990177" " 0.98369"
3.2939 " 42.7348" " 0.53443" " 0.4" " 0.00121666" " 0.977782" " 0.977205" " 0.990175" " 0.983688"
3.2949 " 42.7565" " 0.534622" " 0.4" " 0.00120089" " 0.97778" " 0.977197" " 0.99017" " 0.983681"
3.2959 " 42.778" " 0.534811" " 0.4" " 0.00118509" " 0.977781" " 0.977195" " 0.990168" " 0.983679"
3.2969 " 42.7992" " 0.534995" " 0.4" " 0.00116928" " 0.977782" " 0.977193" " 0.990166" " 0.983677"
3.2979 " 42.8201" " 0.535175" " 0.4" " 0.00115344" " 0.977784" " 0.977191" " 0.990165" " 0.983675"
3.2989 " 42.8407" " 0.535348" " 0.4" " 0.00113759" " 0.977785" " 0.977189" " 0.990164" " 0.983674"
3.2999 " 42.861" " 0.535517" " 0.4" " 0.00112171" " 0.977787" " 0.977188" " 0.990162" " 0.983673"
3.3009 " 42.8811" " 0.535681" " 0.4" " 0.00110582" " 0.97779" " 0.977187" " 0.990161" " 0.983672"
3.3019 " 42.9009" " 0.535839" " 0.4" " 0.00108991" " 0.977792" " 0.977186" " 0.990161" " 0.983671"
3.3029 " 42.9203" " 0.535992" " 0.4" " 0.00107398" " 0.977795" " 0.977185" " 0.99016" " 0.98367"
3.3039 " 42.9395" " 0.53614" " 0.4" " 0.00105803" " 0.977798" " 0.977185" " 0.99016" " 0.98367"
3.3049 " 42.9584" " 0.536283" " 0.4" " 0.00104207" " 0.977801" " 0.977185" " 0.990159" " 0.983669"
3.3059 " 42.977" " 0.53642" " 0.4" " 0.00102609" " 0.977805" " 0.977185" " 0.990159" " 0.983669"
3.3069 " 42.9954" " 0.536553" " 0.4" " 0.0010101" " 0.977809" " 0.977185" " 0.990159" " 0.98367"
3.3079 " 43.0134" " 0.53668" " 0.4" " 0.000994095" " 0.977813" " 0.977186" " 0.99016" " 0.98367"
3.3089 " 43.0312" " 0.536802" " 0.4" " 0.000978074" " 0.977818" " 0.977187" " 0.99016" " 0.983671"
3.3099 " 43.0486" " 0.536919" " 0.4" " 0.00096204" " 0.977822" " 0.977188" " 0.990161" " 0.983672"
3.3109 " 43.0658" " 0.537031" " 0.4" " 0.000945993" " 0.977828" " 0.977189" " 0.990161" " 0.983673"
3.3119 " 43.0827" " 0.537138" " 0.4" " 0.000929934" " 0.977833" " 0.977191" " 0.990162" " 0.983674"
3.3129 " 43.0993" " 0.537239" " 0.4" " 0.000913864" " 0.977839" " 0.977193" " 0.990163" " 0.983675"
3.3139 " 43.1156" " 0.537336" " 0.4" " 0.000897784" " 0.977844" " 0.977195" " 0.990165" " 0.983677"
3.3149 " 43.1316" " 0.537427" " 0.4" " 0.000881693" " 0.977851" " 0.977197" " 0.990166" " 0.983679"
3.3159 " 43.1473" " 0.537513" " 0.4" " 0.000865592" " 0.977857" " 0.9772" " 0.990168" " 0.983681"
3.3169 " 43.1627" " 0.537594" " 0.4" " 0.000849482" " 0.977864" " 0.977203" " 0.99017" " 0.983684"
3.3179 " 43.1779" " 0.53767" " 0.4" " 0.000833364" " 0.977871" " 0.977206" " 0.990172" " 0.983686"
3.3189 " 43.1927" " 0.53774" " 0.4" " 0.000817238" " 0.977879" " 0.97721" " 0.990174" " 0.983689"
3.3199 " 43.2073" " 0.537806" " 0.4" " 0.000801105" " 0.977886" " 0.977213" " 0.990176" " 0.983692"
3.3209 " 43.2216" " 0.537866" " 0.4" " 0.000784966" " 0.977894" " 0.977217" " 0.990179" " 0.983695"
3.3219 " 43.2356" " 0.537921" " 0.4" " 0.00076882" " 0.977903" " 0.977221" " 0.990182" " 0.983699"
3.3229 " 43.2493" " 0.537971" " 0.4" " 0.000752669" " 0.977911" " 0.977226" " 0.990185" " 0.983702"
3.3239 " 43.2627" " 0.538016" " 0.4" " 0.000736513" " 0.97792" " 0.97723" " 0.990188" " 0.983706"
3.3249 " 43.2758" " 0.538056" " 0.4" " 0.000720353" " 0.977929" " 0.977235" " 0.990191" " 0.98371"
3.3259 " 43.2886" " 0.538091" " 0.4" " 0.00070419" " 0.977939" " 0.977241" " 0.990194" " 0.983715"
3.3269 " 43.3011" " 0.538121" " 0.4" " 0.000688023" " 0.977948" " 0.977246" " 0.990198" " 0.983719"
3.3279 " 43.3134" " 0.538145" " 0.4" " 0.000671854" " 0.977958" " 0.977252" " 0.990202" " 0.983724"
3.3289 " 43.3253" " 0.538165" " 0.4" " 0.000655683" " 0.977969" " 0.977258" " 0.990206" " 0.983729"
3.3299 " 43.337" " 0.538179" " 0.4" " 0.000639511" " 0.977979" " 0.977264" " 0.99021" " 0.983734"
3.3309 " 43.3483" " 0.538189" " 0.4" " 0.000623338" " 0.97799" " 0.977271" " 0.990214" " 0.98374"
3.3319 " 43.3594" " 0.538193" " 0.4" " 0.000607165" " 0.978002" " 0.977277" " 0.990219" " 0.983745"
3.3329 " 43.3702" " 0.538192" " 0.4" " 0.000590993" " 0.978013" " 0.977284" " 0.990224" " 0.983751"
3.3339 " 43.3807" " 0.538186" " 0.4" " 0.000574822" " 0.978025" " 0.977292" " 0.990228" " 0.983757"
3.3349 " 43.3909" " 0.538175" " 0.4" " 0.000558653" " 0.978037" " 0.977299" " 0.990233" " 0.983764"
3.3359 " 43.4008" " 0.538159" " 0.4" " 0.000542486" " 0.978049" " 0.977307" " 0.990239" " 0.98377"
3.3369 " 43.4104" " 0.538138" " 0.4" " 0.000526322" " 0.978062" " 0.977315" " 0.990244" " 0.983777"
3.3379 " 43.4197" " 0.538112" " 0.4" " 0.000510161" " 0.978075" " 0.977324" " 0.99025" " 0.983784"
3.3389 " 43.4288" " 0.538081" " 0.4" " 0.000494004" " 0.978088" " 0.977332" " 0.990255" " 0.983791"
3.3399 " 43.4375" " 0.538045" " 0.4" " 0.000477853" " 0.978102" " 0.977341" " 0.990261" " 0.983798"
3.3409 " 43.446" " 0.538004" " 0.4" " 0.000461706" " 0.978116" " 0.97735" " 0.990268" " 0.983806"
3.3419 " 43.4542" " 0.537958" " 0.4" " 0.000445565" " 0.97813" " 0.977359" " 0.990274" " 0.983814"
3.3429 " 43.462" " 0.537907" " 0.4" " 0.000429431" " 0.978144" " 0.977369" " 0.99028" " 0.983822"
3.3439 " 43.4696" " 0.537851" " 0.4" " 0.000413303" " 0.978159" " 0.977379" " 0.990287" " 0.98383"
3.3449 " 43.4769" " 0.53779" " 0.4" " 0.000397184" " 0.978174" " 0.977389" " 0.990294" " 0.983839"
3.3459 " 43.4839" " 0.537724" " 0.4" " 0.000381072" " 0.97819" " 0.977399" " 0.990301" " 0.983847"
3.3469 " 43.4906" " 0.537653" " 0.4" " 0.000364969" " 0.978205" " 0.97741" " 0.990308" " 0.983856"
3.3479 " 43.497" " 0.537578" " 0.4" " 0.000348876" " 0.978221" " 0.977421" " 0.990315" " 0.983865"
3.3489 " 43.5032" " 0.537497" " 0.4" " 0.000332792" " 0.978237" " 0.977432" " 0.990323" " 0.983875"
3.3499 " 43.509" " 0.537411" " 0.4" " 0.000316719" " 0.978254" " 0.977443" " 0.990331" " 0.983884"
3.3509 " 43.5146" " 0.53732" " 0.4" " 0.000300657" " 0.978271" " 0.977455" " 0.990338" " 0.983894"
3.3519 " 43.5198" " 0.537225" " 0.4" " 0.000284606" " 0.978288" " 0.977467" " 0.990346" " 0.983904"
3.3529 " 43.5248" " 0.537124" " 0.4" " 0.000268568" " 0.978305" " 0.977479" " 0.990355" " 0.983914"
3.3539 " 43.5295" " 0.537019" " 0.4" " 0.000252543" " 0.978323" " 0.977491" " 0.990363" " 0.983925"
3.3549 " 43.5339" " 0.536909" " 0.4" " 0.000236531" " 0.978341" " 0.977504" " 0.990372" " 0.983935"
3.3559 " 43.538" " 0.536793" " 0.4" " 0.000220532" " 0.978359" " 0.977517" " 0.99038" " 0.983946"
3.3569 " 43.5419" " 0.536673" " 0.4" " 0.000204549" " 0.978377" " 0.97753" " 0.990389" " 0.983957"
3.3579 " 43.5454" " 0.536548" " 0.4" " 0.00018858" " 0.978396" " 0.977544" " 0.990398" " 0.983968"
3.3589 " 43.5486" " 0.536419" " 0.4" " 0.000172627" " 0.978415" " 0.977557" " 0.990408" " 0.98398"
3.3599 " 43.5516" " 0.536284" " 0.4" " 0.00015669" " 0.978435" " 0.977571" " 0.990417" " 0.983992"
3.3609 " 43.5543" " 0.536145" " 0.4" " 0.00014077" " 0.978454" " 0.977585" " 0.990427" " 0.984003"
3.3619 " 43.5567" " 0.536001" " 0.4" " 0.000124867" " 0.978474" " 0.9776" " 0.990436" " 0.984016"
3.3629 " 43.5588" " 0.535852" " 0.4" " 0.000108982" " 0.978495" " 0.977614" " 0.990447" " 0.984028"
3.3639 " 43.5606" " 0.535698" " 0.4" " 9.31155e-05" " 0.978515" " 0.977629" " 0.990457" " 0.98404"
3.3649 " 43.5621" " 0.535539" " 0.4" " 7.7268e-05" " 0.978536" " 0.977644" " 0.990467" " 0.984053"
3.3659 " 43.5634" " 0.535376" " 0.4" " 6.144e-05" " 0.978557" " 0.97766" " 0.990477" " 0.984066"
3.3669 " 43.5643" " 0.535208" " 0.4" " 4.5632e-05" " 0.978578" " 0.977675" " 0.990488" " 0.984079"
3.3679 " 43.565" " 0.535035" " 0.4" " 2.98448e-05" " 0.9786" " 0.977691" " 0.990499" " 0.984092"
3.3689 " 43.5654" " 0.534858" " 0.4" " 1.40787e-05" " 0.978622" " 0.977707" " 0.99051" " 0.984106"
3.3699 " 43.5655" " 0.534673" " 0.4" " -1.66563e-06" " 0.978642" " 0.977718" " 0.990517" " 0.984116"
3.3709 " 43.5654" " 0.534486" " 0.4" " -1.73872e-05" " 0.978664" " 0.977735" " 0.990529" " 0.984129"
3.3719 " 43.5649" " 0.534294" " 0.4" " -3.3086e-05" " 0.978687" " 0.977751" " 0.99054" " 0.984143"
