Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eSST1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.318,34.403698,0.4,0.4000000059604645,-4.217056e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.32,34.403698,0.4,0.4000000059604645,-4.1972162e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.322,34.403698,0.4,0.4000000059604645,-4.1768486e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.324,34.403698,0.4,0.4000000059604645,-4.1559575e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.326,34.403698,0.39999998,0.4000000059604645,-4.134548e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.328,34.403698,0.39999998,0.4000000059604645,-4.1126244e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.33,34.403698,0.39999998,0.4000000059604645,-4.0901918e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.332,34.403698,0.39999998,0.4000000059604645,-4.0672551e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.334,34.403698,0.39999998,0.4000000059604645,-4.0438192e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.336,34.403698,0.39999998,0.4000000059604645,-4.0198891e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.338,34.403698,0.39999998,0.4000000059604645,-3.99547e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.34,34.403698,0.39999998,0.4000000059604645,-3.9705672e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.342,34.403698,0.39999998,0.4000000059604645,-3.9451856e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.344,34.403698,0.39999998,0.4000000059604645,-3.9193304e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.346,34.403698,0.39999998,0.4000000059604645,-3.8930073e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.348,34.403698,0.39999998,0.4000000059604645,-3.8662215e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.35,34.403698,0.39999998,0.4000000059604645,-3.8389783e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
