Time,gENROU.delta,gENROU.PELEC,gENROU.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
8.132,14498.629,0.0005179202,0.25323126,0.14393514,3.7899242e-17,0.012824165,0.0064120824
8.134,14507.747,0.00051788945,0.2533057,0.14393087,3.8019345e-17,0.012824165,0.0064120824
8.136,14516.867,0.0005178588,0.25338015,0.1439266,4.998651e-29,0.012824165,0.0064120824
8.138,14525.99,0.0005178281,0.2534546,0.14392234,6.4251502e-18,0.012824165,0.0064120824
8.14,14535.115,0.0005177975,0.253529,0.14391808,6.0567686e-29,0.012824165,0.0064120824
8.142,14544.244,0.00051776686,0.25360346,0.14391384,1.2661382e-29,0.012824165,0.0064120824
8.144,14553.375,0.00051773636,0.25367787,0.14390959,2.4005466e-17,0.012824165,0.0064120824
8.146,14562.509,0.00051770586,0.25375232,0.14390536,2.9685887e-29,0.012824165,0.0064120824
8.148,14571.6455,0.00051767536,0.25382674,0.14390112,6.607554e-29,0.012824165,0.0064120824
8.15,14580.784,0.000517645,0.25390115,0.1438969,1.6842603e-17,0.012824165,0.0064120824
8.152,14589.926,0.0005176146,0.25397554,0.14389268,5.0927606e-29,0.012824165,0.0064120824
8.154,14599.07,0.00051758427,0.25404996,0.14388846,9.52654e-30,0.012824165,0.0064120824
8.156,14608.218,0.00051755394,0.25412437,0.14388424,1.0640644e-17,0.012824165,0.0064120824
8.158,14617.367,0.0005175237,0.25419876,0.14388004,8.96471e-30,0.012824165,0.0064120824
8.16,14626.5205,0.00051749346,0.25427315,0.14387584,3.939143e-30,0.012824165,0.0064120824
8.162,14635.676,0.0005174633,0.25434753,0.14387165,2.2203634e-30,0.012824165,0.0064120824
8.164,14644.833,0.00051743316,0.25442192,0.14386745,3.6137304e-31,0.012824165,0.0064120824
8.166,14653.994,0.00051740307,0.2544963,0.14386328,1.9393359e-19,0.012824165,0.0064120824
8.168,14663.157,0.00051737303,0.2545707,0.14385909,6.6913093e-31,0.012824165,0.0064120824
8.17,14672.322,0.00051734305,0.25464505,0.14385492,2.525628e-31,0.012824165,0.0064120824
8.172,14681.491,0.0005173131,0.2547194,0.14385076,1.0353347e-30,0.012824165,0.0064120824
8.174,14690.662,0.00051728316,0.2547938,0.1438466,4.3127543e-18,0.012824165,0.0064120824
8.176,14699.837,0.00051725324,0.25486815,0.14384244,3.2587314e-30,0.012824165,0.0064120824
8.178,14709.013,0.0005172234,0.25494248,0.14383829,2.3925432e-29,0.012824165,0.0064120824
8.18,14718.192,0.0005171936,0.25501683,0.14383414,8.210183e-18,0.012824165,0.0064120824
8.182,14727.374,0.00051716383,0.2550912,0.14383,1.0161386e-17,0.012824165,0.0064120824
8.184,14736.56,0.0005171341,0.25516552,0.14382587,3.9078692e-29,0.012824165,0.0064120824
8.186,14745.746,0.0005171044,0.25523987,0.14382175,2.3405742e-17,0.012824165,0.0064120824
8.188,14754.937,0.0005170748,0.2553142,0.14381762,4.277299e-17,0.012824165,0.0064120824
8.19,14764.128,0.00051704515,0.25538853,0.1438135,5.5912015e-29,0.012824165,0.0064120824
8.192,14773.324,0.0005170156,0.25546283,0.1438094,7.764346e-30,0.012824165,0.0064120824
8.194,14782.522,0.00051698607,0.25553715,0.14380528,1.0625243e-29,0.012824165,0.0064120824
8.196,14791.722,0.00051695656,0.25561148,0.14380118,2.0038629e-17,0.012824165,0.0064120824
8.198,14800.926,0.00051692716,0.25568578,0.14379708,1.0339818e-28,0.012824165,0.0064120824
8.2,14810.132,0.0005168977,0.25576007,0.143793,7.2582787e-29,0.012824165,0.0064120824
8.202,14819.342,0.0005168684,0.2558344,0.14378892,2.9453304e-28,0.012824165,0.0064120824
8.204,14828.553,0.00051683903,0.25590867,0.14378484,7.0682754e-29,0.012824165,0.0064120824
8.206,14837.766,0.00051680976,0.25598297,0.14378075,4.830298e-17,0.012824165,0.0064120824
8.208,14846.982,0.0005167805,0.25605726,0.14377668,2.570595e-17,0.012824165,0.0064120824
8.21,14856.202,0.0005167513,0.25613153,0.14377263,2.2287736e-17,0.012824165,0.0064120824
8.212,14865.424,0.0005167221,0.25620583,0.14376856,9.16803e-29,0.012824165,0.0064120824
8.214,14874.649,0.000516693,0.2562801,0.14376451,3.208743e-29,0.012824165,0.0064120824
8.216,14883.876,0.0005166639,0.25635436,0.14376047,5.637174e-17,0.012824165,0.0064120824
8.218,14893.106,0.00051663484,0.25642863,0.14375643,2.6812376e-17,0.012824165,0.0064120824
8.22,14902.339,0.00051660585,0.2565029,0.1437524,3.82332e-29,0.012824165,0.0064120824
8.222,14911.575,0.00051657687,0.25657716,0.14374836,2.016327e-29,0.012824165,0.0064120824
8.224,14920.8125,0.00051654794,0.2566514,0.14374433,1.4914918e-29,0.012824165,0.0064120824
8.226,14930.053,0.00051651907,0.25672564,0.14374031,2.1884643e-29,0.012824165,0.0064120824
8.228,14939.298,0.0005164902,0.2567999,0.1437363,6.467481e-29,0.012824165,0.0064120824
8.23,14948.544,0.0005164614,0.25687414,0.1437323,1.2446251e-28,0.012824165,0.0064120824
8.232,14957.792,0.00051643257,0.25694835,0.14372829,2.1924055e-29,0.012824165,0.0064120824
8.234,14967.043,0.0005164039,0.2570226,0.14372429,1.4623024e-30,0.012824165,0.0064120824
8.236,14976.298,0.0005163752,0.25709683,0.1437203,1.000681e-30,0.012824165,0.0064120824
8.238,14985.555,0.0005163465,0.25717103,0.1437163,3.652331e-30,0.012824165,0.0064120824
8.24,14994.813,0.0005163179,0.25724527,0.14371233,4.6453095e-30,0.012824165,0.0064120824
8.242,15004.075,0.0005162893,0.25731948,0.14370835,1.418446e-18,0.012824165,0.0064120824
8.244,15013.341,0.00051626074,0.2573937,0.14370437,1.1541592e-31,0.012824165,0.0064120824
8.246,15022.608,0.0005162323,0.2574679,0.1437004,2.479387e-31,0.012824165,0.0064120824
8.248,15031.879,0.00051620376,0.25754207,0.14369644,1.378244e-30,0.012824165,0.0064120824
8.25,15041.151,0.00051617535,0.25761628,0.14369248,1.0835608e-29,0.012824165,0.0064120824
8.252,15050.427,0.00051614695,0.25769046,0.14368853,1.4641323e-29,0.012824165,0.0064120824
8.254,15059.705,0.0005161186,0.25776467,0.14368458,1.7596972e-29,0.012824165,0.0064120824
8.256,15068.986,0.0005160903,0.25783885,0.14368065,8.8256545e-30,0.012824165,0.0064120824
8.258,15078.269,0.000516062,0.25791302,0.14367671,8.233631e-30,0.012824165,0.0064120824
8.26,15087.556,0.0005160338,0.2579872,0.14367278,5.756515e-29,0.012824165,0.0064120824
8.262,15096.846,0.0005160056,0.25806135,0.14366886,3.0215472e-17,0.012824165,0.0064120824
8.264,15106.137,0.00051597744,0.25813553,0.14366494,7.753228e-29,0.012824165,0.0064120824
8.266,15115.431,0.00051594933,0.25820968,0.14366102,5.811356e-29,0.012824165,0.0064120824
8.268,15124.728,0.0005159212,0.25828385,0.14365712,2.3201698e-29,0.012824165,0.0064120824
8.27,15134.027,0.0005158932,0.258358,0.14365321,2.49344e-29,0.012824165,0.0064120824
8.272,15143.33,0.00051586516,0.25843215,0.14364931,2.555834e-29,0.012824165,0.0064120824
8.274,15152.634,0.0005158372,0.25850627,0.14364542,1.5548007e-28,0.012824165,0.0064120824
8.276,15161.941,0.0005158093,0.25858042,0.14364153,4.0819667e-29,0.012824165,0.0064120824
8.278,15171.252,0.0005157814,0.25865456,0.14363764,5.133684e-28,0.012824165,0.0064120824
8.28,15180.564,0.0005157535,0.25872868,0.14363377,4.5883712e-17,0.012824165,0.0064120824
8.282,15189.881,0.00051572575,0.2588028,0.1436299,6.5899876e-29,0.012824165,0.0064120824
8.284,15199.199,0.00051569793,0.25887692,0.14362602,4.896063e-29,0.012824165,0.0064120824
8.286,15208.519,0.0005156702,0.25895104,0.14362216,1.808889e-28,0.012824165,0.0064120824
8.288,15217.844,0.0005156425,0.25902516,0.1436183,3.0502168e-28,0.012824165,0.0064120824
8.29,15227.168,0.00051561487,0.25909927,0.14361444,2.0631665e-17,0.012824165,0.0064120824
8.292,15236.499,0.0005155872,0.25917336,0.1436106,4.7815692e-29,0.012824165,0.0064120824
8.294,15245.83,0.00051555963,0.25924748,0.14360675,5.765482e-17,0.012824165,0.0064120824
8.296,15255.164,0.0005155321,0.25932157,0.14360292,4.2801958e-17,0.012824165,0.0064120824
8.298,15264.501,0.00051550457,0.25939566,0.1435991,3.1158428e-17,0.012824165,0.0064120824
8.3,15273.84,0.0005154771,0.25946975,0.14359526,4.75246e-17,0.012824165,0.0064120824
8.302,15283.183,0.0005154496,0.2595438,0.14359143,3.3251268e-29,0.012824165,0.0064120824
8.304,15292.528,0.00051542226,0.2596179,0.14358762,8.9792415e-29,0.012824165,0.0064120824
8.306,15301.876,0.00051539484,0.25969198,0.1435838,4.3820856e-29,0.012824165,0.0064120824
8.308,15311.226,0.00051536754,0.25976604,0.14358,3.8884038e-29,0.012824165,0.0064120824
8.31,15320.578,0.00051534025,0.2598401,0.1435762,1.9793484e-17,0.012824165,0.0064120824
8.312,15329.935,0.000515313,0.25991416,0.1435724,1.6996408e-17,0.012824165,0.0064120824
8.314,15339.293,0.00051528576,0.25998822,0.1435686,1.5641193e-17,0.012824165,0.0064120824
8.316,15348.652,0.0005152586,0.26006228,0.14356482,1.2826594e-29,0.012824165,0.0064120824
8.318,15358.016,0.00051523146,0.2601363,0.14356105,2.5318888e-30,0.012824165,0.0064120824
8.32,15367.383,0.00051520433,0.26021037,0.14355727,3.5912745e-18,0.012824165,0.0064120824
8.322,15376.752,0.00051517726,0.2602844,0.1435535,1.047495e-31,0.012824165,0.0064120824
8.324,15386.124,0.00051515026,0.26035842,0.14354973,2.5721733e-18,0.012824165,0.0064120824
8.326,15395.497,0.00051512325,0.26043245,0.14354597,2.9955754e-30,0.012824165,0.0064120824
8.328,15404.875,0.0005150963,0.26050648,0.14354222,4.5914753e-31,0.012824165,0.0064120824
8.33,15414.254,0.00051506935,0.2605805,0.14353846,3.4072743e-31,0.012824165,0.0064120824
8.332,15423.637,0.00051504245,0.2606545,0.14353472,2.795917e-17,0.012824165,0.0064120824
8.334,15433.0205,0.0005150156,0.26072854,0.14353098,1.1496244e-29,0.012824165,0.0064120824
8.336,15442.409,0.0005149888,0.26080254,0.14352724,1.03311494e-29,0.012824165,0.0064120824
8.338,15451.799,0.000514962,0.26087654,0.1435235,7.4760875e-29,0.012824165,0.0064120824
8.34,15461.191,0.0005149353,0.26095054,0.14351977,2.3402051e-29,0.012824165,0.0064120824
8.342,15470.588,0.0005149086,0.26102453,0.14351606,2.076773e-17,0.012824165,0.0064120824
8.344,15479.986,0.0005148819,0.26109853,0.14351234,4.7522492e-17,0.012824165,0.0064120824
8.346,15489.387,0.0005148553,0.2611725,0.14350863,1.424191e-28,0.012824165,0.0064120824
8.348,15498.79,0.0005148287,0.2612465,0.14350492,9.982384e-29,0.012824165,0.0064120824
8.35,15508.195,0.0005148022,0.26132047,0.14350122,4.7387937e-29,0.012824165,0.0064120824
8.352,15517.6045,0.00051477563,0.26139444,0.14349753,2.2377368e-17,0.012824165,0.0064120824
8.354,15527.017,0.00051474915,0.2614684,0.14349383,2.3114983e-29,0.012824165,0.0064120824
8.356,15536.431,0.00051472266,0.26154238,0.14349015,9.305144e-29,0.012824165,0.0064120824
8.358,15545.849,0.0005146963,0.26161635,0.14348647,5.449581e-29,0.012824165,0.0064120824
8.36,15555.268,0.0005146699,0.2616903,0.14348279,1.4290433e-28,0.012824165,0.0064120824
8.362,15564.688,0.00051464356,0.26176426,0.14347912,4.832087e-17,0.012824165,0.0064120824
8.364,15574.115,0.00051461725,0.2618382,0.14347544,2.729492e-28,0.012824165,0.0064120824
8.366,15583.541,0.000514591,0.26191214,0.14347179,9.612848e-29,0.012824165,0.0064120824
8.368,15592.971,0.00051456474,0.26198608,0.14346813,2.525746e-28,0.012824165,0.0064120824
8.37,15602.404,0.00051453855,0.26206002,0.14346448,1.2648658e-28,0.012824165,0.0064120824
8.372,15611.84,0.0005145124,0.26213393,0.14346083,6.6624814e-29,0.012824165,0.0064120824
8.374,15621.278,0.0005144863,0.26220787,0.14345719,4.4624907e-29,0.012824165,0.0064120824
8.376,15630.719,0.0005144602,0.26228178,0.14345355,1.8173704e-28,0.012824165,0.0064120824
8.378,15640.162,0.0005144341,0.2623557,0.14344992,3.2816564e-29,0.012824165,0.0064120824
8.38,15649.609,0.0005144081,0.26242962,0.1434463,9.52644e-30,0.012824165,0.0064120824
8.382,15659.059,0.00051438215,0.2625035,0.14344268,1.1208641e-28,0.012824165,0.0064120824
8.384,15668.509,0.0005143562,0.2625774,0.14343905,1.810514e-17,0.012824165,0.0064120824
8.386,15677.964,0.0005143303,0.26265132,0.14343543,3.052716e-17,0.012824165,0.0064120824
8.388,15687.42,0.0005143044,0.2627252,0.14343183,1.2462512e-17,0.012824165,0.0064120824
8.39,15696.879,0.00051427854,0.2627991,0.14342822,4.9869564e-30,0.012824165,0.0064120824
8.392,15706.342,0.00051425275,0.262873,0.14342463,3.0510672e-29,0.012824165,0.0064120824
8.394,15715.807,0.00051422697,0.26294687,0.14342104,3.28083e-30,0.012824165,0.0064120824
8.396,15725.273,0.00051420124,0.26302075,0.14341745,1.0512922e-30,0.012824165,0.0064120824
8.398,15734.743,0.00051417557,0.26309463,0.14341386,1.0372971e-31,0.012824165,0.0064120824
8.4,15744.217,0.00051414984,0.26316848,0.14341028,2.6041679e-31,0.012824165,0.0064120824
8.402,15753.692,0.00051412417,0.26324236,0.1434067,9.386558e-31,0.012824165,0.0064120824
8.404,15763.169,0.00051409856,0.2633162,0.14340313,2.4177884e-30,0.012824165,0.0064120824
8.406,15772.649,0.000514073,0.26339006,0.14339957,9.178592e-30,0.012824165,0.0064120824
8.408,15782.134,0.00051404745,0.2634639,0.14339599,6.875836e-30,0.012824165,0.0064120824
8.41,15791.619,0.0005140219,0.26353776,0.14339243,7.658329e-18,0.012824165,0.0064120824
8.412,15801.108,0.0005139964,0.2636116,0.14338888,2.2923843e-29,0.012824165,0.0064120824
8.414,15810.6,0.00051397097,0.26368546,0.14338534,9.506757e-30,0.012824165,0.0064120824
8.416,15820.095,0.0005139456,0.2637593,0.14338179,2.0822479e-29,0.012824165,0.0064120824
8.418,15829.591,0.00051392015,0.26383314,0.14337824,1.7362791e-29,0.012824165,0.0064120824
8.42,15839.091,0.00051389483,0.26390696,0.14337471,4.1973834e-17,0.012824165,0.0064120824
8.422,15848.592,0.0005138695,0.26398078,0.14337118,4.7525087e-29,0.012824165,0.0064120824
8.424,15858.097,0.00051384425,0.2640546,0.14336765,4.07716e-17,0.012824165,0.0064120824
8.426,15867.604,0.000513819,0.2641284,0.14336413,8.1341146e-29,0.012824165,0.0064120824
8.428,15877.114,0.0005137938,0.2642022,0.14336061,3.06005e-28,0.012824165,0.0064120824
8.43,15886.626,0.0005137686,0.264276,0.1433571,1.5349544e-28,0.012824165,0.0064120824
8.432,15896.142,0.00051374343,0.26434982,0.1433536,1.9299225e-29,0.012824165,0.0064120824
8.434,15905.66,0.00051371835,0.2644236,0.1433501,3.3092866e-17,0.012824165,0.0064120824
8.436,15915.18,0.00051369326,0.2644974,0.1433466,6.167317e-17,0.012824165,0.0064120824
8.438,15924.703,0.00051366823,0.2645712,0.14334309,3.8342508e-17,0.012824165,0.0064120824
8.44,15934.2295,0.0005136432,0.26464498,0.1433396,2.4456787e-28,0.012824165,0.0064120824
8.442,15943.757,0.00051361823,0.26471874,0.14333612,2.8499095e-17,0.012824165,0.0064120824
8.444,15953.288,0.0005135933,0.26479253,0.14333265,2.0841975e-17,0.012824165,0.0064120824
8.446,15962.823,0.0005135684,0.2648663,0.14332916,2.308145e-28,0.012824165,0.0064120824
8.448,15972.359,0.00051354355,0.26494005,0.1433257,3.7504028e-29,0.012824165,0.0064120824
8.45,15981.898,0.0005135187,0.2650138,0.14332223,5.5540726e-29,0.012824165,0.0064120824
8.452,15991.439,0.0005134939,0.26508757,0.14331877,1.6287143e-29,0.012824165,0.0064120824
8.454,16000.985,0.0005134691,0.26516134,0.14331532,1.714205e-29,0.012824165,0.0064120824
8.456,16010.532,0.00051344436,0.26523507,0.14331186,3.2005742e-17,0.012824165,0.0064120824
8.458,16020.082,0.0005134197,0.26530883,0.1433084,1.6082486e-17,0.012824165,0.0064120824
8.46,16029.635,0.000513395,0.26538256,0.14330496,2.400077e-17,0.012824165,0.0064120824
8.462,16039.188,0.0005133703,0.2654563,0.14330153,2.5089344e-29,0.012824165,0.0064120824
8.464,16048.748,0.00051334576,0.26553002,0.14329809,1.8413444e-17,0.012824165,0.0064120824
8.466,16058.307,0.0005133212,0.26560375,0.14329466,2.701977e-29,0.012824165,0.0064120824
8.468,16067.871,0.00051329663,0.26567748,0.14329123,7.546674e-18,0.012824165,0.0064120824
8.47,16077.436,0.0005132721,0.26575118,0.14328782,6.0300335e-31,0.012824165,0.0064120824
8.472,16087.006,0.0005132476,0.2658249,0.1432844,3.2645715e-18,0.012824165,0.0064120824
8.474,16096.575,0.00051322323,0.26589862,0.14328098,3.8937075e-31,0.012824165,0.0064120824
8.476,16106.15,0.0005131988,0.26597232,0.14327759,1.7989903e-30,0.012824165,0.0064120824
8.478,16115.725,0.0005131744,0.26604602,0.14327417,1.5165148e-30,0.012824165,0.0064120824
8.48,16125.306,0.00051315007,0.26611972,0.14327078,1.3852141e-29,0.012824165,0.0064120824
8.482,16134.886,0.0005131258,0.26619342,0.1432674,1.22448315e-17,0.012824165,0.0064120824
8.484,16144.471,0.00051310146,0.2662671,0.143264,4.328495e-30,0.012824165,0.0064120824
8.486,16154.058,0.00051307725,0.2663408,0.14326061,1.5827595e-17,0.012824165,0.0064120824
8.488,16163.647,0.00051305303,0.26641446,0.14325723,2.854765e-17,0.012824165,0.0064120824
8.49,16173.239,0.0005130289,0.26648813,0.14325386,6.23953e-29,0.012824165,0.0064120824
8.492,16182.834,0.0005130047,0.2665618,0.14325048,7.6337604e-29,0.012824165,0.0064120824
8.494,16192.432,0.0005129806,0.26663548,0.14324711,4.08465e-29,0.012824165,0.0064120824
8.496,16202.032,0.0005129565,0.26670915,0.14324376,4.4599022e-29,0.012824165,0.0064120824
8.498,16211.636,0.0005129325,0.2667828,0.14324039,9.1162335e-29,0.012824165,0.0064120824
8.5,16221.24,0.00051290845,0.26685646,0.14323704,4.9850483e-17,0.012824165,0.0064120824
8.502,16230.849,0.00051288446,0.2669301,0.1432337,2.906536e-17,0.012824165,0.0064120824
8.504,16240.46,0.0005128605,0.26700374,0.14323035,5.259822e-29,0.012824165,0.0064120824
8.506,16250.073,0.0005128366,0.2670774,0.14322701,2.454272e-17,0.012824165,0.0064120824
8.508,16259.688,0.0005128127,0.26715103,0.14322367,1.1140171e-28,0.012824165,0.0064120824
8.51,16269.307,0.0005127888,0.26722467,0.14322035,4.5168068e-29,0.012824165,0.0064120824
8.512,16278.93,0.000512765,0.26729828,0.14321701,1.2543406e-28,0.012824165,0.0064120824
8.514,16288.553,0.0005127412,0.2673719,0.14321369,4.519138e-29,0.012824165,0.0064120824
8.516,16298.181,0.00051271747,0.26744553,0.14321038,3.2208676e-17,0.012824165,0.0064120824
8.518,16307.81,0.0005126938,0.26751915,0.14320706,2.3894009e-17,0.012824165,0.0064120824
8.52,16317.44,0.00051267,0.26759276,0.14320375,1.5900435e-28,0.012824165,0.0064120824
8.522,16327.077,0.0005126464,0.26766637,0.14320044,9.381149e-29,0.012824165,0.0064120824
8.524,16336.713,0.00051262276,0.26773995,0.14319715,2.3268217e-29,0.012824165,0.0064120824
8.526,16346.353,0.0005125992,0.26781356,0.14319386,4.733014e-17,0.012824165,0.0064120824
8.528,16355.996,0.0005125756,0.26788715,0.14319056,1.08685064e-29,0.012824165,0.0064120824
8.53,16365.641,0.00051255204,0.26796076,0.14318727,3.3784296e-29,0.012824165,0.0064120824
8.532,16375.289,0.0005125286,0.26803434,0.14318399,3.151279e-29,0.012824165,0.0064120824
8.534,16384.94,0.00051250507,0.26810792,0.14318071,5.5611205e-30,0.012824165,0.0064120824
8.536,16394.592,0.00051248167,0.2681815,0.14317743,1.7557757e-17,0.012824165,0.0064120824
8.538,16404.248,0.0005124582,0.26825505,0.14317417,5.2619205e-29,0.012824165,0.0064120824
8.54,16413.906,0.00051243487,0.26832864,0.1431709,9.923107e-30,0.012824165,0.0064120824
8.542,16423.568,0.0005124115,0.2684022,0.14316764,4.598742e-18,0.012824165,0.0064120824
8.544,16433.232,0.0005123882,0.26847574,0.14316438,1.1108129e-29,0.012824165,0.0064120824
8.546,16442.898,0.0005123649,0.26854932,0.14316113,2.2286696e-31,0.012824165,0.0064120824
8.548,16452.566,0.0005123417,0.26862285,0.14315788,1.1665189e-18,0.012824165,0.0064120824
8.55,16462.24,0.00051231845,0.2686964,0.14315464,6.4634557e-31,0.012824165,0.0064120824
8.552,16471.914,0.0005122952,0.26876995,0.1431514,7.540796e-30,0.012824165,0.0064120824
8.554,16481.59,0.0005122721,0.2688435,0.14314815,5.6969154e-30,0.012824165,0.0064120824
8.556,16491.271,0.00051224895,0.26891702,0.14314494,1.3733087e-29,0.012824165,0.0064120824
8.558,16500.951,0.0005122259,0.26899055,0.1431417,6.92753e-30,0.012824165,0.0064120824
8.56,16510.637,0.0005122028,0.26906407,0.14313848,1.0967902e-17,0.012824165,0.0064120824
8.562,16520.326,0.0005121798,0.2691376,0.14313526,3.3559078e-17,0.012824165,0.0064120824
8.564,16530.016,0.00051215675,0.2692111,0.14313205,4.8223985e-17,0.012824165,0.0064120824
8.566,16539.709,0.0005121338,0.26928464,0.14312884,5.330903e-29,0.012824165,0.0064120824
8.568,16549.404,0.0005121109,0.26935813,0.14312564,3.1463797e-29,0.012824165,0.0064120824
8.57,16559.104,0.00051208795,0.26943165,0.14312243,2.1050195e-29,0.012824165,0.0064120824
8.572,16568.805,0.0005120651,0.26950514,0.14311923,2.751633e-17,0.012824165,0.0064120824
8.574,16578.506,0.00051204226,0.26957864,0.14311604,7.6132306e-29,0.012824165,0.0064120824
8.576,16588.213,0.00051201944,0.26965213,0.14311285,7.8573644e-29,0.012824165,0.0064120824
8.578,16597.922,0.0005119966,0.26972562,0.14310966,3.2012723e-18,0.012824165,0.0064120824
8.58,16607.633,0.00051197386,0.2697991,0.14310649,4.2318465e-29,0.012824165,0.0064120824
8.582,16617.346,0.00051195116,0.26987258,0.14310332,1.3879975e-28,0.012824165,0.0064120824
8.584,16627.064,0.00051192846,0.26994607,0.14310014,1.5579986e-29,0.012824165,0.0064120824
8.586,16636.783,0.0005119058,0.27001953,0.14309697,2.1398261e-28,0.012824165,0.0064120824
8.588,16646.506,0.0005118832,0.270093,0.14309381,2.8598952e-17,0.012824165,0.0064120824
8.59,16656.23,0.00051186053,0.27016646,0.14309065,8.400884e-29,0.012824165,0.0064120824
8.592,16665.957,0.000511838,0.27023992,0.14308749,2.5707036e-28,0.012824165,0.0064120824
8.594,16675.688,0.0005118154,0.27031335,0.14308435,1.368993e-28,0.012824165,0.0064120824
8.596,16685.42,0.00051179295,0.27038682,0.1430812,1.1849336e-29,0.012824165,0.0064120824
8.598,16695.156,0.0005117705,0.27046025,0.14307806,6.747309e-29,0.012824165,0.0064120824
8.6,16704.893,0.000511748,0.2705337,0.14307491,1.2723864e-28,0.012824165,0.0064120824
8.602,16714.633,0.0005117256,0.27060714,0.14307179,2.1089478e-17,0.012824165,0.0064120824
8.604,16724.377,0.0005117032,0.27068058,0.14306866,8.681468e-29,0.012824165,0.0064120824
8.606,16734.121,0.00051168085,0.27075398,0.14306553,4.8448225e-18,0.012824165,0.0064120824
8.608,16743.871,0.0005116585,0.2708274,0.14306241,1.37277e-17,0.012824165,0.0064120824
8.61,16753.621,0.0005116362,0.27090085,0.14305928,1.7703346e-30,0.012824165,0.0064120824
8.612,16763.377,0.00051161397,0.27097425,0.14305617,6.9064624e-29,0.012824165,0.0064120824
8.614,16773.13,0.00051159173,0.27104765,0.14305307,8.369705e-18,0.012824165,0.0064120824
8.616,16782.893,0.0005115695,0.27112105,0.14304996,7.6699834e-18,0.012824165,0.0064120824
8.618,16792.652,0.0005115473,0.27119446,0.14304686,3.5977643e-30,0.012824165,0.0064120824
8.62,16802.418,0.0005115252,0.27126786,0.14304376,2.6758737e-31,0.012824165,0.0064120824
8.622,16812.186,0.0005115031,0.27134126,0.14304067,3.1015652e-30,0.012824165,0.0064120824
8.624,16821.953,0.00051148096,0.27141467,0.14303759,6.868111e-30,0.012824165,0.0064120824
8.626,16831.727,0.0005114589,0.27148804,0.1430345,3.9716813e-30,0.012824165,0.0064120824
8.628,16841.5,0.0005114369,0.2715614,0.14303142,5.5148613e-30,0.012824165,0.0064120824
8.63,16851.28,0.0005114149,0.2716348,0.14302835,1.02296514e-29,0.012824165,0.0064120824
8.632,16861.059,0.0005113929,0.27170816,0.14302526,1.463876e-29,0.012824165,0.0064120824
8.634,16870.842,0.00051137095,0.27178153,0.1430222,7.227877e-30,0.012824165,0.0064120824
8.636,16880.627,0.00051134906,0.2718549,0.14301914,2.2118515e-29,0.012824165,0.0064120824
8.638,16890.416,0.0005113272,0.27192825,0.14301607,8.573502e-18,0.012824165,0.0064120824
8.64,16900.205,0.00051130535,0.27200162,0.14301302,2.565093e-28,0.012824165,0.0064120824
8.642,16910.0,0.0005112835,0.27207497,0.14300998,4.5710145e-29,0.012824165,0.0064120824
8.644,16919.795,0.0005112617,0.2721483,0.14300692,2.264626e-17,0.012824165,0.0064120824
8.646,16929.594,0.0005112399,0.27222165,0.14300388,6.679287e-29,0.012824165,0.0064120824
8.648,16939.396,0.0005112182,0.272295,0.14300084,1.831027e-28,0.012824165,0.0064120824
8.65,16949.2,0.0005111965,0.27236834,0.1429978,5.977126e-29,0.012824165,0.0064120824
8.652,16959.006,0.00051117485,0.27244166,0.14299478,1.9080635e-29,0.012824165,0.0064120824
8.654,16968.814,0.0005111532,0.272515,0.14299174,3.6190297e-17,0.012824165,0.0064120824
8.656,16978.627,0.00051113154,0.2725883,0.14298873,3.677403e-29,0.012824165,0.0064120824
8.658,16988.441,0.00051111,0.27266163,0.1429857,2.863306e-17,0.012824165,0.0064120824
8.66,16998.258,0.0005110884,0.27273494,0.14298269,2.5618958e-29,0.012824165,0.0064120824
8.662,17008.078,0.0005110669,0.27280825,0.14297967,1.2686325e-17,0.012824165,0.0064120824
8.664,17017.9,0.0005110454,0.27288157,0.14297667,1.7169808e-17,0.012824165,0.0064120824
8.666,17027.727,0.0005110239,0.27295485,0.14297366,2.5951387e-17,0.012824165,0.0064120824
8.668,17037.553,0.0005110025,0.27302817,0.14297067,1.3489775e-29,0.012824165,0.0064120824
8.67,17047.383,0.0005109811,0.27310145,0.14296767,5.2408592e-17,0.012824165,0.0064120824
8.672,17057.217,0.0005109597,0.27317473,0.14296468,2.4128383e-28,0.012824165,0.0064120824
8.674,17067.053,0.00051093835,0.27324802,0.14296168,2.7733427e-30,0.012824165,0.0064120824
8.676,17076.89,0.000510917,0.2733213,0.1429587,4.5265905e-29,0.012824165,0.0064120824
8.678,17086.732,0.0005108957,0.27339458,0.14295572,4.349219e-29,0.012824165,0.0064120824
8.68,17096.574,0.00051087444,0.27346784,0.14295276,5.51688e-29,0.012824165,0.0064120824
8.682,17106.42,0.0005108532,0.27354112,0.14294977,1.684878e-30,0.012824165,0.0064120824
8.684,17116.27,0.000510832,0.27361438,0.14294681,5.7594766e-29,0.012824165,0.0064120824
8.686,17126.121,0.0005108108,0.27368763,0.14294384,7.4836936e-30,0.012824165,0.0064120824
8.688,17135.977,0.0005107896,0.27376089,0.14294088,8.55141e-30,0.012824165,0.0064120824
8.69,17145.832,0.0005107685,0.27383414,0.14293793,7.259556e-18,0.012824165,0.0064120824
8.692,17155.691,0.0005107474,0.2739074,0.14293498,1.1450315e-30,0.012824165,0.0064120824
