Time,gENSAL.delta,gENSAL.PELEC,gENSAL.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.536,35.322144,0.3765481,0.00060002145,0.9919647,0.9873426,0.99685913,0.99208224
5.538,35.343933,0.37688524,0.00060539594,0.9920031,0.9873637,0.9968739,0.99210024
5.54,35.36592,0.3772242,0.0006106909,0.99204165,0.98738486,0.9968887,0.9921183
5.542,35.388096,0.377565,0.0006159059,0.99208033,0.9874061,0.99690354,0.9921364
5.544,35.410454,0.3779076,0.0006210405,0.99211913,0.98742735,0.9969184,0.9921546
5.546,35.432995,0.3782519,0.00062609435,0.99215806,0.9874487,0.99693334,0.99217284
5.548,35.45572,0.37859794,0.0006310671,0.9921971,0.9874701,0.99694824,0.9921911
5.55,35.47862,0.37894565,0.00063595833,0.99223626,0.9874915,0.99696326,0.99220943
5.552,35.50169,0.379295,0.00064076774,0.9922755,0.987513,0.9969783,0.9922278
5.554,35.524937,0.3796459,0.0006454949,0.9923148,0.9875345,0.9969933,0.99224615
5.556,35.548347,0.3799984,0.0006501395,0.9923543,0.9875561,0.9970084,0.99226457
5.558,35.571926,0.38035238,0.00065470126,0.99239385,0.9875777,0.99702346,0.99228305
5.56,35.595665,0.38070783,0.0006591798,0.9924334,0.9875993,0.9970386,0.9923015
5.562,35.61956,0.3810647,0.00066357484,0.9924731,0.987621,0.99705374,0.99232006
5.564,35.643612,0.381423,0.00066788617,0.99251294,0.9876427,0.99706894,0.9923386
5.566,35.667816,0.38178262,0.0006721133,0.99255276,0.98766446,0.9970841,0.99235713
5.568,35.69217,0.38214356,0.0006762562,0.9925927,0.9876862,0.9970993,0.99237573
5.57,35.716667,0.38250577,0.00068031444,0.9926326,0.987708,0.9971145,0.9923943
5.572,35.741306,0.3828692,0.0006842878,0.9926727,0.9877297,0.99712974,0.9924129
5.574,35.766087,0.38323385,0.0006881761,0.99271274,0.98775154,0.99714494,0.9924315
5.576,35.791,0.3835996,0.000691979,0.99275285,0.98777336,0.9971602,0.9924502
5.578,35.816048,0.3839665,0.00069569645,0.99279296,0.9877952,0.99717546,0.99246883
5.58,35.84123,0.38433444,0.00069932814,0.99283314,0.987817,0.9971907,0.99248743
5.582,35.866528,0.3847034,0.00070287386,0.9928734,0.98783886,0.9972059,0.9925061
5.584,35.891953,0.38507336,0.00070633343,0.9929136,0.9878607,0.9972212,0.99252474
5.586,35.917496,0.38544425,0.00070970674,0.9929538,0.9878825,0.99723643,0.99254334
5.588,35.943153,0.385816,0.00071299355,0.992994,0.9879043,0.99725163,0.992562
5.59,35.968925,0.38618866,0.0007161938,0.99303424,0.98792607,0.9972669,0.9925806
5.592,35.994804,0.3865621,0.00071930734,0.9930745,0.9879479,0.9972821,0.9925992
5.594,36.02079,0.38693634,0.00072233396,0.9931147,0.98796964,0.9972973,0.9926178
5.596,36.04688,0.38731128,0.0007252736,0.99315494,0.9879914,0.9973125,0.9926364
5.598,36.07306,0.3876869,0.0007281262,0.9931951,0.9880131,0.9973276,0.9926549
5.6,36.099342,0.3880632,0.00073089165,0.99323523,0.9880348,0.99734277,0.9926734
5.602,36.125713,0.38844007,0.0007335699,0.99327534,0.9880564,0.9973579,0.99269193
5.604,36.152172,0.38881752,0.0007361608,0.99331546,0.98807806,0.997373,0.99271035
5.606,36.178745,0.38919562,0.0007386581,0.99335563,0.9880997,0.9973881,0.9927289
5.608,36.20545,0.3895745,0.00074105745,0.99339604,0.9881215,0.9974033,0.9927475
5.61,36.232235,0.38995382,0.00074336777,0.99343646,0.9881433,0.9974185,0.9927661
5.612,36.259106,0.39033356,0.000745589,0.9934768,0.9881651,0.9974337,0.9927846
5.614,36.286053,0.39071372,0.00074772094,0.99351716,0.9881868,0.99744886,0.99280316
5.616,36.313076,0.3910942,0.00074976374,0.99355745,0.9882085,0.997464,0.9928217
5.618,36.34017,0.391475,0.0007517172,0.99359775,0.98823017,0.9974791,0.9928402
5.62,36.367332,0.39185604,0.0007535813,0.99363804,0.9882518,0.9974942,0.99285865
5.622,36.39456,0.39223734,0.00075535604,0.9936782,0.9882734,0.99750924,0.99287707
5.624,36.421852,0.3926188,0.0007570413,0.9937184,0.98829496,0.9975243,0.9928955
5.626,36.449203,0.3930004,0.00075863727,0.99375844,0.9883165,0.9975393,0.99291384
5.628,36.476604,0.3933821,0.00076014374,0.9937985,0.98833793,0.9975543,0.9929322
5.63,36.504063,0.39376384,0.0007615608,0.9938385,0.9883594,0.9975692,0.99295044
5.632,36.531567,0.3941456,0.00076288846,0.9938784,0.9883808,0.9975841,0.9929687
5.634,36.559116,0.39452735,0.0007641268,0.99391824,0.9884021,0.997599,0.9929869
5.636,36.58671,0.39490902,0.00076527573,0.993958,0.9884234,0.99761385,0.9930051
5.638,36.61434,0.39529058,0.00076633546,0.9939977,0.9884446,0.9976286,0.99302316
5.64,36.642014,0.395672,0.00076730596,0.99403733,0.9884658,0.9976434,0.9930412
5.642,36.669712,0.3960532,0.0007681874,0.99407685,0.9884869,0.99765813,0.9930593
5.644,36.69744,0.3964342,0.0007689797,0.9941163,0.988508,0.9976728,0.9930772
5.646,36.725197,0.39681488,0.00076968316,0.99415565,0.98852897,0.9976874,0.9930951
5.648,36.752975,0.39719525,0.0007702978,0.99419487,0.9885499,0.997702,0.993113
5.65,36.780773,0.3975753,0.0007708237,0.994234,0.98857075,0.9977165,0.99313074
5.652,36.808586,0.39795488,0.00077126105,0.994273,0.98859155,0.997731,0.9931485
5.654,36.836414,0.39833406,0.00077161,0.9943119,0.98861223,0.9977454,0.99316615
5.656,36.86425,0.39871275,0.00077187066,0.99435073,0.9886329,0.9977598,0.9931838
5.658,36.892094,0.39909092,0.0007720433,0.9943894,0.9886535,0.9977741,0.9932013
5.66,36.919937,0.3994685,0.000772128,0.994428,0.988674,0.99778837,0.9932188
5.662,36.94778,0.39984548,0.000772125,0.9944664,0.98869437,0.9978026,0.9932362
5.664,36.975624,0.4002218,0.00077203446,0.99450475,0.9887147,0.99781674,0.9932535
5.666,37.003456,0.40059742,0.0007718567,0.9945429,0.98873496,0.99783087,0.9932708
5.668,37.031277,0.40097234,0.00077159185,0.9945809,0.9887551,0.9978449,0.993288
5.67,37.059086,0.40134645,0.00077124016,0.99461883,0.9887752,0.9978588,0.9933051
5.672,37.08688,0.40171975,0.00077080197,0.99465656,0.98879516,0.99787277,0.99332213
5.674,37.114655,0.40209222,0.0007702775,0.9946941,0.98881507,0.9978866,0.99333906
5.676,37.142403,0.40246373,0.00076966704,0.99473155,0.98883486,0.99790037,0.99335593
5.678,37.170124,0.40283436,0.0007689708,0.99476886,0.9888546,0.9979141,0.99337274
5.68,37.19782,0.40320396,0.0007681892,0.99480593,0.9888742,0.9979277,0.9933894
5.682,37.22548,0.40357256,0.0007673225,0.9948429,0.9888937,0.99794126,0.99340606
5.684,37.253098,0.4039401,0.000766371,0.99487966,0.98891306,0.9979548,0.9934226
5.686,37.28068,0.40430653,0.00076533516,0.99491626,0.9889324,0.9979682,0.993439
5.688,37.30822,0.40467182,0.00076421525,0.9949527,0.98895156,0.99798155,0.9934554
5.69,37.335716,0.4050359,0.00076301163,0.9949889,0.98897064,0.9979948,0.9934717
5.692,37.36318,0.4053989,0.00076171657,0.995025,0.98898965,0.998008,0.99348783
5.694,37.39061,0.40576085,0.0007603249,0.995061,0.9890086,0.9980212,0.993504
5.696,37.417988,0.40612155,0.0007588486,0.9950968,0.98902744,0.99803424,0.99352
5.698,37.445316,0.4064809,0.0007572881,0.9951324,0.98904616,0.99804723,0.99353594
5.7,37.472588,0.40683895,0.00075564353,0.9951678,0.98906475,0.99806017,0.9935518
5.702,37.49979,0.40719557,0.00075391546,0.995203,0.98908323,0.99807304,0.9935676
5.704,37.526936,0.40755078,0.00075210416,0.99523807,0.98910165,0.9980858,0.9935832
5.706,37.554012,0.4079045,0.0007502099,0.99527293,0.9891199,0.9980985,0.99359876
5.708,37.581017,0.40825677,0.0007482332,0.99530756,0.98913807,0.9981111,0.99361426
5.71,37.607952,0.40860745,0.0007461743,0.995342,0.98915607,0.99812365,0.99362963
5.712,37.634808,0.40895656,0.0007440337,0.9953763,0.989174,0.9981361,0.9936449
5.714,37.661587,0.40930405,0.00074181176,0.9954103,0.98919183,0.99814844,0.99366003
5.716,37.688282,0.4096499,0.0007395089,0.9954441,0.98920953,0.9981607,0.9936751
5.718,37.71489,0.40999407,0.0007371255,0.99547774,0.98922706,0.99817294,0.9936901
5.72,37.741417,0.4103365,0.0007346621,0.9955112,0.9892445,0.99818504,0.9937049
5.722,37.76785,0.41067716,0.000732119,0.9955443,0.98926187,0.998197,0.99371964
5.724,37.794186,0.41101602,0.0007294968,0.99557734,0.98927903,0.998209,0.9937343
5.726,37.820427,0.41135305,0.00072679593,0.99561006,0.98929614,0.9982208,0.99374884
5.728,37.846573,0.4116882,0.0007240168,0.9956426,0.98931307,0.9982326,0.99376327
5.73,37.872616,0.41202146,0.00072116,0.9956749,0.9893299,0.9982443,0.9937776
5.732,37.898552,0.41235277,0.00071822596,0.995707,0.98934656,0.99825585,0.99379176
5.734,37.92438,0.4126821,0.00071521517,0.9957388,0.98936313,0.99826735,0.9938059
5.736,37.9501,0.4130094,0.0007121282,0.9957704,0.9893796,0.99827874,0.9938199
5.738,37.975704,0.41333467,0.0007089655,0.9958018,0.9893959,0.99829006,0.9938337
5.74,38.001194,0.41365784,0.0007057278,0.995833,0.98941207,0.99830127,0.9938475
5.742,38.026566,0.4139789,0.0007024155,0.99586385,0.9894281,0.99831235,0.99386114
5.744,38.05182,0.4142978,0.00069902913,0.99589455,0.989444,0.99832344,0.9938747
5.746,38.076942,0.41461453,0.0006955694,0.99592495,0.9894598,0.99833435,0.99388814
5.748,38.10194,0.41492903,0.0006920368,0.99595517,0.9894755,0.9983452,0.99390143
5.75,38.12681,0.41524127,0.00068843196,0.99598515,0.989491,0.998356,0.99391466
5.752,38.15155,0.41555125,0.0006847555,0.99601483,0.98950636,0.9983666,0.9939277
5.754,38.17615,0.4158589,0.00068100804,0.9960443,0.9895216,0.9983772,0.9939407
5.756,38.200615,0.41616416,0.00067719014,0.99607354,0.98953676,0.99838763,0.9939536
5.758,38.22494,0.41646707,0.00067330257,0.9961025,0.9895517,0.998398,0.99396634
5.76,38.249126,0.41676757,0.00066934584,0.99613124,0.9895666,0.9984083,0.993979
5.762,38.273167,0.41706562,0.0006653207,0.9961597,0.9895813,0.9984185,0.99399143
5.764,38.297054,0.4173612,0.00066122785,0.9961879,0.9895959,0.9984286,0.99400383
5.766,38.320797,0.41765425,0.0006570679,0.9962159,0.9896103,0.9984386,0.9940162
5.768,38.344387,0.41794476,0.00065284164,0.99624366,0.9896247,0.9984485,0.99402833
5.77,38.367825,0.4182327,0.00064854964,0.99627113,0.9896388,0.9984583,0.99404037
5.772,38.3911,0.41851807,0.00064419274,0.9962983,0.9896529,0.99846804,0.9940523
5.774,38.41422,0.41880077,0.00063977164,0.9963253,0.98966676,0.99847764,0.9940641
5.776,38.437172,0.41908082,0.0006352871,0.996352,0.9896805,0.9984872,0.99407583
5.778,38.459965,0.41935825,0.0006307294,0.99637836,0.9896941,0.9984966,0.99408734
5.78,38.48259,0.41963303,0.00062609237,0.9964043,0.98970747,0.9985058,0.9940987
5.782,38.505047,0.4199051,0.0006213915,0.9964299,0.98972064,0.9985149,0.99410987
5.784,38.52734,0.4201744,0.00061662745,0.9964553,0.9897337,0.99852395,0.99412096
5.786,38.54945,0.4204409,0.000611801,0.9964804,0.9897466,0.99853283,0.9941319
5.788,38.57139,0.4207046,0.00060691265,0.9965052,0.98975927,0.99854165,0.9941427
5.79,38.59315,0.42096546,0.0006019632,0.9965297,0.98977184,0.99855036,0.99415344
5.792,38.61473,0.42122346,0.0005969533,0.9965539,0.9897843,0.99855894,0.994164
5.794,38.63613,0.42147857,0.0005918837,0.99657786,0.9897966,0.9985674,0.9941744
5.796,38.65735,0.42173076,0.0005867551,0.9966015,0.9898087,0.9985758,0.99418473
5.798,38.678375,0.42198,0.0005815681,0.9966249,0.98982066,0.99858403,0.99419487
5.8,38.69922,0.42222625,0.0005763236,0.99664795,0.98983246,0.9985922,0.9942049
5.802,38.719864,0.42246953,0.0005710222,0.9966707,0.98984414,0.9986003,0.99421483
5.804,38.740326,0.4227098,0.0005656647,0.9966932,0.98985565,0.99860823,0.9942246
5.806,38.760586,0.42294702,0.0005602519,0.9967154,0.989867,0.9986161,0.99423426
5.808,38.78066,0.42318118,0.00055478443,0.9967373,0.9898782,0.9986238,0.99424374
5.81,38.800526,0.42341226,0.00054926315,0.99675894,0.98988926,0.9986314,0.99425316
5.812,38.820194,0.42364025,0.0005436888,0.9967802,0.9899001,0.998639,0.9942624
5.814,38.839664,0.4238651,0.00053806213,0.99680126,0.9899109,0.9986464,0.9942715
5.816,38.858925,0.4240868,0.000532384,0.996822,0.98992145,0.9986537,0.9942805
5.818,38.877983,0.42430532,0.0005266552,0.99684244,0.98993194,0.9986609,0.9942894
5.82,38.896835,0.42452067,0.00052087643,0.9968626,0.9899422,0.998668,0.9942981
5.822,38.915478,0.4247328,0.00051504857,0.99688244,0.9899523,0.998675,0.9943067
5.824,38.93391,0.42494172,0.0005091725,0.996902,0.98996234,0.9986819,0.9943152
5.826,38.952126,0.42514738,0.00050324894,0.9969213,0.9899722,0.9986887,0.99432355
5.828,38.970135,0.4253498,0.0004972788,0.99694026,0.98998183,0.9986954,0.9943318
5.83,38.98792,0.4255489,0.00049126294,0.9969589,0.98999137,0.99870193,0.9943398
5.832,39.005493,0.4257447,0.0004852021,0.9969773,0.9900008,0.9987084,0.9943478
5.834,39.022846,0.4259372,0.00047909725,0.99699545,0.99001,0.9987148,0.9943556
5.836,39.039978,0.4261264,0.0004729492,0.9970132,0.9900191,0.99872106,0.99436337
5.838,39.05689,0.4263122,0.00046675885,0.99703074,0.990028,0.9987272,0.99437094
5.84,39.073578,0.42649466,0.00046052705,0.99704796,0.9900368,0.9987333,0.9943784
5.842,39.090042,0.42667374,0.00045425474,0.99706495,0.9900455,0.99873924,0.9943857
5.844,39.106277,0.4268494,0.00044794276,0.9970816,0.99005395,0.9987451,0.99439293
5.846,39.122284,0.42702168,0.00044159204,0.99709797,0.9900623,0.99875087,0.9944
5.848,39.13807,0.4271905,0.00043520352,0.997114,0.9900705,0.99875647,0.994407
5.85,39.153618,0.42735595,0.0004287781,0.9971298,0.99007857,0.9987621,0.99441385
5.852,39.168938,0.42751792,0.00042231666,0.99714535,0.9900865,0.9987675,0.9944205
5.854,39.18403,0.4276764,0.00041582022,0.99716055,0.9900943,0.99877286,0.99442714
5.856,39.198883,0.42783147,0.00040928964,0.9971755,0.99010193,0.9987781,0.99443364
5.858,39.213505,0.42798302,0.00040272594,0.9971902,0.99010944,0.9987833,0.99444
5.86,39.227886,0.4281311,0.00039613005,0.9972046,0.99011683,0.99878836,0.9944462
5.862,39.24203,0.42827567,0.00038950294,0.99721867,0.99012405,0.9987933,0.99445236
5.864,39.255928,0.42841655,0.00038283382,0.9972324,0.9901311,0.99879813,0.9944583
5.866,39.269558,0.42855364,0.00037611587,0.99724555,0.99013776,0.9988028,0.994464
5.868,39.282944,0.42868713,0.00036936667,0.9972584,0.9901443,0.9988073,0.9944696
5.87,39.296085,0.42881706,0.00036258702,0.99727094,0.99015075,0.99881166,0.994475
5.872,39.308987,0.4289434,0.00035577785,0.99728316,0.990157,0.998816,0.9944803
5.874,39.321636,0.42906615,0.00034894,0.9972951,0.9901631,0.9988202,0.99448544
5.876,39.334038,0.42918527,0.0003420743,0.9973067,0.99016905,0.99882424,0.9944905
5.878,39.34619,0.42930079,0.00033518163,0.997318,0.99017483,0.99882823,0.9944954
5.88,39.358097,0.4294127,0.00032826286,0.99732906,0.99018043,0.9988321,0.99450016
5.882,39.36975,0.42952096,0.0003213189,0.9973397,0.9901859,0.99883586,0.9945048
5.884,39.381157,0.4296256,0.0003143506,0.9973501,0.9901913,0.99883956,0.99450934
5.886,39.392307,0.4297266,0.00030735883,0.9973602,0.99019647,0.9988431,0.9945137
5.888,39.403206,0.42982396,0.0003003445,0.99737,0.9902015,0.99884653,0.9945179
5.89,39.41385,0.42991766,0.0002933085,0.9973795,0.99020636,0.99884987,0.9945221
5.892,39.42424,0.43000773,0.00028625166,0.9973886,0.99021107,0.99885315,0.9945261
5.894,39.43438,0.43009415,0.00027917494,0.9973975,0.9902156,0.99885625,0.99452996
5.896,39.44426,0.4301769,0.00027207925,0.99740607,0.99022007,0.9988593,0.99453366
5.898,39.453884,0.430256,0.00026496543,0.99741435,0.9902243,0.9988622,0.9945373
5.9,39.463253,0.43033144,0.0002578344,0.9974223,0.9902284,0.99886507,0.99454075
5.902,39.472363,0.4304032,0.0002506871,0.99742997,0.9902324,0.99886775,0.99454415
5.904,39.48122,0.43047133,0.00024352442,0.99743736,0.9902362,0.9988704,0.99454737
5.906,39.489815,0.4305358,0.00023634726,0.9974444,0.9902399,0.9988729,0.99455047
5.908,39.498154,0.4305966,0.00022915655,0.9974512,0.99024343,0.9988753,0.99455345
5.91,39.506233,0.43065372,0.00022195319,0.9974577,0.99024683,0.99887764,0.9945563
5.912,39.514053,0.43070722,0.00021473812,0.9974638,0.9902501,0.99887985,0.99455905
5.914,39.521618,0.43075705,0.00020751225,0.9974697,0.9902532,0.99888194,0.9945617
5.916,39.528923,0.4308032,0.00020027651,0.9974753,0.99025613,0.99888396,0.9945642
5.918,39.535965,0.43084577,0.00019303182,0.9974807,0.99025893,0.9988859,0.99456656
5.92,39.542744,0.43088466,0.00018577914,0.9974857,0.9902616,0.9988877,0.9945688
5.922,39.54927,0.43091992,0.00017851936,0.9974904,0.9902642,0.99888945,0.9945709
5.924,39.555534,0.43095154,0.00017125344,0.9974949,0.99026656,0.99889106,0.99457294
5.926,39.56154,0.43097955,0.00016398232,0.99749905,0.9902688,0.9988926,0.99457484
5.928,39.567284,0.43100393,0.00015670691,0.9975029,0.9902709,0.99889404,0.99457663
5.93,39.57277,0.43102473,0.00014942819,0.99750656,0.99027294,0.9988954,0.9945783
5.932,39.57799,0.4310419,0.00014214708,0.9975099,0.9902748,0.99889666,0.99457985
5.934,39.58296,0.4310555,0.00013486453,0.99751294,0.99027646,0.9988978,0.9945813
5.936,39.58767,0.4310655,0.00012758149,0.99751574,0.99027807,0.99889886,0.9945826
5.938,39.592113,0.43107194,0.0001202989,0.99751824,0.9902795,0.9988998,0.9945838
5.94,39.596306,0.4310748,0.00011301772,0.9975205,0.9902808,0.9989007,0.9945849
5.942,39.600235,0.4310741,0.00010573891,0.9975225,0.990282,0.9989015,0.9945859
5.944,39.603905,0.4310699,9.846341e-05,0.99752414,0.9902831,0.9989022,0.99458677
5.946,39.607323,0.43106216,9.119219e-05,0.99752563,0.99028397,0.9989028,0.99458754
5.948,39.61048,0.43105093,8.392619e-05,0.9975268,0.9902848,0.99890333,0.9945882
5.95,39.613354,0.4310357,7.665662e-05,0.9975276,0.9902854,0.9989037,0.9945887
5.952,39.615913,0.43101624,6.937803e-05,0.997528,0.9902858,0.99890393,0.99458903
5.954,39.618214,0.43099317,6.2105086e-05,0.99752814,0.99028605,0.9989041,0.9945892
5.956,39.620247,0.43096656,5.4838638e-05,0.99752796,0.9902862,0.99890417,0.9945893
5.958,39.62202,0.43093637,4.7579524e-05,0.99752754,0.9902862,0.9989041,0.99458927
5.96,39.62353,0.4309026,4.0328585e-05,0.9975268,0.99028605,0.998904,0.99458915
5.962,39.62478,0.43086532,3.3086668e-05,0.9975258,0.99028575,0.9989038,0.9945889
5.964,39.625767,0.43082452,2.5854606e-05,0.99752456,0.99028534,0.99890345,0.9945885
5.966,39.62649,0.43078017,1.8633236e-05,0.997523,0.9902848,0.99890304,0.994588
5.968,39.626953,0.43073234,1.1423393e-05,0.9975212,0.99028414,0.99890256,0.9945874
5.97,39.62716,0.43068105,4.225908e-06,0.99751914,0.9902833,0.99890196,0.9945867
5.972,39.627106,0.43062624,-2.9583891e-06,0.9975168,0.9902824,0.9989013,0.99458593
5.974,39.62679,0.430568,-1.0128671e-05,0.9975142,0.99028134,0.99890053,0.994585
5.976,39.62622,0.43050632,-1.7284116e-05,0.99751127,0.99028015,0.99889964,0.99458396
5.978,39.62539,0.4304412,-2.44239e-05,0.99750817,0.9902788,0.9988987,0.9945828
5.98,39.624306,0.4303727,-3.1547203e-05,0.9975048,0.99027735,0.9988977,0.9945815
5.982,39.62296,0.4303008,-3.8653212e-05,0.9975011,0.99027574,0.99889654,0.99458015
5.984,39.62136,0.43022552,-4.574111e-05,0.99749714,0.9902741,0.9988953,0.99457866
5.986,39.61951,0.43014687,-5.2810094e-05,0.99749297,0.9902722,0.99889404,0.9945771
5.988,39.6174,0.43006492,-5.985935e-05,0.9974885,0.99027026,0.9988926,0.99457544
5.99,39.615044,0.42997965,-6.6888075e-05,0.99748385,0.9902682,0.9988911,0.9945736
5.992,39.61243,0.42989108,-7.389547e-05,0.9974789,0.99026597,0.99888957,0.9945717
5.994,39.60957,0.42979923,-8.088074e-05,0.9974737,0.99026364,0.9988879,0.9945697
5.996,39.606457,0.42970413,-8.784308e-05,0.99746823,0.99026114,0.99888617,0.9945676
5.998,39.603092,0.42960578,-9.478172e-05,0.9974626,0.9902586,0.9988844,0.99456537
6.0,39.599487,0.42950425,-0.00010169585,0.9974566,0.9902559,0.9988825,0.99456304
6.002,39.59563,0.42939955,-0.000108584696,0.9974504,0.9902531,0.9988805,0.99456066
6.004,39.59153,0.42929167,-0.00011544749,0.997444,0.9902501,0.9988784,0.9945581
6.006,39.587185,0.42918065,-0.00012228344,0.99743736,0.9902471,0.9988763,0.9945555
6.008,39.582596,0.4290665,-0.00012909179,0.99743044,0.9902439,0.998874,0.9945528
6.01,39.577766,0.4289493,-0.00013587176,0.9974233,0.99024063,0.9988717,0.99454993
6.012,39.5727,0.42882904,-0.0001426226,0.9974159,0.99023724,0.9988693,0.994547
6.014,39.56739,0.42870572,-0.00014934353,0.9974083,0.9902337,0.99886686,0.994544
6.016,39.561848,0.42857942,-0.00015603381,0.99740046,0.9902301,0.9988643,0.9945409
6.018,39.556065,0.42845014,-0.0001626927,0.99739236,0.9902263,0.9988617,0.9945377
6.02,39.55005,0.42831787,-0.00016931944,0.9973841,0.99022245,0.9988589,0.9945344
6.022,39.543797,0.42818272,-0.0001759133,0.99737555,0.9902185,0.9988561,0.994531
6.024,39.53732,0.42804468,-0.00018247352,0.9973668,0.9902144,0.99885327,0.99452746
6.026,39.53061,0.42790374,-0.0001889994,0.99735785,0.99021024,0.99885035,0.9945239
6.028,39.523674,0.42776,-0.0001954902,0.99734867,0.99020594,0.9988473,0.9945202
6.03,39.516506,0.42761344,-0.0002019452,0.99733925,0.99020153,0.9988442,0.99451643
6.032,39.509117,0.42746413,-0.00020836366,0.9973296,0.990197,0.99884105,0.99451256
6.034,39.501507,0.42731208,-0.00021474491,0.99731976,0.9901924,0.9988378,0.9945086
6.036,39.493633,0.42715666,-0.00022109176,0.9973097,0.99018764,0.9988345,0.9945046
6.038,39.485466,0.42699745,-0.00022740578,0.99729943,0.9901828,0.9988311,0.9945004
6.04,39.477074,0.42683548,-0.00023368136,0.9972889,0.99017787,0.99882764,0.99449617
6.042,39.468452,0.4266707,-0.00023991786,0.99727815,0.99017286,0.99882406,0.9944918
6.044,39.45961,0.42650318,-0.00024611462,0.99726725,0.9901677,0.9988205,0.9944874
6.046,39.450542,0.42633292,-0.00025227104,0.9972561,0.99016243,0.9988168,0.99448293
6.048,39.441254,0.42615998,-0.00025838646,0.9972448,0.99015707,0.99881303,0.99447834
6.05,39.43174,0.42598438,-0.00026446028,0.9972332,0.99015164,0.99880916,0.99447364
6.052,39.422012,0.42580613,-0.00027049187,0.9972215,0.9901461,0.9988053,0.9944689
6.054,39.412067,0.4256253,-0.00027648066,0.99720955,0.99014044,0.9988013,0.99446404
6.056,39.401905,0.42544186,-0.00028242602,0.99719745,0.99013466,0.9987973,0.99445915
6.058,39.39153,0.4252559,-0.00028832737,0.9971851,0.9901288,0.9987932,0.99445415
6.06,39.380943,0.4250674,-0.0002941841,0.9971726,0.9901229,0.998789,0.994449
6.062,39.370144,0.42487642,-0.0002999957,0.9971599,0.99011683,0.9987848,0.99444383
6.064,39.359135,0.42468297,-0.00030576155,0.997147,0.9901107,0.9987804,0.9944386
6.066,39.347923,0.4244871,-0.00031148113,0.9971339,0.9901045,0.9987761,0.9944333
6.068,39.33651,0.42428884,-0.00031715384,0.9971207,0.9900982,0.99877167,0.99442786
6.07,39.324886,0.42408824,-0.00032277917,0.9971072,0.99009174,0.99876714,0.9944224
6.072,39.31307,0.4238853,-0.0003283566,0.99709356,0.99008524,0.99876255,0.9944168
6.074,39.301044,0.42368004,-0.00033388557,0.9970798,0.9900787,0.99875796,0.9944111
6.076,39.288826,0.42347252,-0.00033936556,0.9970658,0.990072,0.99875325,0.9944054
6.078,39.276413,0.42326277,-0.0003447961,0.99705166,0.9900652,0.9987485,0.9943996
6.08,39.26381,0.42305085,-0.00035017665,0.9970373,0.99005836,0.9987437,0.9943937
6.082,39.25101,0.42283675,-0.00035550672,0.9970228,0.99005145,0.9987388,0.9943878
6.084,39.23802,0.42262053,-0.00036078587,0.99700814,0.9900444,0.9987339,0.9943818
6.086,39.22485,0.42240223,-0.00036601356,0.9969933,0.99003726,0.9987289,0.99437565
6.088,39.21149,0.42218184,-0.00037118938,0.99697834,0.9900301,0.9987238,0.9943695
6.09,39.197952,0.42195946,-0.00037631285,0.9969632,0.9900228,0.9987187,0.99436325
6.092,39.18423,0.42173508,-0.00038138352,0.9969479,0.99001545,0.9987135,0.99435693
6.094,39.170334,0.42150876,-0.00038640096,0.9969324,0.990008,0.9987083,0.99435055
6.096,39.156258,0.42128053,-0.00039136474,0.9969168,0.9900005,0.998703,0.9943441
6.098,39.14201,0.42105043,-0.00039627444,0.996901,0.98999286,0.99869764,0.99433756
6.1,39.12759,0.4208185,-0.00040112966,0.99688506,0.98998517,0.9986923,0.994331
6.102,39.113,0.42058477,-0.00040592998,0.99686897,0.9899774,0.9986868,0.9943243
6.104,39.098244,0.42034927,-0.00041067504,0.99685276,0.98996955,0.99868125,0.9943176
6.106,39.083324,0.42011207,-0.00041536443,0.99683636,0.9899616,0.9986757,0.9943108
6.108,39.06824,0.41987318,-0.0004199978,0.99681985,0.98995364,0.9986701,0.99430394
6.11,39.053,0.41963264,-0.00042457477,0.99680316,0.9899456,0.99866444,0.994297
6.112,39.037605,0.4193905,-0.00042909503,0.99678636,0.9899374,0.99865866,0.99429005
6.114,39.022053,0.4191468,-0.0004335582,0.9967694,0.9899292,0.9986529,0.994283
6.116,39.006348,0.4189016,-0.00043796396,0.9967523,0.9899209,0.9986471,0.99427587
6.118,38.990498,0.4186549,-0.000442312,0.9967351,0.98991257,0.9986412,0.9942687
6.12,38.9745,0.41840675,-0.00044660203,0.99671775,0.9899041,0.99863523,0.9942615
6.122,38.95831,0.41815656,-0.00045082887,0.99670035,0.98989564,0.9986293,0.99425423
6.124,38.94191,0.41790393,-0.0004549891,0.9966828,0.9898872,0.9986233,0.99424696
6.126,38.925365,0.41764984,-0.0004590892,0.99666524,0.9898786,0.9986173,0.99423957
6.128,38.90867,0.41739428,-0.0004631289,0.99664754,0.98987,0.9986112,0.9942322
6.13,38.891827,0.41713732,-0.00046710786,0.9966297,0.9898613,0.99860513,0.9942247
6.132,38.874847,0.416879,-0.00047102576,0.9966118,0.98985255,0.99859893,0.9942173
6.134,38.857727,0.41661933,-0.00047488234,0.9965937,0.9898438,0.99859273,0.9942097
6.136,38.840466,0.41635835,-0.00047867728,0.99657553,0.98983496,0.99858654,0.99420214
6.138,38.82307,0.41609612,-0.00048241034,0.9965573,0.989826,0.9985803,0.99419445
