Time,gENSAE.delta,gENSAE.PELEC,gENSAE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.53,0.63950235,0.40000004,-2.086706e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.532,0.63950235,0.40000004,-2.0914213e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.534,0.63950235,0.40000004,-2.0961088e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.536,0.63950235,0.40000004,-2.100769e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.538,0.63950235,0.40000004,-2.105401e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.54,0.63950235,0.40000004,-2.1100053e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.542,0.63950235,0.40000004,-2.1145818e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.544,0.63950235,0.40000004,-2.1191309e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.546,0.63950235,0.40000004,-2.123652e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.548,0.63950235,0.40000004,-2.1281454e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.55,0.63950235,0.40000004,-2.132611e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.552,0.63950235,0.40000004,-2.137049e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.554,0.63950235,0.40000004,-2.141459e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.556,0.63950235,0.40000004,-2.1458415e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.558,0.63950235,0.40000004,-2.1501962e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.56,0.63950235,0.40000004,-2.1545232e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.562,0.63950235,0.40000004,-2.1588222e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.564,0.63950235,0.40000004,-2.1630937e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.566,0.63950235,0.40000004,-2.1673374e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.568,0.63950235,0.40000004,-2.1715534e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.57,0.63950235,0.40000004,-2.1757416e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.572,0.63950235,0.40000004,-2.1799023e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.574,0.63950235,0.40000004,-2.184035e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.576,0.63950235,0.4,-2.18814e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.578,0.6395023,0.4,-2.192217e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.58,0.6395023,0.4,-2.1962667e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.582,0.6395023,0.4,-2.2002884e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.584,0.6395023,0.4,-2.2042825e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.586,0.6395023,0.4,-2.2082487e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.588,0.6395023,0.4,-2.2121873e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.59,0.6395023,0.4,-2.216098e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.592,0.6395023,0.4,-2.219981e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.594,0.6395023,0.4,-2.2238364e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.596,0.6395023,0.4,-2.2276638e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.598,0.6395023,0.4,-2.2314637e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.6,0.6395023,0.4,-2.2352358e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.602,0.6395023,0.4,-2.2389801e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.604,0.6395023,0.4,-2.2426967e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.606,0.6395023,0.4,-2.2463855e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.608,0.6395023,0.4,-2.2500466e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.61,0.6395023,0.4,-2.2536801e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.612,0.6395023,0.4,-2.2572857e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.614,0.6395023,0.4,-2.2608635e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.616,0.6395023,0.4,-2.2644135e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.618,0.6395023,0.4,-2.267936e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.62,0.6395023,0.4,-2.2714306e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.622,0.6395023,0.4,-2.2748976e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.624,0.6395023,0.4,-2.2783366e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.626,0.6395023,0.4,-2.2817481e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.628,0.6395023,0.4,-2.2851319e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.63,0.6395023,0.4,-2.2884876e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.632,0.6395023,0.4,-2.2918158e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.634,0.6395023,0.4,-2.2951163e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.636,0.6395023,0.4,-2.298389e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.638,0.6395023,0.4,-2.301634e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.64,0.6395023,0.4,-2.3048512e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.642,0.6395023,0.4,-2.3080406e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.644,0.6395023,0.4,-2.3112023e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.646,0.6395023,0.4,-2.3143363e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.648,0.6395023,0.4,-2.3174425e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.65,0.6395023,0.4,-2.320521e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.652,0.6395023,0.4,-2.3235718e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.654,0.6395023,0.4,-2.3265947e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.656,0.6395023,0.4,-2.32959e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.658,0.6395023,0.4,-2.3325575e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.66,0.6395023,0.4,-2.3354974e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.662,0.6395023,0.4,-2.3384092e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.664,0.6395023,0.4,-2.3412936e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.666,0.6395023,0.4,-2.3441502e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.668,0.6395023,0.4,-2.3469788e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.67,0.6395023,0.4,-2.34978e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.672,0.6395023,0.4,-2.3525533e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.674,0.6395023,0.4,-2.3552988e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.676,0.6395023,0.4,-2.3580167e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.678,0.6395023,0.4,-2.3607067e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.68,0.6395023,0.4,-2.363369e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.682,0.6395023,0.4,-2.3660036e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.684,0.6395022,0.4,-2.3686106e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.686,0.6395022,0.4,-2.3711897e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.688,0.6395022,0.4,-2.373741e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.69,0.6395022,0.4,-2.3762647e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.692,0.6395022,0.4,-2.3787605e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.694,0.6395022,0.4,-2.3812285e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.696,0.6395022,0.4,-2.383669e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.698,0.6395022,0.4,-2.3860818e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.7,0.6395022,0.4,-2.3884665e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.702,0.6395022,0.4,-2.3908238e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.704,0.6395022,0.4,-2.3931532e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.706,0.6395022,0.4,-2.3954547e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.708,0.6395022,0.4,-2.3977287e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.71,0.6395022,0.4,-2.3999749e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.712,0.6395022,0.4,-2.4021933e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.714,0.6395022,0.4,-2.404384e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.716,0.6395022,0.4,-2.406547e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.718,0.6395022,0.4,-2.4086821e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.72,0.6395022,0.4,-2.4107898e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.722,0.6395022,0.4,-2.4128695e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.724,0.6395022,0.4,-2.4149214e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.726,0.6395022,0.4,-2.4169458e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.728,0.6395022,0.4,-2.4189422e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.73,0.6395022,0.4,-2.4209108e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.732,0.6395022,0.4,-2.422852e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.734,0.6395022,0.4,-2.4247653e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.736,0.6395022,0.4,-2.4266507e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.738,0.6395022,0.4,-2.4285085e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.74,0.6395022,0.4,-2.4303386e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.742,0.6395022,0.4,-2.4321407e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.744,0.6395022,0.4,-2.4339153e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.746,0.6395022,0.4,-2.4356621e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.748,0.6395022,0.4,-2.4373812e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.75,0.6395022,0.4,-2.4390725e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.752,0.6395022,0.4,-2.440736e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.754,0.6395022,0.4,-2.4423719e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.756,0.6395022,0.4,-2.4439801e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.758,0.6395022,0.4,-2.4455604e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.76,0.6395022,0.4,-2.447113e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.762,0.6395022,0.4,-2.4486377e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.764,0.6395022,0.4,-2.450135e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.766,0.6395022,0.4,-2.4516043e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.768,0.6395022,0.4,-2.453046e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.77,0.6395022,0.4,-2.4544597e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.772,0.6395022,0.4,-2.455846e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.774,0.6395022,0.4,-2.4572044e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.776,0.6395022,0.4,-2.458535e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.778,0.6395022,0.4,-2.4598379e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.78,0.6395022,0.4,-2.461113e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.782,0.63950217,0.4,-2.4623605e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.784,0.63950217,0.4,-2.4635802e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.786,0.63950217,0.4,-2.4647722e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.788,0.63950217,0.4,-2.4659363e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.79,0.63950217,0.4,-2.4670728e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.792,0.63950217,0.4,-2.4681814e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.794,0.63950217,0.4,-2.4692624e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.796,0.63950217,0.4,-2.4703157e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.798,0.63950217,0.4,-2.4713411e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.8,0.63950217,0.4,-2.4723388e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.802,0.63950217,0.4,-2.473309e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.804,0.63950217,0.4,-2.474251e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.806,0.63950217,0.4,-2.4751656e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.808,0.63950217,0.4,-2.4760525e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.81,0.63950217,0.4,-2.4769113e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.812,0.63950217,0.4,-2.4777427e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.814,0.63950217,0.4,-2.4785463e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.816,0.63950217,0.4,-2.479322e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.818,0.63950217,0.4,-2.48007e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.82,0.63950217,0.4,-2.4807902e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.822,0.63950217,0.4,-2.4814828e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.824,0.63950217,0.4,-2.4821476e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.826,0.63950217,0.4,-2.4827846e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.828,0.63950217,0.4,-2.4833942e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.83,0.63950217,0.4,-2.4839757e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.832,0.63950217,0.4,-2.4845295e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.834,0.63950217,0.4,-2.4850555e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.836,0.63950217,0.4,-2.485554e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.838,0.63950217,0.4,-2.4860245e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.84,0.63950217,0.4,-2.4864675e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.842,0.63950217,0.4,-2.4868825e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.844,0.63950217,0.4,-2.48727e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.846,0.63950217,0.4,-2.4876297e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.848,0.63950217,0.4,-2.4879614e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.85,0.63950217,0.4,-2.4882656e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.852,0.63950217,0.4,-2.488542e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.854,0.63950217,0.4,-2.4887907e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.856,0.63950217,0.4,-2.4890117e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.858,0.63950217,0.4,-2.4892048e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.86,0.63950217,0.4,-2.4893703e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.862,0.63950217,0.4,-2.489508e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.864,0.63950217,0.4,-2.4896178e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.866,0.63950217,0.4,-2.4897e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.868,0.63950217,0.4,-2.4897544e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.87,0.63950217,0.4,-2.4897813e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.872,0.63950217,0.4,-2.4897802e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.874,0.63950217,0.4,-2.4897513e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.876,0.6395021,0.4,-2.489695e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.878,0.6395021,0.4,-2.4896105e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.88,0.6395021,0.4,-2.4894986e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.882,0.6395021,0.4,-2.489359e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.884,0.6395021,0.4,-2.4891913e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.886,0.6395021,0.4,-2.4889961e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.888,0.6395021,0.4,-2.4887732e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.89,0.6395021,0.4,-2.4885225e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.892,0.6395021,0.4,-2.488244e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.894,0.6395021,0.4,-2.4879379e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.896,0.6395021,0.4,-2.487604e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.898,0.6395021,0.4,-2.4872422e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.9,0.6395021,0.4,-2.4868527e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.902,0.6395021,0.4,-2.4864355e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.904,0.6395021,0.4,-2.4859905e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.906,0.6395021,0.4,-2.485518e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.908,0.6395021,0.4,-2.4850175e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.91,0.6395021,0.4,-2.4844893e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.912,0.6395021,0.4,-2.4839335e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.914,0.6395021,0.4,-2.4833497e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.916,0.6395021,0.4,-2.4827385e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.918,0.6395021,0.4,-2.4820994e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.92,0.6395021,0.4,-2.4814324e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.922,0.6395021,0.4,-2.4807378e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.924,0.6395021,0.4,-2.4800155e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.926,0.6395021,0.4,-2.4792655e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.928,0.6395021,0.4,-2.4784874e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.93,0.6395021,0.4,-2.4776818e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.932,0.6395021,0.4,-2.4768485e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.934,0.6395021,0.4,-2.4759876e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.936,0.6395021,0.4,-2.4750988e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.938,0.6395021,0.4,-2.4741822e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.94,0.6395021,0.4,-2.4732378e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.942,0.6395021,0.4,-2.4722657e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.944,0.6395021,0.4,-2.471266e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.946,0.6395021,0.4,-2.4702385e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.948,0.6395021,0.4,-2.4691833e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.95,0.6395021,0.4,-2.4681002e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.952,0.6395021,0.4,-2.4669895e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.954,0.6395021,0.4,-2.4658509e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.956,0.6395021,0.4,-2.4646847e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.958,0.6395021,0.4,-2.4634907e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.96,0.6395021,0.4,-2.4622688e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.962,0.6395021,0.4,-2.4610194e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.964,0.6395021,0.4,-2.4597422e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.966,0.6395021,0.4,-2.4584372e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.968,0.63950205,0.4,-2.4571045e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.97,0.63950205,0.4,-2.455744e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.972,0.63950205,0.4,-2.4543558e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.974,0.63950205,0.4,-2.4529399e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.976,0.63950205,0.4,-2.4514963e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.978,0.63950205,0.4,-2.4500248e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.98,0.63950205,0.4,-2.4485256e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.982,0.63950205,0.4,-2.4469988e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.984,0.63950205,0.4,-2.445444e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.986,0.63950205,0.4,-2.4438618e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.988,0.63950205,0.4,-2.4422515e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.99,0.63950205,0.4,-2.4406137e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.992,0.63950205,0.4,-2.438948e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.994,0.63950205,0.4,-2.4372546e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.996,0.63950205,0.4,-2.4355336e-09,0.9999999,0.9919934,0.9999999,0.9959841
0.998,0.63950205,0.4,-2.4337847e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.0,0.63950205,0.4,-2.432008e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.002,0.63950205,0.4,-2.4302036e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.004,0.63950205,0.4,-2.4283715e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.006,0.63950205,0.4,-2.4265117e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.008,0.63950205,0.4,-2.4246243e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.01,0.63950205,0.4,-2.422709e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.012,0.63950205,0.4,-2.4207658e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.014,0.63950205,0.4,-2.418795e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.016,0.63950205,0.4,-2.4167963e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.018,0.63950205,0.4,-2.4147702e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.02,0.63950205,0.4,-2.412716e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.022,0.63950205,0.4,-2.4106344e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.024,0.63950205,0.4,-2.4085247e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.026,0.63950205,0.4,-2.4063875e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.028,0.63950205,0.4,-2.4042226e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.03,0.63950205,0.4,-2.4020297e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.032,0.63950205,0.4,-2.3998092e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.034,0.63950205,0.4,-2.397561e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.036,0.63950205,0.4,-2.395285e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.038,0.63950205,0.4,-2.3929814e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.04,0.63950205,0.4,-2.39065e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.042,0.63950205,0.4,-2.3882907e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.044,0.63950205,0.4,-2.3859037e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.046,0.63950205,0.4,-2.383489e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.048,0.63950205,0.4,-2.3810465e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.05,0.63950205,0.4,-2.3772626e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.052,0.63950205,0.4,-2.3729458e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.054,0.63950205,0.4,-2.368629e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.056,0.63950205,0.4,-2.3643123e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.058,0.63950205,0.4,-2.3599958e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.06,0.63950205,0.39999998,-2.355679e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.062,0.63950205,0.39999998,-2.3513622e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.064,0.63950205,0.39999998,-2.3470457e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.066,0.63950205,0.39999998,-2.342729e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.068,0.63950205,0.39999998,-2.3384121e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.07,0.63950205,0.39999998,-2.3340956e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.072,0.63950205,0.39999998,-2.3297788e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.074,0.63950205,0.39999998,-2.325462e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.076,0.63950205,0.39999998,-2.3211455e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.078,0.63950205,0.39999998,-2.3168287e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.08,0.63950205,0.39999998,-2.312512e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.082,0.63950205,0.39999998,-2.3081952e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.084,0.639502,0.39999998,-2.3038786e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.086,0.639502,0.39999998,-2.2995619e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.088,0.639502,0.39999998,-2.295245e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.09,0.639502,0.39999998,-2.2909286e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.092,0.639502,0.39999998,-2.2866118e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.094,0.639502,0.39999998,-2.282295e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.096,0.639502,0.39999998,-2.2779785e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.098,0.639502,0.39999998,-2.2736617e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.1,0.639502,0.39999998,-2.269345e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.102,0.639502,0.39999998,-2.2650284e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.104,0.639502,0.39999998,-2.2607116e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.106,0.639502,0.39999998,-2.2563948e-09,0.9999999,0.9919934,0.9999999,0.9959841
1.108,0.639502,0.39999998,-2.252078e-09,0.9999999,0.9919934,0.9999999,0.9959841
