Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,pSS2A.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.822,23.74906441477914,0.18918816598478608,0.4,-0.0006868088926782007,0.0907515242292009,0.9913899507460391,0.986930654283703,0.9958413606310319,0.9912643573775322
2.824,23.725226731826467,0.18939817824115715,0.4,-0.0006375157733180312,0.09033755870158885,0.9914015598467624,0.9869388053229707,0.9958480133082492,0.9912719245737199
2.826,23.70316258983748,0.18964032838839,0.4,-0.0005882800896293861,0.08990997897004592,0.9914131396205521,0.9869471303856721,0.9958549689342661,0.9912797555251984
2.828,23.68286978628646,0.18991446646475085,0.4,-0.0005391093268540496,0.08946890715678697,0.9914246996212943,0.9869556328187118,0.9958622283844899,0.9912878521632534
2.83,23.664345849828404,0.1902204380918941,0.4,-0.0004900109339822473,0.08901446716247738,0.9914362487915519,0.9869643154030234,0.9958697920728684,0.9912962158944644
2.832,23.647588041622555,0.19055808452300144,0.4,-0.00044099232273014927,0.08854678463050224,0.9914477954664752,0.9869731803595871,0.995877659957313,0.9913048476066078
2.834,23.63259335669248,0.1909272426909115,0.4,-0.00039206086652853795,0.08806598691133576,0.9914593473781045,0.986982229355787,0.9958858315453828,0.9913137476748651
2.836,23.61935852532242,0.19132774525624,0.4,-0.00034322389952298483,0.08757220302702469,0.9914709116600601,0.9869914635120995,0.995894305900226,0.9913229159683304
2.838,23.60788001448931,0.19175942065548723,0.4,-0.0002944887155851854,0.08706556363579382,0.991482494852609,0.9870008834091035,0.995903081646769,0.9913323518568067
2.84,23.598154029330356,0.19222209314913385,0.4,-0.00024586256733579457,0.08654620099678577,0.9914941029081044,0.987010489094806,0.9959121569781479,0.9913420542178852
2.842,23.590176514645407,0.19271558286972376,0.4,-0.0001973526651784125,0.08601424893494171,0.9915057411967837,0.9870202800922738,0.9959215296623756,0.9913520214442998
2.844,23.583943156434053,0.19323970586993394,0.4,-0.0001489661763450622,0.08546984280603465,0.9915174145129251,0.9870302554075615,0.9959311970492365,0.991362251451548
2.846,23.57944938346677,0.1937942741706352,0.4,-0.00010071022395280998,0.08491311946185981,0.9915291270813467,0.9870404135379311,0.9959411560774044,0.9913727416857726
2.848,23.576690368889896,0.19437909580893967,0.4,-5.259188607186959e-05,0.08434421721559333,0.9915408825642449,0.9870507524803501,0.9959514032817736,0.9913834891318922
2.85,23.575661031863895,0.1949939748862474,0.4,-4.618194804843252e-06,0.08376327580732246,0.9915526840683603,0.9870612697402625,0.9959619348009978,0.9913944903219777
2.852,23.576356039234636,0.19563871161628318,0.4,4.320386462256005e-05,0.08317043636975721,0.991564534152466,0.9870719623406232,0.9959727463852308,0.9914057413438617
2.854,23.578769807237112,0.19631310237313765,0.4,9.08673547596723e-05,0.08256584139412525,0.9915764348351653,0.9870828268311863,0.9959838334040589,0.9914172378499766
2.856,23.58289650323137,0.19701693973930767,0.4,0.00013836538681754072,0.08194963469625983,0.9915883876029936,0.9870938592980395,0.9959951908546215,0.9914289750664113
2.858,23.58873004747013,0.19775001255374933,0.4,0.0001856911215444675,0.08132196138288046,0.9916003934188133,0.9871050553733745,0.9960068133699088,0.9914409478021776
2.86,23.596264114897664,0.1985121059599389,0.4,0.0002328377700900759,0.08068296781807548,0.9916124527304957,0.9871164102454859,0.9960186952272335,0.9914531504586808
2.862,23.605492136979702,0.19930300145395569,0.4,0.000279798594858237,0.08003280158998574,0.9916245654798752,0.9871279186689891,0.9960308303568661,0.991465577039384
2.864,23.616407303563705,0.20012247693258434,0.4,0.0003265669103485178,0.07937161147769636,0.9916367311119738,0.9871395749752456,0.9960432123508278,0.9914782211596568
2.866,23.629002564769323,0.20097030674145058,0.4,0.00037313608398648035,0.07869954741833633,0.9916489485844819,0.9871513730829938,0.9960558344718351,0.9914910760568054
2.868,23.64327063290849,0.20184626172318818,0.4,0.00041949953694249236,0.0780167604743907,0.9916612163774868,0.987163306509166,0.9960686896623843,0.9915041346002673
2.87,23.659203984434814,0.2027501092656512,0.4,0.0004656507449393727,0.0773234028012247,0.9916735325034426,0.9871753683798922,0.996081770553977,0.9915173893019723
2.872,23.676794861921813,0.2036816133501688,0.4,0.0005115832390485328,0.07661962761482442,0.9916858945173669,0.9871875514416754,0.9960950694764676,0.9915308323268508
2.874,23.696035276069672,0.20464053459986348,0.4,0.0005572906064749322,0.07590558915975112,0.991698299527262,0.9871998480727322,0.9961085784675391,0.9915444555034917
2.876,23.716917007739948,0.20562663032802161,0.4,0.0006027664913305071,0.07518144267731414,0.9917107442047445,0.9872122502944894,0.9961222892822875,0.9915582503349336
2.878,23.739431610018023,0.20663965458653905,0.4,0.0006480045953963851,0.07444734437395836,0.9917232247958768,0.9872247497832245,0.9961361934029155,0.9915722080095828
2.88,23.7635704103027,0.20767935821443914,0.4,0.0006929986788735451,0.07370345138987039,0.9917357371321949,0.9872373378818474,0.9961502820485266,0.9915863194122551
