Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eSST1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.206,42.92316,0.38025898,0.4000000059604645,0.0035474265,1.3704283,0.9315453,0.95129186,0.9728611,0.9620629
0.208,43.05094,0.3825775,0.4000000059604645,0.003551437,1.3700289,0.93153423,0.951268,0.9728493,0.9620457
0.21,43.17886,0.38488823,0.4000000059604645,0.0035549062,1.369634,0.9315216,0.951243,0.9728365,0.9620274
0.212,43.306896,0.38719088,0.4000000059604645,0.0035578364,1.3692436,0.9315074,0.9512167,0.9728228,0.962008
0.214,43.435028,0.38948533,0.4000000059604645,0.0035602292,1.3688577,0.9314918,0.9511892,0.9728082,0.96198756
0.216,43.563232,0.39177138,0.4000000059604645,0.0035620867,1.3684762,0.9314747,0.9511606,0.9727926,0.96196604
0.218,43.691498,0.3940488,0.4000000059604645,0.003563411,1.368099,0.9314562,0.95113087,0.97277623,0.9619435
0.22,43.8198,0.39631748,0.4000000059604645,0.003564204,1.3677261,0.9314363,0.95110005,0.97275895,0.96191996
0.222,43.94812,0.39857715,0.4000000059604645,0.003564468,1.3673575,0.9314151,0.9510681,0.9727408,0.96189547
0.224,44.07644,0.40082768,0.4000000059604645,0.003564205,1.3669931,0.93139255,0.9510351,0.9727219,0.96187
0.226,44.204742,0.4030688,0.4000000059604645,0.0035634174,1.3666327,0.9313687,0.9510011,0.97270215,0.9618436
0.228,44.333008,0.4053004,0.4000000059604645,0.0035621074,1.3662765,0.9313436,0.95096606,0.97268164,0.9618163
0.23,44.461216,0.40752226,0.4000000059604645,0.0035602772,1.3659244,0.9313173,0.95093006,0.9726603,0.9617881
0.232,44.589348,0.40973413,0.4000000059604645,0.0035579293,1.3655761,0.93128985,0.9508931,0.97263825,0.96175903
0.234,44.717384,0.4119359,0.4000000059604645,0.003555066,1.365232,0.93126124,0.95085526,0.9726155,0.9617291
0.236,44.84531,0.4141273,0.4000000059604645,0.0035516894,1.3648918,0.9312315,0.95081645,0.97259194,0.9616984
0.238,44.973106,0.41630816,0.4000000059604645,0.0035478028,1.3645554,0.9312006,0.95077676,0.97256774,0.9616668
0.24,45.100754,0.4184783,0.4000000059604645,0.0035434081,1.3642228,0.93116874,0.9507362,0.9725428,0.9616345
0.242,45.228233,0.42063755,0.4000000059604645,0.0035385082,1.363894,0.93113583,0.95069486,0.97251725,0.9616014
0.244,45.355526,0.4227856,0.4000000059604645,0.0035331054,1.3635689,0.93110186,0.9506527,0.9724911,0.9615675
0.246,45.482616,0.42492238,0.4000000059604645,0.0035272026,1.3632475,0.931067,0.95060974,0.9724642,0.96153295
0.248,45.60948,0.42704764,0.4000000059604645,0.0035208024,1.3629297,0.93103117,0.95056605,0.9724368,0.9614977
0.25,45.736115,0.4291612,0.4000000059604645,0.0035139078,1.3626156,0.9309944,0.9505216,0.9724087,0.9614618
0.252,45.862488,0.43126282,0.4000000059604645,0.0035065212,1.362305,0.9309567,0.9504764,0.9723801,0.9614251
0.254,45.988583,0.43335232,0.4000000059604645,0.003498646,1.361998,0.9309183,0.9504306,0.9723509,0.9613879
0.256,46.114388,0.43542957,0.4000000059604645,0.0034902843,1.3616945,0.93087894,0.9503841,0.97232115,0.96135
0.258,46.239883,0.4374943,0.4000000059604645,0.00348144,1.3613943,0.9308388,0.95033693,0.9722909,0.9613116
0.26,46.36505,0.43954638,0.4000000059604645,0.0034721154,1.3610976,0.930798,0.9502892,0.9722601,0.96127254
0.262,46.48988,0.44158557,0.4000000059604645,0.0034623137,1.3608043,0.9307564,0.95024085,0.9722289,0.96123296
0.264,46.614338,0.44361168,0.4000000059604645,0.003452038,1.3605143,0.9307141,0.9501919,0.9721971,0.96119285
0.266,46.738426,0.44562456,0.4000000059604645,0.0034412914,1.3602275,0.93067104,0.95014244,0.9721649,0.9611522
0.268,46.862114,0.447624,0.4000000059604645,0.0034300769,1.359944,0.9306274,0.9500925,0.9721323,0.9611111
0.27,46.985386,0.44960982,0.4000000059604645,0.003418398,1.3596637,0.9305831,0.95004207,0.9720993,0.9610695
0.272,47.108234,0.45158184,0.4000000059604645,0.003406258,1.3593866,0.93053824,0.9499911,0.97206587,0.9610275
0.274,47.23064,0.45353985,0.4000000059604645,0.00339366,1.3591126,0.9304928,0.9499398,0.97203207,0.96098506
0.276,47.35258,0.45548368,0.4000000059604645,0.0033806073,1.3588417,0.93044686,0.949888,0.97199786,0.9609422
0.278,47.474045,0.45741314,0.4000000059604645,0.0033671034,1.3585739,0.9304004,0.9498358,0.97196335,0.960899
0.28,47.595013,0.4593281,0.4000000059604645,0.0033531515,1.358309,0.9303534,0.94978327,0.9719285,0.96085536
0.282,47.71547,0.4612283,0.4000000059604645,0.0033387553,1.3580472,0.93030596,0.9497304,0.9718933,0.96081144
0.284,47.8354,0.46311367,0.4000000059604645,0.0033239182,1.3577883,0.9302581,0.94967717,0.97185785,0.9607672
0.286,47.954792,0.4649839,0.4000000059604645,0.0033086438,1.3575324,0.9302099,0.9496237,0.97182214,0.9607227
0.288,48.073624,0.46683896,0.4000000059604645,0.0032929354,1.3572793,0.93016124,0.94956994,0.97178614,0.96067786
0.29,48.191883,0.46867856,0.4000000059604645,0.003276797,1.357029,0.9301123,0.94951594,0.97174996,0.9606328
0.292,48.30955,0.47050261,0.4000000059604645,0.0032602323,1.3567816,0.930063,0.9494617,0.9717135,0.9605875
0.294,48.42662,0.47231093,0.4000000059604645,0.0032432445,1.3565369,0.9300135,0.9494073,0.9716769,0.960542
0.296,48.543068,0.4741033,0.4000000059604645,0.0032258378,1.356295,0.92996365,0.9493527,0.97164005,0.96049637
0.298,48.65888,0.4758796,0.4000000059604645,0.0032080158,1.3560557,0.92991364,0.94929796,0.9716031,0.96045053
0.3,48.774044,0.4776397,0.4000000059604645,0.0031897824,1.3558192,0.9298634,0.9492431,0.97156596,0.9604045
0.302,48.888546,0.47938338,0.4000000059604645,0.0031711413,1.3555852,0.92981297,0.9491882,0.9715287,0.96035844
0.304,49.002365,0.4811105,0.4000000059604645,0.0031520966,1.355354,0.9297624,0.94913316,0.9714914,0.96031225
0.306,49.115494,0.48282096,0.4000000059604645,0.003132652,1.3551252,0.92971176,0.9490781,0.97145396,0.960266
0.308,49.22792,0.4845145,0.4000000059604645,0.0031128116,1.3548989,0.929661,0.949023,0.9714165,0.9602197
0.31,49.33962,0.48619106,0.4000000059604645,0.003092579,1.3546753,0.9296102,0.948968,0.9713789,0.9601733
0.312,49.450584,0.48785046,0.4000000059604645,0.0030719591,1.354454,0.9295593,0.9489129,0.9713413,0.960127
0.314,49.5608,0.48949257,0.4000000059604645,0.0030509552,1.3542352,0.92950845,0.94885796,0.9713037,0.9600806
0.316,49.670254,0.4911172,0.4000000059604645,0.0030295716,1.3540188,0.9294576,0.94880307,0.97126615,0.9600343
0.318,49.778927,0.49272427,0.4000000059604645,0.0030078124,1.3538047,0.9294068,0.9487483,0.97122854,0.95998806
0.32,49.886814,0.49431357,0.4000000059604645,0.0029856819,1.3535931,0.92935616,0.94869363,0.97119105,0.9599419
0.322,49.993896,0.49588504,0.4000000059604645,0.0029631844,1.3533837,0.92930555,0.9486391,0.97115356,0.95989585
0.324,50.100166,0.4974385,0.4000000059604645,0.0029403237,1.3531766,0.9292551,0.9485848,0.9711162,0.9598499
0.326,50.2056,0.49897382,0.4000000059604645,0.0029171044,1.3529717,0.9292048,0.9485307,0.9710789,0.9598041
0.328,50.310196,0.50049084,0.4000000059604645,0.0028935305,1.352769,0.9291547,0.9484768,0.97104174,0.95975846
0.33,50.413933,0.50198954,0.4000000059604645,0.0028696067,1.3525686,0.9291048,0.94842315,0.97100466,0.95971304
0.332,50.516808,0.50346965,0.4000000059604645,0.0028453371,1.3523703,0.9290552,0.9483698,0.97096777,0.9596678
0.334,50.618797,0.50493115,0.4000000059604645,0.002820726,1.352174,0.9290058,0.94831675,0.9709311,0.9596228
0.336,50.7199,0.5063739,0.4000000059604645,0.0027957782,1.3519799,0.92895675,0.948264,0.9708946,0.9595781
0.338,50.820095,0.5077978,0.4000000059604645,0.0027704977,1.3517878,0.92890805,0.9482116,0.9708582,0.95953363
0.34,50.919376,0.50920266,0.4000000059604645,0.002744889,1.3515978,0.92885965,0.94815964,0.97082216,0.95948946
0.342,51.01773,0.5105884,0.4000000059604645,0.0027189567,1.3514097,0.92881167,0.948108,0.9707863,0.9594456
0.344,51.115143,0.51195496,0.4000000059604645,0.0026927053,1.3512236,0.9287641,0.9480569,0.9707507,0.9594021
0.346,51.2116,0.51330215,0.4000000059604645,0.0026661393,1.3510394,0.92871696,0.94800615,0.9707154,0.95935893
0.348,51.307106,0.51462996,0.4000000059604645,0.0026392634,1.3508571,0.9286703,0.9479559,0.97068036,0.95931613
0.35,51.40163,0.5159382,0.4000000059604645,0.0026120818,1.3506767,0.9286241,0.94790614,0.97064567,0.95927376
0.352,51.495174,0.5172268,0.4000000059604645,0.0025845997,1.3504981,0.92857844,0.9478569,0.97061133,0.9592318
0.354,51.587723,0.51849574,0.4000000059604645,0.002556821,1.3503213,0.92853326,0.9478082,0.9705773,0.9591903
0.356,51.679264,0.51974475,0.4000000059604645,0.0025287513,1.3501463,0.92848873,0.94776005,0.9705436,0.95914924
0.358,51.76979,0.5209739,0.4000000059604645,0.0025003941,1.3499731,0.92844474,0.9477125,0.97051036,0.95910865
0.36,51.85929,0.52218306,0.4000000059604645,0.002471755,1.3498015,0.9284014,0.9476655,0.97047746,0.9590686
0.362,51.947758,0.52337205,0.4000000059604645,0.0024428384,1.3496317,0.92835873,0.9476192,0.970445,0.9590291
