Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,sEXS.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.218,43.60108,0.38233566,0.4000000059604645,0.0036115886,0.2083658,0.9293765,0.9499819,0.9719924,0.9609743
0.22,43.73117,0.38431528,0.4000000059604645,0.0036151474,0.19831294,0.92919713,0.94985974,0.97191435,0.9608747
0.222,43.861374,0.3862834,0.4000000059604645,0.0036182448,0.18831627,0.92901504,0.9497357,0.971835,0.9607736
0.224,43.991684,0.38823986,0.4000000059604645,0.0036208832,0.17837623,0.9288304,0.94961,0.97175443,0.9606709
0.226,44.12208,0.39018452,0.4000000059604645,0.0036230658,0.16849318,0.92864317,0.9494825,0.9716726,0.96056676
0.228,44.252544,0.39211723,0.4000000059604645,0.0036247952,0.15866756,0.9284534,0.94935334,0.9715895,0.9604611
0.23,44.383064,0.39403784,0.4000000059604645,0.0036260744,0.14889973,0.9282611,0.9492225,0.97150517,0.960354
0.232,44.513622,0.3959462,0.4000000059604645,0.003626906,0.1391901,0.9280664,0.94909006,0.9714197,0.9602455
0.234,44.6442,0.39784217,0.4000000059604645,0.0036272933,0.129539,0.92786926,0.94895595,0.971333,0.9601355
0.236,44.774788,0.39972556,0.4000000059604645,0.003627239,0.11994681,0.92766976,0.94882035,0.9712452,0.96002424
0.238,44.90536,0.40159625,0.4000000059604645,0.0036267461,0.11041388,0.92746794,0.94868314,0.97115624,0.9599116
0.24,45.03591,0.40345407,0.4000000059604645,0.0036258178,0.10094055,0.9272638,0.9485444,0.97106624,0.9597976
0.242,45.166424,0.4052989,0.4000000059604645,0.003624457,0.09152715,0.92705745,0.9484042,0.9709751,0.95968235
0.244,45.29687,0.40713057,0.4000000059604645,0.0036226667,0.08217402,0.9268489,0.9482625,0.9708829,0.95956576
0.246,45.427254,0.40894896,0.4000000059604645,0.0036204504,0.07288146,0.9266382,0.94811946,0.9707897,0.959448
0.248,45.55755,0.41075388,0.4000000059604645,0.0036178108,0.06364979,0.9264253,0.9479749,0.9706954,0.95932895
0.25,45.687737,0.41254523,0.4000000059604645,0.0036147514,0.054479297,0.92621034,0.94782907,0.9706001,0.9592087
0.252,45.817806,0.41432288,0.4000000059604645,0.0036112755,0.04537029,0.9259934,0.94768184,0.97050387,0.9590874
0.254,45.94775,0.41608664,0.4000000059604645,0.003607386,0.036323037,0.92577434,0.94753337,0.97040665,0.9589648
0.256,46.077538,0.41783643,0.4000000059604645,0.0036030866,0.02733782,0.9255533,0.9473835,0.97030854,0.95884115
0.258,46.20717,0.41957206,0.4000000059604645,0.0035983804,0.018414903,0.9253304,0.9472325,0.9702095,0.9587164
0.26,46.33662,0.42129338,0.4000000059604645,0.0035932707,0.009554548,0.92510563,0.9470802,0.9701095,0.9585905
0.262,46.465885,0.42300034,0.4000000059604645,0.003587761,0.0007570026,0.9248789,0.9469267,0.9700087,0.95846367
0.264,46.594944,0.42469272,0.4000000059604645,0.0035818547,-0.007977489,0.92465043,0.94677204,0.969907,0.95833576
0.266,46.72378,0.42637044,0.4000000059604645,0.0035755553,-0.016648695,0.9244201,0.9466163,0.96980447,0.95820683
0.268,46.852383,0.42803335,0.4000000059604645,0.0035688663,-0.025256384,0.9241881,0.94645935,0.9697011,0.95807695
