Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.274,46.964397,0.45663443,0.4000000059604645,0.0033095912,0.93702674,0.9538189,0.9746184,0.96421784
0.276,47.083298,0.4585786,0.4000000059604645,0.0032958232,0.9369901,0.95377284,0.9745879,0.96417975
0.278,47.201694,0.46050805,0.4000000059604645,0.003281604,0.936953,0.9537264,0.97455716,0.96414125
0.28,47.319576,0.46242264,0.4000000059604645,0.003266937,0.9369155,0.9536797,0.97452617,0.9641025
0.282,47.436916,0.46432215,0.4000000059604645,0.003251826,0.93687767,0.9536327,0.9744949,0.96406347
0.284,47.553707,0.46620643,0.4000000059604645,0.003236274,0.93683946,0.95358545,0.97446334,0.9640241
0.286,47.66993,0.46807528,0.4000000059604645,0.0032202853,0.936801,0.95353794,0.9744316,0.96398455
0.288,47.78557,0.4699285,0.4000000059604645,0.0032038633,0.9367622,0.95349026,0.97439957,0.96394473
0.29,47.900604,0.47176597,0.4000000059604645,0.0031870115,0.9367232,0.95344234,0.9743674,0.9639048
0.292,48.01503,0.47358748,0.4000000059604645,0.003169734,0.9366839,0.9533943,0.974335,0.9638646
0.294,48.12883,0.47539288,0.4000000059604645,0.0031520342,0.93664443,0.95334613,0.97430253,0.9638243
0.296,48.241978,0.477182,0.4000000059604645,0.0031339163,0.93660474,0.9532978,0.97426987,0.96378386
0.298,48.354473,0.47895464,0.4000000059604645,0.0031153841,0.936565,0.95324945,0.9742371,0.96374327
0.3,48.466286,0.48071066,0.4000000059604645,0.0030964413,0.93652505,0.953201,0.9742042,0.9637026
0.302,48.57741,0.48244992,0.4000000059604645,0.0030770919,0.93648505,0.95315254,0.9741712,0.9636619
0.304,48.687836,0.48417222,0.4000000059604645,0.00305734,0.936445,0.9531041,0.9741382,0.96362114
0.306,48.797543,0.48587742,0.4000000059604645,0.0030371894,0.9364049,0.9530556,0.9741051,0.9635803
0.308,48.906513,0.48756537,0.4000000059604645,0.0030166442,0.93636477,0.95300716,0.97407204,0.96353954
0.31,49.01474,0.4892359,0.4000000059604645,0.0029957087,0.9363247,0.9529588,0.97403896,0.9634987
0.312,49.122204,0.49088886,0.4000000059604645,0.002974387,0.93628466,0.95291054,0.9740058,0.963458
0.314,49.228897,0.49252412,0.4000000059604645,0.002952683,0.9362447,0.9528624,0.97397274,0.96341735
0.316,49.334797,0.49414152,0.4000000059604645,0.0029306011,0.93620485,0.95281434,0.9739397,0.96337676
0.318,49.439903,0.49574092,0.4000000059604645,0.0029081455,0.93616515,0.9527665,0.97390676,0.9633363
0.32,49.544186,0.49732217,0.4000000059604645,0.0028853205,0.9361256,0.95271885,0.97387385,0.96329594
0.322,49.64764,0.49888515,0.4000000059604645,0.00286213,0.9360862,0.9526714,0.9738411,0.9632557
0.324,49.75026,0.5004297,0.4000000059604645,0.002838579,0.936047,0.95262414,0.9738084,0.9632157
0.326,49.85202,0.5019557,0.4000000059604645,0.0028146713,0.9360081,0.95257723,0.9737759,0.96317583
0.328,49.952915,0.50346303,0.4000000059604645,0.0027904115,0.9359695,0.95253056,0.97374356,0.96313626
0.33,50.052933,0.5049515,0.4000000059604645,0.002765804,0.9359311,0.9524842,0.9737113,0.96309686
0.332,50.152054,0.506421,0.4000000059604645,0.0027408532,0.93589306,0.9524382,0.97367936,0.96305776
0.334,50.25027,0.5078715,0.4000000059604645,0.0027155636,0.9358554,0.9523925,0.97364753,0.9630189
0.336,50.347576,0.5093028,0.4000000059604645,0.0026899397,0.9358181,0.9523472,0.973616,0.96298033
0.338,50.443947,0.5107147,0.4000000059604645,0.002663986,0.9357812,0.9523024,0.97358465,0.9629421
0.34,50.53938,0.51210725,0.4000000059604645,0.0026377074,0.9357447,0.95225793,0.9735536,0.9629043
0.342,50.63386,0.51348025,0.4000000059604645,0.002611108,0.9357087,0.95221394,0.97352284,0.9628668
0.344,50.727383,0.51483357,0.4000000059604645,0.0025841924,0.9356732,0.95217043,0.9734924,0.96282965
0.346,50.819923,0.51616716,0.4000000059604645,0.0025569655,0.9356382,0.95212746,0.9734622,0.96279293
0.348,50.911484,0.51748085,0.4000000059604645,0.002529432,0.93560374,0.95208496,0.97343236,0.96275663
0.35,51.002045,0.51877457,0.4000000059604645,0.0025015965,0.9355698,0.95204306,0.9734029,0.9627208
0.352,51.0916,0.5200482,0.4000000059604645,0.0024734633,0.9355365,0.9520017,0.97337383,0.9626854
0.354,51.180134,0.5213016,0.4000000059604645,0.002445038,0.9355038,0.9519609,0.9733451,0.96265054
0.356,51.26764,0.52253485,0.4000000059604645,0.0024163246,0.9354717,0.9519208,0.9733168,0.96261615
0.358,51.35411,0.5237476,0.4000000059604645,0.002387328,0.9354403,0.9518813,0.9732889,0.9625823
0.36,51.43953,0.52494,0.4000000059604645,0.0023580533,0.9354096,0.9518424,0.9732614,0.962549
0.362,51.523888,0.5261118,0.4000000059604645,0.0023285053,0.9353796,0.9518043,0.9732344,0.96251625
0.364,51.60718,0.527263,0.4000000059604645,0.0022986883,0.9353504,0.95176685,0.9732079,0.9624841
0.366,51.689392,0.52839345,0.4000000059604645,0.0022686077,0.9353219,0.9517301,0.97318184,0.96245253
0.368,51.77052,0.52950305,0.4000000059604645,0.0022382683,0.9352942,0.95169413,0.9731563,0.9624216
0.37,51.850548,0.53059185,0.4000000059604645,0.002207675,0.9352674,0.9516589,0.97313124,0.9623913
0.372,51.92947,0.53165966,0.4000000059604645,0.0021768324,0.93524134,0.95162445,0.97310674,0.9623617
0.374,52.007282,0.53270644,0.4000000059604645,0.0021457458,0.9352162,0.95159084,0.9730828,0.9623327
0.376,52.083965,0.5337322,0.4000000059604645,0.0021144198,0.93519187,0.95155805,0.97305936,0.9623045
0.378,52.15952,0.5347367,0.4000000059604645,0.0020828596,0.9351685,0.9515261,0.9730365,0.96227694
0.38,52.233932,0.53572,0.4000000059604645,0.0020510703,0.9351461,0.95149505,0.9730143,0.9622502
0.382,52.307198,0.536682,0.4000000059604645,0.0020190566,0.93512464,0.9514649,0.97299266,0.96222407
0.384,52.379303,0.53762263,0.4000000059604645,0.0019868235,0.93510413,0.9514356,0.9729717,0.9621988
0.386,52.45025,0.5385419,0.4000000059604645,0.0019543762,0.93508464,0.95140725,0.9729513,0.9621743
0.388,52.52002,0.5394397,0.4000000059604645,0.0019217198,0.93506616,0.9513799,0.97293156,0.9621506
0.39,52.58861,0.5403159,0.4000000059604645,0.001888859,0.9350487,0.95135343,0.9729125,0.9621277
0.392,52.656017,0.54117066,0.4000000059604645,0.0018557991,0.93503237,0.951328,0.9728941,0.9621056
0.394,52.72223,0.54200375,0.4000000059604645,0.0018225452,0.93501705,0.95130354,0.97287637,0.96208435
0.396,52.78724,0.54281515,0.4000000059604645,0.0017891022,0.9350029,0.9512801,0.9728594,0.96206397
0.398,52.851044,0.5436049,0.4000000059604645,0.0017554753,0.93498987,0.9512577,0.97284305,0.9620445
0.4,52.913635,0.5443729,0.4000000059604645,0.0017216696,0.93497795,0.95123637,0.9728275,0.9620259
0.402,52.975006,0.5451191,0.4000000059604645,0.00168769,0.9349672,0.95121604,0.97281265,0.9620082
0.404,53.03515,0.54584354,0.4000000059604645,0.0016535419,0.9349577,0.95119685,0.9727986,0.96199137
0.406,53.09406,0.5465461,0.4000000059604645,0.0016192303,0.93494934,0.9511787,0.97278523,0.9619755
0.408,53.151733,0.5472268,0.4000000059604645,0.0015847603,0.93494225,0.95116174,0.9727727,0.9619606
0.41,53.208164,0.5478856,0.4000000059604645,0.001550137,0.93493634,0.9511459,0.9727609,0.96194667
0.412,53.263344,0.5485225,0.4000000059604645,0.0015153656,0.93493176,0.95113117,0.97274995,0.9619337
0.414,53.31727,0.5491374,0.4000000059604645,0.0014804511,0.9349284,0.9511176,0.97273976,0.9619217
0.416,53.369938,0.5497304,0.4000000059604645,0.0014453989,0.93492633,0.9511052,0.9727304,0.96191067
0.418,53.421337,0.55030143,0.4000000059604645,0.0014102139,0.9349256,0.9510939,0.9727218,0.96190065
0.42,53.471474,0.55085045,0.4000000059604645,0.0013749013,0.93492615,0.9510839,0.9727141,0.9618917
0.422,53.520332,0.5513774,0.4000000059604645,0.0013394663,0.9349281,0.9510751,0.9727072,0.9618837
0.424,53.567913,0.55188245,0.4000000059604645,0.0013039141,0.93493134,0.95106745,0.9727012,0.9618768
0.426,53.614212,0.5523654,0.4000000059604645,0.0012682498,0.934936,0.95106107,0.972696,0.9618709
0.428,53.659225,0.55282634,0.4000000059604645,0.0012324787,0.934942,0.9510559,0.9726917,0.9618661
0.43,53.70295,0.5532653,0.4000000059604645,0.0011966055,0.93494946,0.951052,0.97268826,0.9618623
0.432,53.745384,0.5536822,0.4000000059604645,0.0011606358,0.9349583,0.9510494,0.9726857,0.96185964
0.434,53.78652,0.5540771,0.4000000059604645,0.0011245747,0.93496853,0.951048,0.972684,0.96185803
0.436,53.82635,0.55445,0.4000000059604645,0.0010884273,0.9349802,0.9510479,0.97268325,0.9618575
0.438,53.864883,0.55480087,0.4000000059604645,0.0010521986,0.9349933,0.9510491,0.97268337,0.9618581
0.44,53.90211,0.5551297,0.4000000059604645,0.001015894,0.9350079,0.9510516,0.9726844,0.96185976
0.442,53.93803,0.5554366,0.4000000059604645,0.0009795184,0.93502396,0.9510554,0.9726863,0.96186256
0.444,53.972637,0.5557215,0.4000000059604645,0.0009430771,0.9350415,0.9510605,0.97268915,0.9618665
