Time,gENCLS2.delta,gENCLS2.P,gENCLS2.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
7.892,0.68405086,0.20335902,-0.0031946325,1.0033214,0.9940816,1.0006794,0.997269
7.894,0.569634,0.20048949,-0.0031616187,1.003341,0.99407774,1.0006607,0.99725556
7.896,0.45641428,0.19764978,-0.003128129,1.0033596,0.9940729,1.0006415,0.9972413
7.898,0.34440866,0.19484033,-0.0030941686,1.0033772,0.9940672,1.0006216,0.9972264
7.9,0.23363407,0.19206156,-0.0030597425,1.0033938,0.99406064,1.0006012,0.99721074
7.902,0.12410717,0.18931393,-0.0030248559,1.0034095,0.99405324,1.0005802,0.99719447
7.904,0.015844408,0.18659788,-0.0029895138,1.0034243,0.9940451,1.0005587,0.9971775
7.906,-0.091137886,0.18391381,-0.002953722,1.0034381,0.99403614,1.0005369,0.99715996
7.908,-0.19682361,0.18126214,-0.002917485,1.0034511,0.9940265,1.0005145,0.9971418
7.91,-0.30119687,0.17864329,-0.0028808091,1.0034633,0.9940161,1.0004919,0.9971231
7.912,-0.40424192,0.17605765,-0.0028436997,1.0034746,0.994005,1.0004687,0.9971039
7.914,-0.5059433,0.17350565,-0.0028061618,1.0034852,0.99399334,1.0004452,0.99708426
7.916,-0.60628563,0.17098767,-0.0027682015,1.003495,0.9939811,1.0004214,0.9970641
7.918,-0.70525384,0.1685041,-0.0027298243,1.003504,0.99396825,1.0003973,0.9970436
7.92,-0.802833,0.16605532,-0.002691036,1.0035123,0.9939549,1.000373,0.9970227
7.922,-0.8990085,0.16364172,-0.0026518428,1.0035199,0.993941,1.0003484,0.9970014
7.924,-0.9937658,0.16126367,-0.0026122502,1.0035268,0.99392664,1.0003237,0.99697983
7.926,-1.0870906,0.15892154,-0.002572264,1.0035331,0.99391186,1.0002987,0.99695796
7.928,-1.1789688,0.15661567,-0.0025318905,1.0035387,0.99389666,1.0002737,0.9969358
7.93,-1.2693868,0.15434644,-0.0024911358,1.0035437,0.99388105,1.0002484,0.99691343
7.932,-1.3583306,0.15211417,-0.002450006,1.0035483,0.99386513,1.0002232,0.99689084
7.934,-1.4457872,0.14991923,-0.0024085073,1.0035521,0.9938489,1.0001979,0.99686813
7.936,-1.5317433,0.14776194,-0.002366646,1.0035555,0.9938324,1.0001725,0.9968453
7.938,-1.6161859,0.14564264,-0.002324428,1.0035584,0.99381566,1.0001471,0.99682236
7.94,-1.699102,0.14356165,-0.00228186,1.0035608,0.99379873,1.0001217,0.9967993
7.942,-1.7804798,0.14151928,-0.0022389486,1.0035627,0.99378157,1.0000964,0.9967762
7.944,-1.8603064,0.13951585,-0.0021956998,1.0035641,0.9937643,1.0000712,0.99675316
7.946,-1.9385701,0.13755167,-0.0021521205,1.0035652,0.9937468,1.0000461,0.9967301
7.948,-2.0152593,0.13562702,-0.002108217,1.0035659,0.9937293,1.0000211,0.996707
7.95,-2.0903618,0.1337422,-0.0020639962,1.0035663,0.99371177,0.9999963,0.99668413
7.952,-2.163867,0.1318975,-0.0020194645,1.0035661,0.9936941,0.9999717,0.99666125
7.954,-2.2357633,0.13009319,-0.0019746288,1.0035658,0.9936765,0.99994725,0.99663854
7.956,-2.3060403,0.12832956,-0.0019294956,1.0035651,0.9936589,0.9999231,0.996616
7.958,-2.3746872,0.12660687,-0.0018840719,1.0035642,0.9936414,0.99989915,0.99659365
7.96,-2.4416935,0.12492537,-0.0018383645,1.0035629,0.9936239,0.99987555,0.99657154
7.962,-2.5070496,0.123285316,-0.0017923804,1.0035615,0.99360657,0.99985224,0.9965496
7.964,-2.5707452,0.12168696,-0.0017461263,1.0035598,0.99358934,0.99982923,0.99652797
7.966,-2.6327708,0.12013054,-0.0016996093,1.003558,0.99357224,0.99980664,0.99650663
7.968,-2.693117,0.11861629,-0.0016528366,1.0035559,0.99355537,0.9997844,0.99648565
7.97,-2.751775,0.11714444,-0.0016058148,1.0035537,0.99353874,0.9997626,0.99646497
7.972,-2.8087356,0.115715206,-0.0015585513,1.0035514,0.9935223,0.99974114,0.99644464
7.974,-2.8639908,0.1143288,-0.0015110532,1.0035489,0.99350613,0.9997202,0.99642473
7.976,-2.9175315,0.11298544,-0.0014633277,1.0035464,0.9934902,0.9996997,0.99640524
7.978,-2.9693503,0.111685306,-0.0014153817,1.0035436,0.99347466,0.9996797,0.9963862
7.98,-3.019439,0.11042862,-0.0013672228,1.0035409,0.9934594,0.9996602,0.9963676
7.982,-3.0677903,0.10921554,-0.0013188579,1.0035381,0.9934445,0.99964124,0.99634945
7.984,-3.114397,0.10804626,-0.0012702945,1.0035353,0.99343,0.9996228,0.9963318
7.986,-3.1592517,0.106920965,-0.00122154,1.0035325,0.9934159,0.999605,0.9963147
7.988,-3.202348,0.10583981,-0.0011726016,1.0035297,0.9934022,0.9995877,0.99629813
7.99,-3.243679,0.10480295,-0.0011234867,1.0035268,0.9933889,0.999571,0.9962821
7.992,-3.2832391,0.10381055,-0.0010742026,1.003524,0.993376,0.999555,0.99626666
7.994,-3.3210218,0.10286275,-0.0010247568,1.0035212,0.9933637,0.99953955,0.99625176
7.996,-3.3570216,0.1019597,-0.00097515684,1.0035185,0.99335176,0.9995248,0.9962375
7.998,-3.3912332,0.10110152,-0.0009254101,1.0035157,0.9933404,0.99951065,0.9962239
8.0,-3.4236512,0.10028834,-0.000875524,1.0035131,0.9933295,0.9994972,0.99621093
8.002,-3.4542708,0.09952029,-0.00082550617,1.0035106,0.9933192,0.9994844,0.9961986
8.004,-3.4830878,0.09879748,-0.0007753641,1.0035082,0.9933094,0.9994723,0.996187
8.006,-3.5100973,0.098120004,-0.00072510535,1.003506,0.99330014,0.999461,0.99617594
8.008,-3.5352952,0.09748798,-0.00067473744,1.0035037,0.9932915,0.9994503,0.99616563
8.01,-3.5586784,0.096901484,-0.000624268,1.0035017,0.99328345,0.99944043,0.9961561
8.012,-3.5802426,0.09636062,-0.0005737046,1.0034996,0.99327594,0.99943125,0.9961472
8.014,-3.5999854,0.09586545,-0.0005230549,1.0034978,0.993269,0.99942285,0.99613905
8.016,-3.6179025,0.09541606,-0.00047232644,1.0034962,0.99326277,0.9994152,0.9961316
8.018,-3.633993,0.095012516,-0.0004215269,1.0034946,0.9932571,0.9994083,0.9961249
8.02,-3.648253,0.094654866,-0.00037066394,1.0034933,0.9932521,0.99940217,0.99611896
8.022,-3.6606805,0.09434317,-0.00031974522,1.0034921,0.9932477,0.99939686,0.9961138
8.024,-3.6712744,0.094077475,-0.00026877836,1.0034912,0.99324393,0.9993923,0.9961093
8.026,-3.6800325,0.093857825,-0.00021777103,1.0034902,0.99324083,0.9993885,0.9961057
8.028,-3.686954,0.09368424,-0.00016673096,1.0034896,0.9932384,0.9993855,0.99610275
8.03,-3.6920373,0.09355675,-0.00011566578,1.0034891,0.99323654,0.9993833,0.9961006
8.032,-3.6952822,0.09347537,-6.4583204e-05,1.0034888,0.9932354,0.9993819,0.99609923
8.034,-3.6966875,0.09344013,-1.3490906e-05,1.0034887,0.9932349,0.9993813,0.99609864
8.036,-3.6962533,0.093451016,3.7603422e-05,1.0034887,0.99323505,0.9993815,0.9960988
8.038,-3.6939802,0.09350803,8.869209e-05,1.0034889,0.9932359,0.99938244,0.9960998
8.04,-3.6898675,0.093611166,0.0001397674,1.0034893,0.9932373,0.9993842,0.99610156
8.042,-3.6839168,0.09376041,0.00019082171,1.0034899,0.99323946,0.9993868,0.996104
8.044,-3.6761286,0.09395574,0.00024184727,1.0034907,0.9932422,0.9993902,0.9961073
8.046,-3.6665041,0.094197124,0.00029283646,1.0034915,0.9932456,0.9993943,0.99611133
8.048,-3.6550443,0.09448453,0.00034378158,1.0034927,0.9932497,0.99939924,0.9961161
8.05,-3.641752,0.094817914,0.00039467495,1.0034939,0.99325436,0.99940497,0.99612164
8.052,-3.6266282,0.09519723,0.00044550892,1.0034953,0.9932597,0.99941146,0.99612796
8.054,-3.6096752,0.09562241,0.0004962759,1.003497,0.9932656,0.99941874,0.996135
8.056,-3.5908961,0.096093416,0.00054696813,1.0034987,0.99327224,0.9994267,0.9961428
8.058,-3.5702937,0.09661016,0.00059757807,1.0035006,0.9932794,0.99943554,0.99615127
8.06,-3.5478704,0.097172566,0.00064809807,1.0035026,0.99328715,0.999445,0.9961605
8.062,-3.5236306,0.097780555,0.00069852057,1.0035048,0.99329555,0.9994553,0.99617046
8.064,-3.4975772,0.09843404,0.0007488379,1.003507,0.99330443,0.99946624,0.9961811
8.066,-3.4697144,0.09913292,0.0007990425,1.0035093,0.99331397,0.999478,0.99619234
8.068,-3.440046,0.0998771,0.00084912695,1.0035118,0.993324,0.9994904,0.9962043
8.07,-3.4085774,0.100666456,0.0008990835,1.0035144,0.9933346,0.99950343,0.996217
8.072,-3.375312,0.10150088,0.0009489048,1.003517,0.9933457,0.9995172,0.99623024
8.074,-3.3402562,0.10238025,0.0009985833,1.0035198,0.9933573,0.9995316,0.9962442
8.076,-3.3034143,0.10330444,0.0010481114,1.0035225,0.99336946,0.99954677,0.99625874
8.078,-3.2647922,0.104273304,0.0010974817,1.0035253,0.99338204,0.99956244,0.9962739
8.08,-3.2243958,0.1052867,0.001146687,1.0035281,0.9933951,0.99957883,0.99628955
8.082,-3.182231,0.106344484,0.0011957195,1.003531,0.99340856,0.99959576,0.9963059
8.084,-3.138304,0.10744649,0.0012445721,1.0035338,0.9934225,0.99961334,0.9963227
8.086,-3.0926218,0.10859256,0.0012932373,1.0035367,0.9934368,0.99963146,0.99634004
8.088,-3.045191,0.10978253,0.0013417079,1.0035394,0.99345154,0.9996501,0.9963579
8.09,-2.9960186,0.111016214,0.0013899765,1.0035422,0.99346656,0.9996694,0.9963763
8.092,-2.9451127,0.11229343,0.0014380359,1.0035449,0.993482,0.9996891,0.9963951
8.094,-2.8924804,0.113613985,0.0014858787,1.0035475,0.9934977,0.9997093,0.99641436
8.096,-2.8381295,0.11497768,0.0015334979,1.00355,0.9935137,0.99973005,0.9964341
8.098,-2.7820685,0.11638433,0.0015808862,1.0035526,0.99353004,0.9997512,0.9964542
8.1,-2.7243056,0.1178337,0.0016280365,1.0035548,0.99354655,0.99977285,0.9964747
8.102,-2.66485,0.119325586,0.0016749416,1.003557,0.9935633,0.99979484,0.99649554
8.104,-2.60371,0.120859765,0.0017215946,1.0035589,0.9935803,0.99981725,0.9965167
8.106,-2.540895,0.122436,0.0017679883,1.0035607,0.99359745,0.9998401,0.99653816
8.108,-2.476415,0.12405406,0.0018141159,1.0035622,0.99361473,0.9998632,0.9965599
8.11,-2.4102788,0.1257137,0.0018599704,1.0035635,0.99363214,0.99988663,0.996582
8.112,-2.342497,0.12741467,0.0019055447,1.0035647,0.99364966,0.9999104,0.9966042
8.114,-2.2730796,0.12915672,0.0019508321,1.0035654,0.9936672,0.9999345,0.9966266
8.116,-2.2020373,0.13093957,0.001995826,1.003566,0.9936848,0.99995875,0.99664927
8.118,-2.1293805,0.13276298,0.002040519,1.0035663,0.9937024,0.99998325,0.99667203
8.12,-2.0551198,0.13462664,0.0020849048,1.0035661,0.99372005,1.000008,0.9966949
8.122,-1.9792672,0.1365303,0.0021289769,1.0035657,0.9937376,1.0000329,0.99671793
8.124,-1.9018338,0.13847364,0.002172728,1.0035647,0.9937551,1.0000579,0.99674094
8.126,-1.8228309,0.14045638,0.0022161521,1.0035635,0.99377245,1.0000831,0.996764
8.128,-1.7422708,0.14247823,0.0022592426,1.0035619,0.9937897,1.0001084,0.99678713
8.13,-1.6601654,0.14453886,0.0023019928,1.0035597,0.9938067,1.0001336,0.9968102
8.132,-1.5765274,0.14663798,0.0023443964,1.0035571,0.9938236,1.000159,0.99683315
8.134,-1.4913689,0.14877523,0.0023864468,1.003554,0.9938403,1.0001844,0.9968561
8.136,-1.4047033,0.15095034,0.002428138,1.0035504,0.9938566,1.0002098,0.99687886
8.138,-1.3165431,0.15316294,0.0024694635,1.0035462,0.9938727,1.0002351,0.9969015
8.14,-1.2269019,0.15541269,0.002510417,1.0035415,0.99388844,1.0002604,0.99692404
8.142,-1.1357931,0.15769926,0.0025509924,1.0035361,0.9939039,1.0002855,0.9969463
8.144,-1.0432305,0.16002227,0.0025911839,1.0035303,0.9939189,1.0003105,0.9969683
8.146,-0.94922787,0.16238141,0.002630985,1.0035236,0.99393344,1.0003355,0.99699
8.148,-0.85379964,0.16477628,0.00267039,1.0035164,0.9939476,1.0003601,0.9970115
8.15,-0.7569599,0.16720653,0.0027093932,1.0035084,0.9939613,1.0003846,0.9970326
8.152,-0.65872335,0.16967177,0.0027479879,1.0034999,0.9939744,1.0004088,0.9970533
8.154,-0.55910486,0.17217162,0.002786169,1.0034904,0.99398696,1.0004327,0.9970737
8.156,-0.45811924,0.17470571,0.0028239307,1.0034803,0.99399894,1.0004563,0.9970936
8.158,-0.35578185,0.17727363,0.0028612672,1.0034693,0.9940103,1.0004796,0.99711305
8.16,-0.25210804,0.17987499,0.002898173,1.0034577,0.99402106,1.0005026,0.997132
8.162,-0.14711346,0.18250938,0.0029346424,1.0034451,0.99403113,1.0005251,0.9971504
8.164,-0.040813863,0.1851764,0.00297067,1.0034317,0.9940404,1.0005473,0.9971683
8.166,0.066774726,0.18787561,0.0030062501,1.0034174,0.994049,1.000569,0.9971856
8.168,0.1756361,0.19060662,0.003041378,1.0034022,0.9940569,1.0005901,0.9972022
8.17,0.28575388,0.193369,0.0030760479,1.003386,0.99406385,1.0006108,0.99721825
8.172,0.39711154,0.1961623,0.0031102549,1.003369,0.99407,1.000631,0.99723357
8.174,0.5096922,0.19898608,0.003143994,1.0033509,0.9940753,1.0006506,0.9972481
8.176,0.62347907,0.20183992,0.0031772596,1.0033319,0.99407965,1.0006696,0.997262
8.178,0.7384549,0.20472337,0.0032100473,1.0033118,0.9940831,1.000688,0.99727505
8.18,0.8546024,0.20763597,0.0032423518,1.0032907,0.9940856,1.0007057,0.99728733
8.182,0.9719041,0.21057725,0.0032741686,1.0032685,0.9940871,1.0007228,0.9972988
8.184,1.0903425,0.21354677,0.003305493,1.0032452,0.9940875,1.0007391,0.9973093
8.186,1.2098997,0.21654405,0.0033363197,1.0032208,0.9940869,1.0007547,0.997319
8.188,1.3305575,0.21956861,0.003366645,1.0031953,0.9940852,1.0007695,0.99732774
8.19,1.452298,0.22261998,0.0033964636,1.0031687,0.9940824,1.0007836,0.9973355
8.192,1.5751028,0.2256977,0.0034257716,1.0031408,0.99407846,1.0007968,0.9973423
8.194,1.6989535,0.22880125,0.0034545644,1.0031118,0.99407333,1.0008093,0.99734807
8.196,1.8238314,0.23193015,0.003482838,1.0030816,0.99406695,1.0008208,0.9973528
8.198,1.9497179,0.23508392,0.0035105876,1.0030501,0.9940594,1.0008315,0.9973565
8.2,2.0765936,0.23826206,0.00353781,1.0030174,0.99405056,1.0008411,0.99735904
8.202,2.20444,0.24146403,0.0035645005,1.0029835,0.9940405,1.00085,0.9973605
8.204,2.3332376,0.24468936,0.0035906553,1.0029482,0.99402905,1.0008578,0.9973608
8.206,2.4629674,0.24793753,0.0036162706,1.0029117,0.9940163,1.0008646,0.99735993
8.208,2.593609,0.251208,0.0036413427,1.0028738,0.99400216,1.0008705,0.99735785
8.21,2.725144,0.2545003,0.003665868,1.0028346,0.99398667,1.0008752,0.99735457
8.212,2.8575516,0.25781387,0.0036898428,1.0027939,0.9939698,1.000879,0.99735004
8.214,2.9908125,0.26114818,0.0037132634,1.0027521,0.99395144,1.0008817,0.9973442
8.216,3.1249065,0.26450273,0.0037361267,1.0027087,0.99393165,1.0008832,0.9973371
8.218,3.2598138,0.26787695,0.0037584293,1.002664,0.9939104,1.0008836,0.9973287
8.22,3.3955135,0.27127033,0.0037801678,1.0026178,0.9938876,1.0008829,0.9973189
8.222,3.5319855,0.2746823,0.0038013393,1.0025703,0.99386334,1.0008811,0.99730784
8.224,3.6692097,0.27811235,0.0038219404,1.0025214,0.99383754,1.000878,0.9972953
8.226,3.8071654,0.2815599,0.0038419685,1.002471,0.9938102,1.0008737,0.99728143
8.228,3.9458315,0.28502446,0.0038614206,1.002419,0.9937812,1.0008683,0.9972662
8.23,4.0851874,0.2885054,0.0038802938,1.0023657,0.9937507,1.0008615,0.9972494
8.232,4.2252126,0.29200223,0.0038985854,1.0023109,0.99371856,1.0008537,0.99723125
8.234,4.3658857,0.29551435,0.003916293,1.0022545,0.9936848,1.0008444,0.9972116
8.236,4.507186,0.2990412,0.003933414,1.0021967,0.9936494,1.0008339,0.9971904
8.238,4.6490917,0.3025823,0.003949946,1.0021374,0.99361235,1.0008221,0.9971678
8.24,4.7915816,0.30613697,0.003965887,1.0020766,0.99357367,1.000809,0.9971437
8.242,4.9346356,0.3097047,0.0039812336,1.0020143,0.99353325,1.0007945,0.997118
8.244,5.078231,0.3132849,0.0039959853,1.0019504,0.9934912,1.0007788,0.99709076
8.246,5.2223463,0.316877,0.004010139,1.0018849,0.99344736,1.0007616,0.997062
8.248,5.366961,0.3204805,0.004023693,1.0018181,0.9934019,1.0007432,0.9970317
8.25,5.512052,0.32409474,0.0040366454,1.0017496,0.9933547,1.0007234,0.9969998
8.252,5.657599,0.32771918,0.0040489947,1.0016795,0.99330574,1.0007021,0.9969663
8.254,5.80358,0.33135325,0.004060739,1.001608,0.9932551,1.0006795,0.99693125
8.256,5.949972,0.33499634,0.004071877,1.0015349,0.9932027,1.0006555,0.99689454
8.258,6.096755,0.3386479,0.004082407,1.0014604,0.9931485,1.00063,0.9968563
8.26,6.2439055,0.34230736,0.004092328,1.0013843,0.9930926,1.0006032,0.9968164
8.262,6.3914027,0.34597412,0.004101638,1.0013065,0.99303496,1.0005751,0.9967749
8.264,6.5392237,0.3496476,0.0041103363,1.0012274,0.99297553,1.0005454,0.9967318
8.266,6.6873465,0.35332724,0.004118422,1.0011466,0.9929144,1.0005143,0.99668705
8.268,6.83575,0.35701242,0.004125894,1.0010643,0.99285144,1.0004817,0.99664074
8.27,6.9844112,0.3607026,0.0041327514,1.0009805,0.99278677,1.0004479,0.9965927
8.272,7.133308,0.36439717,0.0041389936,1.0008953,0.9927203,1.0004125,0.9965431
8.274,7.2824187,0.36809558,0.004144619,1.0008084,0.9926521,1.0003756,0.9964919
8.276,7.4317207,0.37179717,0.0041496283,1.00072,0.9925822,1.0003375,0.99643904
8.278,7.5811915,0.37550145,0.00415402,1.0006303,0.9925105,1.0002978,0.99638456
8.28,7.73081,0.37920782,0.0041577946,1.000539,0.99243706,1.0002567,0.9963284
8.282,7.880553,0.38291565,0.004160951,1.0004462,0.9923619,1.0002142,0.9962707
8.284,8.030398,0.3866244,0.004163489,1.0003519,0.992285,1.0001702,0.9962114
8.286,8.180324,0.39033347,0.0041654096,1.0002562,0.99220645,1.0001249,0.9961505
8.288,8.330308,0.3940423,0.0041667116,1.000159,0.9921261,1.0000781,0.99608797
8.29,8.480327,0.39775032,0.0041673956,1.0000606,0.99204415,1.0000299,0.99602383
8.292,8.630361,0.40145692,0.004167462,0.99996054,0.99196047,0.99998033,0.99595815
8.294,8.780385,0.40516156,0.00416691,0.99985915,0.9918751,0.99992937,0.9958909
8.296,8.930378,0.40886363,0.004165741,0.9997564,0.9917881,0.999877,0.9958221
8.298,9.080318,0.41256258,0.004163956,0.99965227,0.9916994,0.9998233,0.99575174
8.3,9.230183,0.41625783,0.004161554,0.99954677,0.9916091,0.99976814,0.99567986
8.302,9.379951,0.41994885,0.0041585364,0.99943995,0.99151725,0.9997117,0.9956064
8.304,9.529598,0.423635,0.0041549043,0.99933183,0.9914237,0.9996539,0.9955315
8.306,9.679103,0.42731577,0.0041506584,0.99922246,0.99132866,0.99959475,0.9954551
8.308,9.828445,0.43099058,0.004145799,0.9991118,0.99123204,0.9995343,0.99537724
8.31,9.977601,0.43465886,0.004140328,0.99899983,0.99113387,0.99947256,0.9952979
8.312,10.126549,0.43832004,0.004134246,0.99888664,0.99103415,0.9994095,0.9952171
8.314,10.275267,0.44197363,0.004127555,0.99877226,0.990933,0.9993452,0.9951349
8.316,10.423733,0.445619,0.0041202554,0.99865675,0.9908303,0.9992796,0.9950513
8.318,10.571925,0.44925562,0.004112349,0.99854004,0.99072623,0.9992128,0.9949663
8.32,10.719822,0.45288298,0.0041038366,0.9984222,0.99062073,0.99914473,0.99488
8.322,10.867401,0.45650047,0.0040947213,0.99830323,0.9905138,0.9990755,0.99479234
8.324,11.014642,0.4601076,0.0040850034,0.99818325,0.9904055,0.9990051,0.99470335
8.326,11.161521,0.4637038,0.0040746853,0.99806213,0.9902959,0.9989335,0.9946131
8.328,11.308019,0.46728855,0.004063769,0.99794006,0.99018496,0.9988607,0.99452156
8.33,11.454113,0.47086132,0.004052256,0.997817,0.9900727,0.99878687,0.9944288
8.332,11.599781,0.47442156,0.0040401486,0.9976929,0.98995924,0.99871194,0.9943348
8.334,11.745004,0.47796878,0.004027449,0.9975679,0.98984456,0.9986359,0.9942397
8.336,11.889758,0.4815024,0.004014159,0.997442,0.9897286,0.9985588,0.99414337
8.338,12.034023,0.48502195,0.0040002814,0.9973152,0.9896116,0.9984807,0.9940459
8.34,12.177778,0.48852688,0.0039858185,0.9971876,0.9894934,0.9984016,0.9939474
8.342,12.321002,0.49201673,0.0039707725,0.99705917,0.98937416,0.9983215,0.9938478
8.344,12.463674,0.49549094,0.0039551463,0.99693,0.9892538,0.9982405,0.9937471
8.346,12.605773,0.49894902,0.0039389427,0.99680007,0.9891325,0.99815845,0.9936455
8.348,12.747278,0.50239044,0.0039221635,0.9966694,0.98901016,0.9980756,0.99354285
8.35,12.888168,0.5058148,0.0039048125,0.9965381,0.9888869,0.9979919,0.9934393
8.352,13.028423,0.5092215,0.003886892,0.99640614,0.98876274,0.99790734,0.9933349
8.354,13.168024,0.51261014,0.0038684055,0.99627364,0.9886377,0.9978219,0.99322957
8.356,13.30695,0.5159802,0.0038493555,0.99614054,0.9885118,0.9977358,0.99312335
8.358,13.445178,0.51933116,0.0038297453,0.9960069,0.9883851,0.9976489,0.9930164
8.36,13.582691,0.5226626,0.0038095785,0.99587274,0.9882577,0.9975613,0.9929087
8.362,13.719468,0.52597404,0.003788858,0.9957382,0.98812956,0.99747294,0.99280024
8.364,13.855489,0.529265,0.0037675872,0.9956032,0.98800075,0.997384,0.9926911
8.366,13.990734,0.532535,0.0037457698,0.9954679,0.9878713,0.99729437,0.9925813
8.368,14.125184,0.5357837,0.003723409,0.9953322,0.9877413,0.99720424,0.9924709
8.37,14.25882,0.5390105,0.0037005087,0.9951962,0.98761076,0.99711347,0.99235994
8.372,14.391621,0.54221505,0.0036770725,0.99506,0.9874797,0.9970222,0.9922484
8.374,14.523569,0.54539686,0.0036531037,0.9949236,0.9873482,0.9969305,0.9921364
8.376,14.654644,0.5485555,0.003628607,0.99478704,0.98721623,0.9968383,0.99202394
8.378,14.784829,0.5516906,0.0036035853,0.9946503,0.987084,0.99674565,0.99191105
8.38,14.914103,0.55480164,0.0035780435,0.9945135,0.98695135,0.99665266,0.9917978
8.382,15.042448,0.55788827,0.003551985,0.99437666,0.9868185,0.9965593,0.9916842
8.384,15.169846,0.56095004,0.003525414,0.9942398,0.9866854,0.9964656,0.9915703
8.386,15.296277,0.56398654,0.0034983351,0.99410295,0.9865521,0.9963717,0.9914562
8.388,15.421725,0.5669974,0.0034707522,0.9939663,0.9864187,0.9962775,0.9913418
8.39,15.546171,0.5699822,0.0034426693,0.99382967,0.9862852,0.99618316,0.9912273
8.392,15.669599,0.57294047,0.0034140914,0.99369323,0.9861517,0.9960886,0.9911127
8.394,15.791986,0.57587194,0.0033850227,0.99355704,0.9860182,0.9959939,0.990998
8.396,15.91332,0.5787762,0.0033554675,0.9934211,0.98588467,0.9958992,0.9908833
8.398,16.03358,0.5816528,0.0033254307,0.9932854,0.98575133,0.99580437,0.99076855
8.4,16.15275,0.58450145,0.0032949166,0.9931501,0.9856181,0.99570954,0.9906539
8.402,16.270813,0.5873217,0.0032639303,0.9930152,0.9854851,0.9956147,0.9905393
8.404,16.387753,0.5901133,0.0032324763,0.9928807,0.98535234,0.99551994,0.9904249
8.406,16.503551,0.5928758,0.0032005592,0.9927467,0.98521984,0.9954253,0.9903106
8.408,16.618195,0.59560883,0.0031681843,0.99261326,0.98508775,0.9953308,0.9901966
8.41,16.731663,0.5983121,0.0031353564,0.99248034,0.984956,0.99523646,0.99008286
8.412,16.84394,0.6009853,0.0031020804,0.992348,0.9848247,0.99514234,0.9899694
8.414,16.955013,0.603628,0.0030683614,0.99221635,0.98469394,0.99504846,0.9898563
8.416,17.064863,0.6062399,0.0030342045,0.9920854,0.9845637,0.9949549,0.98974365
8.418,17.173475,0.60882074,0.002999615,0.99195516,0.98443407,0.9948616,0.9896314
8.42,17.280834,0.61137015,0.0029645977,0.99182576,0.984305,0.99476874,0.9895197
8.422,17.386927,0.6138878,0.0029291583,0.99169713,0.9841767,0.99467623,0.9894085
8.424,17.491734,0.61637336,0.002893302,0.9915694,0.9840491,0.9945842,0.9892979
8.426,17.595243,0.6188266,0.0028570339,0.9914426,0.9839223,0.99449265,0.9891879
8.428,17.697441,0.62124723,0.0028203598,0.99131674,0.9837963,0.9944016,0.9890786
8.43,17.79831,0.6236349,0.002783285,0.99119186,0.9836712,0.9943111,0.98897
8.432,17.897837,0.6259893,0.0027458149,0.99106807,0.98354703,0.9942212,0.98886216
8.434,17.996008,0.6283102,0.0027079552,0.99094534,0.9834238,0.9941319,0.9887551
8.436,18.09281,0.6305973,0.0026697116,0.99082375,0.9833017,0.99404335,0.9886489
8.438,18.188227,0.63285035,0.0026310894,0.99070334,0.9831806,0.9939555,0.98854357
8.44,18.282248,0.6350691,0.0025920947,0.99058414,0.9830606,0.99386835,0.9884392
8.442,18.374859,0.6372532,0.0025527333,0.9904662,0.98294175,0.993782,0.9883358
8.444,18.466045,0.6394025,0.0025130105,0.99034953,0.98282415,0.99369645,0.9882334
8.446,18.555796,0.6415167,0.0024729325,0.9902342,0.98270774,0.99361175,0.988132
8.448,18.644096,0.6435956,0.002432505,0.99012023,0.9825927,0.99352795,0.98803174
8.45,18.730936,0.6456388,0.002391734,0.9900077,0.982479,0.99344504,0.9879326
8.452,18.816301,0.6476463,0.0023506253,0.98989666,0.9823666,0.99336314,0.9878347
8.454,18.90018,0.64961773,0.0023091852,0.98978704,0.98225576,0.9932822,0.98773795
8.456,18.982563,0.65155286,0.0022674196,0.98967904,0.9821463,0.99320227,0.98764247
8.458,19.063437,0.65345156,0.0022253343,0.9895726,0.9820384,0.9931235,0.9875483
8.46,19.142788,0.6553135,0.0021829358,0.9894677,0.98193204,0.9930457,0.9874554
8.462,19.220606,0.6571386,0.0021402298,0.9893645,0.9818273,0.9929691,0.987364
8.464,19.296883,0.6589265,0.002097223,0.98926294,0.9817242,0.99289364,0.9872739
8.466,19.371607,0.66067713,0.002053921,0.98916316,0.9816228,0.99281937,0.9871853
8.468,19.444765,0.6623903,0.0020103306,0.9890651,0.9815231,0.99274635,0.98709816
8.47,19.51635,0.6640657,0.0019664578,0.98896885,0.98142517,0.9926746,0.9870125
8.472,19.58635,0.6657033,0.0019223088,0.9888744,0.981329,0.9926041,0.98692846
8.474,19.654757,0.6673028,0.00187789,0.9887818,0.9812347,0.9925349,0.98684597
8.476,19.721558,0.6688641,0.0018332079,0.98869115,0.98114234,0.99246705,0.98676515
8.478,19.786747,0.67038697,0.0017882687,0.98860234,0.98105186,0.99240065,0.98668593
8.48,19.850315,0.67187124,0.0017430789,0.98851556,0.9809633,0.99233556,0.9866084
8.482,19.912249,0.67331684,0.0016976449,0.98843074,0.98087674,0.99227196,0.9865326
8.484,19.972544,0.67472357,0.0016519733,0.98834795,0.9807922,0.9922098,0.9864586
8.486,20.03119,0.67609125,0.0016060706,0.9882672,0.98070973,0.9921491,0.98638636
